,Todling Bale,Widdicombe Bale,Zippy Artist,Four Barrels,My Mate Tip,Heffernan Bale,Wizardry Tricks,Mr Buck Lee
07-12-2022 19:47:55.035981,"(5.0, 8.4, 7.5)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.657142857142857)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 10.333333333333332)"
07-12-2022 19:47:56.310933,"(5.0, 8.4, 7.5)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.657142857142857)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 14.666666666666666)"
07-12-2022 19:47:57.648036,"(5.0, 8.4, 8.123076923076923)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.657142857142857)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 14.666666666666666)"
07-12-2022 19:47:58.961315,"(5.0, 8.4, 8.123076923076923)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.657142857142857)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 14.666666666666666)"
07-12-2022 19:48:00.360313,"(5.0, 8.4, 8.123076923076923)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.657142857142857)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 14.666666666666666)"
07-12-2022 19:48:01.605957,"(5.0, 8.4, 8.123076923076923)","(9.0, 18.0, 10.971428571428572)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.526666666666666)","(4.0, 6.2, 4.354838709677419)","(8.5, 13.5, 12.685714285714287)","(6.5, 11.5, 10.8875)","(9.0, 19.0, 14.666666666666666)"
07-12-2022 19:48:02.925684,"(5.0, 8.4, 7.680000000000001)","(9.0, 18.0, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 5.425000000000001)","(4.0, 6.2, 5.8)","(8.5, 13.5, 12.277777777777779)","(6.5, 11.5, 10.03)","(9.0, 19.0, 17.18)"
07-12-2022 19:48:04.398620,"(5.0, 8.4, 7.35)","(9.0, 17.5, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.405882352941177)","(4.0, 6.0, 5.8)","(8.5, 13.5, 12.277777777777779)","(6.5, 11.5, 10.03)","(9.0, 18.5, 17.18)"
07-12-2022 19:48:05.733773,"(5.0, 8.4, 7.380000000000001)","(9.0, 17.5, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.405882352941177)","(4.0, 6.0, 5.8)","(8.5, 13.5, 12.277777777777779)","(6.5, 11.5, 10.03)","(9.0, 18.5, 17.18)"
07-12-2022 19:48:07.333357,"(5.0, 8.4, 7.380000000000001)","(9.0, 17.5, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.405882352941177)","(4.0, 6.0, 5.666666666666666)","(8.5, 13.5, 12.277777777777779)","(6.5, 11.5, 10.03)","(9.0, 18.5, 17.18)"
07-12-2022 19:48:08.647377,"(5.0, 8.4, 7.380000000000001)","(9.0, 17.5, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.405882352941177)","(4.0, 6.0, 4.714285714285714)","(8.5, 13.5, 11.3)","(6.5, 11.5, 10.03)","(9.0, 18.5, 17.18)"
07-12-2022 19:48:09.980470,"(5.0, 8.4, 6.7)","(9.0, 17.5, 13.65)","(11.0, 36.0, 33.95)","(3.6, 5.7, 4.405882352941177)","(4.0, 6.0, 4.714285714285714)","(8.5, 13.5, 11.928571428571429)","(6.5, 11.5, 10.03)","(9.0, 18.5, 17.18)"
07-12-2022 19:48:11.235433,"(5.0, 8.4, 6.7)","(9.0, 17.5, 13.65)","(11.0, 36.0, 32.75)","(3.6, 5.7, 4.164285714285715)","(4.0, 6.0, 4.684615384615384)","(8.5, 13.5, 12.44)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 15.266666666666666)"
07-12-2022 19:48:12.500880,"(5.0, 8.0, 7.42)","(9.0, 17.5, 13.65)","(11.0, 36.0, 32.75)","(3.6, 5.7, 4.084615384615384)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 15.266666666666666)"
07-12-2022 19:48:13.650513,"(5.0, 8.0, 7.7846153846153845)","(9.0, 17.5, 16.92142857142857)","(11.0, 36.0, 32.75)","(3.6, 5.7, 4.464705882352941)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 16.736363636363635)"
07-12-2022 19:48:14.807749,"(5.0, 8.0, 7.7846153846153845)","(9.0, 17.5, 13.55)","(11.0, 36.0, 32.91666666666667)","(3.6, 5.7, 4.464705882352941)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 17.478947368421053)"
07-12-2022 19:48:16.024013,"(5.0, 8.4, 7.76)","(9.0, 17.5, 13.55)","(11.0, 36.0, 32.91666666666667)","(3.6, 5.7, 5.327272727272727)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 17.656521739130433)"
07-12-2022 19:48:17.217594,"(5.0, 8.4, 7.44)","(9.0, 17.5, 16.892307692307693)","(11.0, 36.0, 32.91666666666667)","(3.6, 5.5, 5.327272727272727)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 17.656521739130433)"
07-12-2022 19:48:18.407472,"(5.0, 8.4, 7.625)","(9.0, 17.5, 16.892307692307693)","(11.0, 36.0, 32.91666666666667)","(3.6, 5.5, 5.327272727272727)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 17.656521739130433)"
07-12-2022 19:48:19.626718,"(5.0, 8.4, 7.4)","(9.0, 17.5, 16.892307692307693)","(11.0, 36.0, 31.5)","(3.6, 5.5, 5.13)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 15.842857142857143)"
07-12-2022 19:48:20.866530,"(5.0, 8.0, 7.5)","(9.0, 17.5, 16.892307692307693)","(11.0, 36.0, 32.5)","(3.6, 5.5, 4.4875)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 15.842857142857143)"
07-12-2022 19:48:22.142248,"(5.0, 8.0, 7.46)","(9.0, 17.5, 15.8)","(11.0, 36.0, 32.5)","(3.6, 5.5, 4.2250000000000005)","(4.0, 6.0, 5.05)","(8.5, 13.5, 12.911111111111111)","(6.5, 11.5, 9.485714285714286)","(9.0, 18.5, 16.80909090909091)"
