,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:23:58.562153,"(7.0, 7.8, 7.729090909090909)","(20.0, 99999, 99990)","(4.8, 5.1, 5.0747572815533974)","(10.0, 12.5, 12.345238095238095)","(16.0, 19.0, 18.558823529411764)","(21.0, 28.0, 27.823529411764707)","(12.0, 14.0, 13.625)","(61.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.017857142857142)","(31.0, 36.0, 34.08)","(8.0, 10.5, 10.195402298850574)","(61.0, 85.0, 80.5)"
08-01-2023 16:24:00.002242,"(7.0, 7.8, 7.729090909090909)","(20.0, 99999, 99990)","(4.8, 5.1, 5.129197080291971)","(10.0, 12.5, 12.381578947368421)","(16.0, 19.0, 18.71698113207547)","(21.0, 28.0, 27.863636363636363)","(12.0, 14.0, 13.633928571428571)","(61.0, 90.0, 84.44444444444444)","(3.4, 4.1, 4.0375)","(31.0, 36.0, 34.06896551724138)","(8.0, 10.5, 10.158192090395481)","(61.0, 85.0, 81.4)"
08-01-2023 16:24:01.394489,"(7.0, 7.8, 7.703030303030303)","(20.0, 99999, 99990)","(4.8, 5.2, 5.138235294117647)","(10.0, 12.5, 12.376146788990825)","(16.0, 19.0, 18.736842105263158)","(21.0, 28.0, 27.903225806451612)","(12.0, 14.0, 13.658333333333333)","(61.0, 90.0, 84.73684210526315)","(3.4, 4.1, 4.040104166666667)","(31.0, 36.0, 34.25)","(8.0, 10.5, 10.157635467980295)","(61.0, 85.0, 81.12903225806451)"
08-01-2023 16:24:02.783089,"(7.0, 7.8, 7.716666666666667)","(20.0, 99999, 99990)","(4.8, 5.2, 5.138235294117647)","(10.0, 12.5, 12.376146788990825)","(16.0, 19.0, 18.736842105263158)","(21.0, 28.0, 27.903225806451612)","(12.0, 14.0, 13.757668711656441)","(61.0, 90.0, 86.25)","(3.4, 4.1, 4.043963553530752)","(31.0, 36.0, 34.92307692307692)","(8.0, 10.5, 10.189243027888446)","(61.0, 85.0, 81.25)"
08-01-2023 16:24:04.181126,"(7.0, 7.8, 7.690425531914894)","(20.0, 99999, 99990)","(4.8, 5.2, 5.161672473867596)","(10.0, 12.5, 12.349557522123893)","(16.0, 19.0, 18.830882352941178)","(21.0, 29.0, 28.72)","(12.0, 14.0, 13.48611111111111)","(61.0, 90.0, 86.25)","(3.4, 4.1, 4.04192037470726)","(31.0, 36.0, 34.92307692307692)","(8.0, 10.5, 10.212177121771218)","(61.0, 85.0, 81.47058823529412)"
08-01-2023 16:24:05.527424,"(7.0, 7.8, 7.690425531914894)","(20.0, 99999, 99990)","(4.8, 5.2, 5.211583011583012)","(10.0, 12.5, 12.30188679245283)","(16.0, 19.0, 18.75)","(21.0, 29.0, 28.821428571428573)","(12.0, 13.5, 13.438144329896907)","(61.0, 90.0, 86.47058823529412)","(3.4, 4.1, 4.043720930232558)","(31.0, 36.0, 34.44444444444444)","(8.0, 10.5, 10.205357142857142)","(61.0, 85.0, 75.625)"
08-01-2023 16:24:06.859811,"(7.0, 7.8, 7.694797687861271)","(20.0, 99999, 99990)","(4.8, 5.3, 5.105581395348837)","(10.0, 12.5, 12.27734375)","(16.0, 19.0, 18.8125)","(21.0, 29.0, 29.333333333333332)","(12.0, 13.5, 13.300829875518673)","(61.0, 90.0, 87.77777777777777)","(3.4, 4.1, 4.054971857410882)","(31.0, 36.0, 35.08196721311475)","(8.0, 10.5, 10.237261146496815)","(61.0, 80.0, 77.4074074074074)"
08-01-2023 16:24:08.230772,"(7.0, 7.8, 7.739759036144578)","(20.0, 99999, 99990)","(4.8, 5.3, 5.1432692307692305)","(10.0, 12.5, 12.261029411764707)","(16.0, 19.0, 18.8125)","(21.0, 30.0, 29.333333333333332)","(12.0, 13.5, 13.407766990291263)","(61.0, 90.0, 87.77777777777777)","(3.4, 4.1, 4.054802259887006)","(31.0, 36.0, 35.08196721311475)","(8.0, 10.5, 10.223154362416107)","(61.0, 80.0, 77.16666666666667)"
08-01-2023 16:24:09.605390,"(7.0, 7.8, 7.739024390243902)","(20.0, 99999, 99990)","(4.8, 5.2, 5.194535519125683)","(10.0, 12.5, 12.287581699346406)","(16.0, 19.0, 18.907692307692308)","(21.0, 30.0, 29.44927536231884)","(12.0, 13.5, 13.491228070175438)","(61.0, 90.0, 85.55555555555556)","(3.4, 4.1, 4.062068965517241)","(31.0, 36.0, 34.75555555555555)","(8.0, 10.5, 9.932038834951456)","(61.0, 80.0, 76.73076923076923)"
08-01-2023 16:24:11.047307,"(7.0, 8.0, 7.826086956521739)","(20.0, 99999, 99990)","(4.8, 5.2, 5.213770491803279)","(10.0, 12.5, 11.643312101910828)","(16.0, 19.0, 19.08139534883721)","(21.0, 30.0, 29.475)","(12.0, 13.5, 13.526548672566372)","(61.0, 90.0, 85.78947368421052)","(3.4, 4.1, 4.058671586715867)","(31.0, 36.0, 35.18840579710145)","(8.0, 10.0, 9.891304347826088)","(61.0, 80.0, 76.70731707317073)"
08-01-2023 16:24:12.367980,"(7.0, 8.0, 7.826086956521739)","(20.0, 99999, 99990)","(4.8, 5.3, 5.242105263157895)","(10.0, 12.0, 11.702127659574469)","(16.0, 19.5, 19.223076923076924)","(21.0, 30.0, 29.543478260869566)","(12.0, 14.0, 13.61744966442953)","(61.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.064461538461538)","(31.0, 36.0, 35.292682926829265)","(8.0, 10.0, 9.90066225165563)","(61.0, 80.0, 75.48387096774194)"
08-01-2023 16:24:13.752321,"(7.0, 8.0, 7.776647834274953)","(20.0, 99999, 99990)","(4.8, 5.3, 5.262100456621004)","(10.0, 12.0, 11.692893401015228)","(16.0, 19.5, 19.25438596491228)","(21.0, 30.0, 29.543478260869566)","(12.0, 14.0, 13.600694444444445)","(61.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.064461538461538)","(31.0, 36.0, 35.19444444444444)","(8.0, 10.0, 9.943071161048689)","(61.0, 80.0, 75.48387096774194)"
08-01-2023 16:24:15.199876,"(7.0, 7.8, 7.763986013986014)","(20.0, 99999, 99990)","(4.8, 5.3, 5.326543209876543)","(10.0, 12.0, 11.681372549019608)","(16.0, 19.5, 19.25438596491228)","(21.0, 30.0, 29.495049504950494)","(12.0, 14.0, 13.365079365079366)","(61.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.0634108527131785)","(31.0, 36.0, 35.09375)","(8.0, 10.0, 10.05719557195572)","(61.0, 80.0, 75.48387096774194)"
08-01-2023 16:24:16.640768,"(7.0, 7.8, 7.763986013986014)","(20.0, 99999, 99990)","(4.8, 5.4, 5.386363636363637)","(10.0, 12.0, 11.420987654320987)","(16.0, 19.5, 19.25438596491228)","(21.0, 30.0, 29.495049504950494)","(12.0, 13.5, 13.35204081632653)","(61.0, 90.0, 87.03703703703704)","(3.4, 4.1, 4.064920634920635)","(31.0, 36.0, 35.09375)","(8.0, 10.5, 10.002164502164502)","(61.0, 80.0, 75.48387096774194)"
08-01-2023 16:24:18.045926,"(7.0, 7.8, 7.768439716312057)","(20.0, 99999, 99990)","(4.8, 5.4, 5.4071428571428575)","(10.0, 11.5, 11.420987654320987)","(16.0, 19.5, 19.26271186440678)","(21.0, 30.0, 29.433333333333334)","(11.0, 13.5, 13.35427135678392)","(61.0, 90.0, 87.14285714285714)","(3.4, 4.1, 4.06544)","(31.0, 36.0, 35.121212121212125)","(8.0, 10.5, 10.021400778210117)","(61.0, 80.0, 75.75757575757575)"
08-01-2023 16:24:19.528490,"(7.0, 7.8, 7.768439716312057)","(20.0, 99999, 99990)","(4.8, 5.5, 5.264467005076142)","(10.0, 11.5, 11.306490384615385)","(16.0, 19.5, 18.943661971830984)","(21.0, 30.0, 27.82894736842105)","(11.0, 13.5, 12.943014705882353)","(61.0, 90.0, 82.72727272727273)","(3.4, 4.1, 4.3342857142857145)","(31.0, 36.0, 34.84444444444444)","(8.0, 10.5, 9.911790393013101)","(61.0, 80.0, 73.63636363636364)"
08-01-2023 16:24:21.019922,"(7.0, 7.8, 7.764772727272727)","(20.0, 99999, 99990)","(4.8, 5.3, 5.267553191489362)","(10.0, 11.5, 10.809701492537313)","(16.0, 19.0, 18.939393939393938)","(21.0, 30.0, 28.136363636363637)","(11.0, 13.0, 12.9453125)","(61.0, 85.0, 83.5)","(3.4, 4.4, 4.444500000000001)","(31.0, 36.0, 34.851851851851855)","(8.5, 10.0, 9.692941176470589)","(61.0, 75.0, 74.11764705882354)"
08-01-2023 16:24:22.437210,"(7.0, 7.8, 7.768278529980657)","(20.0, 99999, 99990)","(4.8, 5.3, 5.344851657940663)","(10.0, 11.0, 10.806506849315069)","(16.0, 19.0, 18.927710843373493)","(21.0, 29.0, 28.21951219512195)","(11.0, 13.0, 12.950892857142858)","(61.0, 85.0, 83.95833333333333)","(3.4, 4.5, 4.423703703703704)","(31.0, 36.0, 35.0)","(8.5, 10.0, 9.686725663716814)","(61.0, 75.0, 74.70588235294117)"
08-01-2023 16:24:23.954358,"(7.0, 7.8, 7.769459962756052)","(20.0, 99999, 99990)","(4.8, 5.4, 5.344851657940663)","(10.0, 11.0, 10.813725490196079)","(16.0, 19.0, 18.93258426966292)","(21.0, 29.0, 28.394736842105264)","(11.0, 13.0, 12.95203488372093)","(61.0, 85.0, 84.0)","(3.4, 4.5, 4.344803695150116)","(31.0, 36.0, 35.04761904761905)","(8.5, 9.8, 9.688163265306123)","(61.0, 75.0, 73.125)"
08-01-2023 16:24:25.298082,"(7.0, 7.8, 7.751681957186544)","(20.0, 99999, 99990)","(4.8, 5.4, 5.346621621621622)","(10.0, 11.0, 10.813725490196079)","(16.0, 19.0, 18.93258426966292)","(21.0, 29.0, 28.258064516129032)","(11.0, 13.0, 13.090686274509803)","(61.0, 85.0, 84.0)","(3.4, 4.4, 4.344158878504673)","(31.0, 36.0, 35.04761904761905)","(8.5, 9.8, 9.685140562248996)","(61.0, 75.0, 74.16666666666667)"
08-01-2023 16:24:26.683574,"(7.0, 8.0, 7.802448979591836)","(20.0, 99999, 99990)","(4.8, 5.4, 5.379338842975207)","(10.0, 11.0, 10.832797427652734)","(16.0, 19.0, 18.930232558139537)","(21.0, 29.0, 28.258064516129032)","(11.0, 13.5, 13.090686274509803)","(61.0, 85.0, 81.36363636363636)","(3.4, 4.4, 4.375100401606426)","(31.0, 36.0, 35.04761904761905)","(8.5, 9.8, 9.677777777777777)","(61.0, 75.0, 74.16666666666667)"
08-01-2023 16:24:28.081636,"(7.0, 8.0, 7.808761904761905)","(20.0, 99999, 99990)","(4.8, 5.4, 5.3904000000000005)","(10.0, 11.0, 10.832797427652734)","(16.0, 19.0, 18.930232558139537)","(21.0, 29.0, 28.195121951219512)","(11.0, 13.5, 13.090686274509803)","(61.0, 85.0, 80.6)","(3.4, 4.4, 4.369458128078818)","(31.0, 36.0, 35.01639344262295)","(8.5, 9.8, 9.458441558441558)","(61.0, 75.0, 71.66666666666667)"
08-01-2023 16:24:29.578093,"(6.5, 8.0, 7.722321428571428)","(19.0, 99999, 99990)","(4.8, 5.4, 5.3425655976676385)","(10.0, 11.0, 10.849662162162161)","(16.0, 19.0, 18.968354430379748)","(21.0, 29.0, 28.195121951219512)","(11.0, 13.5, 13.093908629441625)","(61.0, 85.0, 80.6)","(3.5, 4.4, 4.332735426008969)","(31.0, 36.0, 34.96875)","(8.5, 9.6, 9.45875)","(61.0, 75.0, 69.5)"
08-01-2023 16:24:31.014045,"(6.5, 7.8, 7.705343511450382)","(19.0, 99999, 99990)","(4.8, 5.5, 5.147368421052631)","(10.0, 11.0, 11.086448598130842)","(16.0, 19.0, 19.23134328358209)","(21.0, 29.0, 28.5)","(11.0, 13.5, 13.019553072625698)","(61.0, 85.0, 81.33333333333333)","(3.5, 4.4, 4.3442379182156134)","(31.0, 36.0, 35.19512195121951)","(8.5, 9.6, 9.57351598173516)","(61.0, 70.0, 70.88235294117646)"
08-01-2023 16:24:32.531741,"(6.5, 7.8, 7.6)","(19.0, 99999, 99990)","(4.8, 5.2, 5.276078431372549)","(10.0, 11.5, 11.123076923076923)","(16.0, 19.5, 19.318181818181817)","(21.0, 29.0, 28.11904761904762)","(11.0, 13.5, 13.08252427184466)","(61.0, 85.0, 81.17647058823529)","(3.5, 4.4, 4.360106382978723)","(31.0, 36.0, 35.352112676056336)","(8.5, 9.6, 9.740458015267176)","(61.0, 75.0, 74.7872340425532)"
08-01-2023 16:24:33.929047,"(6.5, 7.6, 7.545631067961165)","(19.0, 99999, 99990)","(4.8, 5.4, 5.1158730158730155)","(10.0, 11.5, 11.127862595419847)","(16.0, 19.5, 19.376712328767123)","(21.0, 29.0, 27.885245901639344)","(11.0, 13.5, 13.133640552995391)","(61.0, 85.0, 82.22222222222223)","(3.5, 4.4, 4.354711246200608)","(31.0, 36.0, 35.397260273972606)","(8.5, 9.8, 9.508536585365853)","(61.0, 75.0, 73.06451612903226)"
08-01-2023 16:24:35.430139,"(6.5, 7.6, 7.5482439926062845)","(19.0, 99999, 99990)","(4.8, 5.3, 4.98942731277533)","(10.0, 11.5, 11.3006993006993)","(16.0, 19.5, 19.75)","(21.0, 28.0, 28.296296296296298)","(11.0, 13.5, 13.25974025974026)","(61.0, 85.0, 83.26923076923077)","(3.5, 4.4, 4.424817518248175)","(31.0, 36.0, 35.82608695652174)","(8.5, 9.6, 9.502473498233215)","(61.0, 75.0, 73.70689655172414)"
08-01-2023 16:24:36.778157,"(6.5, 7.6, 7.515704387990762)","(19.0, 99999, 99990)","(4.8, 5.0, 4.885781990521327)","(10.0, 11.5, 11.66421568627451)","(16.0, 20.0, 19.883333333333333)","(21.0, 29.0, 32.421052631578945)","(11.0, 13.5, 13.319796954314722)","(61.0, 85.0, 83.96551724137932)","(3.5, 4.5, 4.391372549019608)","(31.0, 36.0, 36.57692307692308)","(8.5, 9.6, 10.012867647058824)","(51.0, 75.0, 74.16666666666667)"
08-01-2023 16:24:38.144636,"(6.5, 7.8, 7.64313725490196)","(19.0, 99999, 99990)","(4.8, 4.9, 4.885781990521327)","(10.0, 12.0, 11.66421568627451)","(16.0, 20.0, 19.883333333333333)","(21.0, 34.0, 32.421052631578945)","(11.0, 13.5, 13.319796954314722)","(61.0, 85.0, 83.96551724137932)","(3.5, 4.5, 4.391372549019608)","(31.0, 38.0, 36.57692307692308)","(8.5, 10.5, 10.012867647058824)","(51.0, 75.0, 74.16666666666667)"
08-01-2023 16:24:39.574404,"(6.5, 7.8, 7.6038461538461535)","(20.0, 99999, 99990)","(4.8, 5.0, 4.930128205128206)","(10.0, 12.5, 12.125)","(16.0, 20.0, 19.890625)","(21.0, 34.0, 31.818181818181817)","(11.0, 13.5, 13.277310924369749)","(61.0, 85.0, 84.0)","(3.5, 4.3, 4.269690265486726)","(31.0, 36.0, 35.91428571428571)","(8.5, 10.5, 10.015424164524422)","(61.0, 75.0, 74.18181818181819)"
08-01-2023 16:24:41.006329,"(6.5, 7.6, 7.566763005780347)","(20.0, 99999, 99990)","(4.8, 4.9, 4.943523316062176)","(10.0, 12.5, 12.21875)","(16.0, 20.0, 19.941176470588236)","(21.0, 34.0, 31.625)","(11.0, 13.5, 13.26086956521739)","(61.0, 85.0, 82.87878787878788)","(3.5, 4.3, 4.273230769230769)","(31.0, 38.0, 36.310344827586206)","(8.5, 10.5, 10.101083032490974)","(61.0, 75.0, 74.20454545454545)"
08-01-2023 16:24:42.473935,"(6.5, 7.6, 7.566763005780347)","(20.0, 99999, 99990)","(4.8, 5.0, 4.963707571801566)","(10.0, 12.5, 12.196774193548388)","(16.0, 20.0, 19.94)","(21.0, 32.0, 31.641025641025642)","(11.0, 13.5, 13.318877551020408)","(61.0, 85.0, 83.66666666666667)","(3.6, 4.3, 4.276737967914438)","(31.0, 38.0, 36.851063829787236)","(8.5, 10.5, 10.121593291404611)","(61.0, 75.0, 74.20454545454545)"
08-01-2023 16:24:43.868535,"(6.5, 7.6, 7.577813504823151)","(20.0, 99999, 99990)","(4.8, 5.0, 4.954276315789474)","(10.0, 12.5, 12.273809523809524)","(16.0, 20.0, 19.925)","(21.0, 32.0, 31.304347826086957)","(11.0, 13.5, 13.318877551020408)","(61.0, 85.0, 83.66666666666667)","(3.6, 4.3, 4.264788732394366)","(31.0, 38.0, 36.83870967741935)","(8.5, 10.5, 10.120582120582121)","(61.0, 75.0, 74.20454545454545)"
08-01-2023 16:24:45.225896,"(6.5, 7.6, 7.577813504823151)","(20.0, 99999, 99990)","(4.6, 5.0, 4.954276315789474)","(10.0, 12.5, 12.221153846153847)","(17.0, 20.0, 19.925)","(21.0, 32.0, 30.967741935483872)","(11.0, 13.5, 13.403846153846153)","(61.0, 85.0, 83.125)","(3.6, 4.3, 4.173469387755102)","(31.0, 38.0, 36.8)","(8.5, 10.5, 10.077319587628866)","(61.0, 75.0, 74.0)"
08-01-2023 16:24:46.696626,"(6.5, 7.6, 7.578099838969404)","(20.0, 99999, 99990)","(4.6, 5.1, 4.9886524822695035)","(10.0, 12.5, 12.300813008130081)","(17.0, 20.0, 19.930232558139537)","(21.0, 32.0, 30.26086956521739)","(11.0, 13.5, 13.676470588235293)","(61.0, 85.0, 83.125)","(3.6, 4.2, 4.170036764705882)","(31.0, 38.0, 36.857142857142854)","(8.5, 10.5, 10.101918465227818)","(61.0, 75.0, 74.02777777777777)"
08-01-2023 16:24:48.175801,"(6.5, 7.6, 7.549865229110512)","(20.0, 99999, 99990)","(4.6, 5.0, 5.021259842519685)","(10.0, 12.5, 12.25)","(17.0, 20.0, 19.77777777777778)","(21.0, 32.0, 30.24)","(11.0, 14.0, 13.752525252525253)","(61.0, 85.0, 82.22222222222223)","(3.6, 4.2, 4.158720930232558)","(31.0, 38.0, 37.73913043478261)","(8.5, 10.5, 10.105813953488372)","(61.0, 75.0, 73.4090909090909)"
08-01-2023 16:24:49.560187,"(6.5, 7.6, 7.5504)","(20.0, 99999, 99990)","(4.6, 5.1, 4.985900783289817)","(10.0, 12.5, 12.245161290322581)","(17.0, 20.0, 19.774193548387096)","(21.0, 32.0, 30.352201257861637)","(11.0, 14.0, 13.757978723404255)","(61.0, 85.0, 82.22222222222223)","(3.6, 4.2, 4.1592734225621415)","(31.0, 38.0, 37.25)","(8.5, 10.5, 10.58695652173913)","(61.0, 75.0, 73.79310344827586)"
08-01-2023 16:24:51.229271,"(6.5, 7.6, 7.504267161410018)","(20.0, 99999, 99990)","(4.6, 5.0, 5.017763157894737)","(10.0, 12.5, 12.2375)","(17.0, 20.0, 19.774193548387096)","(21.0, 32.0, 29.897959183673468)","(12.0, 14.0, 13.751366120218579)","(61.0, 85.0, 82.22222222222223)","(3.6, 4.2, 4.159691629955947)","(31.0, 38.0, 37.225806451612904)","(8.5, 11.0, 10.587822014051522)","(61.0, 75.0, 73.57142857142857)"
08-01-2023 16:24:52.703952,"(6.5, 7.6, 7.504267161410018)","(20.0, 99999, 99990)","(4.6, 5.1, 4.957177615571776)","(10.0, 12.5, 12.294117647058824)","(17.0, 20.0, 19.986842105263158)","(21.0, 30.0, 31.024390243902438)","(12.0, 14.0, 13.787735849056604)","(61.0, 85.0, 82.85714285714286)","(3.6, 4.2, 4.2215384615384615)","(31.0, 38.0, 37.75)","(8.5, 11.0, 10.261494252873563)","(61.0, 75.0, 74.0)"
08-01-2023 16:24:54.088425,"(6.5, 7.6, 7.536274509803921)","(20.0, 99999, 99990)","(4.6, 5.0, 4.941002949852508)","(10.0, 12.5, 12.325)","(17.0, 20.0, 19.970588235294116)","(21.0, 32.0, 31.148936170212767)","(12.0, 14.0, 13.7926267281106)","(61.0, 85.0, 83.125)","(3.6, 4.3, 4.248913043478261)","(31.0, 38.0, 37.4)","(8.5, 10.5, 10.276576576576577)","(61.0, 75.0, 74.4186046511628)"
08-01-2023 16:24:55.490102,"(6.5, 7.6, 7.538268656716418)","(20.0, 99999, 99990)","(4.6, 5.0, 5.010194174757282)","(10.0, 12.5, 11.98394495412844)","(17.0, 21.0, 19.941176470588236)","(21.0, 32.0, 30.81159420289855)","(12.0, 14.0, 13.89453125)","(61.0, 85.0, 83.125)","(3.6, 4.3, 4.111666666666666)","(31.0, 38.0, 37.4)","(8.5, 10.5, 10.202830188679245)","(61.0, 75.0, 74.26470588235294)"
08-01-2023 16:24:56.883564,"(6.5, 7.6, 7.598450946643718)","(20.0, 99999, 99990)","(4.6, 5.1, 5.010194174757282)","(10.0, 12.0, 11.818910256410255)","(17.0, 21.0, 20.427480916030536)","(21.0, 32.0, 31.08433734939759)","(12.0, 14.0, 13.85763888888889)","(61.0, 85.0, 82.72727272727273)","(3.6, 4.2, 4.149019607843137)","(31.0, 38.0, 37.45454545454545)","(8.5, 10.5, 10.128654970760234)","(61.0, 75.0, 74.28571428571429)"
08-01-2023 16:24:58.224994,"(6.5, 7.8, 7.680851063829787)","(19.0, 99999, 99990)","(4.6, 5.1, 5.012624584717608)","(10.0, 12.0, 11.849253731343284)","(17.0, 21.0, 20.544117647058822)","(21.0, 32.0, 29.6734693877551)","(12.0, 14.0, 13.776190476190477)","(61.0, 85.0, 83.33333333333333)","(3.6, 4.2, 4.14775)","(31.0, 38.0, 37.65853658536585)","(8.5, 10.5, 10.202352941176471)","(61.0, 75.0, 74.39024390243902)"
08-01-2023 16:24:59.578334,"(6.5, 7.6, 7.523225806451613)","(19.0, 99999, 99990)","(4.6, 5.1, 5.012624584717608)","(10.0, 12.0, 11.828787878787878)","(17.0, 21.0, 20.557142857142857)","(21.0, 32.0, 29.822580645161292)","(12.0, 14.0, 13.776190476190477)","(61.0, 85.0, 83.33333333333333)","(3.6, 4.2, 4.141797752808989)","(31.0, 38.0, 37.64102564102564)","(8.5, 10.5, 10.117824773413897)","(61.0, 75.0, 74.28571428571429)"
08-01-2023 16:25:00.910908,"(6.5, 7.6, 7.5228941684665225)","(19.0, 99999, 99990)","(4.6, 5.1, 5.016926503340757)","(10.0, 12.0, 11.837175792507205)","(17.0, 21.0, 20.557142857142857)","(21.0, 32.0, 29.1875)","(12.0, 14.0, 13.741228070175438)","(61.0, 85.0, 83.33333333333333)","(3.6, 4.2, 4.166828087167071)","(31.0, 38.0, 37.63157894736842)","(8.5, 10.5, 9.99875)","(61.0, 75.0, 74.28571428571429)"
08-01-2023 16:25:02.197430,"(6.5, 7.6, 7.539338235294117)","(19.0, 99999, 99990)","(4.6, 5.1, 5.032789855072464)","(10.0, 12.0, 11.800995024875622)","(17.0, 21.0, 20.572413793103447)","(21.0, 32.0, 28.88888888888889)","(12.0, 14.0, 13.738938053097344)","(61.0, 85.0, 83.52941176470588)","(3.6, 4.2, 4.230131004366812)","(31.0, 38.0, 37.65853658536585)","(8.5, 10.0, 10.013461538461538)","(61.0, 75.0, 74.30555555555556)"
08-01-2023 16:25:03.507795,"(6.5, 7.6, 7.536180308422301)","(19.0, 99999, 99990)","(4.6, 5.1, 5.033994589720469)","(10.0, 12.0, 11.808612440191387)","(17.0, 21.0, 20.605095541401273)","(21.0, 30.0, 28.78048780487805)","(12.0, 14.0, 13.806666666666667)","(61.0, 85.0, 84.03846153846153)","(3.6, 4.3, 4.202649006622517)","(31.0, 38.0, 37.702127659574465)","(8.5, 10.5, 10.101515151515152)","(61.0, 75.0, 74.375)"
08-01-2023 16:25:05.192401,"(6.5, 7.6, 7.53362122146823)","(19.0, 99999, 99990)","(4.6, 5.1, 5.1553956834532375)","(10.0, 12.0, 11.841750841750843)","(17.0, 21.0, 20.617283950617285)","(21.0, 30.0, 28.95)","(12.0, 14.0, 13.851503759398497)","(61.0, 85.0, 84.13793103448276)","(3.6, 4.3, 4.242465753424657)","(31.0, 38.0, 37.829787234042556)","(8.5, 10.5, 10.087912087912088)","(61.0, 75.0, 74.39024390243902)"
08-01-2023 16:25:06.644794,"(6.5, 7.6, 7.535102533172497)","(19.0, 99999, 99990)","(4.6, 5.2, 5.3597457627118645)","(10.0, 12.0, 11.841750841750843)","(17.0, 21.0, 20.628930817610062)","(21.0, 30.0, 29.055555555555557)","(12.0, 14.0, 13.835125448028673)","(61.0, 85.0, 84.13793103448276)","(3.6, 4.3, 4.138461538461538)","(31.0, 38.0, 37.829787234042556)","(8.5, 10.5, 10.08217270194986)","(61.0, 75.0, 74.46808510638297)"
08-01-2023 16:25:08.026436,"(6.5, 7.6, 7.530587440918298)","(19.0, 99999, 99990)","(4.6, 5.4, 5.289336492890995)","(10.0, 12.0, 11.841750841750843)","(17.0, 21.0, 20.616883116883116)","(21.0, 30.0, 28.285714285714285)","(12.0, 14.0, 13.444940476190476)","(61.0, 85.0, 84.13793103448276)","(3.6, 4.2, 4.150442477876106)","(31.0, 38.0, 37.829787234042556)","(8.5, 10.5, 10.08217270194986)","(61.0, 75.0, 74.46808510638297)"
08-01-2023 16:25:09.473751,"(6.5, 7.8, 7.6163009404388715)","(19.0, 99999, 99990)","(4.6, 5.3, 5.299749373433584)","(10.0, 12.0, 11.847402597402597)","(17.0, 21.0, 20.61437908496732)","(21.0, 29.0, 28.050847457627118)","(12.0, 13.5, 12.850340136054422)","(61.0, 85.0, 84.0)","(3.6, 4.2, 4.154627949183303)","(31.0, 38.0, 37.84)","(8.5, 10.5, 10.092391304347826)","(61.0, 75.0, 74.50980392156863)"
08-01-2023 16:25:10.830222,"(6.5, 7.8, 7.676456876456876)","(19.0, 99999, 99990)","(4.6, 5.3, 5.299749373433584)","(10.0, 12.0, 11.815634218289086)","(17.0, 21.0, 19.966666666666665)","(21.0, 29.0, 27.916666666666668)","(12.0, 13.0, 12.857142857142858)","(61.0, 85.0, 83.21428571428571)","(3.6, 4.2, 4.156011730205279)","(31.0, 38.0, 37.84905660377358)","(8.5, 10.5, 10.037037037037036)","(61.0, 75.0, 74.54545454545455)"
08-01-2023 16:25:12.275833,"(6.5, 7.8, 7.683002207505519)","(19.0, 99999, 99990)","(4.6, 5.3, 5.226723223753977)","(10.0, 12.0, 11.82882882882883)","(17.0, 20.0, 20.10810810810811)","(21.0, 29.0, 27.73170731707317)","(12.0, 13.0, 12.894736842105264)","(61.0, 85.0, 83.21428571428571)","(3.7, 4.2, 4.150495049504951)","(31.0, 38.0, 37.85454545454545)","(8.5, 10.5, 10.077464788732394)","(61.0, 75.0, 74.55357142857143)"
08-01-2023 16:25:13.716927,"(6.5, 7.6, 7.522155688622754)","(19.0, 99999, 99990)","(4.6, 5.3, 5.187658227848101)","(10.0, 12.0, 11.904458598726114)","(17.0, 21.0, 20.37313432835821)","(21.0, 29.0, 27.594594594594593)","(12.0, 13.0, 12.938461538461539)","(61.0, 85.0, 83.21428571428571)","(3.7, 4.2, 4.199545454545455)","(31.0, 38.0, 37.85454545454545)","(8.5, 10.5, 10.1)","(61.0, 75.0, 74.55357142857143)"
08-01-2023 16:25:15.034407,"(6.5, 7.6, 7.518668407310705)","(19.0, 99999, 99990)","(4.6, 5.2, 5.224522292993631)","(10.0, 12.0, 11.945544554455445)","(17.0, 21.0, 20.267441860465116)","(21.0, 29.0, 28.38095238095238)","(12.0, 13.0, 12.85361216730038)","(61.0, 85.0, 83.52941176470588)","(3.7, 4.2, 4.107920792079208)","(31.0, 38.0, 37.84)","(8.5, 10.5, 10.145780051150895)","(61.0, 75.0, 74.53703703703704)"
08-01-2023 16:25:16.414236,"(6.5, 7.6, 7.52002567394095)","(19.0, 99999, 99990)","(4.6, 5.3, 5.218649885583524)","(10.0, 12.0, 11.946078431372548)","(17.0, 21.0, 20.232142857142858)","(21.0, 29.0, 28.133333333333333)","(11.0, 13.0, 12.85361216730038)","(61.0, 85.0, 83.52941176470588)","(3.6, 4.2, 4.150466045272969)","(31.0, 38.0, 37.84)","(8.5, 10.5, 10.15038560411311)","(61.0, 75.0, 74.53703703703704)"
