,Cronin,Rocknroll Tony,Uncle Gregory,Straytothepoolroom,Dont Tell Dorothy,Tulhurst Blaster,Yellow Bow,Power To Bolt,Baberock
15-12-2022 11:53:39.441464,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.566666666666666)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:40.736418,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.566666666666666)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:41.979090,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.3)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:43.142654,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.0, 10.3)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:44.377420,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.0, 11.05)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:45.645519,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 10.8)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:46.807944,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.0, 11.05)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:47.925093,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 19.48)","(10.0, 21.0, 19.6)","(16.0, 44.0, 25.0)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:49.021941,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:50.149995,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:51.683591,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:52.753732,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:53.841125,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:55.098576,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:56.616354,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:57.961666,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:53:59.272882,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:54:01.070931,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:54:02.443671,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:54:03.941457,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 30.588235294117645)","(41.0, 150.0, 129.63636363636363)"
15-12-2022 11:54:05.683524,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:54:06.936151,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:54:08.228959,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:54:09.508432,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 11.05)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:54:10.765168,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8484615384615384)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.5, 10.8)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:11.982441,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 14.0, 9.566666666666666)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:13.191548,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.566666666666666)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:14.285020,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.566666666666666)","(9.0, 27.0, 21.68571428571429)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:15.385767,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.566666666666666)","(9.0, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:16.517333,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.78)","(9.0, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:17.971183,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.78)","(9.0, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:19.245535,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.78)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:20.527343,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:22.462679,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:23.968723,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:25.547438,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:27.335177,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8312)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:28.944997,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8125)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:30.493378,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8125)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:31.905328,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8125)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:33.145546,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8125)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:34.628896,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:35.971270,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:37.290919,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:38.653156,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:39.981037,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 19.6)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:41.261060,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 14.733333333333333)","(10.0, 21.0, 20.46666666666667)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:42.496555,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8792857142857142)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 22.866666666666667)","(10.0, 21.0, 20.46666666666667)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:43.667136,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8208695652173914)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 22.866666666666667)","(10.0, 21.0, 18.375)","(16.0, 44.0, 39.148936170212764)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:44.889362,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8208695652173914)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 22.866666666666667)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:46.115388,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.8208695652173914)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:47.181208,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:48.275638,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:49.434838,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:50.634614,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:51.918480,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:53.123695,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:54.327563,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(8.5, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(16.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:55.549103,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:56.727467,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.25)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:57.953127,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 15.75)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:54:59.100293,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 15.75)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:00.284219,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:01.462423,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:02.574744,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:03.736948,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:04.894350,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:06.044317,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:07.590009,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 40.83333333333333)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:08.854360,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 38.57142857142857)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:10.239837,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 19.166666666666664)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:11.471314,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 21.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:12.684206,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:13.986969,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:15.283317,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
