,Prince Capri,Always Lurking,Fix You,Macey Keeping,Too Much Fun,Charos Max,Oh So Lavish
11-01-2023 21:01:41.287843,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.433333333333334)"
11-01-2023 21:01:42.424630,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.433333333333334)"
11-01-2023 21:01:43.551823,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:44.681369,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:45.808892,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.0689655172413794)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:46.978576,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.0689655172413794)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:48.260272,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.0689655172413794)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:49.373138,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.0689655172413794)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.27777777777778)"
11-01-2023 21:01:50.519923,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.933333333333334)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:51.638970,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.933333333333334)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:52.812436,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:53.902753,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:55.188354,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:56.533602,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:57.703591,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:01:58.939279,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:02:00.189534,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:02:01.451678,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.055555555555556)","(8.5, 11.5, 11.40909090909091)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.323529411764707)"
11-01-2023 21:02:02.847491,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.885714285714285)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.0869565217391304)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 21.0, 17.9)"
11-01-2023 21:02:04.190285,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 17.333333333333332)"
11-01-2023 21:02:05.468281,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 17.333333333333332)"
11-01-2023 21:02:06.949924,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 17.333333333333332)"
11-01-2023 21:02:08.140404,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:09.485164,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:10.701881,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:11.978445,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.9)","(4.8, 10.5, 9.862499999999999)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:13.267449,"(4.8, 6.8, 6.305882352941176)","(4.4, 6.2, 5.9)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.090909090909091)","(8.5, 11.5, 11.40909090909091)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:14.505437,"(4.8, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(8.5, 11.5, 11.452380952380953)","(9.0, 13.0, 11.777777777777779)","(17.0, 20.0, 16.444444444444443)"
11-01-2023 21:02:15.758025,"(4.8, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(8.5, 11.5, 11.452380952380953)","(9.0, 13.0, 11.5)","(17.0, 20.0, 16.296296296296298)"
11-01-2023 21:02:16.975449,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 20.0, 16.296296296296298)"
11-01-2023 21:02:18.124522,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 20.0, 17.833333333333332)"
11-01-2023 21:02:19.336064,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 17.833333333333332)"
11-01-2023 21:02:20.567378,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 17.833333333333332)"
11-01-2023 21:02:21.748663,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.605263157894736)"
11-01-2023 21:02:22.916277,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.605263157894736)"
11-01-2023 21:02:24.103638,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.605263157894736)"
11-01-2023 21:02:25.292961,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:26.489006,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:27.962538,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:29.288565,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:30.539783,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:31.739729,"(5.0, 6.8, 6.305882352941176)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.5)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:33.042167,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.8, 3.2, 3.125)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.6)","(17.0, 19.0, 16.224137931034484)"
11-01-2023 21:02:34.371247,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 13.0, 11.954545454545455)","(17.0, 19.0, 15.303571428571429)"
11-01-2023 21:02:35.797661,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.5)","(17.0, 19.0, 15.303571428571429)"
11-01-2023 21:02:37.024877,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.5)","(17.0, 19.0, 15.303571428571429)"
11-01-2023 21:02:38.222426,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.5)","(17.0, 19.0, 16.830188679245282)"
11-01-2023 21:02:39.448224,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.5)","(17.0, 19.0, 15.166666666666666)"
11-01-2023 21:02:40.640692,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.338709677419354)","(17.0, 19.0, 15.166666666666666)"
11-01-2023 21:02:41.688944,"(5.0, 6.8, 6.572972972972973)","(4.4, 6.2, 6.0)","(4.8, 10.5, 10.05)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.416666666666666)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:42.821317,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.2, 3.1307692307692307)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:44.028092,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.2, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:45.368148,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.25, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:46.600430,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.25, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:47.823386,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.25, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 15.863636363636363)"
11-01-2023 21:02:49.049127,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.25, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(17.0, 19.0, 17.38235294117647)"
11-01-2023 21:02:50.305904,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.135714285714286)","(2.9, 3.25, 3.1323529411764706)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 18.0, 17.22222222222222)"
11-01-2023 21:02:51.674614,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.18125)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 18.0, 17.22222222222222)"
11-01-2023 21:02:52.929539,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.18125)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 18.0, 15.789473684210526)"
11-01-2023 21:02:54.193774,"(5.0, 6.8, 6.572972972972973)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 18.0, 16.710526315789473)"
11-01-2023 21:02:55.341713,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.710526315789473)"
11-01-2023 21:02:56.520814,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.710526315789473)"
11-01-2023 21:02:57.688370,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.159090909090909)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.710526315789473)"
11-01-2023 21:02:58.862052,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 15.576923076923077)"
11-01-2023 21:03:00.077793,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.40909090909091)"
11-01-2023 21:03:01.350764,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.248837209302325)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.40909090909091)"
11-01-2023 21:03:02.614015,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.264285714285714)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:03.926099,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.264285714285714)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:05.187457,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.115)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:06.320447,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.115)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:07.527790,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.179166666666667)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:08.581304,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.179166666666667)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:09.713709,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.273529411764706)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:10.975560,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.273529411764706)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(16.0, 17.5, 16.5)"
11-01-2023 21:03:12.209831,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(4.8, 10.5, 10.273529411764706)","(2.9, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:13.432131,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:14.650035,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:15.849950,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:17.424369,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:18.615661,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:19.717725,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:20.835837,"(5.0, 6.8, 6.305882352941176)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:21.954041,"(5.0, 6.8, 6.258064516129032)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.191176470588235)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:23.132026,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:24.398521,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:25.680946,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:26.882253,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(5.5, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:28.206055,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:29.391186,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:30.518114,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.146)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:31.607823,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.146)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:32.687418,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.266666666666667)","(2.7, 3.25, 3.146)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
