,Bywonner,Rebel Cadeau,Spirit Above,Wonga Flyer,Apricus,Looking Suave,Graffias,Go Now
04-01-2023 13:33:52.334586,"(31.0, 70.0, 67.0)","(16.0, 22.0, 20.90625)","(2.7, 2.96, 2.8645283018867924)","(3.3, 4.0, 3.841860465116279)","(5.0, 7.8, 7.625)","(61.0, 170.0, 136.66666666666666)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.14375)"
04-01-2023 13:33:53.476656,"(31.0, 70.0, 67.0)","(16.0, 21.0, 20.90625)","(2.7, 2.94, 2.8645283018867924)","(3.3, 4.0, 3.846153846153846)","(5.0, 7.8, 7.545454545454546)","(61.0, 160.0, 147.14285714285714)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.14375)"
04-01-2023 13:33:54.478740,"(31.0, 70.0, 67.0)","(16.0, 21.0, 20.90625)","(2.7, 2.94, 2.8664864864864863)","(3.3, 4.0, 3.846153846153846)","(5.0, 7.8, 7.545454545454546)","(61.0, 170.0, 148.33333333333331)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.14375)"
04-01-2023 13:33:55.499224,"(31.0, 70.0, 67.0)","(16.0, 21.0, 20.90625)","(2.7, 2.94, 2.8664864864864863)","(3.3, 4.0, 3.846153846153846)","(5.0, 7.8, 7.545454545454546)","(51.0, 160.0, 148.33333333333331)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.14375)"
04-01-2023 13:33:56.590420,"(31.0, 70.0, 67.0)","(16.0, 22.0, 20.26086956521739)","(2.7, 2.94, 2.8664864864864863)","(3.3, 4.0, 3.841860465116279)","(5.0, 7.8, 7.545454545454546)","(51.0, 160.0, 148.33333333333331)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.153846153846154)"
04-01-2023 13:33:57.684229,"(31.0, 70.0, 67.0)","(16.0, 22.0, 20.22222222222222)","(2.7, 2.94, 2.8664864864864863)","(3.3, 4.0, 3.841860465116279)","(5.0, 7.8, 7.545454545454546)","(51.0, 160.0, 127.5)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.153846153846154)"
04-01-2023 13:33:58.820527,"(31.0, 70.0, 67.0)","(16.0, 22.0, 20.22222222222222)","(2.7, 2.94, 2.8664864864864863)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.506666666666667)","(51.0, 160.0, 127.5)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.171428571428572)"
04-01-2023 13:34:00.092415,"(31.0, 70.0, 60.0)","(16.0, 22.0, 20.957142857142856)","(2.7, 2.94, 2.8736585365853657)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.506666666666667)","(51.0, 160.0, 127.5)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.171428571428572)"
04-01-2023 13:34:01.152633,"(31.0, 70.0, 68.45161290322581)","(16.0, 21.0, 20.957142857142856)","(2.7, 2.94, 2.8736585365853657)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.51304347826087)","(51.0, 160.0, 127.5)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.157894736842105)"
04-01-2023 13:34:02.211673,"(31.0, 65.0, 61.8125)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.94, 2.8674666666666666)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.51304347826087)","(51.0, 160.0, 127.5)","(21.0, 34.0, 30.029411764705884)","(4.6, 6.2, 6.157894736842105)"
04-01-2023 13:34:03.423185,"(31.0, 65.0, 58.2)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.94, 2.875135135135135)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.724137931034483)","(51.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.91304347826087)","(4.6, 6.2, 6.157894736842105)"
04-01-2023 13:34:04.684387,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8654545454545453)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.768627450980392)","(51.0, 160.0, 113.33333333333333)","(21.0, 32.0, 29.714285714285715)","(4.6, 6.2, 6.162790697674419)"
04-01-2023 13:34:05.800077,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.866268656716418)","(3.3, 4.0, 3.833333333333333)","(5.0, 7.8, 7.7709090909090905)","(51.0, 150.0, 134.28571428571428)","(21.0, 32.0, 29.714285714285715)","(4.6, 6.2, 6.162790697674419)"
04-01-2023 13:34:06.918858,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8706849315068492)","(3.3, 4.0, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 150.0, 108.75)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.162790697674419)"
04-01-2023 13:34:07.971936,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8706849315068492)","(3.3, 3.95, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 150.0, 117.5)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.170731707317073)"
04-01-2023 13:34:09.070141,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8706849315068492)","(3.3, 3.95, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 140.0, 122.5)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:10.193016,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8706849315068492)","(3.3, 3.95, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 150.0, 116.66666666666667)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:11.320363,"(31.0, 60.0, 59.33333333333333)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8663636363636362)","(3.3, 3.95, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 160.0, 116.66666666666667)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:12.554150,"(31.0, 60.0, 59.33333333333333)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.8663636363636362)","(3.3, 3.95, 3.896)","(5.0, 7.8, 7.7709090909090905)","(51.0, 160.0, 116.66666666666667)","(21.0, 32.0, 29.6)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:13.697153,"(31.0, 60.0, 59.33333333333333)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.887272727272727)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.9862068965517246)","(51.0, 160.0, 116.66666666666667)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:14.762791,"(31.0, 60.0, 59.09090909090909)","(16.0, 21.0, 20.87837837837838)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 160.0, 110.0)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:15.859969,"(31.0, 60.0, 59.0)","(16.0, 22.0, 21.25)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 140.0, 106.66666666666667)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:16.975302,"(31.0, 60.0, 59.0)","(16.0, 22.0, 21.29245283018868)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:18.131554,"(31.0, 60.0, 59.0)","(16.0, 22.0, 21.29245283018868)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 130.0, 106.66666666666667)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:19.356528,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 130.0, 107.5)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:20.484766,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 120.0, 104.28571428571429)","(20.0, 32.0, 30.5)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:21.639493,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 8.0)","(51.0, 160.0, 108.75)","(20.0, 32.0, 30.31578947368421)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:22.826814,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 8.4, 7.758333333333333)","(51.0, 150.0, 110.0)","(20.0, 32.0, 30.31578947368421)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:23.881038,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.31578947368421)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:25.043630,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.890243902439025)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:26.182099,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:27.278496,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:28.287038,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.864864864864865)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:29.317779,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:30.397776,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 7.8, 7.76551724137931)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:31.476889,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.066666666666666)","(51.0, 140.0, 110.0)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:32.614842,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.042105263157895)","(51.0, 140.0, 106.66666666666667)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:33.657710,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.042105263157895)","(51.0, 130.0, 106.66666666666667)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:34.717893,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.042105263157895)","(51.0, 130.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:35.804365,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.96153846153846)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.042105263157895)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:37.175965,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.55)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 8.042105263157895)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:38.423090,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.55)","(2.7, 2.92, 2.898181818181818)","(3.3, 3.95, 3.8676470588235294)","(5.0, 8.2, 7.7696969696969695)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.725)","(4.6, 6.2, 6.17948717948718)"
04-01-2023 13:34:39.509947,"(31.0, 60.0, 59.0)","(16.0, 21.0, 20.55)","(2.7, 2.92, 2.894285714285714)","(3.3, 3.95, 3.8657894736842104)","(5.0, 7.8, 8.08)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.2, 6.383606557377049)"
04-01-2023 13:34:40.668720,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.92, 2.8405882352941174)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.03076923076923)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.383606557377049)"
04-01-2023 13:34:41.819602,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.92, 2.8977464788732394)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.035)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.371428571428571)"
04-01-2023 13:34:43.042250,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.897183098591549)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.035)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.371428571428571)"
04-01-2023 13:34:44.219243,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.897183098591549)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.371428571428571)"
04-01-2023 13:34:45.270268,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.897183098591549)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.371428571428571)"
04-01-2023 13:34:46.396043,"(31.0, 65.0, 60.26315789473684)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.897183098591549)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.76923076923077)","(4.6, 6.6, 6.405405405405405)"
04-01-2023 13:34:47.803317,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.893103448275862)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.555555555555557)","(4.6, 6.6, 6.405405405405405)"
04-01-2023 13:34:49.012367,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.9, 2.879591836734694)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.17241379310345)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:50.176188,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.8657894736842104)","(5.0, 8.2, 8.024390243902438)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.17241379310345)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:51.303441,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.939285714285714)","(5.0, 8.2, 7.994285714285714)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.17241379310345)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:52.456015,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.666666666666668)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.9299999999999997)","(5.0, 8.2, 7.8)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.076923076923077)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:53.646381,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.522727272727273)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.878846153846154)","(5.0, 8.2, 7.8)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.076923076923077)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:54.871112,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.522727272727273)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.878846153846154)","(5.0, 8.2, 7.75)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 31.076923076923077)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:56.086986,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.522727272727273)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.878846153846154)","(5.0, 8.2, 7.742857142857143)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.4)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:57.522169,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.4375)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.878846153846154)","(5.0, 8.2, 7.742857142857143)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.4)","(4.6, 6.6, 6.397183098591549)"
04-01-2023 13:34:58.840583,"(31.0, 65.0, 55.0)","(16.0, 21.0, 20.4375)","(2.7, 2.88, 2.879591836734694)","(3.3, 4.0, 3.8444444444444446)","(5.0, 8.2, 7.7176470588235295)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.4)","(4.6, 6.6, 6.3076923076923075)"
04-01-2023 13:35:00.261328,"(31.0, 65.0, 58.0)","(16.0, 21.0, 20.4375)","(2.7, 2.88, 2.879591836734694)","(3.3, 3.85, 3.8461538461538463)","(5.0, 8.0, 7.7176470588235295)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.4)","(4.6, 6.6, 6.3076923076923075)"
04-01-2023 13:35:01.770086,"(31.0, 65.0, 58.0)","(16.0, 21.0, 20.4375)","(2.7, 2.88, 2.9157894736842103)","(3.3, 3.85, 3.848)","(5.0, 8.0, 7.7176470588235295)","(51.0, 120.0, 103.33333333333333)","(20.0, 32.0, 30.956521739130434)","(4.6, 6.6, 6.3076923076923075)"
04-01-2023 13:35:03.207556,"(31.0, 65.0, 53.333333333333336)","(16.0, 21.0, 20.0)","(2.7, 2.92, 2.9196825396825394)","(3.3, 3.85, 3.848076923076923)","(5.0, 8.0, 7.684210526315789)","(51.0, 120.0, 115.83333333333334)","(20.0, 32.0, 27.647058823529413)","(4.6, 6.6, 6.435483870967742)"
04-01-2023 13:35:04.580424,"(31.0, 65.0, 62.142857142857146)","(16.0, 21.0, 19.653846153846153)","(2.7, 2.92, 2.8922850122850123)","(3.3, 3.85, 3.8471698113207546)","(5.0, 8.0, 7.790243902439024)","(51.0, 120.0, 140.0)","(20.0, 30.0, 29.0)","(4.6, 6.6, 6.234782608695652)"
04-01-2023 13:35:05.783423,"(31.0, 65.0, 62.142857142857146)","(16.0, 20.0, 19.653846153846153)","(2.7, 2.9, 2.8922850122850123)","(3.3, 3.85, 3.8471698113207546)","(5.0, 7.8, 7.790243902439024)","(51.0, 160.0, 140.0)","(20.0, 30.0, 29.0)","(4.6, 6.6, 6.234782608695652)"
04-01-2023 13:35:07.061518,"(31.0, 65.0, 64.0909090909091)","(16.0, 20.0, 19.318181818181817)","(2.7, 2.9, 2.8922850122850123)","(3.3, 3.85, 3.8431818181818183)","(5.0, 7.8, 7.755)","(51.0, 160.0, 131.66666666666666)","(20.0, 30.0, 28.727272727272727)","(4.6, 6.6, 6.234782608695652)"
04-01-2023 13:35:08.339181,"(31.0, 60.0, 59.54545454545455)","(16.0, 19.5, 19.318181818181817)","(2.7, 2.9, 2.8899555555555554)","(3.3, 3.85, 3.898)","(5.0, 7.8, 7.755)","(51.0, 150.0, 129.375)","(20.0, 30.0, 28.727272727272727)","(4.6, 6.6, 6.42)"
04-01-2023 13:35:09.660416,"(31.0, 60.0, 59.54545454545455)","(16.0, 19.5, 18.708333333333332)","(2.7, 2.9, 2.8428571428571425)","(3.3, 4.0, 3.892857142857143)","(5.0, 7.8, 7.755)","(51.0, 150.0, 117.5)","(20.0, 30.0, 28.727272727272727)","(4.6, 6.6, 6.264)"
04-01-2023 13:35:10.930036,"(31.0, 60.0, 59.54545454545455)","(16.0, 19.5, 18.708333333333332)","(2.7, 2.86, 2.846086956521739)","(3.3, 4.0, 3.907142857142857)","(5.0, 7.8, 7.755)","(51.0, 140.0, 117.0)","(20.0, 30.0, 28.09090909090909)","(4.6, 6.6, 6.709090909090909)"
04-01-2023 13:35:12.250964,"(31.0, 60.0, 59.54545454545455)","(16.0, 19.5, 18.708333333333332)","(2.7, 2.86, 2.84)","(3.3, 4.0, 3.907142857142857)","(5.0, 7.8, 7.777142857142857)","(51.0, 150.0, 117.0)","(20.0, 30.0, 27.8)","(4.6, 7.0, 6.75)"
04-01-2023 13:35:13.526197,"(31.0, 60.0, 59.166666666666664)","(16.0, 19.5, 18.444444444444443)","(2.7, 2.86, 2.84)","(3.3, 4.0, 3.898)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 117.0)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.75)"
04-01-2023 13:35:14.858594,"(31.0, 60.0, 58.333333333333336)","(16.0, 19.5, 18.3125)","(2.7, 2.86, 2.8557142857142854)","(3.3, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.709090909090909)"
04-01-2023 13:35:16.118668,"(31.0, 60.0, 58.333333333333336)","(16.0, 19.5, 18.3125)","(2.7, 2.86, 2.8557142857142854)","(3.3, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:17.477917,"(31.0, 60.0, 58.333333333333336)","(16.0, 19.5, 18.267857142857142)","(2.7, 2.86, 2.8529936305732484)","(3.3, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:18.848623,"(31.0, 60.0, 58.333333333333336)","(16.0, 19.5, 18.267857142857142)","(2.7, 2.88, 2.8529936305732484)","(3.3, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:20.232440,"(41.0, 60.0, 58.333333333333336)","(16.0, 19.5, 18.267857142857142)","(2.7, 2.88, 2.8514851485148514)","(3.4, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.09090909090909)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:21.692983,"(41.0, 60.0, 58.333333333333336)","(16.0, 19.5, 17.954545454545453)","(2.7, 2.9, 2.825647058823529)","(3.4, 4.0, 3.952777777777778)","(5.0, 7.8, 7.778378378378378)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 27.8)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:23.065454,"(41.0, 60.0, 58.333333333333336)","(16.0, 18.5, 17.954545454545453)","(2.7, 2.9, 2.828181818181818)","(3.4, 4.0, 3.9555555555555557)","(5.0, 7.8, 7.784)","(51.0, 150.0, 142.14285714285714)","(20.0, 30.0, 28.6)","(4.6, 7.0, 6.753846153846154)"
04-01-2023 13:35:24.498499,"(41.0, 60.0, 58.333333333333336)","(16.0, 18.0, 17.666666666666668)","(2.7, 2.9, 2.848181818181818)","(3.4, 4.0, 3.9508474576271184)","(5.0, 7.8, 7.784)","(51.0, 150.0, 131.66666666666666)","(20.0, 30.0, 28.25)","(4.6, 7.0, 6.66060606060606)"
04-01-2023 13:35:25.795754,"(41.0, 60.0, 58.333333333333336)","(16.0, 18.0, 17.666666666666668)","(2.7, 2.9, 2.848181818181818)","(3.4, 4.0, 3.9508474576271184)","(5.0, 7.8, 7.784)","(51.0, 150.0, 117.5)","(20.0, 30.0, 28.526315789473685)","(4.6, 7.0, 6.648780487804878)"
04-01-2023 13:35:27.150577,"(41.0, 60.0, 58.333333333333336)","(16.0, 18.0, 17.666666666666668)","(2.7, 2.9, 2.936)","(3.4, 4.0, 3.9508474576271184)","(5.0, 7.8, 7.575)","(51.0, 140.0, 120.0)","(20.0, 30.0, 28.08695652173913)","(4.6, 7.0, 6.648780487804878)"
04-01-2023 13:35:28.416704,"(41.0, 60.0, 56.0)","(16.0, 18.5, 17.61111111111111)","(2.7, 2.96, 2.936)","(3.4, 4.0, 3.9894736842105263)","(5.0, 7.8, 7.3)","(51.0, 130.0, 120.0)","(20.0, 30.0, 28.08695652173913)","(4.6, 7.0, 6.785074626865671)"
