,Aston Marley,Fired Up,Thunder Dash,Scott Hue,Aston Prince,Ripplebrook Snip
07-12-2022 14:06:43.519206,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 15.0625)","(3.8, 5.6, 5.092307692307692)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:44.453083,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 15.0625)","(3.8, 5.6, 5.3)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:45.479608,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 15.0625)","(3.8, 5.7, 5.3)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:46.487942,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 15.0625)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:47.477247,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:48.478416,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:49.454098,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:50.455523,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:51.332092,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:52.306159,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:53.207315,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:54.196449,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:55.284216,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:56.282034,"(3.2, 4.5, 4.302564102564102)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:57.223693,"(3.2, 4.5, 4.245454545454545)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:58.241705,"(3.2, 4.5, 4.245454545454545)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:06:59.264312,"(3.2, 4.5, 4.245454545454545)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:07:00.213140,"(3.2, 4.5, 4.245454545454545)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:07:01.287166,"(3.2, 4.5, 4.245454545454545)","(3.8, 4.6, 3.808333333333333)","(3.8, 5.2, 3.810416666666667)","(12.0, 26.0, 14.541666666666666)","(3.8, 5.7, 5.357142857142857)","(12.0, 24.0, 17.0)"
07-12-2022 14:07:02.396051,"(3.2, 4.5, 4.266666666666667)","(3.8, 4.6, 4.358333333333333)","(3.8, 5.2, 4.223529411764706)","(12.0, 26.0, 14.461538461538462)","(3.8, 5.7, 5.35)","(12.0, 24.0, 17.0)"
07-12-2022 14:07:03.458094,"(3.2, 4.5, 4.257142857142857)","(3.8, 4.5, 4.358333333333333)","(3.8, 5.0, 4.032258064516129)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.3)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:04.556417,"(3.2, 4.5, 4.315384615384615)","(3.8, 4.5, 4.358333333333333)","(3.8, 5.0, 4.032258064516129)","(12.0, 26.0, 14.461538461538462)","(3.8, 5.7, 5.3)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:05.645231,"(3.2, 4.5, 4.315384615384615)","(3.8, 4.5, 4.358333333333333)","(3.8, 5.0, 4.032258064516129)","(12.0, 26.0, 14.461538461538462)","(3.8, 5.7, 5.35)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:06.623766,"(3.2, 4.5, 4.315384615384615)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.9, 4.4)","(12.0, 26.0, 14.461538461538462)","(3.8, 5.7, 5.35)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:07.578107,"(3.2, 4.5, 4.315384615384615)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.8, 4.04)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.466666666666667)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:08.544687,"(3.2, 4.5, 4.315384615384615)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.8, 4.014285714285714)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.466666666666667)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:09.575820,"(3.2, 4.5, 4.370270270270271)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.8, 4.014285714285714)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.477777777777778)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:10.628713,"(3.2, 4.5, 4.385714285714286)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.8, 4.1125)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.477777777777778)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:12.087019,"(3.2, 4.5, 4.385714285714286)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.8, 4.191304347826087)","(12.0, 26.0, 14.88888888888889)","(3.8, 5.7, 5.477777777777778)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:13.088287,"(3.2, 4.5, 4.385714285714286)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 4.191304347826087)","(12.0, 26.0, 20.11764705882353)","(3.8, 5.7, 5.4818181818181815)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:14.253497,"(3.2, 4.5, 4.370270270270271)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 4.05)","(12.0, 26.0, 15.777777777777779)","(3.8, 5.7, 5.4)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:15.429445,"(3.2, 4.5, 4.347619047619047)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 3.96875)","(12.0, 26.0, 16.142857142857142)","(3.8, 5.6, 5.4)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:16.480381,"(3.2, 4.5, 4.347619047619047)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 3.96875)","(12.0, 26.0, 16.142857142857142)","(3.8, 5.6, 5.4)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:17.611876,"(3.2, 4.5, 4.4)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 3.96875)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.6, 5.418181818181818)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:18.722436,"(3.2, 4.5, 4.381481481481481)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 3.96875)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.6, 5.5)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:19.701338,"(3.2, 4.5, 4.381481481481481)","(3.8, 4.5, 4.358333333333333)","(3.8, 4.7, 3.96875)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.522222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:20.840726,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.7, 4.219565217391304)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.522222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:21.998963,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.7, 4.219565217391304)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.6000000000000005)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:23.065729,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.7, 4.086111111111111)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.629411764705883)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:24.070289,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.7, 4.086111111111111)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.629411764705883)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:25.072174,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.7, 4.086111111111111)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.629411764705883)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:26.107908,"(3.2, 4.5, 4.385714285714285)","(3.8, 4.5, 3.8431818181818183)","(3.8, 4.6, 4.166666666666666)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:27.154506,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.5, 3.8134615384615382)","(3.8, 4.6, 4.166666666666666)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:28.172008,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.5, 3.8134615384615382)","(3.8, 4.6, 4.166666666666666)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:29.162388,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.4, 4.066666666666666)","(3.8, 4.6, 4.25)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.62)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:30.169919,"(3.2, 4.5, 4.4)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 4.090909090909091)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.62)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:31.221447,"(3.2, 4.5, 4.4)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 3.977777777777778)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.655555555555556)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:32.231979,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 4.275)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.655555555555556)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:33.350370,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 4.275)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.655555555555556)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:34.522129,"(3.2, 4.5, 4.441666666666666)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 4.127272727272727)","(12.0, 26.0, 21.07142857142857)","(3.8, 5.7, 5.633333333333334)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:35.588344,"(3.2, 4.5, 4.414285714285715)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.6, 4.1923076923076925)","(12.0, 26.0, 22.166666666666668)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:36.685825,"(3.2, 4.5, 4.435714285714286)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.5, 4.2)","(12.0, 26.0, 22.863636363636363)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:37.886769,"(3.2, 4.5, 4.435714285714286)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.5, 4.1)","(12.0, 26.0, 22.863636363636363)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:39.050365,"(3.2, 4.5, 4.435714285714286)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.5, 4.0875)","(12.0, 26.0, 22.863636363636363)","(3.8, 5.7, 5.611111111111112)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:40.204787,"(3.2, 4.5, 4.446153846153846)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.5, 4.0875)","(12.0, 26.0, 22.863636363636363)","(3.8, 5.7, 5.629411764705883)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:41.358126,"(3.2, 4.5, 4.365)","(3.8, 4.4, 3.8583333333333334)","(3.8, 4.5, 4.0875)","(12.0, 26.0, 22.863636363636363)","(3.8, 5.7, 5.866666666666666)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:42.525295,"(3.2, 4.5, 4.428)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.9)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:43.682217,"(3.2, 4.5, 4.428)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.2, 5.885714285714285)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:44.755269,"(3.2, 4.5, 4.428)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.822222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:45.817126,"(3.2, 4.5, 4.41)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.822222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:46.941638,"(3.2, 4.5, 4.41)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.822222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:48.105328,"(3.2, 4.5, 4.41)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.822222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:49.366146,"(3.2, 4.5, 4.41)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.822222222222222)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:50.655298,"(3.2, 4.5, 4.41)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.576923076923077)","(3.8, 6.0, 5.92)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:51.766004,"(3.2, 4.5, 4.45625)","(3.8, 4.4, 3.8473684210526318)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.07142857142857)","(3.8, 6.0, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:52.901370,"(3.2, 4.5, 4.45625)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.07142857142857)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:53.989827,"(3.2, 4.5, 4.45625)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 3.946153846153846)","(12.0, 26.0, 21.07142857142857)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:54.948680,"(3.2, 4.5, 4.4363636363636365)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 21.07142857142857)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:56.105512,"(3.2, 4.5, 4.4363636363636365)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:57.293096,"(3.2, 4.6, 4.58695652173913)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:58.322650,"(3.2, 4.6, 4.58695652173913)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:07:59.324467,"(3.2, 4.6, 4.58695652173913)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 5.989473684210527)","(12.0, 24.0, 15.6)"
07-12-2022 14:08:00.415306,"(3.2, 4.6, 4.58695652173913)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 6.0)","(12.0, 24.0, 15.6)"
07-12-2022 14:08:01.498512,"(3.2, 4.6, 4.58695652173913)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 16.571428571428573)","(3.8, 6.2, 6.075)","(12.0, 24.0, 15.6)"
07-12-2022 14:08:02.676779,"(3.2, 4.8, 4.55)","(3.8, 4.4, 3.8130434782608695)","(3.8, 4.5, 4.0125)","(12.0, 26.0, 15.578947368421053)","(3.8, 6.2, 6.075)","(12.0, 24.0, 14.307692307692308)"
07-12-2022 14:08:03.783036,"(3.2, 4.8, 4.3999999999999995)","(3.8, 4.4, 3.7095238095238097)","(3.8, 4.5, 3.9264705882352944)","(12.0, 26.0, 18.333333333333332)","(3.8, 6.2, 6.075)","(12.0, 24.0, 14.666666666666666)"
07-12-2022 14:08:04.863477,"(3.2, 4.8, 4.3999999999999995)","(3.8, 4.4, 3.7125)","(3.8, 4.5, 3.946296296296296)","(12.0, 25.0, 18.333333333333332)","(3.8, 6.2, 6.075)","(12.0, 24.0, 14.666666666666666)"
07-12-2022 14:08:05.999136,"(3.2, 4.8, 4.3999999999999995)","(3.8, 4.3, 3.8125)","(3.8, 4.4, 4.070833333333333)","(12.0, 25.0, 18.333333333333332)","(3.8, 6.2, 6.081818181818182)","(12.0, 24.0, 14.666666666666666)"
07-12-2022 14:08:07.105679,"(3.2, 4.8, 4.3238095238095235)","(3.8, 4.2, 3.8464285714285715)","(3.8, 4.3, 4.070833333333333)","(12.0, 25.0, 15.4)","(3.8, 6.4, 6.081818181818182)","(12.0, 24.0, 14.666666666666666)"
07-12-2022 14:08:08.124660,"(3.2, 4.8, 4.3238095238095235)","(3.8, 4.2, 3.775)","(3.8, 4.3, 3.9425)","(12.0, 25.0, 15.4)","(3.8, 6.4, 6.081818181818182)","(12.0, 24.0, 14.666666666666666)"
07-12-2022 14:08:09.214988,"(3.2, 4.8, 4.3238095238095235)","(3.8, 4.2, 3.775)","(3.8, 4.3, 3.9425)","(12.0, 24.0, 16.125)","(3.8, 6.4, 6.081818181818182)","(12.0, 24.0, 17.846153846153847)"
07-12-2022 14:08:10.289513,"(3.2, 4.8, 4.47741935483871)","(3.8, 4.2, 3.775)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.409090909090908)","(3.8, 6.4, 5.9)","(12.0, 24.0, 17.846153846153847)"
07-12-2022 14:08:11.412028,"(3.2, 4.8, 4.533333333333333)","(3.8, 4.2, 3.6982456140350877)","(3.8, 4.3, 3.8089285714285714)","(12.0, 24.0, 15.409090909090908)","(3.8, 6.4, 5.780952380952381)","(12.0, 24.0, 18.933333333333334)"
07-12-2022 14:08:12.600134,"(3.2, 4.8, 4.512121212121212)","(3.8, 4.2, 3.6982456140350877)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.414285714285715)","(12.0, 24.0, 18.46153846153846)"
07-12-2022 14:08:13.746327,"(3.2, 4.8, 4.512121212121212)","(3.8, 4.2, 3.6982456140350877)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.492857142857143)","(12.0, 24.0, 20.727272727272727)"
07-12-2022 14:08:14.671794,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.1, 3.7624999999999997)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.492857142857143)","(12.0, 24.0, 20.727272727272727)"
07-12-2022 14:08:15.724467,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.7472222222222222)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.821052631578947)","(12.0, 24.0, 20.727272727272727)"
07-12-2022 14:08:16.906446,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.6872340425531913)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.96)","(12.0, 24.0, 18.285714285714285)"
07-12-2022 14:08:18.026803,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.6872340425531913)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.9)","(12.0, 24.0, 20.0)"
07-12-2022 14:08:19.163983,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.6872340425531913)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.529411764705882)","(3.8, 6.2, 5.9)","(12.0, 24.0, 20.875)"
07-12-2022 14:08:20.264044,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.741095890410959)","(3.8, 4.3, 3.8703125)","(12.0, 24.0, 15.6)","(3.8, 6.2, 5.707692307692308)","(12.0, 24.0, 21.115384615384613)"
07-12-2022 14:08:21.334180,"(3.2, 4.8, 4.609523809523809)","(3.8, 4.0, 3.728846153846154)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 6.2, 5.8)","(12.0, 24.0, 21.115384615384613)"
07-12-2022 14:08:22.467506,"(3.2, 4.8, 4.495238095238095)","(3.8, 4.0, 3.728846153846154)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.836842105263158)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:23.504309,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.8452380952380953)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.836842105263158)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:24.654125,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.7754545454545454)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.836842105263158)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:25.764232,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.7754545454545454)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.836842105263158)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:26.968284,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.7069620253164555)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.811111111111112)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:28.249605,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.811111111111112)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:29.452106,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.833333333333334)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:30.526777,"(3.2, 4.8, 4.495238095238095)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.9, 5.742857142857143)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:31.677229,"(3.2, 4.8, 4.562962962962963)","(3.8, 3.95, 3.7069620253164555)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 5.8, 6.0125)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:32.924226,"(3.2, 4.8, 4.562962962962963)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 6.2, 6.046153846153846)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:34.114850,"(3.2, 4.8, 4.562962962962963)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.9283783783783783)","(12.0, 24.0, 15.6)","(3.8, 6.2, 6.022222222222222)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:35.323353,"(3.2, 4.8, 4.562962962962963)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.3, 3.96)","(12.0, 24.0, 15.6)","(3.8, 6.2, 6.022222222222222)","(12.0, 24.0, 22.214285714285715)"
07-12-2022 14:08:36.497601,"(3.2, 4.8, 4.562962962962963)","(3.8, 3.95, 3.6993975903614458)","(3.8, 4.2, 3.9075)","(12.0, 24.0, 15.6)","(3.8, 6.2, 6.022222222222222)","(12.0, 24.0, 22.214285714285715)"
