,Simon Rose,Uforo Bale,Coalville Flyer,Why Not Ajay,Green Can Lad,Minter Dominate,Brocky Sands,Downtown Zion
11-01-2023 20:44:58.614996,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.5, 10.23076923076923)","(2.9, 3.7, 3.590625)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:44:59.835319,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.5, 10.5)","(2.9, 3.7, 3.597058823529412)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:00.999286,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.597058823529412)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:02.109976,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.5875)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:03.204649,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:04.350133,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:05.573613,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:06.821235,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:08.053280,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:09.272042,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.3, 5.017647058823529)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:10.435493,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.040000000000001)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.98)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:11.663941,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.040000000000001)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.969565217391304)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:12.901077,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 10.040000000000001)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.969565217391304)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:14.161067,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.863157894736842)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.969565217391304)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:15.445666,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:16.682430,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:17.877343,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:18.994672,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:20.283318,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:21.635256,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:23.006897,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(2.9, 3.7, 3.646428571428572)","(4.4, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:24.471333,"(3.9, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(3.0, 3.7, 3.646428571428572)","(4.6, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:25.834869,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(3.0, 3.7, 3.646428571428572)","(4.6, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:27.328113,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(3.0, 3.7, 3.6500000000000004)","(4.6, 5.3, 4.9941176470588236)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:28.652285,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.1)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:29.922467,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.875)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:31.247156,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:32.509737,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:33.813260,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:35.056950,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:36.298693,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:37.613913,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:38.881803,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:40.183119,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:41.508516,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:42.858845,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:44.195366,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:45.454685,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:46.636460,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:47.813163,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.133333333333333)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:49.053434,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:50.279283,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.74736842105263)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:51.523494,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.965217391304348)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:52.827885,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:54.145236,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:55.414830,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:56.745191,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:58.086575,"(3.8, 4.5, 4.25)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:45:59.426949,"(3.8, 4.5, 4.3)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:00.712517,"(3.8, 4.5, 4.3)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.6, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:01.952691,"(3.8, 4.5, 4.2368421052631575)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:03.141634,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:04.391635,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:05.683291,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:06.939548,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:08.240638,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:09.527309,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.704761904761906)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:10.798651,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 11.0, 9.95)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:12.051464,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:13.289320,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:14.529390,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:15.755827,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:16.965793,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:18.330619,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:19.675699,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:21.013088,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:22.557491,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:23.846097,"(3.8, 4.5, 4.142857142857143)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.385714285714284)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:25.184809,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.44375)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:26.479369,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.44375)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:27.731940,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.44375)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:29.003121,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.44375)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:30.451386,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:31.796336,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:33.029293,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:34.317387,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:35.630098,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.653846153846154)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:36.912616,"(3.8, 4.4, 4.1066666666666665)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.666666666666667)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:38.092931,"(3.8, 4.3, 4.171428571428572)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.7, 3.6136363636363638)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:39.396927,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.75, 3.6041666666666665)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:40.589930,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.75, 3.730769230769231)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:41.740147,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.8, 3.730769230769231)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:43.055085,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.8, 3.730769230769231)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:44.273923,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.8, 3.730769230769231)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
11-01-2023 20:46:45.578908,"(3.8, 4.3, 4.1125)","(16.0, 24.0, 19.333333333333332)","(8.5, 17.5, 16.264705882352942)","(8.5, 23.0, 22.5)","(10.0, 10.5, 9.59)","(3.0, 3.8, 3.730769230769231)","(4.4, 5.3, 5.18)","(13.0, 48.0, 45.0)"
