,Sexy Socks,Excetera,Naughty Natalie,Icy Cape,Acertive Miss,Juliard Honor,Afleet Okie,Chive Up
15-12-2022 13:14:30.739335,"(7.0, 8.4, 7.92)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 14.471428571428572)","(9.0, 17.5, 11.5)","(21.0, 180.0, 98.75)","(4.0, 5.6, 5.199999999999999)","(17.0, 48.0, 28.333333333333336)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:31.876055,"(7.0, 8.4, 7.92)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 14.471428571428572)","(9.0, 17.5, 11.5)","(21.0, 180.0, 98.75)","(4.0, 5.6, 5.125)","(17.0, 48.0, 28.333333333333336)","(2.05, 3.75, 3.4225)"
15-12-2022 13:14:33.007392,"(7.0, 8.4, 7.92)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 180.0, 98.75)","(4.0, 5.6, 5.125)","(17.0, 48.0, 30.25)","(2.05, 3.75, 3.4225)"
15-12-2022 13:14:34.106843,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 180.0, 98.75)","(4.0, 5.6, 5.125)","(17.0, 42.0, 30.25)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:35.212094,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 180.0, 93.75)","(4.0, 5.6, 5.125)","(17.0, 42.0, 30.25)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:36.289368,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 170.0, 93.75)","(4.0, 5.6, 5.125)","(17.0, 42.0, 30.25)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:37.394753,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 14.471428571428572)","(9.0, 17.5, 11.5)","(21.0, 170.0, 93.75)","(4.0, 5.6, 5.157142857142857)","(17.0, 42.0, 32.25)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:38.580397,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 170.0, 93.75)","(4.0, 5.5, 5.157142857142857)","(17.0, 46.0, 32.25)","(2.05, 3.75, 3.3133333333333335)"
15-12-2022 13:14:39.777573,"(7.0, 8.4, 8.273684210526316)","(8.0, 18.5, 16.166666666666668)","(9.0, 16.5, 11.766666666666667)","(9.0, 17.5, 11.5)","(21.0, 170.0, 65.0)","(4.0, 5.5, 5.157142857142857)","(17.0, 46.0, 41.6)","(2.05, 3.75, 2.6174999999999997)"
15-12-2022 13:14:40.982776,"(7.0, 8.4, 8.178947368421053)","(8.0, 18.5, 16.666666666666668)","(11.0, 16.5, 11.766666666666667)","(10.0, 17.5, 11.5)","(20.0, 160.0, 65.0)","(4.2, 5.5, 5.157142857142857)","(16.0, 46.0, 41.6)","(2.3, 3.15, 2.6174999999999997)"
15-12-2022 13:14:42.195085,"(6.5, 8.4, 8.223529411764707)","(8.5, 18.5, 16.666666666666668)","(12.0, 16.5, 11.766666666666667)","(10.0, 17.5, 12.366666666666667)","(19.0, 160.0, 53.125)","(4.2, 5.5, 5.157142857142857)","(16.0, 46.0, 41.6)","(2.3, 3.15, 2.5925)"
15-12-2022 13:14:43.540741,"(6.5, 8.4, 8.223529411764707)","(8.5, 18.5, 16.5)","(12.0, 16.5, 11.766666666666667)","(10.0, 17.5, 12.366666666666667)","(19.0, 160.0, 53.125)","(4.2, 5.5, 5.1499999999999995)","(16.0, 46.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:44.795649,"(6.5, 8.4, 8.223529411764707)","(8.5, 18.5, 16.5)","(12.0, 16.5, 11.766666666666667)","(10.0, 17.5, 14.7)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:46.020878,"(6.5, 8.4, 8.223529411764707)","(8.5, 18.5, 16.5)","(12.0, 16.5, 11.766666666666667)","(10.0, 17.5, 14.7)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:47.318366,"(6.5, 8.4, 8.223529411764707)","(8.5, 18.5, 16.5)","(12.0, 16.5, 11.766666666666667)","(10.0, 17.5, 14.7)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:48.644435,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.5)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 14.7)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:49.898258,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.5)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:51.112356,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.5)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:52.285014,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.5)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 37.714285714285715)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:53.472083,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 38.666666666666664)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:54.628361,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.05, 2.5925)"
15-12-2022 13:14:55.665300,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.05, 2.7511111111111113)"
15-12-2022 13:14:56.733011,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.0, 2.575)"
15-12-2022 13:14:57.833636,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:14:58.946468,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:15:00.052970,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:15:01.206081,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:15:02.345366,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:15:03.428724,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.575)"
15-12-2022 13:15:04.441940,"(6.5, 8.4, 7.844444444444445)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.98, 2.7288888888888887)"
15-12-2022 13:15:05.418650,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:06.371380,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:07.430058,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:08.583924,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:09.712247,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:10.905147,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:12.088413,"(6.5, 8.6, 7.640000000000001)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 53.125)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7288888888888887)"
15-12-2022 13:15:13.438603,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.666666666666664)","(2.3, 2.96, 2.7511111111111113)"
15-12-2022 13:15:14.751914,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 88.75)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.0, 2.6174999999999997)"
15-12-2022 13:15:15.961224,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 88.75)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.15, 2.8066666666666666)"
15-12-2022 13:15:17.224532,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 160.0, 93.75)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.1, 2.5925)"
15-12-2022 13:15:18.574790,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.25)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:19.853564,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 46.0, 38.666666666666664)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:21.041184,"(6.5, 8.4, 7.866666666666666)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 46.0, 40.0)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:22.499370,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 46.0, 38.0)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:23.966431,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 46.0, 39.2)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:25.202164,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 48.0, 39.2)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:26.356209,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(19.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 48.0, 39.2)","(2.3, 3.05, 2.5925)"
15-12-2022 13:15:27.527936,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 170.0, 93.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 48.0, 39.2)","(2.35, 3.05, 2.5925)"
15-12-2022 13:15:28.774983,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 48.0, 38.0)","(2.35, 3.05, 2.5925)"
15-12-2022 13:15:29.994207,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.127272727272727)","(16.0, 46.0, 38.0)","(2.35, 3.05, 2.5925)"
15-12-2022 13:15:31.138444,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.0)","(2.35, 3.05, 2.7511111111111113)"
15-12-2022 13:15:32.207492,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:33.259209,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:34.320665,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:35.639560,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 88.75)","(4.2, 5.4, 5.1499999999999995)","(16.0, 46.0, 38.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:36.739923,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 160.0, 61.666666666666664)","(4.2, 5.4, 5.25)","(16.0, 46.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:37.869542,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:38.961778,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:40.092445,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:41.193366,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:42.322811,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:43.486642,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:44.479839,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:45.527101,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.0, 2.7511111111111113)"
15-12-2022 13:15:46.578066,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.35, 3.09)"
15-12-2022 13:15:47.670924,"(6.5, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.35, 3.263)"
15-12-2022 13:15:48.718620,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 42.0)","(2.35, 3.35, 3.263)"
15-12-2022 13:15:49.778613,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 32.75)","(2.35, 3.6, 3.0700000000000003)"
15-12-2022 13:15:50.800278,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 36.5)","(2.35, 3.6, 3.38)"
15-12-2022 13:15:51.865466,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.3)","(16.0, 46.0, 36.66666666666667)","(2.35, 3.6, 3.496)"
15-12-2022 13:15:53.096464,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.5, 5.3)","(16.0, 46.0, 36.66666666666667)","(2.35, 3.6, 3.09)"
15-12-2022 13:15:54.149727,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.5, 5.166666666666666)","(16.0, 46.0, 36.66666666666667)","(2.35, 3.6, 3.345)"
15-12-2022 13:15:55.272387,"(6.0, 8.6, 7.71111111111111)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.5, 5.166666666666666)","(16.0, 46.0, 36.66666666666667)","(2.35, 3.6, 3.345)"
15-12-2022 13:15:56.557155,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.5, 5.166666666666666)","(16.0, 46.0, 30.0)","(2.35, 3.6, 3.345)"
15-12-2022 13:15:57.666211,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.5, 5.1499999999999995)","(16.0, 48.0, 30.0)","(2.35, 3.6, 3.345)"
15-12-2022 13:15:58.836736,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 30.0)","(2.35, 3.6, 3.345)"
15-12-2022 13:16:00.121286,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.1499999999999995)","(16.0, 48.0, 30.0)","(2.35, 3.6, 3.345)"
15-12-2022 13:16:01.340791,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.4, 5.125)","(15.0, 48.0, 30.0)","(2.35, 3.6, 3.345)"
15-12-2022 13:16:02.572334,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.3, 5.125)","(15.0, 48.0, 30.0)","(2.35, 3.6, 3.396)"
15-12-2022 13:16:03.789113,"(6.0, 8.4, 7.745454545454545)","(8.5, 18.5, 16.833333333333332)","(13.0, 16.5, 11.766666666666667)","(10.0, 17.5, 13.214285714285715)","(17.0, 150.0, 61.666666666666664)","(4.2, 5.3, 5.125)","(15.0, 48.0, 30.0)","(2.35, 3.6, 3.396)"
