,Wishing Well,Indy Korie,Chinchilla Mist,Blackpool Dill,Edi Bale,Responder,Kyanna,Whiskey Diva
06-01-2023 14:57:39.000146,"(5.0, 5.8, 5.695652173913043)","(20.0, 46.0, 38.0)","(6.0, 9.6, 9.563636363636363)","(4.4, 5.2, 5.0756097560975615)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.5200000000000005)","(3.9, 5.3, 5.175)","(7.0, 12.0, 11.476190476190476)"
06-01-2023 14:57:40.156393,"(5.0, 5.8, 5.666666666666666)","(20.0, 44.0, 38.0)","(6.0, 9.6, 9.563636363636363)","(4.4, 5.2, 5.0756097560975615)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.5200000000000005)","(3.9, 5.3, 5.175)","(7.0, 12.0, 11.476190476190476)"
06-01-2023 14:57:41.289573,"(5.0, 5.8, 5.666666666666666)","(20.0, 44.0, 38.0)","(6.0, 9.6, 9.485714285714286)","(4.4, 5.2, 5.0756097560975615)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.5200000000000005)","(3.9, 5.3, 5.144444444444444)","(7.0, 12.0, 11.476190476190476)"
06-01-2023 14:57:42.406698,"(5.0, 5.8, 5.666666666666666)","(20.0, 44.0, 39.76470588235294)","(6.0, 9.8, 9.48)","(4.4, 5.2, 5.06)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.4731707317073175)","(3.9, 5.3, 5.206666666666666)","(7.0, 12.0, 11.352941176470589)"
06-01-2023 14:57:43.514310,"(5.0, 5.8, 5.666666666666666)","(20.0, 44.0, 39.50684931506849)","(6.0, 10.0, 9.46)","(4.4, 5.1, 5.084615384615384)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.4071428571428575)","(3.9, 5.3, 5.25)","(7.0, 12.0, 11.352941176470589)"
06-01-2023 14:57:44.624527,"(5.0, 5.8, 5.666666666666666)","(20.0, 44.0, 42.91891891891892)","(6.0, 10.0, 9.538461538461538)","(4.4, 5.1, 5.058823529411765)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.7, 5.3999999999999995)","(3.9, 5.3, 5.266666666666667)","(7.0, 12.0, 11.476190476190476)"
06-01-2023 14:57:45.680135,"(5.0, 5.8, 5.657142857142857)","(20.0, 44.0, 42.91891891891892)","(6.0, 10.0, 9.538461538461538)","(4.4, 5.2, 5.058823529411765)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.6, 5.407692307692308)","(3.9, 5.3, 5.266666666666667)","(7.0, 12.0, 11.476190476190476)"
06-01-2023 14:57:46.698806,"(5.0, 5.8, 5.657142857142857)","(20.0, 44.0, 42.91891891891892)","(6.0, 9.8, 9.600000000000001)","(4.4, 5.2, 5.039655172413793)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.5, 5.4714285714285715)","(3.9, 5.3, 5.2555555555555555)","(7.0, 12.0, 11.56)"
06-01-2023 14:57:47.761201,"(5.0, 5.7, 5.666666666666667)","(20.0, 42.0, 41.81818181818182)","(6.0, 10.0, 9.454545454545455)","(4.4, 5.2, 5.056923076923077)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.6, 5.4714285714285715)","(3.9, 5.3, 5.2555555555555555)","(7.0, 12.0, 11.56)"
06-01-2023 14:57:48.788200,"(5.0, 5.7, 5.666666666666667)","(20.0, 42.0, 41.81818181818182)","(6.0, 10.0, 9.454545454545455)","(4.4, 5.2, 5.056923076923077)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.6, 5.4)","(3.9, 5.3, 5.2555555555555555)","(7.0, 12.0, 11.833333333333334)"
06-01-2023 14:57:49.968029,"(5.0, 5.7, 5.536363636363636)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.067213114754098)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.6, 5.411111111111111)","(3.9, 5.3, 5.323076923076923)","(7.0, 12.5, 12.0625)"
06-01-2023 14:57:50.991191,"(5.0, 5.7, 5.536363636363636)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.067213114754098)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.5, 5.358333333333333)","(3.9, 5.6, 5.35)","(7.0, 12.5, 11.91304347826087)"
06-01-2023 14:57:52.088732,"(5.0, 5.7, 5.5)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.067213114754098)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.4, 5.358333333333333)","(3.9, 5.6, 5.35)","(7.0, 12.5, 11.777777777777779)"
06-01-2023 14:57:53.150951,"(5.0, 5.7, 5.5)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.067213114754098)","(21.0, 36.0, 31.714285714285715)","(4.8, 5.4, 5.358333333333333)","(3.9, 5.6, 5.35)","(7.0, 12.5, 12.166666666666666)"
06-01-2023 14:57:54.233177,"(5.0, 5.7, 5.5)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.069354838709677)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.4, 5.311764705882354)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.91304347826087)"
06-01-2023 14:57:55.340860,"(5.0, 5.7, 5.4714285714285715)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.069354838709677)","(21.0, 36.0, 31.548387096774192)","(4.8, 5.4, 5.311764705882354)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.214285714285714)"
06-01-2023 14:57:56.440185,"(5.0, 5.7, 5.4714285714285715)","(20.0, 42.0, 41.48571428571429)","(6.0, 10.0, 9.7)","(4.4, 5.2, 5.065)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.4, 5.188888888888888)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.7)"
06-01-2023 14:57:57.535213,"(5.0, 5.7, 5.54516129032258)","(20.0, 42.0, 40.666666666666664)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.2, 5.057142857142857)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.2384615384615385)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.0)"
06-01-2023 14:57:58.588983,"(5.0, 5.7, 5.58)","(20.0, 48.0, 47.5)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.057142857142857)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.2124999999999995)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.055555555555555)"
06-01-2023 14:57:59.718219,"(5.0, 5.7, 5.58)","(20.0, 48.0, 43.0)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.161538461538461)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.857142857142858)"
06-01-2023 14:58:00.808157,"(5.0, 5.7, 5.58)","(20.0, 48.0, 43.69230769230769)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.128571428571428)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.857142857142858)"
06-01-2023 14:58:01.840866,"(5.0, 5.7, 5.58)","(20.0, 48.0, 42.666666666666664)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.165)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.055555555555555)"
06-01-2023 14:58:02.885937,"(5.0, 5.7, 5.58)","(20.0, 48.0, 42.44444444444444)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.846153846153847)","(4.8, 5.3, 5.165)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.055555555555555)"
06-01-2023 14:58:03.959611,"(5.0, 5.7, 5.58)","(20.0, 48.0, 42.44444444444444)","(6.0, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.77777777777778)","(4.8, 5.3, 5.161538461538461)","(3.9, 5.6, 5.33)","(7.0, 12.5, 12.055555555555555)"
06-01-2023 14:58:04.995631,"(5.0, 5.7, 5.58)","(20.0, 48.0, 42.04651162790698)","(6.0, 10.0, 9.7)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.77777777777778)","(4.8, 5.3, 5.158536585365853)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.777777777777779)"
06-01-2023 14:58:06.074511,"(5.0, 5.7, 5.603571428571429)","(20.0, 48.0, 42.0)","(6.0, 10.0, 9.672727272727274)","(4.4, 5.1, 5.057142857142857)","(21.0, 36.0, 31.77777777777778)","(4.8, 5.3, 5.158536585365853)","(3.9, 5.6, 5.33)","(7.0, 12.5, 11.777777777777779)"
06-01-2023 14:58:07.240259,"(4.8, 5.7, 5.603571428571429)","(20.0, 48.0, 47.333333333333336)","(6.5, 10.0, 9.657142857142857)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.143243243243243)","(3.9, 5.6, 5.33)","(7.5, 12.5, 11.777777777777779)"
06-01-2023 14:58:08.367725,"(4.8, 5.7, 5.583870967741936)","(20.0, 46.0, 45.5)","(6.5, 10.0, 9.666666666666666)","(4.4, 5.1, 5.058139534883721)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.143243243243243)","(3.9, 5.6, 5.327272727272727)","(7.5, 12.5, 12.25)"
06-01-2023 14:58:09.511622,"(4.8, 5.7, 5.583870967741936)","(20.0, 46.0, 43.69230769230769)","(6.5, 10.0, 9.666666666666666)","(4.4, 5.1, 5.054545454545455)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.143243243243243)","(3.9, 5.6, 5.325)","(7.5, 12.5, 12.222222222222221)"
06-01-2023 14:58:10.681444,"(4.8, 5.7, 5.583870967741936)","(20.0, 46.0, 43.69230769230769)","(6.5, 10.0, 9.666666666666666)","(4.4, 5.1, 5.054545454545455)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.173913043478261)","(3.9, 5.6, 5.3052631578947365)","(7.5, 13.0, 12.347826086956522)"
06-01-2023 14:58:11.714804,"(4.8, 5.7, 5.583870967741936)","(20.0, 46.0, 43.69230769230769)","(6.5, 10.0, 9.666666666666666)","(4.4, 5.1, 4.975555555555555)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.182608695652173)","(3.9, 5.6, 5.455555555555556)","(7.5, 13.0, 12.25)"
06-01-2023 14:58:12.813320,"(4.8, 5.7, 5.583870967741936)","(20.0, 46.0, 43.69230769230769)","(6.5, 10.0, 9.692307692307692)","(4.4, 5.0, 4.811764705882354)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.185106382978723)","(3.9, 5.5, 5.433333333333333)","(7.5, 13.0, 12.327586206896552)"
06-01-2023 14:58:13.873526,"(4.8, 5.7, 5.641935483870968)","(20.0, 46.0, 43.69230769230769)","(6.5, 10.0, 9.636363636363637)","(4.4, 4.9, 4.76551724137931)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.181818181818182)","(3.9, 5.6, 5.476470588235294)","(7.5, 13.0, 12.3)"
06-01-2023 14:58:14.893856,"(4.8, 5.9, 5.82)","(20.0, 44.0, 43.55555555555556)","(6.5, 10.0, 9.636363636363637)","(4.4, 4.8, 4.655555555555556)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.1869565217391305)","(3.9, 5.6, 5.476470588235294)","(7.5, 13.0, 12.325)"
06-01-2023 14:58:15.935318,"(4.8, 5.9, 5.85)","(20.0, 44.0, 43.2)","(6.5, 10.0, 9.636363636363637)","(4.4, 4.7, 4.65)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.1869565217391305)","(3.9, 5.6, 5.48)","(7.5, 13.0, 12.27027027027027)"
06-01-2023 14:58:16.892497,"(4.8, 5.9, 5.84)","(20.0, 44.0, 43.2)","(6.5, 10.5, 10.1)","(4.4, 4.7, 4.65)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.1869565217391305)","(3.9, 5.5, 5.48)","(7.5, 13.0, 12.27027027027027)"
06-01-2023 14:58:17.916617,"(4.8, 5.9, 5.816666666666666)","(20.0, 44.0, 43.2)","(6.5, 10.5, 10.071428571428571)","(4.4, 4.7, 4.65)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.1869565217391305)","(3.9, 5.5, 5.48)","(7.5, 13.0, 12.27027027027027)"
06-01-2023 14:58:18.916670,"(4.8, 5.9, 5.771428571428571)","(20.0, 44.0, 43.2)","(6.5, 10.5, 9.78)","(4.4, 4.7, 4.65)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.188372093023256)","(3.9, 5.6, 5.458823529411765)","(7.5, 13.0, 12.129032258064516)"
06-01-2023 14:58:19.966197,"(4.8, 5.9, 5.76875)","(20.0, 44.0, 43.2)","(6.5, 10.5, 9.78)","(4.4, 4.7, 4.622727272727272)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.188372093023256)","(3.9, 5.6, 5.50909090909091)","(7.5, 13.0, 12.129032258064516)"
06-01-2023 14:58:21.544879,"(4.8, 5.9, 5.759375)","(20.0, 44.0, 43.2)","(6.5, 10.5, 10.05)","(4.4, 4.6, 4.55)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.3, 5.405882352941177)","(3.9, 5.7, 5.550000000000001)","(7.5, 13.0, 10.655555555555555)"
06-01-2023 14:58:22.685219,"(4.8, 5.9, 5.759375)","(20.0, 44.0, 43.27272727272727)","(6.5, 10.5, 10.05)","(4.4, 4.6, 4.525)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.5, 5.538095238095238)","(3.9, 5.7, 5.633333333333334)","(7.5, 11.0, 10.314285714285715)"
06-01-2023 14:58:23.850542,"(4.8, 5.9, 5.771428571428571)","(20.0, 44.0, 43.27272727272727)","(6.5, 10.5, 9.877777777777778)","(4.2, 4.6, 4.54)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.6, 5.581818181818181)","(4.0, 5.7, 5.564705882352941)","(7.5, 11.0, 10.40625)"
06-01-2023 14:58:25.082701,"(4.8, 5.9, 5.752631578947368)","(20.0, 44.0, 43.5)","(6.5, 10.5, 9.877777777777778)","(4.2, 4.6, 4.5181818181818185)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.6, 5.656521739130435)","(4.0, 5.8, 5.564705882352941)","(7.5, 11.0, 10.416666666666666)"
06-01-2023 14:58:26.130453,"(4.8, 5.9, 5.7272727272727275)","(20.0, 44.0, 43.5)","(6.5, 10.5, 9.877777777777778)","(4.2, 4.7, 4.5181818181818185)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.7, 5.656521739130435)","(4.0, 5.8, 5.564705882352941)","(7.5, 10.5, 10.173913043478262)"
06-01-2023 14:58:27.169908,"(4.8, 5.9, 5.7272727272727275)","(20.0, 44.0, 43.5)","(6.5, 10.5, 9.877777777777778)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.7, 5.656521739130435)","(4.0, 5.8, 5.564705882352941)","(7.5, 11.0, 10.296296296296296)"
06-01-2023 14:58:28.338126,"(4.8, 5.9, 5.7272727272727275)","(20.0, 44.0, 43.5)","(6.5, 10.5, 9.870000000000001)","(4.2, 4.7, 4.5181818181818185)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.7, 5.633333333333334)","(4.0, 5.8, 5.60625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:29.542838,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.294117647058826)","(6.5, 10.5, 10.015384615384615)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.7, 5.656521739130435)","(4.0, 5.7, 5.60625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:30.557718,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.2)","(6.5, 10.5, 10.015384615384615)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.7, 5.615384615384615)","(4.0, 5.7, 5.60625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:31.574668,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.015384615384615)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.8, 5.615384615384615)","(4.0, 5.7, 5.60625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:32.618922,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.015384615384615)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 32.32258064516129)","(4.6, 5.8, 5.614285714285714)","(4.0, 5.7, 5.592857142857143)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:33.700104,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.015384615384615)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 32.32258064516129)","(4.6, 5.8, 5.614285714285714)","(4.0, 5.7, 5.6482758620689655)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:34.761425,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.05)","(4.2, 4.7, 4.522222222222222)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.8, 5.614285714285714)","(4.0, 5.7, 5.625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:35.826492,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.05)","(4.2, 4.7, 4.5344827586206895)","(21.0, 36.0, 31.77777777777778)","(4.6, 5.8, 5.614285714285714)","(4.0, 5.7, 5.625)","(7.5, 11.0, 10.541666666666666)"
06-01-2023 14:58:36.986326,"(4.8, 5.9, 5.753846153846154)","(20.0, 44.0, 43.25)","(6.5, 10.5, 10.090909090909092)","(4.2, 4.7, 4.5473684210526315)","(21.0, 36.0, 32.54545454545455)","(4.6, 5.8, 5.728571428571429)","(4.0, 5.7, 5.1947368421052635)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:38.034619,"(4.8, 5.9, 5.79375)","(20.0, 44.0, 43.55555555555556)","(6.5, 10.5, 10.090909090909092)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 5.9, 5.794117647058823)","(4.0, 5.2, 5.253846153846154)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:39.127541,"(4.8, 5.9, 5.79375)","(20.0, 44.0, 43.76470588235294)","(6.5, 10.5, 10.25)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 5.9, 5.833333333333334)","(4.0, 5.3, 5.2437499999999995)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:40.141701,"(4.8, 5.9, 5.79375)","(20.0, 44.0, 43.55555555555556)","(6.5, 10.5, 10.090909090909092)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 5.9, 5.82)","(4.0, 5.3, 5.2437499999999995)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:41.255099,"(4.8, 5.9, 5.79375)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.090909090909092)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 5.9, 5.91)","(4.0, 5.3, 5.2437499999999995)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:42.647596,"(4.8, 5.9, 5.79375)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.275)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 6.0, 5.866666666666666)","(4.0, 5.3, 5.206976744186046)","(7.5, 11.0, 10.666666666666666)"
06-01-2023 14:58:43.785599,"(4.8, 5.9, 5.729629629629629)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.275)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.54545454545455)","(4.6, 6.0, 5.9)","(4.0, 5.3, 5.217948717948718)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:44.906096,"(4.8, 5.8, 5.76)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.275)","(4.2, 4.7, 4.5473684210526315)","(21.0, 36.0, 32.54545454545455)","(4.6, 6.0, 5.925)","(4.0, 5.3, 5.217948717948718)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:46.088329,"(4.8, 5.8, 5.72)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.275)","(4.2, 4.7, 4.5473684210526315)","(21.0, 36.0, 32.54545454545455)","(4.6, 6.0, 5.9)","(4.0, 5.3, 5.217948717948718)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:47.440312,"(4.8, 5.9, 5.7250000000000005)","(20.0, 44.0, 43.63636363636364)","(6.5, 10.5, 10.34375)","(4.2, 4.7, 4.5473684210526315)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.8428571428571425)","(4.0, 5.3, 5.182608695652173)","(7.5, 11.0, 10.666666666666666)"
06-01-2023 14:58:48.619653,"(4.8, 5.9, 5.709090909090909)","(20.0, 44.0, 43.63636363636364)","(6.5, 11.0, 10.34375)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.859999999999999)","(4.0, 5.3, 5.216666666666667)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:49.821352,"(4.8, 5.9, 5.709090909090909)","(20.0, 44.0, 43.63636363636364)","(6.5, 11.0, 10.34375)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.859999999999999)","(4.0, 5.3, 5.216666666666667)","(7.5, 11.0, 10.705882352941176)"
06-01-2023 14:58:50.977880,"(4.8, 5.9, 5.709090909090909)","(20.0, 44.0, 43.63636363636364)","(6.5, 11.0, 10.416666666666666)","(4.2, 4.7, 4.552941176470588)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.883333333333333)","(4.0, 5.3, 5.216666666666667)","(7.5, 11.0, 10.666666666666666)"
06-01-2023 14:58:52.155171,"(4.8, 5.9, 5.709090909090909)","(20.0, 44.0, 43.63636363636364)","(6.5, 11.0, 8.603874092009685)","(4.2, 4.7, 4.5181818181818185)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.88421052631579)","(4.0, 5.3, 5.225)","(7.5, 11.0, 10.74074074074074)"
06-01-2023 14:58:53.247976,"(4.8, 6.2, 6.0)","(20.0, 44.0, 43.63636363636364)","(6.5, 9.0, 8.603874092009685)","(4.2, 4.6, 4.5181818181818185)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.0, 5.878048780487805)","(4.0, 5.3, 5.34)","(7.5, 11.0, 10.827586206896552)"
06-01-2023 14:58:54.278818,"(4.8, 6.2, 6.071428571428571)","(20.0, 44.0, 43.80952380952381)","(6.5, 8.6, 8.390476190476189)","(4.2, 4.8, 4.7318181818181815)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 5.920689655172414)","(4.0, 5.4, 5.288)","(7.5, 11.0, 10.827586206896552)"
06-01-2023 14:58:55.338994,"(4.8, 6.2, 5.9972972972972975)","(20.0, 44.0, 43.75)","(6.5, 8.6, 8.399999999999999)","(4.2, 4.9, 4.745)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 5.98)","(4.0, 5.4, 5.345454545454546)","(7.5, 11.0, 10.8)"
06-01-2023 14:58:56.566520,"(4.8, 6.2, 6.007692307692308)","(20.0, 44.0, 43.75)","(6.5, 8.0, 7.614423076923076)","(4.2, 4.9, 4.745)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.05)","(4.0, 5.4, 5.366666666666667)","(7.5, 11.0, 10.8)"
06-01-2023 14:58:57.876030,"(4.8, 6.2, 6.021428571428571)","(20.0, 44.0, 43.75)","(6.5, 8.0, 7.636363636363636)","(4.2, 4.9, 4.745)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.070588235294117)","(4.0, 5.4, 5.45625)","(7.5, 11.0, 10.8)"
06-01-2023 14:58:58.987041,"(4.8, 6.2, 6.088888888888889)","(20.0, 44.0, 43.75)","(6.5, 7.8, 7.636363636363636)","(4.2, 4.9, 4.745)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.070588235294117)","(4.0, 5.5, 5.574999999999999)","(7.5, 11.0, 10.827586206896552)"
06-01-2023 14:59:00.060779,"(4.8, 6.2, 6.077419354838709)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.573333333333333)","(4.2, 4.9, 4.742857142857143)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.070588235294117)","(4.0, 5.6, 5.584615384615384)","(7.5, 11.0, 10.827586206896552)"
06-01-2023 14:59:01.348517,"(4.8, 6.2, 6.077419354838709)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.58)","(4.2, 4.9, 4.742857142857143)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0625)","(4.0, 5.6, 5.589473684210526)","(7.5, 11.0, 10.827586206896552)"
06-01-2023 14:59:02.639786,"(4.8, 6.2, 6.05)","(20.0, 44.0, 43.75)","(6.5, 7.8, 7.524137931034483)","(4.2, 4.9, 4.742857142857143)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.055555555555555)","(4.0, 5.6, 5.661904761904762)","(7.5, 11.0, 10.967741935483872)"
06-01-2023 14:59:03.864975,"(4.8, 6.2, 6.05)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.524137931034483)","(4.2, 4.9, 4.7439024390243905)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0625)","(4.0, 5.7, 5.641176470588236)","(7.5, 11.5, 10.75)"
06-01-2023 14:59:05.102078,"(4.8, 6.2, 6.052173913043478)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.39)","(4.2, 4.9, 4.7439024390243905)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0777777777777775)","(4.0, 5.7, 5.641176470588236)","(7.5, 11.0, 10.692307692307692)"
06-01-2023 14:59:06.290811,"(4.8, 6.2, 6.088888888888889)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.39)","(4.2, 4.9, 4.7439024390243905)","(21.0, 36.0, 31.741935483870968)","(4.6, 6.2, 6.0777777777777775)","(4.0, 5.7, 5.675)","(7.5, 11.0, 10.981481481481481)"
06-01-2023 14:59:07.451467,"(4.8, 6.2, 6.043478260869565)","(20.0, 44.0, 43.75)","(6.5, 7.6, 7.273684210526316)","(4.2, 4.9, 4.751162790697674)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0777777777777775)","(4.0, 5.7, 5.679166666666667)","(7.5, 11.5, 10.948275862068966)"
06-01-2023 14:59:08.543599,"(4.8, 6.2, 6.0095238095238095)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.273684210526316)","(4.2, 4.9, 4.751162790697674)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0777777777777775)","(4.0, 5.7, 5.684848484848485)","(7.5, 11.5, 10.948275862068966)"
