,Earstagrin,Tiger Tommy Nz,Kalypso Sam,Preachers Daughter,Tiza New Day,Ellen Shannon,Karinya Max,Zu Hoffen
06-01-2023 17:32:59.526756,"(31.0, 50.0, 45.42857142857143)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.9, 2.676)"
06-01-2023 17:33:01.022687,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.9, 2.676)"
06-01-2023 17:33:02.408785,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.9, 2.8066666666666666)"
06-01-2023 17:33:03.573363,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.9, 2.8066666666666666)"
06-01-2023 17:33:04.858818,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.9, 2.79)"
06-01-2023 17:33:06.032528,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:07.167076,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:08.304063,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 24.25)","(4.6, 7.2, 6.25)","(8.0, 15.5, 10.14)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:09.471628,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 30.0, 23.75)","(4.6, 7.2, 6.25)","(8.0, 15.5, 12.15)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:10.656562,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 29.0, 23.75)","(4.6, 7.2, 6.25)","(8.0, 15.5, 12.65)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:11.774680,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 29.0, 23.75)","(4.6, 7.2, 6.25)","(8.0, 16.5, 9.9)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.79)"
06-01-2023 17:33:12.900993,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 29.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 16.5, 12.15)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.88, 2.7444444444444445)"
06-01-2023 17:33:14.083985,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 15.5, 12.15)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:15.241536,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 15.5, 12.15)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:16.407587,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 15.5, 11.65)","(6.5, 9.4, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:17.528501,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.5, 11.65)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:18.598189,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.5, 11.65)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:19.699572,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.5, 11.65)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:20.838552,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 10.533333333333333)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:21.902113,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 10.533333333333333)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:23.016099,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 10.533333333333333)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.86, 2.7444444444444445)"
06-01-2023 17:33:24.146858,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:25.261617,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:26.351109,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:27.489055,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 24.833333333333332)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.4, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:28.644056,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 28.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.4, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:30.002379,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:31.081633,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:32.410111,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.92)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.7288888888888887)"
06-01-2023 17:33:33.666728,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 14.0, 12.52)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.84, 2.713333333333333)"
06-01-2023 17:33:34.872346,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.5, 10.200000000000001)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:36.074549,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 10.200000000000001)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:37.416882,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 10.200000000000001)","(6.5, 9.2, 8.9)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:38.583318,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 10.200000000000001)","(6.5, 9.4, 9.333333333333334)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:39.679261,"(31.0, 50.0, 46.8)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.2)","(6.5, 9.4, 9.333333333333334)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:40.778152,"(31.0, 50.0, 43.6)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.384615384615385)","(6.5, 9.4, 8.48)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:41.914871,"(31.0, 50.0, 44.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.428571428571429)","(6.5, 9.6, 9.342857142857143)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:43.030485,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.428571428571429)","(6.5, 9.4, 8.733333333333334)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:44.125471,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.428571428571429)","(6.5, 9.4, 8.525)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:45.259906,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.733333333333333)","(6.5, 9.4, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:46.418478,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.155555555555555)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:47.653043,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.246153846153845)","(6.5, 9.2, 8.514285714285714)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:48.831158,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 21.333333333333332)","(4.6, 7.2, 6.25)","(8.0, 13.0, 12.0875)","(6.5, 9.2, 8.514285714285714)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:49.939634,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 21.333333333333332)","(4.6, 7.2, 6.25)","(8.0, 12.5, 12.0875)","(6.5, 9.2, 8.514285714285714)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:51.094241,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.25)","(8.0, 12.5, 12.241666666666667)","(6.5, 9.2, 8.542857142857143)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:52.220276,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 27.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 12.5, 12.30625)","(6.5, 9.4, 8.542857142857143)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:53.376561,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 12.5, 11.3)","(6.5, 9.4, 8.542857142857143)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:54.407794,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.3)","(6.5, 9.4, 8.542857142857143)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:55.499182,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.3)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:56.598245,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.3)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:57.628086,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.3)","(6.5, 9.2, 8.666666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.713333333333333)"
06-01-2023 17:33:58.735337,"(31.0, 50.0, 40.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.25)","(8.0, 13.0, 11.3)","(6.5, 9.6, 9.270588235294117)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.5266666666666664)"
06-01-2023 17:33:59.837734,"(31.0, 50.0, 41.42857142857143)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.566666666666666)","(8.0, 13.0, 11.775)","(6.5, 9.6, 8.566666666666666)","(10.0, 12.5, 11.785714285714286)","(2.2, 2.82, 2.52)"
06-01-2023 17:34:00.923298,"(31.0, 48.0, 44.4)","(5.5, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.4, 8.542857142857143)","(10.0, 12.5, 12.045454545454545)","(2.2, 2.8, 2.5999999999999996)"
06-01-2023 17:34:01.988295,"(31.0, 48.0, 44.4)","(6.0, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.4, 8.666666666666666)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.8, 2.5999999999999996)"
06-01-2023 17:34:03.071060,"(31.0, 48.0, 44.4)","(6.0, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.2, 8.666666666666666)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.8, 2.5999999999999996)"
06-01-2023 17:34:04.181499,"(31.0, 48.0, 44.4)","(6.0, 99999, 99990)","(19.0, 32.0, 25.25)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.2, 8.666666666666666)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.8, 2.59)"
06-01-2023 17:34:05.299065,"(31.0, 48.0, 45.33333333333333)","(6.0, 99999, 99990)","(19.0, 32.0, 25.4)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.2, 9.270588235294117)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.78, 2.58)"
06-01-2023 17:34:06.378819,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 30.0, 25.4)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.6, 8.48)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:07.385729,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 30.0, 25.4)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.6, 8.566666666666666)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:08.386771,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 30.0, 22.333333333333332)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 11.775)","(6.5, 9.4, 8.566666666666666)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:09.501334,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 29.0, 26.375)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 12.236363636363636)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:10.582548,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 29.0, 26.375)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 12.236363636363636)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:11.634290,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 29.0, 26.375)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 12.236363636363636)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:12.659726,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 29.0, 26.375)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 12.236363636363636)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:13.742755,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 29.0, 26.375)","(4.6, 7.2, 6.566666666666666)","(8.0, 12.5, 12.21)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:14.770861,"(31.0, 50.0, 42.0)","(6.0, 99999, 99990)","(19.0, 29.0, 25.5)","(4.6, 7.2, 5.6)","(8.0, 12.5, 12.381818181818183)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:15.779559,"(31.0, 50.0, 42.0)","(6.0, 99999, 99990)","(19.0, 29.0, 25.5)","(4.6, 7.2, 5.6)","(8.0, 13.0, 12.381818181818183)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:16.903688,"(31.0, 50.0, 42.0)","(6.0, 99999, 99990)","(19.0, 29.0, 25.5)","(4.6, 7.2, 5.6)","(8.0, 13.0, 11.6)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.58)"
06-01-2023 17:34:18.016266,"(31.0, 50.0, 42.0)","(6.0, 99999, 99990)","(19.0, 29.0, 24.833333333333332)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.9)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.4504761904761905)"
06-01-2023 17:34:19.154851,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.9)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.74, 2.4504761904761905)"
06-01-2023 17:34:20.176538,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.9)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.74, 2.4504761904761905)"
06-01-2023 17:34:21.176256,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.15)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.74, 2.4504761904761905)"
06-01-2023 17:34:22.156438,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.15)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.74, 2.52)"
06-01-2023 17:34:23.213527,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.15)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.72, 2.56)"
06-01-2023 17:34:24.228914,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 5.6)","(8.0, 12.5, 11.15)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:25.216317,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 6.880000000000001)","(8.0, 12.5, 11.34)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:26.241129,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 6.74)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:27.359647,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 25.625)","(4.6, 7.2, 6.74)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:28.461765,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 28.0, 23.6)","(4.6, 7.2, 6.74)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:29.520597,"(31.0, 48.0, 43.333333333333336)","(6.0, 99999, 99990)","(19.0, 27.0, 23.6)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:30.589336,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 23.6)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:31.647307,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 23.6)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:32.707095,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 23.6)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.7, 2.56)"
06-01-2023 17:34:33.718817,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 23.6)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.59)"
06-01-2023 17:34:34.832596,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.59)"
06-01-2023 17:34:35.946140,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.9)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.59)"
06-01-2023 17:34:37.004851,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.4, 8.58421052631579)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.59)"
06-01-2023 17:34:37.935415,"(31.0, 46.0, 40.0)","(6.0, 99999, 99990)","(19.0, 27.0, 22.75)","(4.6, 7.2, 6.571428571428571)","(8.0, 12.5, 11.05)","(6.5, 9.8, 8.58421052631579)","(11.0, 12.5, 12.045454545454545)","(2.2, 2.76, 2.59)"
