,Coppola Bale,Besant Bale,Yellow Hawk,Tessa Poppy,Ferocious Betty,Trending Yale,Xyloid Bale,Kanji Waco
11-01-2023 18:26:29.157736,"(9.0, 15.5, 13.5)","(17.0, 42.0, 37.3)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.2150000000000003)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:30.394133,"(9.0, 15.5, 13.5)","(17.0, 42.0, 37.3)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.2150000000000003)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:31.577652,"(9.0, 15.0, 13.333333333333334)","(17.0, 42.0, 28.944444444444443)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.2150000000000003)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:32.793277,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.2150000000000003)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:34.042396,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.1971428571428575)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:35.204838,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.24, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:36.459732,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:37.707838,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:38.994664,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:40.351292,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:41.653539,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 22.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:42.889928,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 28.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:44.147314,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:45.427492,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 18.0, 14.842105263157894)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:46.692671,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 35.7)","(10.0, 21.0, 15.25)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:47.947484,"(9.0, 15.0, 13.333333333333334)","(17.0, 40.0, 34.1)","(10.0, 19.5, 13.9)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:49.431099,"(9.0, 15.0, 13.333333333333334)","(17.0, 38.0, 34.1)","(10.0, 19.5, 13.9)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:50.996599,"(9.0, 15.0, 13.333333333333334)","(17.0, 38.0, 34.1)","(10.0, 19.5, 16.75)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:52.307300,"(9.0, 15.0, 13.333333333333334)","(17.0, 38.0, 34.1)","(10.0, 18.5, 16.75)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:53.515257,"(9.0, 15.0, 13.333333333333334)","(17.0, 38.0, 34.1)","(10.0, 18.5, 13.6)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:54.934137,"(9.0, 15.0, 13.333333333333334)","(17.0, 38.0, 34.1)","(10.0, 18.5, 15.4)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:56.326518,"(9.0, 15.0, 13.357142857142858)","(17.0, 38.0, 34.1)","(10.0, 18.0, 14.8)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:57.614257,"(9.0, 14.5, 13.357142857142858)","(17.0, 38.0, 34.1)","(10.0, 17.0, 13.333333333333334)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:26:58.891555,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 17.0, 15.25)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:27:00.128753,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 16.5, 15.25)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.457142857142857)"
11-01-2023 18:27:01.405376,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 16.5, 13.3)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:27:02.700034,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 16.0, 12.884615384615385)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:27:04.034135,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 16.0, 12.884615384615385)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.220594059405941)","(7.0, 12.0, 10.86)"
11-01-2023 18:27:05.371349,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.1)","(10.0, 16.0, 12.884615384615385)","(13.0, 24.0, 22.4)","(13.0, 30.0, 23.25)","(4.4, 6.6, 5.3428571428571425)","(1.95, 2.28, 2.001393034825871)","(7.0, 12.0, 10.86)"
11-01-2023 18:27:06.699904,"(9.0, 14.5, 13.357142857142858)","(17.0, 38.0, 28.25)","(10.0, 16.0, 13.46875)","(13.0, 24.0, 20.25)","(13.0, 30.0, 21.333333333333332)","(4.4, 6.6, 4.661538461538462)","(1.95, 2.28, 2.13)","(7.0, 12.0, 9.3)"
11-01-2023 18:27:08.058565,"(9.0, 14.5, 13.357142857142858)","(17.0, 38.0, 28.5)","(10.0, 16.0, 13.46875)","(13.0, 24.0, 20.25)","(13.0, 30.0, 24.8)","(4.4, 6.6, 5.666666666666667)","(1.95, 2.26, 2.1592105263157895)","(7.0, 12.0, 9.5)"
11-01-2023 18:27:09.411145,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.222222222222221)","(13.0, 24.0, 21.0)","(13.0, 30.0, 25.833333333333336)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.22, 2.1694594594594596)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:10.745785,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 12.785714285714286)","(13.0, 24.0, 21.0)","(13.0, 30.0, 27.6)","(4.4, 6.2, 5.88)","(1.95, 2.22, 2.0982608695652174)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:12.131927,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.0)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 5.7)","(1.95, 2.2, 2.1333333333333333)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:13.462091,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.2)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 5.7)","(1.95, 2.2, 2.1333333333333333)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:14.817667,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.2)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 5.7)","(1.95, 2.2, 2.1333333333333333)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:16.202477,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.2)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 5.7)","(1.95, 2.2, 2.1333333333333333)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:17.629200,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.2)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 6.022222222222222)","(1.95, 2.2, 2.1333333333333333)","(7.0, 11.0, 9.6)"
11-01-2023 18:27:18.916714,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 12.785714285714286)","(13.0, 24.0, 21.2)","(13.0, 30.0, 27.818181818181817)","(4.4, 6.2, 6.022222222222222)","(1.95, 2.2, 2.0866666666666664)","(7.0, 11.0, 9.957142857142857)"
11-01-2023 18:27:20.257555,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.666666666666668)","(13.0, 30.0, 22.333333333333332)","(4.4, 6.2, 5.45)","(1.95, 2.26, 2.1425806451612903)","(7.0, 10.5, 9.354545454545455)"
11-01-2023 18:27:21.494807,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 27.142857142857142)","(10.0, 16.0, 13.352941176470589)","(13.0, 24.0, 21.666666666666668)","(13.0, 30.0, 22.333333333333332)","(4.4, 6.2, 5.45)","(1.95, 2.26, 2.1524137931034484)","(7.0, 10.5, 8.925)"
11-01-2023 18:27:22.809448,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 28.5)","(10.0, 16.0, 13.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.45)","(1.95, 2.26, 2.152857142857143)","(7.0, 10.5, 8.925)"
11-01-2023 18:27:24.165688,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 28.5)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.633333333333334)","(1.95, 2.26, 2.2011764705882353)","(7.0, 10.5, 8.925)"
11-01-2023 18:27:25.589349,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 28.5)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.2011764705882353)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:27.021787,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 28.5)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.1926315789473687)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:28.418001,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 28.5)","(10.0, 15.0, 13.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.1926315789473687)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:29.834194,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 30.07142857142857)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:31.191476,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.3)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:32.566473,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.3)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:33.973217,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.3)","(10.0, 15.0, 13.0)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:35.367418,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 34.3)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.957142857142857)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:36.755636,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.633333333333334)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.66)"
11-01-2023 18:27:38.306657,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.35)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:39.664388,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.35)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:41.060100,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.35)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:42.399383,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.941176470588236)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.35)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:43.757533,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 5.35)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:45.122576,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 6.03)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:46.369697,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 6.03)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:47.668048,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 6.03)","(1.95, 2.26, 2.197142857142857)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:48.872786,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 6.03)","(1.95, 2.26, 2.1814778325123156)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:50.174183,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 12.5)","(13.0, 24.0, 22.6)","(13.0, 30.0, 24.25)","(4.4, 6.2, 6.03)","(1.95, 2.28, 2.1814778325123156)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:51.599196,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.1814778325123156)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:52.939181,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.1829126213592236)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:54.327225,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.1829126213592236)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:55.678470,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.2257013574660633)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:57.037206,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.2257013574660633)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:58.346921,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.2257013574660633)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:27:59.657181,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.2624460431654674)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:28:01.080503,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 31.666666666666664)","(10.0, 15.0, 13.055555555555555)","(13.0, 24.0, 22.6)","(13.0, 30.0, 28.666666666666664)","(4.4, 6.2, 6.122727272727273)","(1.95, 2.28, 2.2624460431654674)","(7.0, 10.5, 9.53076923076923)"
11-01-2023 18:28:02.498403,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 26.666666666666668)","(10.0, 15.0, 13.25)","(13.0, 24.0, 21.0)","(13.0, 30.0, 26.727272727272727)","(4.4, 6.2, 5.420454545454545)","(1.95, 2.28, 2.2625373134328357)","(7.0, 10.5, 9.8)"
11-01-2023 18:28:03.890090,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 21.0)","(13.0, 30.0, 25.384615384615387)","(4.4, 6.0, 5.542857142857143)","(1.95, 2.28, 2.2625373134328357)","(7.0, 10.0, 9.766666666666666)"
11-01-2023 18:28:05.253892,"(9.0, 14.5, 13.166666666666666)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.7, 4.818181818181818)","(1.95, 2.28, 2.2625373134328357)","(7.0, 10.0, 10.025)"
11-01-2023 18:28:06.627579,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.4, 4.739999999999999)","(1.95, 2.28, 2.2625373134328357)","(7.0, 10.5, 9.428571428571429)"
11-01-2023 18:28:08.012840,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.3, 4.933333333333333)","(1.95, 2.28, 2.2625373134328357)","(7.0, 10.5, 9.428571428571429)"
11-01-2023 18:28:09.363693,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.1, 4.933333333333333)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.5, 9.428571428571429)"
11-01-2023 18:28:10.618699,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.1, 4.933333333333333)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.5, 9.428571428571429)"
11-01-2023 18:28:11.966514,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 25.384615384615387)","(4.4, 5.1, 4.933333333333333)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.5, 9.428571428571429)"
11-01-2023 18:28:13.372443,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 20.416666666666668)","(4.4, 5.1, 5.057142857142857)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.5, 9.4375)"
11-01-2023 18:28:14.766556,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 24.25)","(4.4, 5.1, 5.072727272727272)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.5, 9.733333333333333)"
11-01-2023 18:28:16.233907,"(9.0, 14.5, 13.25)","(17.0, 38.0, 26.666666666666668)","(10.0, 14.5, 12.625)","(13.0, 24.0, 18.375)","(13.0, 30.0, 24.25)","(4.4, 5.1, 5.066666666666666)","(1.95, 2.28, 2.2612799999999997)","(7.0, 10.0, 11.95)"
11-01-2023 18:28:17.698201,"(9.0, 14.5, 13.25)","(17.0, 38.0, 36.22222222222222)","(10.0, 14.5, 12.625)","(13.0, 24.0, 21.375)","(13.0, 30.0, 24.25)","(4.4, 5.1, 5.057142857142857)","(1.95, 2.28, 2.2612799999999997)","(7.0, 13.0, 11.222222222222221)"
11-01-2023 18:28:19.018023,"(9.0, 14.5, 13.25)","(17.0, 38.0, 36.22222222222222)","(10.0, 14.5, 12.625)","(13.0, 23.0, 21.375)","(13.0, 30.0, 23.666666666666668)","(4.4, 5.1, 5.057142857142857)","(1.95, 2.28, 2.2612799999999997)","(7.0, 13.0, 11.578947368421053)"
11-01-2023 18:28:20.228329,"(9.0, 14.5, 13.25)","(17.0, 38.0, 36.22222222222222)","(10.0, 14.5, 12.5)","(13.0, 23.0, 21.375)","(13.0, 34.0, 22.0)","(4.4, 5.1, 5.057142857142857)","(1.95, 2.28, 2.2612799999999997)","(7.0, 12.5, 11.25)"
