,Claim The Crown,Kirkeby,Field Legend,Graces Secret,Chenin,Segrill,Bowery Breeze,Ladies Gem
11-01-2023 15:03:57.541252,"(4.6, 5.3, 5.0654929577464785)","(11.0, 15.0, 14.596153846153847)","(9.0, 11.0, 10.325806451612904)","(21.0, 34.0, 32.6865671641791)","(2.8, 3.2, 3.174728529121422)","(26.0, 34.0, 33.69230769230769)","(4.0, 4.5, 4.464524421593831)","(20.0, 25.0, 24.833333333333332)"
11-01-2023 15:03:58.631463,"(4.6, 5.1, 5.0654929577464785)","(11.0, 15.0, 14.596153846153847)","(9.0, 11.0, 10.28370786516854)","(21.0, 34.0, 32.29113924050633)","(2.8, 3.2, 3.1747041420118345)","(26.0, 34.0, 33.61290322580645)","(4.0, 4.5, 4.452577319587629)","(20.0, 25.0, 24.75)"
11-01-2023 15:03:59.763310,"(4.6, 5.1, 5.062307692307692)","(11.0, 15.0, 14.442857142857143)","(9.0, 11.5, 10.375)","(21.0, 34.0, 32.23529411764706)","(2.8, 3.2, 3.1461054523666867)","(26.0, 34.0, 33.54545454545455)","(4.0, 4.5, 4.4450199203187255)","(19.0, 25.0, 24.75)"
11-01-2023 15:04:00.939150,"(4.6, 5.1, 5.066891891891892)","(11.0, 14.5, 14.442857142857143)","(9.0, 11.5, 10.684952978056426)","(21.0, 34.0, 32.23529411764706)","(2.8, 3.15, 3.1612727272727272)","(26.0, 34.0, 33.54545454545455)","(4.0, 4.5, 4.445381526104418)","(19.0, 25.0, 24.916666666666668)"
11-01-2023 15:04:02.094108,"(4.6, 5.1, 5.06734693877551)","(11.0, 14.5, 14.442857142857143)","(9.0, 11.5, 10.68266253869969)","(21.0, 34.0, 32.25806451612903)","(2.8, 3.2, 3.1627551020408164)","(26.0, 34.0, 33.7)","(4.0, 4.5, 4.456716417910448)","(19.0, 25.0, 24.923076923076923)"
11-01-2023 15:04:03.221916,"(4.6, 5.1, 5.079285714285714)","(11.0, 14.5, 14.430555555555555)","(9.0, 11.5, 10.42972972972973)","(21.0, 34.0, 32.25806451612903)","(2.8, 3.2, 3.1627551020408164)","(26.0, 34.0, 33.82857142857143)","(4.0, 4.5, 4.457)","(19.0, 25.0, 24.923076923076923)"
11-01-2023 15:04:04.421184,"(4.6, 5.1, 5.0917355371900825)","(11.0, 14.5, 14.439024390243903)","(9.0, 11.0, 10.9375)","(21.0, 34.0, 32.25806451612903)","(2.8, 3.2, 3.1796979865771813)","(26.0, 34.0, 33.9375)","(4.0, 4.5, 4.457)","(19.0, 25.0, 24.923076923076923)"
11-01-2023 15:04:05.997744,"(4.6, 5.2, 5.101754385964912)","(11.0, 14.5, 14.440860215053764)","(9.0, 11.0, 10.746478873239436)","(21.0, 34.0, 32.25806451612903)","(2.8, 3.2, 3.186301369863014)","(26.0, 34.0, 33.9375)","(4.0, 4.5, 4.430639730639731)","(20.0, 25.0, 24.923076923076923)"
11-01-2023 15:04:07.318125,"(4.6, 5.2, 5.101754385964912)","(11.0, 15.0, 14.440860215053764)","(9.0, 11.0, 10.746478873239436)","(21.0, 34.0, 32.25806451612903)","(2.8, 3.2, 3.186301369863014)","(26.0, 34.0, 33.9375)","(4.0, 4.5, 4.426642335766424)","(20.0, 25.0, 24.916666666666668)"
11-01-2023 15:04:08.657912,"(4.6, 5.2, 5.077358490566038)","(11.0, 15.0, 14.39080459770115)","(9.0, 11.0, 10.673076923076923)","(21.0, 34.0, 31.024390243902438)","(2.8, 3.2, 3.188860103626943)","(26.0, 34.0, 33.935483870967744)","(4.0, 4.5, 4.434459459459459)","(20.0, 25.0, 25.6)"
11-01-2023 15:04:10.113720,"(4.6, 5.2, 5.069127516778524)","(11.0, 15.0, 14.39080459770115)","(9.0, 11.0, 10.76775956284153)","(21.0, 32.0, 31.322033898305087)","(2.8, 3.2, 3.2041894353369766)","(26.0, 34.0, 34.51724137931034)","(4.0, 4.5, 4.451010101010101)","(20.0, 26.0, 25.838709677419356)"
11-01-2023 15:04:11.459878,"(4.6, 5.0, 4.9696)","(11.0, 15.0, 14.664556962025316)","(9.0, 11.0, 10.791970802919709)","(21.0, 32.0, 31.322033898305087)","(2.8, 3.25, 3.204343807763401)","(26.0, 36.0, 34.622950819672134)","(4.0, 4.5, 4.45)","(20.0, 26.0, 25.61904761904762)"
11-01-2023 15:04:12.681276,"(4.6, 5.0, 4.965338645418327)","(11.0, 15.0, 14.635416666666666)","(9.0, 11.0, 10.825153374233128)","(21.0, 32.0, 31.322033898305087)","(2.8, 3.25, 3.204510556621881)","(26.0, 36.0, 34.46511627906977)","(4.0, 4.5, 4.461442786069652)","(20.0, 26.0, 25.055555555555557)"
11-01-2023 15:04:13.872810,"(4.6, 5.0, 4.969633507853403)","(11.0, 15.0, 14.63978494623656)","(9.0, 11.0, 10.825153374233128)","(21.0, 32.0, 31.418181818181818)","(2.8, 3.25, 3.2075413223140496)","(26.0, 36.0, 34.48888888888889)","(4.0, 4.5, 4.429512893982808)","(20.0, 26.0, 24.857142857142858)"
11-01-2023 15:04:15.029762,"(4.6, 5.0, 4.969633507853403)","(11.0, 15.0, 14.755474452554745)","(9.0, 11.0, 10.825153374233128)","(21.0, 32.0, 31.418181818181818)","(2.8, 3.25, 3.203295454545455)","(26.0, 36.0, 34.867924528301884)","(4.0, 4.5, 4.418)","(20.0, 25.0, 24.857142857142858)"
11-01-2023 15:04:16.223650,"(4.6, 5.2, 5.072500000000001)","(11.0, 15.0, 14.668316831683168)","(9.0, 11.0, 10.809815950920246)","(21.0, 32.0, 31.529411764705884)","(2.8, 3.25, 3.1504214963119073)","(26.0, 36.0, 34.867924528301884)","(4.0, 4.5, 4.348985507246377)","(20.0, 25.0, 24.857142857142858)"
11-01-2023 15:04:17.430610,"(4.6, 5.2, 5.074384236453202)","(11.0, 15.0, 14.689814814814815)","(9.0, 11.0, 10.809815950920246)","(21.0, 32.0, 31.857142857142858)","(2.8, 3.2, 3.15707381370826)","(26.0, 36.0, 35.1044776119403)","(4.0, 4.4, 4.360321100917432)","(20.0, 25.0, 25.413793103448278)"
11-01-2023 15:04:18.603955,"(4.6, 5.1, 5.086607142857143)","(11.0, 15.0, 14.736220472440944)","(9.0, 11.0, 10.919354838709678)","(21.0, 32.0, 31.84)","(2.8, 3.2, 3.1344611528822055)","(26.0, 36.0, 36.57142857142857)","(4.0, 4.4, 4.707766990291262)","(20.0, 26.0, 25.192307692307693)"
11-01-2023 15:04:19.796595,"(4.6, 5.1, 5.082142857142857)","(11.0, 15.0, 14.686915887850468)","(9.0, 11.0, 10.7)","(21.0, 32.0, 31.821428571428573)","(2.8, 3.15, 3.08542600896861)","(26.0, 40.0, 38.2)","(4.0, 4.8, 4.676)","(20.0, 26.0, 24.32)"
11-01-2023 15:04:21.046969,"(4.6, 5.1, 5.053488372093023)","(11.0, 15.0, 14.711206896551724)","(9.0, 11.0, 10.580152671755725)","(21.0, 32.0, 31.84)","(2.8, 3.1, 3.0819191919191917)","(26.0, 40.0, 36.8421052631579)","(4.0, 4.7, 4.654545454545454)","(20.0, 26.0, 25.178571428571427)"
11-01-2023 15:04:22.297927,"(4.6, 5.1, 5.05390625)","(11.0, 15.0, 13.777173913043478)","(9.0, 11.0, 10.53781512605042)","(21.0, 32.0, 31.84)","(2.8, 3.1, 3.08523102310231)","(26.0, 40.0, 36.34146341463415)","(4.0, 4.7, 4.671428571428572)","(20.0, 26.0, 24.413793103448278)"
11-01-2023 15:04:23.568060,"(4.6, 5.1, 5.054330708661417)","(11.0, 15.0, 13.777173913043478)","(9.0, 11.0, 10.583333333333334)","(21.0, 32.0, 31.84)","(2.8, 3.1, 3.08523102310231)","(26.0, 40.0, 36.55384615384615)","(4.0, 4.7, 4.686821705426357)","(20.0, 26.0, 25.0)"
11-01-2023 15:04:24.736085,"(4.6, 5.1, 5.059154929577464)","(11.0, 13.0, 12.919117647058824)","(9.0, 11.0, 10.5703125)","(21.0, 32.0, 31.821428571428573)","(2.8, 3.1, 3.0907265774378585)","(26.0, 40.0, 36.266666666666666)","(4.0, 5.0, 4.714482758620689)","(20.0, 26.0, 25.0)"
11-01-2023 15:04:25.829796,"(4.6, 5.1, 5.0627450980392155)","(11.0, 14.5, 14.275862068965518)","(9.0, 11.0, 10.607142857142858)","(21.0, 32.0, 31.96153846153846)","(2.8, 3.1, 3.0993397358943575)","(26.0, 40.0, 36.13793103448276)","(4.0, 5.0, 4.763878326996198)","(20.0, 26.0, 25.0)"
11-01-2023 15:04:26.930148,"(4.6, 5.1, 5.0580152671755725)","(11.0, 14.5, 14.275862068965518)","(9.0, 11.0, 10.53125)","(21.0, 32.0, 31.96153846153846)","(2.8, 3.15, 3.0993397358943575)","(26.0, 40.0, 36.13793103448276)","(4.2, 5.0, 4.766541353383459)","(20.0, 26.0, 25.0)"
11-01-2023 15:04:28.016804,"(4.6, 5.2, 5.109230769230769)","(11.0, 14.5, 14.121212121212121)","(9.0, 11.0, 10.346666666666668)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.0946987951807228)","(26.0, 40.0, 36.13793103448276)","(4.2, 5.0, 4.742105263157895)","(20.0, 26.0, 25.176470588235293)"
11-01-2023 15:04:29.128506,"(4.6, 5.2, 5.113207547169812)","(11.0, 14.5, 13.902439024390244)","(9.0, 11.0, 10.430656934306569)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.1, 3.1098499061913696)","(26.0, 40.0, 36.13793103448276)","(4.2, 4.9, 4.654545454545454)","(20.0, 26.0, 25.176470588235293)"
11-01-2023 15:04:30.196598,"(4.6, 5.2, 5.1571428571428575)","(11.0, 14.5, 13.925)","(9.0, 11.0, 10.410994764397905)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.1098499061913696)","(26.0, 40.0, 36.13793103448276)","(4.2, 4.8, 4.696907216494845)","(20.0, 26.0, 25.176470588235293)"
11-01-2023 15:04:31.188785,"(4.6, 5.2, 5.176785714285715)","(11.0, 13.5, 13.480519480519481)","(9.0, 11.0, 10.416445623342176)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.100385604113111)","(26.0, 40.0, 36.13793103448276)","(4.2, 4.8, 4.696907216494845)","(20.0, 26.0, 25.428571428571427)"
11-01-2023 15:04:32.210208,"(4.6, 5.3, 5.216)","(11.0, 13.5, 13.476923076923077)","(9.0, 11.0, 10.527896995708154)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.091190476190476)","(26.0, 40.0, 36.13793103448276)","(4.2, 4.8, 4.650746268656716)","(20.0, 26.0, 25.428571428571427)"
11-01-2023 15:04:33.261984,"(4.6, 5.2, 5.1187499999999995)","(11.0, 13.5, 13.27927927927928)","(9.0, 11.0, 10.541304347826086)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.0919506462984723)","(26.0, 40.0, 36.43636363636364)","(4.2, 4.8, 4.6556962025316455)","(20.0, 26.0, 25.428571428571427)"
11-01-2023 15:04:34.351889,"(4.6, 5.2, 5.184186046511628)","(11.0, 13.5, 13.298561151079136)","(9.0, 11.0, 10.524271844660195)","(21.0, 32.0, 31.958333333333332)","(2.8, 3.15, 3.10147347740668)","(26.0, 40.0, 36.08)","(4.2, 4.6, 4.599710144927536)","(20.0, 26.0, 25.466666666666665)"
11-01-2023 15:04:35.338360,"(4.6, 5.3, 5.1125)","(11.0, 13.5, 13.272357723577235)","(9.0, 11.0, 10.52073732718894)","(21.0, 34.0, 31.22077922077922)","(2.8, 3.15, 3.10083081570997)","(26.0, 40.0, 37.03030303030303)","(4.2, 4.6, 4.599710144927536)","(20.0, 26.0, 25.22222222222222)"
11-01-2023 15:04:36.457441,"(4.6, 5.3, 5.21)","(11.0, 13.5, 13.247747747747749)","(9.0, 11.0, 10.521951219512195)","(21.0, 34.0, 31.256410256410255)","(2.8, 3.15, 3.102023988005997)","(26.0, 40.0, 36.9375)","(4.2, 4.6, 4.599668874172185)","(20.0, 27.0, 25.64516129032258)"
11-01-2023 15:04:37.556445,"(4.6, 5.3, 5.114705882352941)","(11.0, 13.5, 13.247747747747749)","(9.0, 11.0, 10.521951219512195)","(21.0, 34.0, 31.451851851851853)","(2.8, 3.15, 3.1215328467153283)","(26.0, 40.0, 38.37837837837838)","(4.2, 4.6, 4.596551724137931)","(20.0, 27.0, 25.324324324324323)"
11-01-2023 15:04:38.704044,"(4.6, 5.5, 5.015625)","(11.0, 14.0, 13.58974358974359)","(9.0, 11.0, 10.656462585034014)","(21.0, 22.0, 21.322834645669293)","(2.8, 3.15, 3.1215328467153283)","(26.0, 40.0, 38.775510204081634)","(4.2, 4.6, 4.525730994152047)","(20.0, 28.0, 25.76271186440678)"
11-01-2023 15:04:39.858656,"(4.6, 5.5, 5.405)","(11.0, 14.0, 13.714285714285714)","(9.0, 11.0, 10.63138686131387)","(21.0, 22.0, 21.405594405594407)","(2.8, 3.15, 3.138495575221239)","(26.0, 40.0, 38.775510204081634)","(4.2, 4.7, 4.525396825396825)","(20.0, 28.0, 27.266666666666666)"
11-01-2023 15:04:40.956182,"(4.6, 5.5, 5.463461538461539)","(11.0, 14.0, 13.827956989247312)","(9.0, 11.0, 10.797202797202797)","(21.0, 22.0, 21.649122807017545)","(2.8, 3.15, 3.1406451612903226)","(26.0, 40.0, 38.111111111111114)","(4.2, 4.6, 4.515123456790123)","(20.0, 28.0, 26.357142857142858)"
11-01-2023 15:04:42.154224,"(4.6, 5.5, 5.457042253521127)","(11.0, 14.0, 13.877862595419847)","(9.0, 11.0, 10.69406392694064)","(21.0, 22.0, 21.646017699115045)","(2.8, 3.15, 3.1406451612903226)","(26.0, 40.0, 38.111111111111114)","(4.2, 4.6, 4.5142028985507245)","(20.0, 27.0, 26.8)"
11-01-2023 15:04:43.381036,"(4.6, 5.5, 5.457042253521127)","(11.0, 14.0, 13.891156462585034)","(9.0, 11.0, 10.710843373493976)","(21.0, 25.0, 24.761904761904763)","(2.8, 3.15, 3.1313084112149534)","(26.0, 40.0, 38.215384615384615)","(4.2, 4.6, 4.460777385159011)","(20.0, 27.0, 26.6)"
11-01-2023 15:04:44.631368,"(4.6, 5.5, 5.409433962264151)","(11.0, 14.0, 13.899328859060402)","(9.0, 11.0, 10.710843373493976)","(21.0, 28.0, 27.225806451612904)","(2.8, 3.15, 3.13784355179704)","(26.0, 40.0, 38.34285714285714)","(4.2, 4.6, 4.4619469026548675)","(20.0, 28.0, 26.625)"
11-01-2023 15:04:45.860952,"(4.6, 5.4, 5.1225)","(11.0, 14.0, 13.89864864864865)","(9.0, 11.0, 10.694915254237289)","(21.0, 28.0, 27.225806451612904)","(2.8, 3.15, 3.1478571428571427)","(26.0, 40.0, 38.34285714285714)","(4.0, 4.5, 4.668571428571429)","(20.0, 27.0, 26.625)"
11-01-2023 15:04:47.027225,"(4.6, 5.4, 5.163829787234042)","(11.0, 14.0, 13.89864864864865)","(9.0, 11.0, 10.694915254237289)","(21.0, 28.0, 27.225806451612904)","(2.8, 3.15, 3.1483940042826553)","(26.0, 40.0, 38.0)","(4.0, 4.7, 4.658612440191387)","(20.0, 27.0, 26.5)"
11-01-2023 15:04:48.174460,"(4.6, 5.4, 5.189312977099236)","(11.0, 14.0, 13.877777777777778)","(9.0, 11.0, 10.722007722007723)","(21.0, 28.0, 27.62962962962963)","(2.8, 3.15, 3.1483940042826553)","(26.0, 40.0, 37.88505747126437)","(4.0, 4.7, 4.623651844843898)","(20.0, 27.0, 25.203389830508474)"
11-01-2023 15:04:49.241540,"(4.6, 5.3, 5.242372881355932)","(11.0, 14.0, 13.877777777777778)","(9.0, 11.0, 10.741935483870968)","(21.0, 28.0, 27.62962962962963)","(2.8, 3.15, 3.1227791563275433)","(26.0, 40.0, 37.87012987012987)","(4.0, 4.7, 4.612408759124087)","(20.0, 26.0, 25.203389830508474)"
11-01-2023 15:04:50.388973,"(4.6, 5.3, 5.242372881355932)","(11.0, 14.0, 13.877777777777778)","(9.0, 11.0, 10.752808988764045)","(21.0, 28.0, 27.62962962962963)","(2.8, 3.2, 3.1513141025641023)","(26.0, 40.0, 36.905660377358494)","(4.0, 4.7, 4.612408759124087)","(20.0, 26.0, 25.040816326530614)"
11-01-2023 15:04:51.561071,"(4.6, 5.3, 5.218518518518518)","(11.0, 14.0, 13.877777777777778)","(9.0, 11.0, 10.752808988764045)","(21.0, 28.0, 27.62962962962963)","(2.8, 3.2, 3.1513346354166667)","(26.0, 40.0, 36.76315789473684)","(4.0, 4.7, 4.465094339622642)","(20.0, 26.0, 25.040816326530614)"
11-01-2023 15:04:52.755420,"(4.6, 5.3, 5.214583333333334)","(11.0, 14.0, 13.917910447761194)","(9.0, 11.0, 10.75)","(21.0, 28.0, 27.885057471264368)","(2.8, 3.2, 3.1516932270916334)","(26.0, 40.0, 36.84615384615385)","(4.0, 4.7, 4.458762886597938)","(20.0, 26.0, 25.040816326530614)"
11-01-2023 15:04:53.942661,"(4.6, 5.3, 5.212765957446809)","(11.0, 14.0, 13.965425531914894)","(9.0, 11.0, 10.75)","(21.0, 28.0, 27.885057471264368)","(2.8, 3.2, 3.1536328871892927)","(26.0, 40.0, 35.285714285714285)","(4.0, 4.7, 4.569999999999999)","(20.0, 26.0, 24.75)"
11-01-2023 15:04:55.075154,"(4.6, 5.4, 5.320670391061452)","(11.0, 14.5, 14.323529411764707)","(9.0, 11.0, 10.766211604095563)","(21.0, 28.0, 27.897435897435898)","(2.8, 3.2, 3.148452012383901)","(26.0, 36.0, 35.42857142857143)","(4.0, 4.6, 4.464925373134329)","(20.0, 25.0, 24.794117647058822)"
11-01-2023 15:04:56.243044,"(4.6, 5.4, 5.342741935483871)","(11.0, 14.5, 14.327956989247312)","(9.0, 11.0, 10.76896551724138)","(21.0, 28.0, 27.91304347826087)","(2.8, 3.15, 3.1418032786885246)","(26.0, 36.0, 32.90909090909091)","(4.0, 4.5, 4.475)","(20.0, 25.0, 24.928571428571427)"
11-01-2023 15:04:57.352854,"(4.6, 5.4, 5.351376146788991)","(11.0, 14.5, 14.327956989247312)","(9.0, 11.0, 10.657672849915683)","(21.0, 28.0, 28.741935483870968)","(2.8, 3.15, 3.130403987408185)","(26.0, 34.0, 32.96969696969697)","(4.0, 4.5, 4.47098445595855)","(20.0, 25.0, 24.966666666666665)"
11-01-2023 15:04:58.411885,"(4.6, 5.4, 5.361870503597123)","(11.0, 14.5, 14.413793103448276)","(9.0, 11.0, 10.657672849915683)","(21.0, 29.0, 28.741935483870968)","(2.8, 3.15, 3.1300374131480493)","(26.0, 34.0, 33.25)","(4.0, 4.5, 4.46978021978022)","(20.0, 25.0, 24.966666666666665)"
11-01-2023 15:04:59.551001,"(4.6, 5.4, 5.361870503597123)","(11.0, 14.5, 14.368217054263566)","(9.0, 11.0, 10.645724258289704)","(21.0, 29.0, 28.542857142857144)","(2.8, 3.15, 3.1308982683982682)","(26.0, 34.0, 33.1)","(4.0, 4.5, 4.433734939759036)","(20.0, 25.0, 24.967391304347824)"
11-01-2023 15:05:00.795014,"(4.6, 5.3, 5.253846153846154)","(11.0, 14.5, 14.345238095238095)","(9.0, 11.0, 10.6752)","(21.0, 29.0, 28.76923076923077)","(2.8, 3.15, 3.131918158567775)","(26.0, 34.0, 33.095238095238095)","(4.0, 4.5, 4.464429530201342)","(20.0, 25.0, 24.972477064220183)"
11-01-2023 15:05:01.848550,"(4.6, 5.3, 5.284722222222222)","(11.0, 14.5, 14.374193548387098)","(9.0, 11.0, 10.6752)","(21.0, 29.0, 28.76923076923077)","(2.8, 3.15, 3.131918158567775)","(26.0, 34.0, 33.696969696969695)","(4.0, 4.5, 4.43375)","(20.0, 25.0, 24.974789915966387)"
11-01-2023 15:05:02.853010,"(4.6, 5.3, 5.284722222222222)","(11.0, 14.5, 14.384615384615385)","(9.0, 11.0, 10.69645494830133)","(21.0, 29.0, 28.85)","(2.8, 3.15, 3.1332828282828284)","(26.0, 40.0, 34.22222222222222)","(4.0, 4.5, 4.42967032967033)","(20.0, 25.0, 24.974789915966387)"
11-01-2023 15:05:03.918729,"(4.6, 5.3, 5.284722222222222)","(11.0, 14.5, 14.384615384615385)","(9.0, 11.0, 10.702127659574469)","(21.0, 29.0, 28.25)","(2.8, 3.15, 3.1332743810005055)","(26.0, 40.0, 33.92)","(4.0, 4.5, 4.432098765432099)","(20.0, 25.0, 24.973684210526315)"
11-01-2023 15:05:04.967741,"(4.6, 5.3, 5.286904761904761)","(11.0, 14.5, 14.384615384615385)","(9.0, 11.0, 10.702127659574469)","(21.0, 29.0, 28.25)","(2.8, 3.15, 3.133469805527124)","(26.0, 38.0, 34.22222222222222)","(4.0, 4.5, 4.419512195121952)","(20.0, 25.0, 25.473684210526315)"
11-01-2023 15:05:06.014883,"(4.6, 5.3, 5.285135135135135)","(11.0, 14.5, 14.399484536082474)","(9.0, 11.0, 10.702127659574469)","(21.0, 29.0, 28.25)","(2.8, 3.15, 3.133469805527124)","(26.0, 38.0, 34.357142857142854)","(4.0, 4.5, 4.415384615384616)","(20.0, 26.0, 25.130434782608695)"
11-01-2023 15:05:07.128145,"(4.6, 5.3, 5.285135135135135)","(11.0, 14.0, 13.826923076923077)","(9.0, 11.0, 10.694227769110764)","(21.0, 30.0, 28.105263157894736)","(2.8, 3.15, 3.141684607104413)","(26.0, 38.0, 34.32432432432432)","(4.0, 4.5, 4.268518518518518)","(20.0, 26.0, 25.68888888888889)"
11-01-2023 15:05:08.191177,"(4.6, 5.4, 5.233333333333333)","(11.0, 14.0, 13.896186440677965)","(9.0, 11.0, 10.743808049535604)","(21.0, 32.0, 31.206349206349206)","(2.8, 3.15, 3.144131054131054)","(26.0, 40.0, 37.733333333333334)","(4.0, 4.3, 4.2753676470588236)","(20.0, 26.0, 25.854166666666668)"
11-01-2023 15:05:09.335464,"(4.6, 5.4, 5.333333333333334)","(11.0, 14.0, 14.330188679245284)","(9.0, 11.0, 10.805243445692884)","(21.0, 32.0, 30.96969696969697)","(2.8, 3.15, 3.152470007057163)","(26.0, 38.0, 37.407407407407405)","(4.0, 4.3, 4.3736211031175065)","(20.0, 26.0, 26.784313725490197)"
11-01-2023 15:05:10.542789,"(4.6, 5.2, 5.157011070110701)","(11.0, 14.5, 14.330188679245284)","(9.0, 11.0, 10.805243445692884)","(21.0, 32.0, 30.984615384615385)","(2.8, 3.2, 3.1528069093152373)","(26.0, 38.0, 37.407407407407405)","(4.0, 4.4, 4.366163793103448)","(20.0, 27.0, 26.64516129032258)"
11-01-2023 15:05:11.758579,"(4.6, 5.2, 5.155178571428571)","(11.0, 14.5, 14.208333333333334)","(9.0, 11.0, 10.808497536945813)","(21.0, 32.0, 30.984615384615385)","(2.8, 3.2, 3.1558314087759816)","(26.0, 38.0, 37.407407407407405)","(4.0, 4.4, 4.366163793103448)","(20.0, 27.0, 26.576923076923077)"
11-01-2023 15:05:12.999766,"(4.6, 5.2, 5.155675675675676)","(11.0, 14.5, 14.176767676767676)","(9.0, 11.0, 10.808733087330873)","(21.0, 32.0, 31.20754716981132)","(2.8, 3.2, 3.1566817667044167)","(26.0, 38.0, 37.625)","(4.0, 4.4, 4.360433070866142)","(20.0, 27.0, 26.725)"
11-01-2023 15:05:14.164968,"(4.6, 5.2, 5.160897435897436)","(11.0, 14.5, 14.228813559322035)","(9.0, 11.0, 10.81219806763285)","(21.0, 32.0, 31.322580645161292)","(2.8, 3.2, 3.158267937219731)","(26.0, 38.0, 37.666666666666664)","(4.0, 4.4, 4.368923076923077)","(20.0, 27.0, 26.784313725490197)"
11-01-2023 15:05:15.330601,"(4.6, 5.2, 5.164671814671815)","(11.0, 14.5, 14.228813559322035)","(9.0, 11.0, 10.81219806763285)","(21.0, 32.0, 31.322580645161292)","(2.8, 3.2, 3.158267937219731)","(26.0, 38.0, 36.7)","(4.0, 4.4, 4.367936507936508)","(20.0, 27.0, 26.44736842105263)"
11-01-2023 15:05:16.556741,"(4.6, 5.2, 5.172138228941685)","(11.0, 14.5, 14.228813559322035)","(9.0, 11.0, 10.809902200488997)","(21.0, 32.0, 31.322580645161292)","(2.8, 3.2, 3.162662169174883)","(26.0, 38.0, 36.7)","(4.0, 4.4, 4.358630136986301)","(20.0, 27.0, 26.44736842105263)"
11-01-2023 15:05:17.763206,"(4.6, 5.2, 5.194932432432433)","(11.0, 14.5, 14.248)","(9.0, 11.0, 10.809241706161137)","(21.0, 32.0, 29.591549295774648)","(2.8, 3.2, 3.1426403641881637)","(26.0, 38.0, 36.470588235294116)","(4.0, 4.4, 4.354522613065327)","(20.0, 27.0, 26.64406779661017)"
11-01-2023 15:05:18.962016,"(4.6, 5.2, 5.1952978056426335)","(11.0, 14.5, 14.248)","(9.0, 11.0, 10.808104886769964)","(21.0, 30.0, 29.537414965986393)","(2.8, 3.15, 3.1418986083499005)","(26.0, 38.0, 36.266666666666666)","(4.0, 4.4, 4.359055118110236)","(20.0, 27.0, 26.723684210526315)"
11-01-2023 15:05:20.122530,"(4.6, 5.3, 5.272508591065292)","(11.0, 14.5, 14.160130718954248)","(9.0, 11.0, 10.808823529411764)","(21.0, 30.0, 29.537414965986393)","(2.8, 3.15, 3.1418986083499005)","(26.0, 38.0, 36.266666666666666)","(4.0, 4.4, 4.365230769230769)","(20.0, 27.0, 26.475)"
11-01-2023 15:05:21.221755,"(4.6, 5.4, 5.307758620689655)","(11.0, 14.5, 14.160130718954248)","(9.0, 11.0, 10.808823529411764)","(21.0, 30.0, 29.42622950819672)","(2.8, 3.15, 3.137181949111858)","(26.0, 38.0, 36.666666666666664)","(4.0, 4.4, 4.372533333333333)","(20.0, 27.0, 26.58823529411765)"
11-01-2023 15:05:22.399707,"(4.6, 5.4, 5.295049504950495)","(11.0, 14.5, 14.217277486910994)","(9.0, 11.0, 10.815165876777252)","(21.0, 30.0, 29.42622950819672)","(2.8, 3.15, 3.139916356877323)","(26.0, 38.0, 36.666666666666664)","(4.0, 4.4, 4.370253164556962)","(20.0, 27.0, 26.567010309278352)"
11-01-2023 15:05:23.575163,"(4.6, 5.2, 5.14804469273743)","(11.0, 14.5, 14.217277486910994)","(9.0, 11.0, 10.8204833141542)","(21.0, 30.0, 29.46969696969697)","(2.8, 3.15, 3.163050153531218)","(26.0, 38.0, 36.916666666666664)","(4.0, 4.4, 4.350251256281407)","(20.0, 27.0, 26.4)"
11-01-2023 15:05:24.743056,"(4.6, 5.2, 5.132116788321167)","(11.0, 14.5, 14.235294117647058)","(9.0, 11.0, 10.830097087378642)","(21.0, 30.0, 29.55128205128205)","(2.8, 3.2, 3.16512077294686)","(26.0, 38.0, 37.08571428571429)","(4.0, 4.4, 4.364206642066421)","(20.0, 27.0, 26.5)"
11-01-2023 15:05:25.851575,"(4.6, 5.2, 5.134965034965035)","(11.0, 14.5, 14.25)","(9.0, 11.0, 10.830097087378642)","(21.0, 30.0, 29.55128205128205)","(2.8, 3.2, 3.1638457686529793)","(26.0, 38.0, 37.08571428571429)","(4.0, 4.4, 4.363003663003663)","(20.0, 27.0, 26.37142857142857)"
11-01-2023 15:05:26.933380,"(4.6, 5.2, 5.134965034965035)","(11.0, 14.5, 14.225146198830409)","(9.0, 11.0, 10.834710743801653)","(21.0, 30.0, 29.55128205128205)","(2.8, 3.2, 3.1638457686529793)","(26.0, 38.0, 37.08571428571429)","(4.0, 4.5, 4.376363636363636)","(20.0, 27.0, 26.45)"
11-01-2023 15:05:28.011668,"(4.6, 5.2, 5.134507042253521)","(11.0, 14.5, 14.23611111111111)","(9.0, 11.0, 10.837019790454017)","(21.0, 30.0, 29.576470588235296)","(2.8, 3.2, 3.164762386248736)","(26.0, 38.0, 36.875)","(4.0, 4.5, 4.388191330343797)","(20.0, 27.0, 25.81081081081081)"
