,Halloween,Bettor Sport,Kaybee Starzzz,Theultimate,Bettathanapokeindeye Nz,Guy Looks Good,Classie American Nz,Imperious,Kickatinalongpony,Our Modern Minnie
09-01-2023 16:05:16.071312,"(9.0, 10.0, 9.25)","(10.0, 21.0, 15.5)","(71.0, 170.0, 149.0)","(21.0, 38.0, 21.2)","(5.0, 99999, 99990)","(4.6, 6.8, 6.0)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:17.357819,"(9.0, 10.0, 9.25)","(10.0, 21.0, 15.5)","(71.0, 170.0, 149.0)","(21.0, 38.0, 21.2)","(5.0, 99999, 99990)","(4.6, 6.8, 6.0)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:18.727676,"(9.0, 10.0, 9.25)","(10.0, 21.0, 15.5)","(71.0, 170.0, 141.0)","(21.0, 38.0, 23.333333333333332)","(5.0, 99999, 99990)","(4.6, 6.8, 6.0)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:20.018209,"(9.0, 10.0, 9.25)","(10.0, 21.0, 15.5)","(71.0, 160.0, 141.0)","(21.0, 36.0, 23.333333333333332)","(5.0, 99999, 99990)","(4.6, 6.8, 6.0)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:21.351505,"(9.0, 10.0, 9.25)","(10.0, 21.0, 16.8)","(71.0, 160.0, 133.0)","(21.0, 36.0, 22.666666666666668)","(5.0, 99999, 99990)","(4.6, 6.8, 6.7)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8885714285714283)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:22.612241,"(9.0, 10.0, 9.25)","(10.0, 21.0, 16.8)","(71.0, 150.0, 133.0)","(21.0, 34.0, 24.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.538461538461538)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8885714285714283)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:23.844776,"(9.0, 10.0, 9.25)","(10.0, 21.0, 16.8)","(71.0, 150.0, 133.0)","(21.0, 32.0, 24.5)","(5.0, 99999, 99990)","(4.6, 7.4, 6.85)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:25.102544,"(9.0, 10.0, 9.25)","(10.0, 21.0, 16.8)","(71.0, 150.0, 133.0)","(21.0, 32.0, 24.5)","(5.0, 99999, 99990)","(4.6, 7.2, 6.85)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:26.329975,"(9.0, 10.0, 9.25)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 32.0, 24.5)","(5.0, 99999, 99990)","(4.6, 7.2, 6.85)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.854285714285714)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:27.662546,"(9.0, 10.0, 9.25)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 32.0, 19.166666666666668)","(5.0, 99999, 99990)","(4.6, 7.2, 6.5636363636363635)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.0054545454545454)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:28.974846,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 19.0)","(71.0, 150.0, 133.0)","(21.0, 30.0, 21.333333333333332)","(5.0, 99999, 99990)","(4.6, 7.2, 6.85)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.925)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:30.334392,"(9.0, 10.0, 9.25)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 21.333333333333332)","(5.0, 99999, 99990)","(4.6, 7.2, 6.7)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:31.646336,"(9.0, 10.0, 9.25)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 21.333333333333332)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:32.906787,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 19.166666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:34.142449,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 19.166666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:35.319506,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 18.857142857142858)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:36.582234,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 18.857142857142858)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:37.876780,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 20.25)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:39.185440,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 20.25)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 14.818181818181818)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:40.541137,"(9.0, 10.0, 9.7)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 20.25)","(5.0, 99999, 99990)","(4.6, 7.0, 6.454545454545454)","(5.0, 99999, 99990)","(13.0, 28.0, 14.818181818181818)","(2.9, 3.3, 2.9666666666666663)","(31.0, 85.0, 58.5)"
09-01-2023 16:05:41.869705,"(9.0, 14.0, 11.92)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 30.0, 25.833333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.7)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8371428571428567)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:43.151553,"(9.0, 14.0, 11.92)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 70.0, 25.833333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.7)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8371428571428567)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:44.376097,"(9.0, 14.0, 11.92)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 65.0, 31.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.725)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8371428571428567)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:45.574103,"(9.0, 14.0, 11.92)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 60.0, 31.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.725)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.8371428571428567)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:46.838206,"(9.0, 14.0, 11.92)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 60.0, 24.166666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 14.818181818181818)","(2.9, 3.3, 3.0054545454545454)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:48.100303,"(9.0, 14.0, 11.636363636363637)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 60.0, 28.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 14.818181818181818)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:49.481513,"(9.0, 14.0, 11.636363636363637)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 50.0, 23.2)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:50.796808,"(9.0, 13.0, 10.73846153846154)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 48.0, 26.666666666666664)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:52.069448,"(9.0, 13.0, 10.73846153846154)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 46.0, 26.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:53.399644,"(9.0, 12.5, 10.545454545454547)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 44.0, 24.666666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:54.660227,"(9.0, 12.0, 10.545454545454547)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 40.0, 24.666666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:55.927425,"(9.0, 12.0, 10.545454545454547)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 40.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:57.197510,"(9.0, 12.0, 10.545454545454547)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:58.518305,"(9.0, 11.5, 10.825)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:05:59.831562,"(9.0, 11.5, 10.272727272727273)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.633333333333334)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:06:01.151057,"(9.0, 11.5, 10.825)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:06:02.439825,"(9.0, 11.5, 10.825)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.1799999999999997)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:06:03.710950,"(9.0, 11.5, 10.825)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.725)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.158181818181818)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:06:05.036867,"(9.0, 11.5, 10.42)","(10.0, 21.0, 18.25)","(71.0, 150.0, 133.0)","(21.0, 38.0, 24.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.725)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.158181818181818)","(31.0, 85.0, 54.44444444444444)"
09-01-2023 16:06:06.280160,"(9.0, 11.5, 10.42)","(10.0, 21.0, 18.25)","(71.0, 150.0, 127.14285714285714)","(21.0, 38.0, 29.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.158181818181818)","(31.0, 85.0, 58.5)"
09-01-2023 16:06:07.586564,"(9.0, 11.5, 10.42)","(10.0, 21.0, 18.25)","(71.0, 150.0, 127.14285714285714)","(21.0, 38.0, 29.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.802857142857143)","(31.0, 85.0, 58.5)"
09-01-2023 16:06:08.951950,"(9.0, 11.5, 10.42)","(10.0, 21.0, 14.0)","(71.0, 150.0, 127.14285714285714)","(21.0, 38.0, 30.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.666666666666667)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.802857142857143)","(31.0, 85.0, 58.5)"
09-01-2023 16:06:10.275183,"(9.0, 11.5, 10.42)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 38.0, 30.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.835)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:11.571543,"(9.0, 11.5, 10.6)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 38.0, 30.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.857142857142857)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.9)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:12.821139,"(9.0, 11.5, 12.15)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 38.0, 30.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.835)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:14.053254,"(9.0, 15.5, 12.15)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 38.0, 30.5)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.835)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:15.247056,"(9.0, 15.0, 11.0)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 38.0, 29.166666666666664)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.143478260869565)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:16.509120,"(9.0, 10.5, 9.681818181818182)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 36.0, 29.166666666666664)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 3.143478260869565)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:17.777285,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 36.0, 27.833333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.865)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:19.088366,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 34.0, 26.07142857142857)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.835)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:20.375412,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 14.0)","(71.0, 150.0, 134.0)","(21.0, 34.0, 28.7)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 15.3125)","(2.9, 3.3, 2.835)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:21.592185,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 32.0, 26.666666666666664)","(5.0, 99999, 99990)","(4.6, 7.0, 6.8)","(5.0, 99999, 99990)","(13.0, 28.0, 20.25)","(2.9, 3.3, 2.8200000000000003)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:22.905069,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 32.0, 20.57142857142857)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.3, 3.1008695652173914)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:24.145934,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 14.7)","(71.0, 150.0, 93.75)","(21.0, 32.0, 23.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.857142857142857)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.884444444444444)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:25.297147,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 14.7)","(71.0, 150.0, 93.75)","(21.0, 30.0, 23.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.857142857142857)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.975833333333333)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:26.481709,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 14.7)","(71.0, 150.0, 93.75)","(21.0, 30.0, 23.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.857142857142857)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:27.674511,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:28.871498,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:30.208918,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:31.448800,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:32.694344,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:33.937119,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 21.6)","(5.0, 99999, 99990)","(4.6, 7.0, 6.615384615384615)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:35.177487,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 13.125)","(71.0, 150.0, 93.75)","(21.0, 30.0, 33.14285714285714)","(5.0, 99999, 99990)","(4.6, 7.0, 6.822222222222222)","(5.0, 99999, 99990)","(13.0, 27.0, 20.25)","(2.9, 3.25, 2.921)","(31.0, 85.0, 41.285714285714285)"
09-01-2023 16:06:36.452303,"(9.0, 10.5, 9.584615384615384)","(10.0, 21.0, 14.7)","(71.0, 150.0, 93.75)","(21.0, 36.0, 29.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 27.0, 14.818181818181818)","(2.9, 3.25, 2.9408333333333334)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:37.685165,"(9.0, 10.5, 9.366666666666667)","(10.0, 21.0, 13.5)","(71.0, 150.0, 100.0)","(21.0, 36.0, 31.42857142857143)","(5.0, 99999, 99990)","(4.6, 7.0, 6.5)","(5.0, 99999, 99990)","(13.0, 28.0, 18.0)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:38.851614,"(9.0, 10.5, 9.65)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 34.0, 28.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.68)","(5.0, 99999, 99990)","(13.0, 27.0, 18.0)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:39.993979,"(9.0, 10.5, 9.65)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 32.0, 28.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.68)","(5.0, 99999, 99990)","(13.0, 27.0, 17.666666666666668)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:41.133918,"(9.0, 10.5, 9.65)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 30.0, 28.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.777777777777778)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:42.269492,"(9.0, 10.5, 9.65)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 30.0, 25.75)","(5.0, 99999, 99990)","(4.6, 7.0, 6.444444444444445)","(5.0, 99999, 99990)","(13.0, 26.0, 15.583333333333334)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:43.761509,"(9.0, 10.5, 9.65)","(10.0, 21.0, 13.5)","(71.0, 150.0, 100.0)","(21.0, 29.0, 25.75)","(5.0, 99999, 99990)","(4.6, 7.0, 6.666666666666667)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:44.970943,"(9.0, 10.0, 9.454545454545455)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 29.0, 25.875)","(5.0, 99999, 99990)","(4.6, 7.0, 6.777777777777778)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.0380000000000003)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:46.258784,"(9.0, 15.0, 12.181818181818183)","(10.0, 21.0, 15.75)","(71.0, 150.0, 100.0)","(21.0, 29.0, 20.666666666666668)","(5.0, 99999, 99990)","(4.6, 7.0, 6.818181818181818)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.1221739130434782)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:47.613251,"(9.0, 14.5, 11.86923076923077)","(10.0, 21.0, 16.8)","(71.0, 150.0, 100.0)","(21.0, 29.0, 21.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.818181818181818)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.1369230769230767)","(31.0, 85.0, 42.5)"
09-01-2023 16:06:48.892583,"(9.0, 13.5, 12.09)","(10.0, 21.0, 16.8)","(71.0, 150.0, 100.0)","(21.0, 29.0, 21.0)","(5.0, 99999, 99990)","(4.6, 7.0, 6.818181818181818)","(5.0, 99999, 99990)","(13.0, 26.0, 17.666666666666668)","(2.9, 3.25, 3.112)","(31.0, 85.0, 42.5)"
