,Nockatunga,Aston Hackett,Colden Express,Filthy Phantom,Our Girl Daisy,Aston Hayato,Big Prediction
04-01-2023 12:32:39.709630,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:40.763932,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:41.829967,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:42.856076,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:43.830007,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:44.770925,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:45.757557,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:46.832977,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:47.963944,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:49.080328,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:50.196395,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:51.300314,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:52.306830,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:53.275545,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:54.296761,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:55.293044,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:56.331372,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:57.336981,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:58.380537,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:32:59.366394,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:00.433325,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:01.470075,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:02.526683,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:03.607934,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:04.672880,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:05.650389,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:06.632623,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:07.610622,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:08.683730,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:09.716917,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:10.776541,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:11.772171,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:12.802908,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:13.789003,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:14.826959,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:15.901483,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:16.978905,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:18.045303,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:19.028165,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:19.975272,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:20.946390,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:22.018954,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:23.126874,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:24.185558,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:25.233385,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:26.272799,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:27.341277,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:28.676806,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:30.020723,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:31.192085,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:32.348592,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:33.400085,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:34.500402,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:35.665386,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:36.829913,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:37.987785,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:39.148027,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:40.252380,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:41.355811,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:42.449691,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:43.593441,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:44.782343,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:46.127658,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.5, 3.837037037037037)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:47.393335,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.3, 3.837037037037037)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:48.649656,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.3, 3.837037037037037)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:50.039428,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.3, 3.837037037037037)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:51.354896,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.293333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 4.3, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:52.513344,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.6, 3.293333333333333)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:53.580008,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:54.701339,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:55.890297,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:57.061978,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:58.227249,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:33:59.336611,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:34:00.530520,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:34:01.708235,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 3.790322580645161)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:34:02.928467,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 53.59375)","(71.0, 580.0, 494.16666666666663)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:34:04.138594,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 27.058823529411764)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:05.365758,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:06.531631,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:07.674240,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:08.751066,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:09.753430,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:10.831596,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:11.904092,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:12.980901,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
04-01-2023 12:34:14.006969,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 20.363636363636363)","(2.9, 4.8, 3.3377777777777777)","(21.0, 70.0, 32.18181818181819)","(71.0, 580.0, 522.7777777777778)","(3.0, 5.6, 4.161538461538461)","(15.0, 55.0, 26.636363636363637)"
