,Willful Bale,Rockstar Ohlmus,Zipping Bonanza,Jolene Bale,Hill Top Jonah,Ivy Isobel,Gypsy Play,Irving Bale
11-01-2023 21:10:00.347380,"(3.2, 5.9, 4.25)","(41.0, 330.0, 150.3076923076923)","(41.0, 320.0, 142.57142857142858)","(8.0, 15.0, 9.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.0)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:01.546189,"(3.2, 5.9, 4.25)","(41.0, 330.0, 150.3076923076923)","(41.0, 320.0, 142.57142857142858)","(8.0, 15.0, 9.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.0)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:02.714362,"(3.2, 5.9, 4.25)","(41.0, 330.0, 184.0)","(41.0, 320.0, 142.57142857142858)","(8.0, 15.0, 9.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 52.36363636363637)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:03.834786,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 52.36363636363637)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:04.910490,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 52.36363636363637)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:05.952156,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.23076923076923)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:06.948735,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.23076923076923)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:08.017663,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.23076923076923)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:09.073486,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.23076923076923)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.66, 2.2236363636363636)"
11-01-2023 21:10:10.126182,"(3.2, 5.9, 4.25)","(41.0, 330.0, 142.28571428571428)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.23076923076923)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.66, 2.221818181818182)"
11-01-2023 21:10:11.210968,"(3.2, 5.9, 4.25)","(41.0, 320.0, 194.66666666666666)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.2553846153846155)"
11-01-2023 21:10:12.290600,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.1672727272727275)"
11-01-2023 21:10:13.360417,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.1672727272727275)"
11-01-2023 21:10:14.392799,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.1672727272727275)"
11-01-2023 21:10:15.419224,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.0)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.1672727272727275)"
11-01-2023 21:10:16.508782,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.384615384615383)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.1672727272727275)"
11-01-2023 21:10:17.554194,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.384615384615383)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.2553846153846155)"
11-01-2023 21:10:18.600162,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.25)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.2553846153846155)"
11-01-2023 21:10:19.601720,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.25)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.2553846153846155)"
11-01-2023 21:10:20.658122,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.25)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.64, 2.2840000000000003)"
11-01-2023 21:10:21.701529,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 13.25)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.62, 2.209)"
11-01-2023 21:10:22.766354,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.229090909090909)"
11-01-2023 21:10:23.815701,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.209)"
11-01-2023 21:10:24.934572,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.209)"
11-01-2023 21:10:26.011588,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.209)"
11-01-2023 21:10:27.106067,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 320.0, 136.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.229090909090909)"
11-01-2023 21:10:28.242988,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 300.0, 150.66666666666666)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.229090909090909)"
11-01-2023 21:10:29.271939,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 300.0, 135.42857142857142)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.229090909090909)"
11-01-2023 21:10:30.262723,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 300.0, 150.66666666666666)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.16666666666667)","(2.15, 2.6, 2.229090909090909)"
11-01-2023 21:10:31.314386,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 300.0, 150.66666666666666)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 53.083333333333336)","(2.15, 2.6, 2.209)"
11-01-2023 21:10:32.451011,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 300.0, 150.66666666666666)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 43.599999999999994)","(2.15, 2.6, 2.209)"
11-01-2023 21:10:33.478418,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 310.0, 146.3076923076923)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 43.599999999999994)","(2.15, 2.6, 2.296923076923077)"
11-01-2023 21:10:34.589324,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 370.0, 247.75)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 43.599999999999994)","(2.15, 2.58, 2.296923076923077)"
11-01-2023 21:10:35.681097,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 370.0, 247.75)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 43.599999999999994)","(2.15, 2.58, 2.296923076923077)"
11-01-2023 21:10:36.793975,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 370.0, 247.75)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.5)","(2.15, 2.58, 2.296923076923077)"
11-01-2023 21:10:37.935707,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 370.0, 219.55555555555557)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.5)","(2.15, 2.58, 2.296923076923077)"
11-01-2023 21:10:39.033692,"(3.2, 5.9, 4.25)","(41.0, 310.0, 161.63636363636363)","(41.0, 360.0, 219.55555555555557)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 7.25)","(18.0, 60.0, 46.5)","(2.15, 2.58, 2.296923076923077)"
11-01-2023 21:10:40.169669,"(3.2, 5.9, 3.652173913043478)","(41.0, 310.0, 161.63636363636363)","(41.0, 350.0, 122.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 5.942857142857143)","(18.0, 60.0, 46.5)","(2.15, 2.58, 2.577142857142857)"
11-01-2023 21:10:41.264658,"(3.2, 5.9, 3.652173913043478)","(41.0, 310.0, 78.57142857142857)","(41.0, 370.0, 127.0)","(8.0, 15.0, 9.5)","(9.0, 19.0, 15.538461538461538)","(5.0, 9.2, 5.942857142857143)","(18.0, 60.0, 48.57142857142857)","(2.15, 2.76, 2.2666666666666666)"
11-01-2023 21:10:42.327380,"(3.2, 5.9, 3.652173913043478)","(41.0, 310.0, 78.57142857142857)","(41.0, 360.0, 108.8)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 5.942857142857143)","(18.0, 60.0, 48.57142857142857)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:43.415157,"(3.2, 5.9, 3.652173913043478)","(41.0, 300.0, 92.0)","(41.0, 360.0, 108.8)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 6.666666666666667)","(18.0, 60.0, 33.333333333333336)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:44.447596,"(3.2, 5.9, 3.652173913043478)","(41.0, 300.0, 92.0)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 6.666666666666667)","(18.0, 60.0, 23.46153846153846)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:45.455661,"(3.2, 5.9, 3.652173913043478)","(41.0, 290.0, 102.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 6.666666666666667)","(18.0, 65.0, 23.46153846153846)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:46.552251,"(3.2, 5.9, 3.652173913043478)","(41.0, 290.0, 102.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 6.666666666666667)","(18.0, 65.0, 23.46153846153846)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:47.622590,"(3.2, 5.9, 3.652173913043478)","(41.0, 290.0, 102.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 6.666666666666667)","(18.0, 65.0, 23.46153846153846)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:48.746561,"(3.2, 5.9, 3.652173913043478)","(41.0, 290.0, 88.0)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 7.68)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:49.881068,"(3.2, 5.9, 3.652173913043478)","(41.0, 280.0, 88.0)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 7.68)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:51.014513,"(3.2, 5.9, 3.652173913043478)","(41.0, 270.0, 97.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 7.68)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:52.058905,"(3.2, 5.9, 3.652173913043478)","(41.0, 260.0, 76.66666666666666)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.2, 7.4799999999999995)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:53.120934,"(3.2, 5.9, 3.652173913043478)","(41.0, 250.0, 92.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.0, 7.3)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:54.174777,"(3.2, 5.9, 3.652173913043478)","(41.0, 250.0, 92.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 9.5)","(9.0, 19.0, 12.928571428571429)","(5.0, 9.0, 7.3)","(18.0, 65.0, 33.23529411764706)","(2.15, 2.56, 2.2666666666666666)"
11-01-2023 21:10:55.278044,"(3.2, 5.9, 3.745833333333333)","(41.0, 230.0, 67.14285714285714)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 8.2, 6.119999999999999)","(18.0, 65.0, 29.799999999999997)","(2.15, 2.56, 2.21)"
11-01-2023 21:10:56.445270,"(3.2, 5.9, 3.745833333333333)","(41.0, 230.0, 78.0)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 5.966666666666667)","(18.0, 65.0, 29.799999999999997)","(2.15, 2.56, 2.21)"
11-01-2023 21:10:57.614491,"(3.2, 5.9, 3.745833333333333)","(41.0, 230.0, 87.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.6, 5.966666666666667)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:10:58.791208,"(3.2, 5.9, 3.745833333333333)","(41.0, 230.0, 87.5)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 5.966666666666667)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:00.021744,"(3.2, 5.9, 3.745833333333333)","(41.0, 230.0, 78.0)","(41.0, 360.0, 80.88888888888889)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 5.966666666666667)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:01.176582,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 360.0, 78.4)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 5.966666666666667)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:02.287099,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 78.4)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 5.966666666666667)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:03.429414,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 6.8)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:04.587021,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 6.91764705882353)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:05.730992,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:06.820962,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:07.903920,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.56, 2.21)"
11-01-2023 21:11:08.985403,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:10.037826,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 10.285714285714286)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:11.138479,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:12.348611,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 75.45454545454545)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:13.469260,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 370.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:14.581718,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 100.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:15.768999,"(3.2, 5.9, 3.745833333333333)","(41.0, 290.0, 81.66666666666666)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:16.898763,"(3.2, 5.9, 3.745833333333333)","(41.0, 290.0, 81.66666666666666)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.52, 2.178)"
11-01-2023 21:11:18.035552,"(3.2, 5.9, 3.745833333333333)","(41.0, 290.0, 81.66666666666666)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:19.170650,"(3.2, 5.9, 3.745833333333333)","(41.0, 290.0, 81.66666666666666)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 13.6875)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:20.269433,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.833333333333334)","(9.0, 19.0, 11.916666666666666)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:21.301353,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 13.0)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:22.360519,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 9.428571428571429)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:23.450730,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 11.545454545454547)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.22)"
11-01-2023 21:11:24.639218,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 11.545454545454547)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.5, 2.2600000000000002)"
11-01-2023 21:11:25.787361,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 79.77777777777777)","(8.0, 15.0, 11.545454545454547)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.010526315789473)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.74, 2.2010526315789476)"
11-01-2023 21:11:26.952361,"(3.2, 5.9, 3.745833333333333)","(41.0, 280.0, 88.0)","(41.0, 350.0, 95.0)","(8.0, 15.0, 8.833333333333332)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.244444444444444)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.72, 2.3407692307692307)"
11-01-2023 21:11:28.125875,"(3.2, 5.9, 3.985185185185185)","(41.0, 280.0, 88.0)","(41.0, 340.0, 68.61538461538461)","(8.0, 15.0, 8.833333333333332)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.244444444444444)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.72, 2.2090909090909094)"
11-01-2023 21:11:29.340710,"(3.2, 5.9, 3.985185185185185)","(41.0, 280.0, 88.0)","(41.0, 340.0, 68.61538461538461)","(8.0, 15.0, 11.636363636363637)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.244444444444444)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.7, 2.507142857142857)"
11-01-2023 21:11:30.542739,"(3.2, 5.9, 3.985185185185185)","(41.0, 280.0, 65.0)","(41.0, 340.0, 188.0)","(8.0, 15.0, 12.428571428571429)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.244444444444444)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.7, 2.375)"
11-01-2023 21:11:31.716232,"(3.2, 5.9, 3.985185185185185)","(41.0, 290.0, 65.0)","(41.0, 330.0, 68.61538461538461)","(8.0, 15.0, 9.166666666666666)","(9.0, 19.0, 12.75)","(5.0, 7.8, 7.244444444444444)","(18.0, 65.0, 25.307692307692307)","(2.15, 2.7, 2.375)"
