,Classic Boom,Leisure Games,Oakfield Feather,Pie Party,Swanic Boom,Dare I Say,Hearsay,I Am Takingthelot,In Barcelona,White Ribbon,Yasmeen
11-01-2023 12:48:29.022443,"(17.0, 18.0, 17.82758620689655)","(101.0, 250.0, 220.0)","(101.0, 320.0, 247.0)","(5.0, 6.8, 6.691525423728813)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 87.0)","(9.0, 10.5, 9.941666666666666)","(4.8, 6.6, 6.494339622641509)","(14.0, 17.5, 16.6875)","(13.0, 14.5, 14.481012658227849)","(2.4, 2.78, 2.771063829787234)"
11-01-2023 12:48:30.426827,"(17.0, 18.0, 17.82758620689655)","(101.0, 250.0, 220.0)","(101.0, 310.0, 246.66666666666666)","(5.0, 6.8, 6.691525423728813)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 85.71428571428571)","(9.0, 10.5, 9.941666666666666)","(4.8, 6.6, 6.494339622641509)","(14.0, 17.5, 16.6875)","(13.0, 14.5, 14.481012658227849)","(2.4, 2.78, 2.771063829787234)"
11-01-2023 12:48:31.898115,"(17.0, 18.0, 17.82758620689655)","(101.0, 250.0, 220.0)","(101.0, 300.0, 250.0)","(5.0, 6.8, 6.741935483870968)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.5, 9.8375)","(4.8, 6.6, 6.494339622641509)","(14.0, 17.5, 16.6875)","(13.0, 14.5, 14.481012658227849)","(2.4, 2.78, 2.771063829787234)"
11-01-2023 12:48:33.280264,"(17.0, 17.5, 17.319444444444443)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 6.8, 6.741935483870968)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 9.8375)","(4.8, 6.6, 6.494339622641509)","(14.0, 17.5, 16.6875)","(13.0, 14.5, 14.481012658227849)","(2.4, 2.78, 2.771063829787234)"
11-01-2023 12:48:34.738424,"(17.0, 17.5, 17.319444444444443)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 6.8, 6.82)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 10.136363636363637)","(4.8, 6.6, 6.494339622641509)","(14.0, 17.5, 16.6875)","(13.0, 14.5, 14.76)","(2.4, 2.78, 2.7175912408759126)"
11-01-2023 12:48:36.208049,"(17.0, 18.0, 17.5609756097561)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.906666666666666)","(31.0, 42.0, 40.888888888888886)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.5, 10.01)","(4.8, 6.6, 6.483333333333333)","(14.0, 17.5, 16.6875)","(13.0, 15.0, 14.625)","(2.4, 2.72, 2.7110810810810815)"
11-01-2023 12:48:37.574980,"(17.0, 17.5, 17.0)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.894117647058823)","(31.0, 42.0, 42.11764705882353)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.5, 10.008928571428571)","(4.8, 6.6, 6.483333333333333)","(14.0, 17.5, 16.6875)","(13.0, 15.0, 14.621212121212121)","(2.4, 2.72, 2.7110810810810815)"
11-01-2023 12:48:38.890658,"(17.0, 17.0, 17.285714285714285)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.894117647058823)","(31.0, 44.0, 42.76923076923077)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.5, 9.9875)","(4.8, 6.6, 6.494736842105263)","(14.0, 17.5, 16.6875)","(13.0, 15.0, 14.662162162162161)","(2.4, 2.72, 2.672857142857143)"
11-01-2023 12:48:40.250089,"(17.0, 17.5, 17.285714285714285)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.905263157894737)","(31.0, 44.0, 43.0)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 9.980722891566264)","(4.8, 6.6, 6.628571428571428)","(14.0, 17.5, 16.77777777777778)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.68, 2.667241379310345)"
11-01-2023 12:48:41.759880,"(17.0, 17.5, 17.285714285714285)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.953846153846154)","(31.0, 44.0, 43.0)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 9.688888888888888)","(4.8, 6.8, 6.6899999999999995)","(14.0, 17.5, 16.77777777777778)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.68, 2.6674576271186443)"
11-01-2023 12:48:43.254229,"(17.0, 17.5, 17.2)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 6.9818181818181815)","(31.0, 44.0, 41.142857142857146)","(41.0, 90.0, 86.66666666666667)","(9.0, 9.8, 9.71111111111111)","(4.8, 6.8, 6.6899999999999995)","(14.0, 17.5, 16.77777777777778)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.68, 2.6405063291139244)"
11-01-2023 12:48:44.713834,"(17.0, 17.5, 16.846534653465348)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.0, 7.076923076923077)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 9.625)","(4.8, 6.8, 6.808333333333334)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.66, 2.628421052631579)"
11-01-2023 12:48:46.115723,"(17.0, 17.5, 16.846534653465348)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.2, 7.1866666666666665)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 86.66666666666667)","(9.0, 10.0, 9.625)","(4.8, 7.0, 6.808333333333334)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.64, 2.6252)"
11-01-2023 12:48:47.434848,"(17.0, 17.5, 16.880434782608695)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.2, 7.127272727272727)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 10.0, 9.773584905660377)","(4.8, 7.0, 6.808333333333334)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.64, 2.6778947368421053)"
11-01-2023 12:48:48.822422,"(17.0, 17.0, 16.86904761904762)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.2, 7.127272727272727)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 10.0, 9.746341463414634)","(4.8, 7.0, 6.85)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.7, 2.671304347826087)"
11-01-2023 12:48:50.231915,"(17.0, 17.0, 16.86904761904762)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.2, 7.116666666666667)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 10.0, 9.778723404255318)","(4.8, 7.0, 6.822222222222222)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.642857142857142)","(2.4, 2.7, 2.6858064516129034)"
11-01-2023 12:48:51.707398,"(17.0, 17.0, 16.61578947368421)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.2, 7.25)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 10.0, 9.309677419354838)","(4.8, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.588235294117647)","(2.4, 2.7, 2.688421052631579)"
11-01-2023 12:48:53.237542,"(17.0, 18.0, 17.644736842105264)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.085714285714285)","(4.8, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.4, 2.7, 2.701590909090909)"
11-01-2023 12:48:54.704976,"(17.0, 18.0, 17.10144927536232)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.4, 7.24)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 9.6, 9.224)","(4.8, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.4, 2.72, 2.7025806451612904)"
11-01-2023 12:48:56.111679,"(17.0, 18.0, 17.455696202531644)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.4, 7.24)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.141176470588235)","(4.8, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.4, 2.72, 2.7025806451612904)"
11-01-2023 12:48:57.503349,"(16.0, 17.5, 17.455696202531644)","(101.0, 250.0, 220.0)","(101.0, 290.0, 246.25)","(5.0, 7.4, 7.24)","(31.0, 42.0, 41.142857142857146)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.2)","(5.0, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.72, 2.7025806451612904)"
11-01-2023 12:48:58.927800,"(16.0, 17.5, 17.41860465116279)","(101.0, 250.0, 220.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.24)","(31.0, 42.0, 41.5)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.16842105263158)","(5.0, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.72, 2.6854545454545455)"
11-01-2023 12:49:00.332513,"(16.0, 18.0, 17.73076923076923)","(101.0, 250.0, 220.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.5)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.16842105263158)","(5.0, 7.0, 6.9)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:01.827320,"(16.0, 17.5, 17.330188679245282)","(101.0, 250.0, 220.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.5)","(41.0, 90.0, 85.0)","(9.0, 9.4, 9.19047619047619)","(5.0, 7.0, 6.872727272727273)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:03.323374,"(16.0, 17.5, 17.330188679245282)","(101.0, 250.0, 220.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.5)","(41.0, 90.0, 83.33333333333333)","(9.0, 9.4, 9.216666666666667)","(5.0, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.73076923076923)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:04.734531,"(16.0, 17.5, 16.900793650793652)","(101.0, 250.0, 285.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.6)","(41.0, 90.0, 89.0909090909091)","(9.0, 9.4, 9.216666666666667)","(5.0, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 15.0, 14.265734265734265)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:06.084226,"(16.0, 17.0, 16.900793650793652)","(101.0, 320.0, 274.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.300000000000001)","(31.0, 42.0, 41.6)","(41.0, 90.0, 89.23076923076923)","(9.0, 9.4, 9.470588235294118)","(5.0, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.258992805755396)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:07.452010,"(16.0, 17.0, 16.935344827586206)","(101.0, 310.0, 280.0)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.386666666666667)","(31.0, 42.0, 41.6)","(41.0, 90.0, 89.16666666666667)","(9.0, 9.6, 9.442857142857143)","(5.0, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.258992805755396)","(2.35, 2.7, 2.681639344262295)"
11-01-2023 12:49:08.991947,"(16.0, 17.0, 16.96330275229358)","(101.0, 310.0, 288.57142857142856)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.386666666666667)","(31.0, 42.0, 41.6)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.6, 9.442857142857143)","(5.0, 7.0, 6.889156626506024)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.258992805755396)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:10.477937,"(16.0, 17.0, 17.32905982905983)","(101.0, 310.0, 288.57142857142856)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.386666666666667)","(31.0, 42.0, 41.6)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.6, 9.442857142857143)","(5.0, 7.0, 6.901075268817205)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.258992805755396)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:11.997179,"(16.0, 17.5, 17.196969696969695)","(101.0, 310.0, 288.57142857142856)","(101.0, 320.0, 280.0)","(5.0, 7.4, 7.529411764705882)","(31.0, 42.0, 41.42857142857143)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.6, 9.316666666666666)","(5.0, 7.0, 6.901075268817205)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.258992805755396)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:13.422245,"(16.0, 17.5, 17.196969696969695)","(101.0, 310.0, 288.57142857142856)","(101.0, 320.0, 280.0)","(5.0, 7.6, 7.51875)","(31.0, 42.0, 37.42857142857143)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.4, 9.341176470588236)","(5.0, 7.0, 6.901075268817205)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.241610738255034)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:15.093933,"(16.0, 17.5, 17.142857142857142)","(101.0, 310.0, 304.7826086956522)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.573333333333333)","(31.0, 40.0, 37.25)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.4, 9.341176470588236)","(5.0, 7.0, 6.9714285714285715)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.236842105263158)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:16.712309,"(16.0, 17.5, 17.142857142857142)","(101.0, 310.0, 304.7826086956522)","(101.0, 320.0, 280.0)","(5.0, 7.6, 7.466666666666667)","(31.0, 40.0, 38.10526315789474)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.4, 9.341176470588236)","(5.0, 7.0, 6.931034482758621)","(14.0, 17.5, 16.633333333333333)","(13.0, 14.5, 14.236842105263158)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:18.290306,"(16.0, 17.5, 17.21232876712329)","(101.0, 310.0, 287.5)","(101.0, 320.0, 280.0)","(5.0, 7.6, 7.64)","(31.0, 40.0, 37.42857142857143)","(41.0, 90.0, 89.54545454545455)","(9.0, 9.4, 9.341176470588236)","(5.0, 7.0, 6.940740740740741)","(14.0, 17.5, 16.46153846153846)","(13.0, 14.5, 14.236842105263158)","(2.35, 2.7, 2.681818181818182)"
11-01-2023 12:49:19.842141,"(16.0, 17.5, 16.893939393939394)","(101.0, 310.0, 297.14285714285717)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.64)","(31.0, 40.0, 36.476190476190474)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.384615384615383)","(5.0, 7.0, 6.940740740740741)","(14.0, 16.5, 16.46153846153846)","(13.0, 14.5, 14.236842105263158)","(2.35, 2.7, 2.689247311827957)"
11-01-2023 12:49:21.343913,"(16.0, 17.0, 16.956521739130434)","(101.0, 310.0, 297.14285714285717)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.571428571428571)","(31.0, 38.0, 37.42857142857143)","(41.0, 90.0, 89.66666666666667)","(8.5, 9.6, 9.305263157894736)","(5.0, 7.0, 6.940740740740741)","(14.0, 16.5, 16.46153846153846)","(13.0, 14.5, 14.236842105263158)","(2.35, 2.7, 2.689247311827957)"
11-01-2023 12:49:22.793782,"(16.0, 17.0, 16.9375)","(101.0, 310.0, 297.14285714285717)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.533333333333333)","(31.0, 38.0, 37.42857142857143)","(41.0, 90.0, 89.66666666666667)","(8.5, 9.6, 9.356521739130434)","(5.0, 7.0, 6.940740740740741)","(14.0, 16.5, 16.46153846153846)","(13.0, 14.5, 14.455696202531646)","(2.35, 2.7, 2.689247311827957)"
11-01-2023 12:49:24.305540,"(16.0, 17.0, 16.49492385786802)","(101.0, 310.0, 297.14285714285717)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.533333333333333)","(31.0, 38.0, 37.0)","(41.0, 90.0, 89.66666666666667)","(8.5, 9.6, 9.338461538461539)","(5.0, 7.0, 6.940740740740741)","(14.0, 16.5, 16.285714285714285)","(13.0, 14.5, 14.617647058823529)","(2.35, 2.7, 2.689247311827957)"
11-01-2023 12:49:25.905790,"(16.0, 16.5, 16.716911764705884)","(101.0, 310.0, 297.14285714285717)","(101.0, 320.0, 280.0)","(5.0, 7.8, 7.5285714285714285)","(31.0, 38.0, 36.36363636363637)","(41.0, 90.0, 89.66666666666667)","(8.5, 9.4, 9.153846153846153)","(5.0, 7.0, 6.958333333333333)","(14.0, 16.5, 16.285714285714285)","(13.0, 15.0, 14.617647058823529)","(2.35, 2.7, 2.6914285714285717)"
11-01-2023 12:49:27.432649,"(16.0, 17.0, 16.72761194029851)","(101.0, 310.0, 297.14285714285717)","(101.0, 330.0, 255.0)","(5.0, 7.8, 7.68)","(31.0, 38.0, 37.0)","(41.0, 90.0, 89.66666666666667)","(8.5, 9.2, 9.09090909090909)","(5.0, 7.0, 6.958333333333333)","(14.0, 16.5, 16.285714285714285)","(13.0, 15.0, 14.633333333333333)","(2.35, 2.7, 2.6928)"
11-01-2023 12:49:29.019251,"(16.0, 17.0, 16.722433460076047)","(101.0, 310.0, 297.14285714285717)","(101.0, 430.0, 255.0)","(5.0, 7.8, 7.68)","(31.0, 40.0, 36.8)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.2, 9.072)","(5.0, 7.0, 6.958333333333333)","(14.0, 16.5, 16.285714285714285)","(13.0, 15.0, 14.625)","(2.35, 2.7, 2.69625)"
11-01-2023 12:49:30.471915,"(16.0, 17.0, 16.722433460076047)","(101.0, 310.0, 297.14285714285717)","(101.0, 430.0, 374.0)","(5.0, 7.8, 7.704)","(31.0, 40.0, 37.0)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.2, 8.965217391304348)","(5.0, 7.0, 6.99)","(14.0, 16.5, 16.285714285714285)","(13.0, 15.0, 14.625)","(2.35, 2.7, 2.69625)"
11-01-2023 12:49:31.983624,"(16.0, 15.5, 15.32258064516129)","(101.0, 310.0, 297.14285714285717)","(101.0, 410.0, 343.3333333333333)","(5.0, 7.8, 7.704)","(31.0, 40.0, 39.27272727272727)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.0, 8.882758620689655)","(5.0, 7.0, 6.99)","(14.0, 16.5, 16.285714285714285)","(13.0, 15.0, 14.633333333333333)","(2.35, 2.7, 2.697627118644068)"
11-01-2023 12:49:33.405455,"(16.0, 15.5, 15.223880597014926)","(101.0, 310.0, 297.14285714285717)","(101.0, 400.0, 321.42857142857144)","(5.0, 7.8, 7.704)","(31.0, 42.0, 39.333333333333336)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.0, 8.864)","(5.0, 7.0, 6.99)","(14.0, 16.5, 16.307692307692307)","(13.0, 15.0, 14.633333333333333)","(2.35, 2.7, 2.697627118644068)"
11-01-2023 12:49:34.799739,"(16.0, 15.5, 15.223880597014926)","(101.0, 310.0, 297.14285714285717)","(101.0, 390.0, 358.0)","(5.0, 7.8, 7.704)","(31.0, 42.0, 38.72727272727273)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.0, 9.048979591836735)","(5.0, 7.0, 7.0)","(14.0, 16.5, 16.307692307692307)","(13.0, 15.0, 14.494186046511627)","(2.35, 2.7, 2.695820895522388)"
11-01-2023 12:49:36.207774,"(16.0, 15.5, 15.407407407407407)","(101.0, 310.0, 297.14285714285717)","(101.0, 390.0, 305.0)","(5.0, 7.8, 7.704)","(31.0, 42.0, 40.0)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.174193548387096)","(5.0, 7.2, 6.9125)","(14.0, 16.5, 16.307692307692307)","(13.0, 14.5, 14.74561403508772)","(2.35, 2.72, 2.7071428571428573)"
11-01-2023 12:49:37.637835,"(16.0, 15.5, 15.401315789473685)","(101.0, 310.0, 297.14285714285717)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 42.0, 40.8)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.2, 9.192857142857143)","(5.0, 7.2, 6.970731707317073)","(14.0, 16.5, 16.307692307692307)","(13.0, 15.0, 14.74561403508772)","(2.35, 2.72, 2.7071428571428573)"
11-01-2023 12:49:39.168385,"(16.0, 15.5, 15.401315789473685)","(101.0, 310.0, 297.14285714285717)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 44.0, 40.17391304347826)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.192857142857143)","(5.0, 7.0, 6.970731707317073)","(14.0, 16.5, 16.19047619047619)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.72, 2.706034482758621)"
11-01-2023 12:49:40.648389,"(16.0, 15.5, 15.74390243902439)","(101.0, 310.0, 297.14285714285717)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 44.0, 39.84)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.228571428571428)","(5.0, 7.0, 6.955555555555556)","(14.0, 16.5, 16.347826086956523)","(13.0, 15.0, 14.684684684684685)","(2.35, 2.72, 2.706034482758621)"
11-01-2023 12:49:41.997428,"(16.0, 16.0, 15.5)","(101.0, 310.0, 308.8888888888889)","(101.0, 380.0, 284.54545454545456)","(5.0, 7.8, 7.7555555555555555)","(31.0, 44.0, 42.285714285714285)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.27)","(5.0, 7.0, 6.868292682926829)","(14.0, 17.0, 16.296296296296298)","(13.0, 15.0, 14.654545454545454)","(2.35, 2.72, 2.706034482758621)"
11-01-2023 12:49:43.465300,"(16.0, 16.0, 15.693877551020408)","(101.0, 410.0, 324.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 44.0, 40.77777777777778)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.421276595744681)","(5.0, 7.0, 6.9037037037037035)","(14.0, 17.0, 15.1875)","(13.0, 15.0, 14.692307692307692)","(2.35, 2.72, 2.712316384180791)"
11-01-2023 12:49:44.978374,"(16.0, 16.0, 15.685393258426966)","(101.0, 390.0, 304.44444444444446)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 48.0, 43.2)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.6, 9.436363636363636)","(5.0, 7.0, 6.7611940298507465)","(14.0, 15.0, 14.9)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.76, 2.7444897959183674)"
11-01-2023 12:49:46.525399,"(16.0, 16.0, 15.685393258426966)","(101.0, 390.0, 330.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786666666666666)","(31.0, 48.0, 45.22222222222222)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.6, 9.394285714285713)","(5.0, 6.8, 6.7611940298507465)","(14.0, 15.0, 14.833333333333334)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.76, 2.7444897959183674)"
11-01-2023 12:49:48.037804,"(16.0, 16.0, 15.55813953488372)","(101.0, 380.0, 316.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 45.714285714285715)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.6, 9.363636363636363)","(5.0, 6.8, 6.7611940298507465)","(14.0, 15.0, 14.565217391304348)","(13.0, 15.0, 14.703703703703704)","(2.35, 2.8, 2.784155844155844)"
11-01-2023 12:49:49.665633,"(16.0, 16.0, 15.56578947368421)","(101.0, 370.0, 300.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 45.714285714285715)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.361904761904762)","(5.0, 6.8, 6.7611940298507465)","(14.0, 15.0, 14.565217391304348)","(13.0, 15.0, 14.58974358974359)","(2.35, 2.8, 2.777222222222222)"
11-01-2023 12:49:51.468132,"(16.0, 16.0, 15.575)","(101.0, 370.0, 300.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 45.714285714285715)","(41.0, 90.0, 89.64285714285714)","(8.5, 9.4, 9.361904761904762)","(5.0, 6.8, 6.758823529411765)","(14.0, 15.0, 14.590909090909092)","(13.0, 15.0, 14.582278481012658)","(2.35, 2.78, 2.777222222222222)"
11-01-2023 12:49:53.275297,"(16.0, 16.0, 15.518867924528301)","(101.0, 370.0, 300.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 46.0)","(41.0, 90.0, 89.0)","(8.5, 9.4, 9.361904761904762)","(5.0, 6.8, 6.756962025316455)","(14.0, 15.0, 14.565217391304348)","(13.0, 15.0, 14.541176470588235)","(2.35, 2.78, 2.77488)"
11-01-2023 12:49:54.977639,"(16.0, 16.0, 15.518867924528301)","(101.0, 370.0, 300.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 46.0)","(41.0, 90.0, 89.0)","(8.5, 9.4, 9.361904761904762)","(5.0, 6.8, 6.756962025316455)","(14.0, 15.0, 14.52)","(13.0, 15.0, 14.541176470588235)","(2.35, 2.78, 2.77488)"
11-01-2023 12:49:56.530997,"(16.0, 16.0, 15.518867924528301)","(101.0, 370.0, 300.0)","(101.0, 380.0, 305.0)","(5.0, 7.8, 7.786046511627907)","(31.0, 48.0, 40.4)","(41.0, 90.0, 89.0)","(8.5, 9.4, 9.361904761904762)","(5.0, 6.8, 6.763157894736842)","(14.0, 15.0, 14.6)","(13.0, 15.0, 14.55421686746988)","(2.35, 2.78, 2.77488)"
11-01-2023 12:49:58.065909,"(16.0, 16.0, 15.517241379310345)","(101.0, 370.0, 326.6666666666667)","(101.0, 380.0, 283.3333333333333)","(5.0, 7.8, 7.786363636363636)","(31.0, 42.0, 40.4)","(41.0, 90.0, 89.0)","(8.5, 9.4, 9.363636363636363)","(5.0, 6.8, 6.763157894736842)","(14.0, 15.0, 14.6)","(13.0, 15.0, 14.088888888888889)","(2.35, 2.78, 2.77488)"
