,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:26:25.760621,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.98, 2.9153846153846152)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 32.0, 29.428571428571427)","(8.0, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:27.128682,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.98, 2.9153846153846152)","(51.0, 85.0, 73.05084745762711)","(11.0, 15.5, 14.0)","(51.0, 80.0, 77.5)","(16.0, 32.0, 30.5)","(8.0, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:28.414064,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.98, 2.8783333333333334)","(51.0, 100.0, 85.0)","(11.0, 15.5, 14.142857142857142)","(51.0, 80.0, 71.66666666666667)","(16.0, 32.0, 29.272727272727273)","(8.0, 10.5, 10.08)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:29.811073,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.88, 2.8757142857142854)","(51.0, 90.0, 80.9090909090909)","(11.0, 15.0, 14.294117647058824)","(51.0, 75.0, 71.66666666666667)","(16.0, 30.0, 29.272727272727273)","(8.0, 10.5, 10.08)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:31.357792,"(4.2, 6.2, 6.165384615384616)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8748148148148145)","(51.0, 90.0, 80.9090909090909)","(11.0, 15.0, 14.464285714285714)","(51.0, 75.0, 71.66666666666667)","(16.0, 30.0, 29.428571428571427)","(8.0, 10.5, 10.08)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:32.722337,"(4.2, 6.2, 6.165384615384616)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.875238095238095)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 14.625)","(51.0, 75.0, 73.125)","(16.0, 30.0, 29.428571428571427)","(8.0, 10.5, 10.08)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:34.308427,"(4.2, 6.2, 6.046666666666667)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.871111111111111)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 14.625)","(51.0, 90.0, 77.5)","(16.0, 30.0, 28.76923076923077)","(8.0, 10.5, 10.256756756756756)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:35.665414,"(4.2, 6.2, 6.046666666666667)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 14.85)","(51.0, 80.0, 77.5)","(16.0, 29.0, 28.76923076923077)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:36.964191,"(4.2, 6.2, 6.046666666666667)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 14.85)","(51.0, 80.0, 77.5)","(16.0, 29.0, 28.333333333333332)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:38.253308,"(4.2, 6.2, 6.013513513513514)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 90.0, 83.33333333333333)","(11.0, 15.0, 13.928571428571429)","(51.0, 80.0, 77.5)","(16.0, 29.0, 30.333333333333332)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:39.628146,"(4.2, 6.2, 6.013513513513514)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 90.0, 73.05084745762711)","(11.0, 14.5, 13.928571428571429)","(51.0, 80.0, 77.5)","(16.0, 32.0, 30.333333333333332)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:40.952206,"(4.2, 6.2, 5.984375)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 100.0, 91.42857142857143)","(11.0, 14.5, 13.833333333333334)","(51.0, 80.0, 77.5)","(16.0, 32.0, 30.333333333333332)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 200.66666666666669)"
10-01-2023 20:26:42.336194,"(4.2, 6.2, 5.984375)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8566666666666665)","(51.0, 95.0, 91.42857142857143)","(11.0, 14.5, 13.833333333333334)","(51.0, 80.0, 77.5)","(16.0, 32.0, 31.0)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(61.0, 210.0, 195.71428571428572)"
10-01-2023 20:26:43.880820,"(4.4, 6.2, 5.984375)","(8.0, 10.5, 9.89074074074074)","(2.5, 2.9, 2.8432558139534883)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.833333333333334)","(51.0, 80.0, 71.66666666666667)","(17.0, 32.0, 31.0)","(8.0, 10.5, 10.327586206896552)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:45.259069,"(4.4, 6.2, 5.931034482758621)","(8.0, 10.5, 9.89074074074074)","(2.5, 2.98, 2.9112727272727272)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.552631578947368)","(51.0, 75.0, 71.66666666666667)","(17.0, 32.0, 29.2)","(8.0, 10.5, 10.351851851851851)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:46.618731,"(4.4, 6.2, 5.926315789473684)","(8.0, 10.5, 9.89074074074074)","(2.5, 2.98, 2.8068)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.75)","(51.0, 75.0, 71.66666666666667)","(17.0, 30.0, 28.75)","(8.0, 10.5, 10.351851851851851)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:47.973107,"(4.4, 6.2, 5.937142857142857)","(8.0, 10.5, 9.901818181818182)","(2.5, 2.82, 2.8068)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.735294117647058)","(51.0, 75.0, 79.44444444444444)","(17.0, 29.0, 28.75)","(8.0, 10.5, 10.365384615384615)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:49.360423,"(4.4, 6.2, 5.937142857142857)","(8.0, 10.5, 9.90566037735849)","(2.5, 2.82, 2.8230769230769233)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.735294117647058)","(51.0, 85.0, 77.5)","(17.0, 29.0, 28.75)","(8.0, 10.5, 10.354166666666666)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:50.795282,"(4.4, 6.2, 5.926315789473684)","(8.0, 10.5, 9.90566037735849)","(2.5, 2.86, 2.8230769230769233)","(51.0, 110.0, 104.28571428571428)","(11.0, 14.5, 13.735294117647058)","(51.0, 80.0, 77.5)","(17.0, 29.0, 32.2)","(8.0, 10.5, 10.347826086956522)","(6.0, 99999, 99990)","(71.0, 200.0, 195.71428571428572)"
10-01-2023 20:26:52.141739,"(4.4, 6.2, 5.918918918918918)","(8.0, 10.5, 9.90566037735849)","(2.5, 2.86, 2.775294117647059)","(51.0, 110.0, 96.25)","(11.0, 14.5, 13.735294117647058)","(51.0, 80.0, 77.77777777777777)","(17.0, 34.0, 31.0)","(8.0, 10.5, 10.347826086956522)","(6.0, 99999, 99990)","(71.0, 200.0, 196.25)"
10-01-2023 20:26:53.527583,"(4.4, 6.2, 5.918918918918918)","(8.0, 10.5, 9.90566037735849)","(2.5, 2.86, 2.7933333333333334)","(51.0, 100.0, 96.25)","(11.0, 14.5, 13.735294117647058)","(51.0, 80.0, 77.77777777777777)","(17.0, 32.0, 31.2)","(8.0, 10.5, 10.347826086956522)","(6.0, 99999, 99990)","(71.0, 200.0, 196.25)"
10-01-2023 20:26:54.869053,"(4.4, 6.2, 5.918918918918918)","(8.0, 10.5, 9.89423076923077)","(2.5, 2.94, 2.913478260869565)","(51.0, 100.0, 96.25)","(11.0, 14.5, 13.735294117647058)","(51.0, 80.0, 77.77777777777777)","(17.0, 32.0, 31.428571428571427)","(8.0, 10.5, 10.347826086956522)","(6.0, 99999, 99990)","(71.0, 200.0, 196.25)"
10-01-2023 20:26:56.390231,"(4.4, 6.2, 6.1)","(8.0, 10.5, 9.94875)","(2.5, 2.92, 2.86)","(51.0, 100.0, 96.66666666666667)","(11.0, 14.5, 13.916666666666666)","(51.0, 80.0, 64.0909090909091)","(17.0, 34.0, 29.333333333333332)","(8.0, 10.5, 10.041666666666666)","(6.0, 99999, 99990)","(71.0, 200.0, 193.75)"
10-01-2023 20:26:57.816475,"(4.4, 6.4, 6.395238095238096)","(8.0, 10.5, 9.920689655172414)","(2.5, 2.88, 2.764)","(51.0, 100.0, 81.66666666666667)","(11.0, 15.5, 13.6875)","(51.0, 75.0, 64.0909090909091)","(17.0, 30.0, 29.333333333333332)","(8.0, 10.5, 10.041666666666666)","(6.0, 99999, 99990)","(71.0, 200.0, 196.66666666666669)"
10-01-2023 20:26:59.248182,"(4.4, 7.0, 6.93125)","(8.0, 10.5, 9.890322580645162)","(2.5, 2.78, 2.8815384615384616)","(51.0, 95.0, 91.36363636363636)","(11.0, 15.5, 13.125)","(51.0, 75.0, 66.11111111111111)","(17.0, 30.0, 28.666666666666668)","(8.0, 10.5, 10.026315789473685)","(6.0, 99999, 99990)","(71.0, 210.0, 196.66666666666669)"
10-01-2023 20:27:00.795508,"(4.4, 6.6, 6.463414634146341)","(8.0, 10.5, 9.890322580645162)","(2.5, 2.92, 2.9476422764227643)","(51.0, 95.0, 68.125)","(11.0, 13.5, 12.944444444444445)","(51.0, 75.0, 66.11111111111111)","(17.0, 29.0, 31.0)","(8.0, 10.5, 10.026315789473685)","(6.0, 99999, 99990)","(71.0, 210.0, 196.66666666666669)"
10-01-2023 20:27:02.378236,"(4.4, 6.6, 6.4748603351955305)","(8.0, 10.5, 9.933)","(2.5, 2.96, 2.833103448275862)","(51.0, 70.0, 74.0909090909091)","(11.0, 13.5, 13.291666666666666)","(51.0, 75.0, 66.11111111111111)","(17.0, 32.0, 30.5)","(8.0, 10.5, 10.32972972972973)","(6.0, 99999, 99990)","(71.0, 210.0, 202.5)"
10-01-2023 20:27:03.837069,"(4.4, 6.6, 6.284974093264249)","(8.0, 10.5, 9.816867469879519)","(2.5, 2.84, 2.8665217391304347)","(51.0, 85.0, 73.75)","(11.0, 13.5, 13.261904761904763)","(51.0, 75.0, 69.28571428571429)","(17.0, 32.0, 31.0)","(8.0, 10.5, 10.35)","(6.0, 99999, 99990)","(71.0, 210.0, 190.0)"
10-01-2023 20:27:05.257158,"(4.4, 6.6, 6.284974093264249)","(8.0, 10.5, 9.816867469879519)","(2.5, 2.96, 2.8296774193548386)","(51.0, 85.0, 76.42857142857143)","(11.0, 13.5, 13.307692307692308)","(51.0, 75.0, 60.45454545454545)","(17.0, 32.0, 31.6)","(8.0, 10.5, 10.363636363636363)","(6.0, 99999, 99990)","(71.0, 210.0, 190.0)"
10-01-2023 20:27:06.621778,"(4.4, 6.6, 6.267532467532468)","(8.0, 10.5, 10.0078125)","(2.5, 2.94, 2.82)","(51.0, 80.0, 76.42857142857143)","(11.0, 13.5, 13.307692307692308)","(51.0, 65.0, 60.45454545454545)","(17.0, 32.0, 31.692307692307693)","(8.0, 10.5, 10.363636363636363)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:07.909231,"(4.4, 6.6, 6.140119760479042)","(8.0, 10.5, 10.0078125)","(2.5, 2.94, 2.8631460674157303)","(51.0, 80.0, 76.42857142857143)","(11.0, 13.5, 13.307692307692308)","(51.0, 65.0, 60.45454545454545)","(17.0, 32.0, 31.692307692307693)","(8.0, 10.5, 10.330645161290322)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:09.281498,"(4.4, 6.2, 6.053333333333334)","(8.0, 10.5, 9.883695652173913)","(2.5, 2.94, 2.8375280898876403)","(51.0, 80.0, 76.42857142857143)","(11.0, 13.5, 13.307692307692308)","(51.0, 65.0, 60.45454545454545)","(17.0, 32.0, 31.22222222222222)","(8.0, 10.5, 10.330645161290322)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:10.691629,"(4.4, 6.2, 6.053333333333334)","(8.0, 10.5, 9.886813186813187)","(2.5, 2.94, 2.8167567567567566)","(51.0, 80.0, 70.0)","(11.0, 13.5, 13.375)","(51.0, 65.0, 60.45454545454545)","(17.0, 32.0, 33.6)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:12.177676,"(4.4, 6.2, 6.054794520547945)","(8.0, 10.5, 9.886813186813187)","(2.5, 2.94, 2.705482041587902)","(51.0, 90.0, 72.5)","(11.0, 13.5, 13.375)","(51.0, 65.0, 60.45454545454545)","(18.0, 36.0, 33.6)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:13.685723,"(4.4, 6.2, 5.892753623188406)","(8.0, 10.5, 9.886813186813187)","(2.5, 2.8, 2.704761904761905)","(51.0, 85.0, 83.18181818181819)","(11.0, 13.5, 13.375)","(51.0, 65.0, 60.45454545454545)","(18.0, 36.0, 33.6)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:15.147406,"(4.4, 6.2, 5.856)","(8.0, 10.5, 9.922641509433962)","(2.5, 2.8, 2.73125)","(51.0, 85.0, 83.18181818181819)","(11.0, 13.5, 14.444444444444445)","(51.0, 65.0, 60.45454545454545)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:16.527260,"(4.4, 6.2, 5.856)","(8.0, 10.5, 9.922641509433962)","(2.5, 2.78, 2.705285412262157)","(51.0, 85.0, 84.47368421052632)","(11.0, 15.0, 14.444444444444445)","(51.0, 65.0, 60.45454545454545)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:17.922009,"(4.4, 6.2, 5.856)","(8.0, 10.5, 9.922641509433962)","(2.5, 2.8, 2.705285412262157)","(51.0, 95.0, 84.0)","(11.0, 15.0, 14.166666666666666)","(51.0, 65.0, 60.45454545454545)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.348333333333333)","(6.0, 99999, 99990)","(71.0, 210.0, 205.625)"
10-01-2023 20:27:19.267321,"(4.4, 6.0, 5.847368421052631)","(8.0, 10.5, 9.922641509433962)","(2.5, 2.8, 2.705285412262157)","(51.0, 95.0, 87.27272727272727)","(11.0, 15.0, 14.285714285714285)","(51.0, 65.0, 58.333333333333336)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.157894736842104)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:20.632250,"(4.4, 6.0, 5.847368421052631)","(8.0, 10.5, 9.922641509433962)","(2.45, 2.8, 2.705285412262157)","(51.0, 90.0, 86.25)","(11.0, 15.0, 13.203125)","(51.0, 60.0, 61.36363636363636)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.157894736842104)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:21.953749,"(4.4, 6.0, 5.7290322580645165)","(8.0, 10.5, 9.788372093023256)","(2.45, 2.8, 2.705285412262157)","(51.0, 90.0, 86.25)","(11.0, 15.5, 13.09016393442623)","(51.0, 90.0, 67.0)","(18.0, 36.0, 32.36363636363637)","(8.0, 10.5, 10.217391304347826)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:23.312276,"(4.4, 6.0, 5.607017543859649)","(8.0, 10.0, 9.6)","(2.45, 2.78, 2.682352941176471)","(51.0, 90.0, 82.05882352941177)","(11.0, 15.5, 13.14423076923077)","(51.0, 85.0, 68.33333333333333)","(18.0, 36.0, 32.285714285714285)","(8.0, 10.5, 9.7125)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:24.669703,"(4.4, 6.0, 5.607017543859649)","(8.0, 9.6, 9.070588235294117)","(2.45, 2.72, 2.6580645161290324)","(51.0, 95.0, 92.14285714285714)","(11.0, 15.5, 13.260416666666666)","(51.0, 85.0, 68.33333333333333)","(18.0, 36.0, 32.285714285714285)","(8.0, 10.5, 9.7125)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:26.059505,"(4.4, 6.0, 5.614814814814815)","(8.0, 9.6, 9.070588235294117)","(2.45, 2.72, 2.6225)","(51.0, 95.0, 92.14285714285714)","(11.0, 15.5, 14.5)","(51.0, 85.0, 70.0)","(18.0, 36.0, 32.285714285714285)","(8.0, 10.5, 9.7125)","(6.0, 99999, 99990)","(71.0, 210.0, 175.0)"
10-01-2023 20:27:27.468804,"(4.4, 5.9, 5.606)","(8.0, 9.6, 9.070588235294117)","(2.45, 2.66, 2.6225)","(51.0, 95.0, 92.14285714285714)","(11.0, 15.0, 14.5)","(51.0, 80.0, 70.0)","(18.0, 36.0, 32.285714285714285)","(8.0, 10.5, 10.2375)","(6.0, 99999, 99990)","(61.0, 210.0, 175.0)"
10-01-2023 20:27:28.864114,"(4.4, 5.9, 5.456338028169014)","(8.0, 9.6, 9.070588235294117)","(2.45, 2.72, 2.7103355704697987)","(51.0, 95.0, 94.44444444444444)","(11.0, 15.0, 13.936363636363636)","(51.0, 80.0, 72.0)","(18.0, 36.0, 32.30769230769231)","(8.0, 10.5, 10.166666666666666)","(6.0, 99999, 99990)","(61.0, 210.0, 175.0)"
10-01-2023 20:27:30.263374,"(4.4, 5.4, 5.2846153846153845)","(8.0, 9.6, 9.45)","(2.45, 2.72, 2.718709677419355)","(51.0, 100.0, 96.875)","(11.0, 15.5, 14.15)","(51.0, 80.0, 75.0)","(18.0, 36.0, 26.095238095238095)","(8.0, 10.5, 10.424242424242424)","(6.0, 99999, 99990)","(61.0, 210.0, 175.0)"
10-01-2023 20:27:31.576410,"(4.4, 5.8, 5.7375)","(8.0, 9.6, 9.533333333333333)","(2.45, 2.78, 2.7133333333333334)","(51.0, 100.0, 96.875)","(11.0, 15.5, 12.409090909090908)","(51.0, 80.0, 70.71428571428572)","(18.0, 28.0, 29.142857142857142)","(8.0, 11.0, 10.925)","(6.0, 99999, 99990)","(61.0, 210.0, 180.0)"
10-01-2023 20:27:32.828235,"(4.4, 5.8, 5.764285714285714)","(8.0, 9.6, 9.533333333333333)","(2.45, 2.78, 2.7269767441860466)","(51.0, 100.0, 96.875)","(11.0, 12.5, 12.857142857142858)","(51.0, 85.0, 65.76923076923077)","(18.0, 36.0, 32.0)","(8.0, 11.0, 10.8)","(6.0, 99999, 99990)","(61.0, 220.0, 193.33333333333334)"
10-01-2023 20:27:34.090128,"(4.4, 5.8, 5.764285714285714)","(8.0, 9.6, 9.533333333333333)","(2.45, 2.78, 2.725714285714286)","(51.0, 100.0, 96.875)","(11.0, 13.5, 13.026315789473685)","(51.0, 85.0, 81.71052631578948)","(18.0, 34.0, 32.0)","(8.0, 11.0, 10.907692307692308)","(6.0, 99999, 99990)","(61.0, 220.0, 180.0)"
10-01-2023 20:27:35.466601,"(4.4, 5.8, 5.764285714285714)","(8.0, 9.6, 9.5625)","(2.45, 2.78, 2.7230000000000003)","(51.0, 100.0, 92.5)","(11.0, 13.5, 13.026315789473685)","(51.0, 85.0, 69.61538461538461)","(18.0, 34.0, 32.0)","(8.0, 11.0, 10.666666666666666)","(6.0, 99999, 99990)","(61.0, 220.0, 166.66666666666666)"
10-01-2023 20:27:36.806352,"(4.4, 5.9, 5.520253164556962)","(8.0, 9.6, 9.57391304347826)","(2.45, 2.78, 2.6895238095238096)","(51.0, 100.0, 93.18181818181819)","(11.0, 13.5, 13.5)","(51.0, 85.0, 73.23529411764706)","(18.0, 34.0, 30.0)","(8.0, 11.0, 10.933333333333334)","(6.0, 99999, 99990)","(61.0, 220.0, 173.33333333333334)"
10-01-2023 20:27:38.160433,"(4.4, 5.9, 5.520253164556962)","(8.0, 9.6, 9.57391304347826)","(2.45, 2.78, 2.783345724907063)","(51.0, 100.0, 91.42857142857143)","(11.0, 14.0, 13.5)","(51.0, 85.0, 74.61538461538461)","(18.0, 36.0, 32.8)","(8.0, 11.0, 10.67741935483871)","(6.0, 99999, 99990)","(61.0, 220.0, 190.0)"
10-01-2023 20:27:39.500169,"(4.4, 5.9, 5.520253164556962)","(8.0, 9.6, 9.568421052631578)","(2.45, 2.8, 2.6222222222222222)","(51.0, 100.0, 90.0)","(11.0, 14.0, 13.0)","(51.0, 85.0, 76.42857142857143)","(18.0, 34.0, 32.0)","(8.0, 11.5, 10.866666666666667)","(6.0, 99999, 99990)","(61.0, 230.0, 153.33333333333334)"
10-01-2023 20:27:40.827343,"(4.4, 5.9, 5.477464788732394)","(8.0, 9.6, 9.568421052631578)","(2.45, 2.8, 2.603864734299517)","(51.0, 95.0, 90.0)","(11.0, 14.0, 12.0)","(51.0, 85.0, 76.42857142857143)","(18.0, 34.0, 29.142857142857142)","(8.0, 11.5, 10.042857142857143)","(6.0, 99999, 99990)","(61.0, 220.0, 145.0)"
10-01-2023 20:27:42.121753,"(4.4, 5.9, 5.477464788732394)","(8.0, 9.6, 9.568421052631578)","(2.45, 2.92, 2.7032038834951457)","(51.0, 95.0, 90.0)","(11.0, 14.0, 12.0)","(51.0, 85.0, 76.42857142857143)","(18.0, 36.0, 32.0)","(8.0, 11.5, 10.272727272727273)","(6.0, 99999, 99990)","(61.0, 220.0, 150.0)"
10-01-2023 20:27:43.342741,"(4.4, 5.9, 5.635294117647058)","(8.0, 9.6, 9.542857142857143)","(2.45, 2.92, 2.7032038834951457)","(51.0, 95.0, 90.0)","(11.0, 14.0, 12.0)","(51.0, 85.0, 77.5)","(18.0, 34.0, 30.0)","(8.0, 11.5, 10.222222222222221)","(6.0, 99999, 99990)","(61.0, 210.0, 146.66666666666666)"
10-01-2023 20:27:44.623421,"(4.4, 5.8, 5.6)","(8.0, 9.6, 9.588)","(2.45, 2.92, 2.684149377593361)","(51.0, 95.0, 90.0)","(11.0, 14.0, 12.75)","(51.0, 85.0, 77.5)","(18.0, 32.0, 30.666666666666668)","(8.0, 12.0, 11.785714285714285)","(6.0, 99999, 99990)","(71.0, 200.0, 146.66666666666666)"
10-01-2023 20:27:45.939448,"(4.4, 5.8, 5.4)","(8.0, 9.6, 9.466666666666667)","(2.45, 2.92, 2.698235294117647)","(51.0, 95.0, 90.0)","(11.0, 14.0, 12.833333333333334)","(51.0, 85.0, 77.5)","(18.0, 32.0, 29.6)","(8.0, 12.5, 11.944444444444445)","(6.0, 99999, 99990)","(71.0, 200.0, 191.25)"
10-01-2023 20:27:47.257427,"(4.4, 5.7, 5.3)","(8.0, 9.6, 9.466666666666667)","(2.45, 2.92, 3.0866666666666664)","(51.0, 95.0, 100.0)","(11.0, 13.5, 14.45)","(51.0, 85.0, 85.0)","(18.0, 30.0, 27.0)","(8.0, 12.5, 11.17142857142857)","(6.0, 99999, 99990)","(71.0, 200.0, 265.0)"
10-01-2023 20:27:48.560136,"(4.4, 8.2, 6.969999999999999)","(8.0, 14.0, 11.17142857142857)","(2.45, 3.3, 3.06)","(51.0, 160.0, 85.0)","(11.0, 16.0, 14.45)","(51.0, 130.0, 67.5)","(18.0, 42.0, 27.0)","(8.0, 14.0, 11.17142857142857)","(6.0, 99999, 99990)","(71.0, 450.0, 125.0)"
10-01-2023 20:27:49.953295,"(4.4, 8.2, 6.969999999999999)","(8.0, 14.0, 11.17142857142857)","(2.45, 3.3, 2.915)","(51.0, 130.0, 95.0)","(11.0, 16.0, 14.45)","(51.0, 95.0, 67.5)","(18.0, 42.0, 24.125)","(8.0, 14.0, 11.17142857142857)","(6.0, 99999, 99990)","(71.0, 170.0, 150.0)"
10-01-2023 20:27:51.312519,"(4.4, 5.5, 4.191588785046728)","(8.0, 14.0, 11.17142857142857)","(2.45, 3.25, 2.02225)","(51.0, 150.0, 95.0)","(11.0, 16.0, 14.9)","(51.0, 95.0, 41.75)","(18.0, 38.0, 25.666666666666668)","(8.0, 14.0, 13.8)","(6.0, 99999, 99990)","(71.0, 220.0, 150.0)"
10-01-2023 20:27:52.653619,"(4.4, 8.2, 5.5)","(8.0, 16.0, 13.133333333333333)","(2.45, 2.14, 2.1608383233532935)","(51.0, 150.0, 90.0)","(11.0, 20.0, 14.9)","(51.0, 75.0, 41.666666666666664)","(18.0, 38.0, 27.75)","(8.0, 17.0, 13.8)","(6.0, 99999, 99990)","(71.0, 220.0, 150.0)"
10-01-2023 20:27:54.021542,"(4.4, 5.5, 4.62)","(8.0, 16.0, 13.133333333333333)","(2.45, 2.58, 1.5842424242424242)","(51.0, 140.0, 74.66666666666666)","(11.0, 20.0, 16.5)","(51.0, 75.0, 54.0)","(18.0, 36.0, 31.833333333333336)","(8.0, 17.0, 16.599999999999998)","(6.0, 99999, 99990)","(71.0, 220.0, 146.66666666666669)"
