,Maheno,Reality Jewel,On The Cusp,Malaika Bale,Prince Of Egypt,Wolf,Master Jackal
173,"[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 40, 123836), 101.0, 520.0]"
174,"[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 41, 238896), 101.0, 520.0]"
175,"[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 42, 350296), 101.0, 520.0]"
176,"[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 43, 532750), 101.0, 520.0]"
177,"[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 44, 648986), 101.0, 520.0]"
178,"[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 45, 775671), 101.0, 520.0]"
179,"[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 46, 891197), 101.0, 520.0]"
180,"[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 50, 48, 4299), 101.0, 520.0]"
181,"[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 13, 50, 49, 119724), 101.0, 520.0]"
182,"[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 50, 227893), 101.0, 520.0]"
183,"[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 51, 348376), 101.0, 520.0]"
184,"[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 52, 459147), 101.0, 520.0]"
185,"[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 53, 579585), 101.0, 520.0]"
186,"[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 54, 696439), 101.0, 520.0]"
187,"[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 55, 811458), 101.0, 520.0]"
188,"[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 56, 924974), 101.0, 520.0]"
189,"[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 58, 47478), 101.0, 520.0]"
190,"[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 50, 59, 159161), 101.0, 520.0]"
191,"[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 0, 275101), 101.0, 520.0]"
192,"[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 1, 384250), 101.0, 520.0]"
193,"[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 2, 499785), 101.0, 520.0]"
194,"[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 3, 609385), 101.0, 520.0]"
195,"[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 4, 748854), 101.0, 520.0]"
196,"[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 5, 857560), 101.0, 520.0]"
197,"[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 6, 969615), 101.0, 520.0]"
198,"[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 8, 77073), 101.0, 520.0]"
199,"[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 9, 187695), 101.0, 520.0]"
200,"[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 10, 296911), 101.0, 520.0]"
201,"[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 11, 411053), 101.0, 520.0]"
202,"[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 12, 522381), 101.0, 520.0]"
203,"[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 13, 634866), 101.0, 520.0]"
204,"[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 14, 746303), 101.0, 520.0]"
205,"[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 15, 854831), 101.0, 520.0]"
206,"[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 16, 967680), 101.0, 520.0]"
207,"[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 18, 80669), 101.0, 520.0]"
208,"[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 19, 193271), 101.0, 520.0]"
209,"[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 20, 305174), 101.0, 520.0]"
210,"[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 21, 419310), 101.0, 520.0]"
211,"[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 22, 527889), 101.0, 520.0]"
212,"[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 23, 646746), 101.0, 520.0]"
213,"[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 24, 756824), 101.0, 520.0]"
214,"[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 25, 873138), 101.0, 520.0]"
215,"[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 26, 983394), 101.0, 520.0]"
216,"[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 28, 97440), 101.0, 520.0]"
217,"[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 29, 206965), 101.0, 520.0]"
218,"[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 51, 30, 322781), 101.0, 520.0]"
