,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:39:44.975117,"(2.8, 3.3, 3.26)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:46.628891,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:48.301998,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:50.010336,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:51.694824,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:53.402767,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:55.094957,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:56.737800,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:58.448364,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.285714285714285)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:00.094934,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:01.761692,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:03.351345,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 180.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.5, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:04.975312,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:06.650478,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:08.242249,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:09.926554,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:11.622044,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.344)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:13.237228,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.6, 8.243478260869566)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:14.905408,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.673684210526316)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.55)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.243478260869566)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:16.667303,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:40:18.322010,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 38.25)"
06-01-2023 12:40:20.085060,"(2.8, 3.3, 3.2529411764705882)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:21.743064,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 17.5)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:23.397120,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:25.102828,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:26.703654,"(2.8, 3.3, 3.2563636363636363)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:28.401785,"(2.8, 3.3, 3.257142857142857)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:30.069187,"(2.8, 3.3, 3.257142857142857)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.664285714285715)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.0, 7.28)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.225)","(71.0, 210.0, 166.0)","(11.0, 18.0, 17.5)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:31.728613,"(2.8, 3.3, 3.257142857142857)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.661538461538462)","(10.0, 13.0, 12.863636363636363)","(6.0, 8.0, 7.8125)","(31.0, 170.0, 110.0)","(5.5, 8.4, 7.0)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.076923076923077)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:33.406982,"(2.8, 3.3, 3.276923076923077)","(81.0, 220.0, 193.33333333333331)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.879999999999999)","(6.0, 8.0, 7.886363636363637)","(31.0, 170.0, 110.0)","(5.5, 8.4, 7.127272727272727)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:35.116481,"(2.8, 3.3, 3.276923076923077)","(81.0, 230.0, 202.5)","(41.0, 50.0, 43.333333333333336)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.879999999999999)","(6.0, 8.0, 7.886363636363637)","(31.0, 170.0, 110.0)","(5.5, 8.4, 8.011111111111111)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:36.762336,"(2.8, 3.3, 3.15)","(81.0, 230.0, 202.5)","(41.0, 50.0, 71.91666666666667)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.879999999999999)","(6.0, 8.0, 7.8125)","(31.0, 170.0, 130.0)","(5.5, 8.4, 7.733333333333333)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:40:38.364681,"(2.8, 3.3, 3.25)","(81.0, 230.0, 202.5)","(41.0, 75.0, 44.25)","(31.0, 50.0, 44.57142857142857)","(4.4, 5.7, 5.384615384615384)","(10.0, 13.0, 12.106060606060606)","(6.0, 8.0, 7.65)","(31.0, 170.0, 130.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:40.005531,"(2.8, 3.3, 3.2714285714285714)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 170.0, 130.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:41.667391,"(2.8, 3.3, 3.2714285714285714)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 170.0, 110.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:43.300639,"(2.8, 3.3, 3.2714285714285714)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 170.0, 110.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:44.960136,"(2.8, 3.3, 3.2714285714285714)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 170.0, 110.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:46.642906,"(2.8, 3.3, 3.28125)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 170.0, 97.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:48.227966,"(2.8, 3.3, 3.28125)","(81.0, 230.0, 202.5)","(41.0, 48.0, 44.25)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 97.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 16.076923076923077)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:49.961996,"(2.8, 3.3, 3.28125)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 97.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:51.630696,"(2.8, 3.3, 3.28125)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 97.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:53.327247,"(2.8, 3.3, 3.28125)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:54.976511,"(2.8, 3.3, 3.2818181818181817)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:56.622130,"(2.8, 3.3, 3.2818181818181817)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 42.54545454545455)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 12.106060606060606)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:40:58.306512,"(2.8, 3.3, 3.2818181818181817)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.15625)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:00.061466,"(2.8, 3.3, 3.3666666666666667)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:01.737054,"(2.8, 3.45, 3.3963414634146343)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:03.421124,"(2.8, 3.45, 3.3963414634146343)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:05.065103,"(2.8, 3.45, 3.3963414634146343)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:06.767689,"(2.8, 3.45, 3.4593023255813953)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 43.0)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.65)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:08.415767,"(2.8, 3.55, 3.4456521739130435)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6117647058823525)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.828571428571429)","(71.0, 200.0, 175.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 175.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
