,Elite Tommy,Lets Embrace,Button,Explosive Debt,Blue Demon,Ali Starr,Nobel Nigel,Impress Browning
06-01-2023 15:19:44.180916,"(5.5, 8.2, 7.874074074074073)","(15.0, 26.0, 24.09090909090909)","(21.0, 48.0, 34.56)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.2222222222222223)","(7.5, 13.5, 11.0)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.305)"
06-01-2023 15:19:45.424913,"(5.5, 8.2, 7.833333333333333)","(15.0, 26.0, 23.272727272727273)","(21.0, 48.0, 34.56)","(9.0, 12.0, 11.157894736842104)","(2.8, 3.25, 3.242424242424242)","(7.5, 13.5, 11.0)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.305)"
06-01-2023 15:19:46.711042,"(5.5, 8.2, 7.833333333333333)","(15.0, 26.0, 25.53846153846154)","(21.0, 48.0, 35.5)","(9.0, 12.0, 10.909090909090908)","(2.8, 3.25, 3.3393939393939394)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.25)"
06-01-2023 15:19:47.980256,"(5.5, 8.2, 7.833333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 34.434782608695656)","(9.0, 12.0, 10.706896551724139)","(2.8, 3.35, 3.3393939393939394)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.305)"
06-01-2023 15:19:49.194725,"(5.5, 8.2, 7.833333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 34.434782608695656)","(9.0, 12.0, 10.722222222222221)","(2.8, 3.35, 3.313)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.305)"
06-01-2023 15:19:50.442241,"(5.5, 8.2, 8.0625)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 34.434782608695656)","(9.0, 12.0, 10.673076923076923)","(2.8, 3.35, 3.239)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.2681818181818185)"
06-01-2023 15:19:51.698651,"(5.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 34.434782608695656)","(9.0, 12.0, 10.673076923076923)","(2.8, 3.35, 3.1986486486486485)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.8, 6.384615384615384)"
06-01-2023 15:19:52.874857,"(5.5, 8.2, 7.7333333333333325)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 34.434782608695656)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1986486486486485)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.384615384615384)"
06-01-2023 15:19:54.100329,"(5.5, 8.2, 7.888888888888888)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.172222222222222)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.5)"
06-01-2023 15:19:55.339365,"(5.5, 8.2, 8.0)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.172222222222222)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.5)"
06-01-2023 15:19:56.557556,"(5.5, 8.2, 8.0)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.172222222222222)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:19:57.749288,"(5.5, 8.2, 7.888888888888888)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.172222222222222)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:19:58.932594,"(5.5, 8.2, 7.888888888888888)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.172222222222222)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:00.145972,"(5.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1134615384615385)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:01.234241,"(5.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1134615384615385)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:02.303655,"(5.5, 8.2, 7.85)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1134615384615385)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:03.562533,"(5.5, 8.2, 7.933333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1134615384615385)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.482352941176471)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:04.788594,"(5.5, 8.2, 7.85)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 33.75)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.1134615384615385)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:06.208567,"(5.5, 8.2, 7.933333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 46.0, 41.6)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2071428571428573)","(7.5, 13.5, 10.903846153846153)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:07.473519,"(5.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 41.6)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2687500000000003)","(7.5, 13.5, 11.421052631578947)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:08.769718,"(5.5, 8.2, 7.7333333333333325)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 41.6)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2687500000000003)","(7.5, 13.0, 12.09090909090909)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:10.117976,"(5.5, 8.2, 7.8999999999999995)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 35.2)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2687500000000003)","(7.5, 13.0, 12.09090909090909)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:11.338205,"(5.5, 8.2, 7.933333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 33.77777777777778)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2687500000000003)","(7.5, 13.0, 11.173076923076923)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:12.480018,"(5.5, 8.2, 7.933333333333333)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 33.77777777777778)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.2451612903225806)","(7.5, 13.0, 11.173076923076923)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:13.631614,"(5.5, 8.2, 7.8307692307692305)","(15.0, 25.0, 24.615384615384617)","(21.0, 44.0, 33.77777777777778)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.303571428571429)","(7.5, 13.0, 10.926829268292684)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:14.855262,"(5.5, 8.2, 8.105263157894736)","(15.0, 25.0, 23.03448275862069)","(21.0, 44.0, 33.2972972972973)","(9.0, 12.0, 10.516129032258064)","(2.8, 3.35, 3.3054794520547945)","(7.5, 13.0, 10.8)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.26)"
06-01-2023 15:20:16.021233,"(5.5, 8.2, 8.105263157894736)","(15.0, 24.0, 23.03448275862069)","(21.0, 44.0, 33.2972972972973)","(9.0, 12.0, 10.390243902439025)","(2.8, 3.35, 3.310843373493976)","(7.5, 12.5, 10.8)","(5.0, 7.0, 6.438297872340426)","(5.5, 6.6, 6.286842105263158)"
06-01-2023 15:20:17.179596,"(5.5, 8.2, 8.142857142857142)","(15.0, 24.0, 22.823529411764707)","(21.0, 44.0, 33.371428571428574)","(9.0, 12.0, 10.8)","(2.8, 3.35, 3.310843373493976)","(7.5, 12.5, 10.681818181818182)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.286842105263158)"
06-01-2023 15:20:18.260195,"(5.5, 8.2, 8.105263157894736)","(15.0, 24.0, 22.823529411764707)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.8)","(2.8, 3.35, 3.310843373493976)","(7.5, 12.5, 10.681818181818182)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.286842105263158)"
06-01-2023 15:20:19.431469,"(5.5, 8.2, 8.11)","(15.0, 24.0, 22.333333333333332)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.552631578947368)","(2.8, 3.35, 3.310843373493976)","(7.5, 12.5, 10.681818181818182)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.335555555555556)"
06-01-2023 15:20:20.641784,"(5.5, 8.6, 8.514285714285714)","(15.0, 24.0, 22.333333333333332)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.4375)","(2.8, 3.35, 3.1954545454545453)","(7.5, 12.5, 10.681818181818182)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.335555555555556)"
06-01-2023 15:20:21.874489,"(5.5, 8.6, 8.3)","(15.0, 24.0, 22.333333333333332)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.4375)","(2.8, 3.35, 3.1954545454545453)","(7.5, 12.5, 10.681818181818182)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.335555555555556)"
06-01-2023 15:20:23.085803,"(5.5, 8.6, 8.514285714285714)","(15.0, 24.0, 22.333333333333332)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.308823529411764)","(2.8, 3.35, 3.1954545454545453)","(7.5, 12.5, 10.625)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:24.306298,"(5.5, 8.6, 8.3)","(15.0, 24.0, 22.333333333333332)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.308823529411764)","(2.8, 3.35, 3.277659574468085)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:25.492372,"(5.5, 8.6, 8.3)","(15.0, 24.0, 22.928571428571427)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.308823529411764)","(2.8, 3.35, 3.277659574468085)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:26.713443,"(5.5, 8.6, 8.3)","(15.0, 24.0, 22.928571428571427)","(21.0, 44.0, 33.371428571428574)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.35, 3.2409090909090907)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:27.953391,"(5.5, 8.6, 8.2)","(15.0, 24.0, 22.928571428571427)","(21.0, 44.0, 37.714285714285715)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.25, 3.2409090909090907)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:29.076965,"(5.5, 8.6, 8.3)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 37.714285714285715)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.25, 3.2409090909090907)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:30.241310,"(5.5, 8.6, 8.5)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 34.10526315789474)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.25, 3.2409090909090907)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:31.335072,"(5.5, 8.6, 8.272727272727273)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 34.10526315789474)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.25, 3.2409090909090907)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:32.445948,"(5.5, 8.6, 8.5)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 34.10526315789474)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.25, 3.2895348837209304)","(7.5, 12.5, 10.61111111111111)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:33.551543,"(5.5, 8.6, 8.5)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 33.37931034482759)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.35, 3.277659574468085)","(7.5, 12.5, 10.73076923076923)","(5.0, 7.0, 6.431578947368421)","(5.5, 6.6, 6.378048780487805)"
06-01-2023 15:20:34.640957,"(5.5, 8.6, 8.2)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 33.37931034482759)","(9.0, 11.5, 10.238636363636363)","(2.8, 3.35, 3.277659574468085)","(7.5, 12.0, 10.75)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:35.782199,"(5.5, 8.6, 8.333333333333334)","(15.0, 24.0, 22.636363636363637)","(21.0, 42.0, 33.42857142857143)","(9.0, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.660714285714286)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:36.957821,"(5.5, 8.6, 8.239999999999998)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(9.0, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:38.129352,"(5.5, 8.6, 8.239999999999998)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(9.0, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:39.333884,"(5.5, 8.6, 8.28)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:40.517230,"(5.5, 8.6, 8.239999999999998)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:41.603026,"(5.5, 8.6, 7.5200000000000005)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:42.740948,"(5.5, 8.6, 7.4750000000000005)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:43.903037,"(5.5, 8.6, 7.4750000000000005)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.308333333333334)"
06-01-2023 15:20:45.073257,"(5.5, 8.6, 7.46)","(15.0, 24.0, 22.695652173913043)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.1799999999999997)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.450847457627119)","(5.5, 6.6, 6.219047619047619)"
06-01-2023 15:20:46.302383,"(5.5, 8.6, 7.46)","(15.0, 24.0, 22.82608695652174)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.2379310344827585)","(7.5, 12.0, 10.68)","(5.0, 7.0, 6.1454545454545455)","(5.5, 6.6, 6.219047619047619)"
06-01-2023 15:20:47.509724,"(5.5, 8.6, 7.463157894736843)","(15.0, 24.0, 22.82608695652174)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.8, 3.35, 3.2339285714285717)","(7.5, 12.0, 10.68)","(5.0, 6.8, 6.14)","(5.5, 6.6, 6.219047619047619)"
06-01-2023 15:20:48.720391,"(5.5, 8.6, 7.463157894736843)","(16.0, 24.0, 22.82608695652174)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.7, 3.35, 3.2339285714285717)","(7.5, 12.0, 10.714285714285714)","(5.0, 6.8, 5.9111111111111105)","(5.5, 6.6, 6.219047619047619)"
06-01-2023 15:20:49.908539,"(5.5, 8.6, 7.463157894736843)","(16.0, 24.0, 24.733333333333334)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.7, 3.35, 3.2339285714285717)","(7.5, 12.0, 10.714285714285714)","(5.0, 6.8, 5.95)","(5.5, 6.6, 6.219047619047619)"
06-01-2023 15:20:51.006823,"(5.5, 8.6, 7.463157894736843)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.1764705882353)","(8.5, 11.5, 10.411764705882353)","(2.7, 3.35, 3.25)","(7.5, 12.0, 10.714285714285714)","(5.0, 6.4, 5.88)","(5.5, 6.6, 6.333333333333333)"
06-01-2023 15:20:52.233306,"(5.5, 8.6, 7.463157894736843)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.29032258064516)","(8.5, 11.5, 10.588888888888889)","(2.7, 3.35, 3.2261904761904763)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 5.884848484848485)","(5.5, 6.6, 6.238709677419355)"
06-01-2023 15:20:53.489053,"(5.5, 8.2, 7.466666666666667)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.29032258064516)","(8.5, 11.5, 11.029411764705882)","(2.7, 3.35, 3.2437500000000004)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 5.985714285714286)","(5.5, 6.6, 6.238709677419355)"
06-01-2023 15:20:54.710043,"(5.5, 8.2, 7.4363636363636365)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.29032258064516)","(8.5, 11.5, 11.029411764705882)","(2.7, 3.35, 3.2214285714285715)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 5.969230769230769)","(5.5, 6.6, 6.266666666666667)"
06-01-2023 15:20:56.061226,"(5.5, 8.2, 7.4363636363636365)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.29032258064516)","(8.5, 11.5, 11.029411764705882)","(2.7, 3.35, 3.1785714285714284)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 6.006451612903226)","(5.5, 6.6, 6.314285714285714)"
06-01-2023 15:20:57.348520,"(5.5, 8.2, 7.4363636363636365)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 33.29032258064516)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2794117647058822)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 5.939130434782609)","(5.5, 6.6, 6.292307692307692)"
06-01-2023 15:20:58.633533,"(5.5, 8.2, 7.469565217391304)","(16.0, 25.0, 24.727272727272727)","(21.0, 42.0, 34.285714285714285)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2115384615384617)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 6.006451612903226)","(5.5, 6.6, 6.292307692307692)"
06-01-2023 15:20:59.954046,"(5.5, 8.2, 7.469565217391304)","(16.0, 25.0, 24.727272727272727)","(21.0, 40.0, 33.06666666666667)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.1863636363636365)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 6.006451612903226)","(5.5, 6.6, 6.333333333333333)"
06-01-2023 15:21:01.282465,"(5.5, 8.2, 7.469565217391304)","(16.0, 25.0, 24.727272727272727)","(21.0, 40.0, 33.06666666666667)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2666666666666666)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 6.006451612903226)","(5.5, 6.6, 6.333333333333333)"
06-01-2023 15:21:02.602299,"(5.5, 8.2, 7.469565217391304)","(16.0, 25.0, 24.727272727272727)","(21.0, 40.0, 33.06666666666667)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2115384615384617)","(7.5, 12.0, 10.862068965517242)","(5.0, 6.2, 6.006451612903226)","(5.5, 6.6, 6.333333333333333)"
06-01-2023 15:21:03.852041,"(5.5, 8.2, 7.4363636363636365)","(16.0, 25.0, 24.142857142857142)","(21.0, 40.0, 32.91428571428571)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2115384615384617)","(7.5, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.6, 6.333333333333333)"
06-01-2023 15:21:05.175682,"(5.5, 8.2, 7.427586206896552)","(16.0, 25.0, 23.428571428571427)","(21.0, 40.0, 32.705882352941174)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.23)","(7.5, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.6, 6.425)"
06-01-2023 15:21:06.487503,"(5.5, 8.2, 7.64)","(16.0, 25.0, 23.428571428571427)","(21.0, 40.0, 33.6)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2696428571428573)","(7.5, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.8, 6.425)"
06-01-2023 15:21:07.855298,"(5.5, 8.2, 7.661538461538461)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.6)","(8.5, 11.5, 11.03125)","(2.7, 3.35, 3.2973684210526315)","(7.5, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.8, 6.569230769230769)"
06-01-2023 15:21:09.133447,"(5.5, 8.0, 7.661538461538461)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.295945945945946)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.8, 6.526315789473684)"
06-01-2023 15:21:10.376877,"(5.5, 8.0, 7.661538461538461)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.2928571428571427)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.8, 6.607407407407408)"
06-01-2023 15:21:11.634584,"(5.5, 8.0, 7.661538461538461)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.2875)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.023529411764706)","(5.5, 6.8, 6.64)"
06-01-2023 15:21:12.838790,"(5.5, 8.0, 7.511111111111111)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.285483870967742)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.64)"
06-01-2023 15:21:14.052290,"(5.5, 8.0, 7.511111111111111)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.2810344827586206)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.64)"
06-01-2023 15:21:15.561631,"(5.5, 8.0, 7.648)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.016129032258064)","(2.7, 3.35, 3.2558823529411764)","(8.0, 12.0, 10.875)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.64)"
06-01-2023 15:21:16.980886,"(5.5, 8.0, 7.648)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.069444444444445)","(2.7, 3.35, 3.253030303030303)","(8.0, 12.0, 10.788461538461538)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.64)"
06-01-2023 15:21:18.347194,"(5.5, 8.0, 7.648)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.044117647058824)","(2.7, 3.35, 3.238)","(8.0, 12.0, 10.75)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.571428571428571)"
06-01-2023 15:21:19.695002,"(5.5, 8.0, 7.648)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.45454545454545)","(8.5, 11.5, 11.044117647058824)","(2.7, 3.35, 3.2314285714285713)","(8.0, 12.0, 10.75)","(5.0, 6.2, 6.033333333333333)","(5.5, 6.8, 6.533333333333333)"
06-01-2023 15:21:21.053448,"(5.5, 8.0, 7.648)","(16.0, 25.0, 23.73076923076923)","(21.0, 40.0, 33.30612244897959)","(8.5, 11.5, 11.041666666666666)","(2.7, 3.3, 3.214285714285714)","(8.0, 12.0, 10.928571428571429)","(5.0, 6.2, 6.057142857142857)","(5.5, 6.8, 6.4941176470588236)"
