,Summer Classic,Sahara Castle,King Wylde,Summer Fiesta,Lornas Flying,Wallys Boy,Johnny Baha,Tuta Grizzly
04-01-2023 13:14:25.017752,"(101.0, 470.0, 433.75)","(6.0, 9.2, 8.886956521739132)","(2.7, 3.15, 3.125)","(71.0, 170.0, 165.55555555555554)","(10.0, 13.0, 12.047619047619047)","(7.5, 11.5, 10.911764705882353)","(6.0, 6.8, 6.666666666666667)","(3.2, 4.2, 4.115384615384615)"
04-01-2023 13:14:26.184189,"(101.0, 470.0, 433.75)","(6.0, 9.2, 8.466666666666667)","(2.7, 3.15, 3.125)","(71.0, 170.0, 166.0)","(10.0, 13.0, 12.03225806451613)","(7.5, 11.5, 11.196969696969697)","(6.0, 6.8, 6.666666666666667)","(3.2, 4.2, 4.115384615384615)"
04-01-2023 13:14:27.290603,"(101.0, 470.0, 433.75)","(6.5, 9.0, 8.466666666666667)","(2.7, 3.15, 3.125)","(71.0, 170.0, 166.0)","(10.0, 13.0, 12.03225806451613)","(7.5, 11.5, 11.196969696969697)","(6.0, 6.8, 7.133333333333334)","(3.2, 4.2, 4.107142857142857)"
04-01-2023 13:14:28.397849,"(101.0, 470.0, 433.75)","(6.5, 9.0, 8.352941176470589)","(2.7, 3.15, 3.2)","(71.0, 170.0, 153.33333333333334)","(10.0, 13.0, 12.538461538461538)","(7.5, 11.5, 11.321428571428571)","(6.0, 7.4, 7.033333333333333)","(3.2, 4.2, 3.8483870967741933)"
04-01-2023 13:14:29.530752,"(101.0, 480.0, 415.71428571428567)","(6.5, 9.2, 8.91764705882353)","(2.7, 3.25, 3.242857142857143)","(71.0, 180.0, 153.33333333333334)","(10.0, 13.0, 12.625)","(7.5, 11.5, 11.241935483870968)","(6.0, 7.2, 7.0181818181818185)","(3.2, 4.1, 3.8413793103448275)"
04-01-2023 13:14:30.700245,"(101.0, 460.0, 397.77777777777777)","(6.5, 9.2, 8.933333333333334)","(2.7, 3.3, 3.2583333333333333)","(71.0, 180.0, 153.33333333333334)","(10.0, 13.0, 12.710526315789474)","(7.5, 11.5, 11.241935483870968)","(6.0, 7.2, 7.0285714285714285)","(3.2, 4.0, 3.74375)"
04-01-2023 13:14:31.880353,"(101.0, 460.0, 397.77777777777777)","(6.5, 9.0, 8.933333333333334)","(2.7, 3.3, 3.27)","(71.0, 180.0, 153.33333333333334)","(10.0, 13.0, 13.571428571428571)","(7.5, 11.5, 11.241935483870968)","(6.0, 7.2, 7.025)","(3.2, 3.9, 3.775)"
04-01-2023 13:14:33.091009,"(101.0, 460.0, 366.66666666666663)","(6.5, 9.0, 8.933333333333334)","(2.7, 3.3, 3.24)","(71.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.692307692307692)","(7.5, 11.5, 11.241935483870968)","(6.0, 7.2, 7.025)","(3.2, 3.9, 3.7249999999999996)"
04-01-2023 13:14:34.247970,"(101.0, 460.0, 366.66666666666663)","(6.5, 9.0, 8.89090909090909)","(2.7, 3.3, 3.25)","(71.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.705882352941176)","(7.5, 11.5, 11.136363636363637)","(6.0, 7.2, 7.025)","(3.2, 3.8, 3.7375)"
04-01-2023 13:14:35.411665,"(101.0, 370.0, 332.0)","(6.5, 9.0, 8.219047619047618)","(2.7, 3.3, 3.24)","(71.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.615384615384615)","(7.5, 11.5, 11.5)","(6.0, 7.2, 7.066666666666666)","(3.2, 3.75, 3.686842105263158)"
04-01-2023 13:14:36.688947,"(101.0, 370.0, 332.0)","(6.5, 9.0, 8.577777777777778)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.772727272727273)","(7.5, 12.0, 11.571428571428571)","(6.0, 7.2, 7.138461538461539)","(3.1, 3.75, 3.63)"
04-01-2023 13:14:37.901920,"(101.0, 370.0, 332.0)","(6.5, 8.8, 8.577777777777778)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.875)","(7.5, 12.0, 11.529411764705882)","(6.0, 7.2, 7.025)","(3.1, 3.75, 3.64)"
04-01-2023 13:14:39.065752,"(101.0, 370.0, 338.33333333333337)","(6.5, 8.8, 8.758333333333335)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.875)","(7.5, 12.0, 11.5)","(6.0, 7.2, 7.046153846153846)","(3.1, 3.65, 3.625)"
04-01-2023 13:14:40.232179,"(101.0, 370.0, 338.33333333333337)","(6.5, 8.8, 8.670370370370371)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.875)","(7.5, 12.0, 11.727272727272727)","(6.0, 7.2, 7.12)","(3.1, 3.7, 3.628)"
04-01-2023 13:14:41.405733,"(101.0, 370.0, 338.33333333333337)","(6.5, 8.8, 8.670370370370371)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.583333333333334)","(7.5, 12.0, 11.321428571428571)","(6.0, 7.2, 6.885714285714285)","(3.1, 3.7, 3.66)"
04-01-2023 13:14:42.608954,"(101.0, 370.0, 338.33333333333337)","(6.5, 8.8, 8.670370370370371)","(2.7, 3.3, 3.2953124999999996)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.375)","(6.0, 7.0, 6.885714285714285)","(3.1, 3.7, 3.66)"
04-01-2023 13:14:43.810758,"(101.0, 370.0, 338.33333333333337)","(6.5, 8.8, 8.642105263157895)","(2.7, 3.3, 3.2953124999999996)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.775862068965518)","(6.0, 7.0, 6.88)","(3.1, 3.7, 3.625)"
04-01-2023 13:14:45.213652,"(101.0, 370.0, 338.33333333333337)","(6.5, 9.4, 9.233333333333334)","(2.7, 3.3, 3.2916666666666665)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.705882352941176)","(7.5, 12.5, 11.64864864864865)","(6.0, 7.0, 6.88)","(3.1, 3.7, 3.618181818181818)"
04-01-2023 13:14:46.627782,"(101.0, 370.0, 338.33333333333337)","(6.5, 9.4, 9.306666666666667)","(2.7, 3.3, 3.3448630136986304)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.705882352941176)","(7.5, 12.5, 11.61111111111111)","(6.0, 7.0, 6.85)","(3.1, 3.7, 3.618181818181818)"
04-01-2023 13:14:48.030324,"(101.0, 370.0, 272.8571428571429)","(6.5, 9.4, 9.326315789473684)","(2.7, 3.35, 3.3523809523809525)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.583333333333334)","(7.5, 12.0, 11.210526315789474)","(6.0, 7.0, 6.866666666666666)","(3.1, 3.7, 3.591666666666667)"
04-01-2023 13:14:49.395429,"(101.0, 440.0, 272.8571428571429)","(6.5, 9.4, 9.408)","(2.7, 3.4, 3.353191489361702)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.705882352941176)","(7.5, 12.0, 11.347826086956522)","(6.0, 7.0, 6.684210526315789)","(3.1, 3.6, 3.525)"
04-01-2023 13:14:50.624339,"(101.0, 430.0, 388.3333333333333)","(6.5, 10.0, 9.408)","(2.7, 3.4, 3.3333333333333335)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.857142857142858)","(7.5, 12.0, 11.347826086956522)","(6.0, 7.0, 6.676190476190476)","(3.1, 3.6, 3.5714285714285716)"
04-01-2023 13:14:51.793750,"(101.0, 430.0, 310.0)","(6.5, 10.0, 9.242105263157894)","(2.7, 3.35, 3.316666666666667)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.857142857142858)","(7.5, 12.0, 11.4)","(6.0, 7.0, 6.676190476190476)","(3.1, 3.6, 3.5294117647058822)"
04-01-2023 13:14:53.003913,"(101.0, 430.0, 310.0)","(6.5, 10.0, 9.242105263157894)","(2.7, 3.35, 3.3441176470588236)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.857142857142858)","(7.5, 12.0, 11.333333333333334)","(6.0, 7.0, 6.568421052631579)","(3.1, 3.6, 3.5294117647058822)"
04-01-2023 13:14:54.220094,"(101.0, 430.0, 310.0)","(6.5, 10.0, 9.257142857142856)","(2.7, 3.35, 3.3516666666666666)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.25)","(6.0, 6.8, 6.709090909090909)","(3.1, 3.6, 3.518181818181818)"
04-01-2023 13:14:55.437601,"(101.0, 430.0, 310.0)","(6.5, 9.8, 9.266666666666666)","(2.7, 3.4, 3.3529411764705883)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.176470588235293)","(6.0, 6.8, 6.633333333333333)","(3.1, 3.55, 3.5013513513513512)"
04-01-2023 13:14:56.598769,"(101.0, 430.0, 211.8181818181818)","(6.5, 9.8, 9.266666666666667)","(2.7, 3.4, 3.3529411764705883)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.176470588235293)","(6.0, 6.8, 6.618181818181818)","(3.1, 3.55, 3.4970588235294118)"
04-01-2023 13:14:57.802206,"(101.0, 370.0, 285.0)","(6.5, 9.8, 9.327272727272728)","(2.7, 3.4, 3.3771428571428572)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.666666666666666)","(7.5, 11.5, 11.176470588235293)","(6.0, 6.8, 6.618181818181818)","(3.1, 3.55, 3.5090909090909093)"
04-01-2023 13:14:59.118406,"(101.0, 370.0, 285.0)","(6.5, 9.8, 9.242857142857142)","(2.7, 3.4, 3.372413793103448)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.928571428571429)","(7.5, 11.5, 11.5)","(6.0, 6.8, 6.633333333333333)","(3.1, 3.55, 3.5105263157894737)"
04-01-2023 13:15:00.356754,"(101.0, 360.0, 280.0)","(6.5, 9.8, 9.242857142857142)","(2.7, 3.4, 3.3777777777777778)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 12.5, 11.147058823529411)","(6.0, 6.8, 6.688888888888888)","(3.1, 3.55, 3.5075)"
04-01-2023 13:15:01.714010,"(101.0, 360.0, 280.0)","(6.5, 9.8, 9.242857142857142)","(2.7, 3.4, 3.3777777777777778)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(6.0, 7.0, 6.657142857142857)","(3.1, 3.55, 3.5075)"
04-01-2023 13:15:03.047651,"(101.0, 360.0, 280.0)","(6.5, 9.8, 9.4375)","(2.8, 3.4, 3.3733333333333335)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.657142857142857)","(3.0, 3.55, 3.5232142857142854)"
04-01-2023 13:15:04.370527,"(101.0, 360.0, 280.0)","(6.5, 9.6, 9.4)","(2.8, 3.4, 3.3703703703703702)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.709090909090909)","(3.0, 3.55, 3.5258064516129033)"
04-01-2023 13:15:05.950965,"(101.0, 360.0, 280.0)","(6.5, 9.4, 9.36)","(2.8, 3.4, 3.3652173913043475)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.644444444444444)","(3.0, 3.55, 3.5227272727272725)"
04-01-2023 13:15:07.377468,"(101.0, 360.0, 280.0)","(6.5, 9.6, 9.352380952380951)","(2.8, 3.4, 3.3652173913043475)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.25)","(5.5, 7.0, 6.644444444444444)","(3.0, 3.55, 3.5227272727272725)"
04-01-2023 13:15:08.715202,"(101.0, 360.0, 285.0)","(6.5, 9.6, 9.257142857142856)","(2.8, 3.4, 3.368)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.709090909090909)","(3.0, 3.55, 3.5258064516129033)"
04-01-2023 13:15:09.980694,"(101.0, 360.0, 280.0)","(6.5, 9.4, 9.25)","(2.8, 3.4, 3.3714285714285714)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.709090909090909)","(3.0, 3.55, 3.5258064516129033)"
04-01-2023 13:15:11.184701,"(101.0, 360.0, 280.0)","(6.5, 9.4, 9.25)","(2.8, 3.4, 3.367857142857143)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.166666666666666)","(5.5, 7.0, 6.709090909090909)","(3.0, 3.55, 3.503125)"
04-01-2023 13:15:12.319805,"(101.0, 360.0, 280.0)","(6.5, 9.4, 9.325)","(2.8, 3.4, 3.3655172413793104)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.166666666666666)","(5.5, 7.0, 6.644444444444444)","(3.0, 3.55, 3.503125)"
04-01-2023 13:15:13.566333,"(101.0, 400.0, 295.0)","(6.5, 9.6, 9.733333333333333)","(2.8, 3.4, 3.3625)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.23076923076923)","(5.5, 7.0, 6.644444444444444)","(3.0, 3.55, 3.5105263157894737)"
04-01-2023 13:15:14.784265,"(101.0, 400.0, 295.0)","(6.5, 10.0, 9.676923076923076)","(2.8, 3.4, 3.3666666666666667)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 13.972222222222221)","(7.5, 11.5, 11.1875)","(5.5, 7.0, 6.644444444444444)","(3.0, 3.55, 3.4794117647058824)"
04-01-2023 13:15:16.069306,"(101.0, 400.0, 295.0)","(6.5, 10.0, 9.714285714285714)","(2.8, 3.4, 3.36)","(81.0, 180.0, 153.33333333333334)","(10.0, 14.0, 14.7)","(7.5, 11.5, 11.166666666666666)","(5.5, 7.0, 6.623529411764705)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:17.364302,"(101.0, 400.0, 295.0)","(6.5, 10.0, 9.685714285714285)","(2.8, 3.4, 3.3625)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.5)","(7.5, 11.5, 11.147058823529411)","(5.5, 7.0, 6.62)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:18.670124,"(101.0, 400.0, 295.0)","(6.5, 10.0, 9.675)","(2.8, 3.4, 3.3583333333333334)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.62)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:19.969876,"(101.0, 400.0, 295.0)","(6.5, 9.8, 9.67)","(2.8, 3.4, 3.36)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.5122222222222224)"
04-01-2023 13:15:21.317989,"(101.0, 390.0, 223.33333333333334)","(6.5, 9.8, 9.67)","(2.8, 3.4, 3.3666666666666667)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.5)","(7.5, 11.5, 11.208333333333334)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:22.634442,"(101.0, 380.0, 290.0)","(6.5, 9.8, 9.67)","(2.8, 3.4, 3.355)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.5)","(7.5, 11.5, 11.291666666666666)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:23.969224,"(101.0, 380.0, 290.0)","(6.5, 9.8, 9.755555555555556)","(2.7, 3.4, 3.3653846153846154)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.13888888888889)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.487037037037037)"
04-01-2023 13:15:25.177278,"(101.0, 360.0, 280.0)","(6.5, 9.8, 9.706666666666667)","(2.7, 3.4, 3.3696969696969696)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.13888888888889)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.4857142857142858)"
04-01-2023 13:15:26.391925,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.7)","(2.7, 3.4, 3.3696969696969696)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.5)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.6)","(3.0, 3.55, 3.4857142857142858)"
04-01-2023 13:15:27.609928,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.625)","(2.7, 3.4, 3.3696969696969696)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.608695652173913)","(3.0, 3.55, 3.4857142857142858)"
04-01-2023 13:15:28.851695,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.625)","(2.7, 3.4, 3.378846153846154)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.307692307692308)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.608695652173913)","(3.0, 3.55, 3.515116279069767)"
04-01-2023 13:15:30.061710,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.692307692307692)","(2.7, 3.4, 3.3708333333333336)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.5)","(7.5, 11.5, 11.416666666666666)","(5.5, 6.8, 6.545454545454546)","(3.0, 3.55, 3.56875)"
04-01-2023 13:15:31.281556,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.68)","(2.7, 3.4, 3.368)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.4)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.7)","(3.0, 3.6, 3.56875)"
04-01-2023 13:15:32.457852,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.56)","(2.7, 3.4, 3.373076923076923)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.5666666666666664)"
04-01-2023 13:15:33.722625,"(101.0, 350.0, 275.0)","(6.5, 9.6, 9.48235294117647)","(2.7, 3.4, 3.372)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.5666666666666664)"
04-01-2023 13:15:35.080467,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.426666666666668)","(2.7, 3.4, 3.372)","(81.0, 180.0, 153.33333333333334)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.5076923076923077)"
04-01-2023 13:15:36.296101,"(101.0, 350.0, 275.0)","(6.5, 9.8, 9.426666666666668)","(2.7, 3.4, 3.372)","(81.0, 180.0, 156.92307692307693)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.147058823529411)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.52)"
04-01-2023 13:15:37.456100,"(101.0, 350.0, 270.0)","(6.5, 9.8, 9.453333333333333)","(2.7, 3.4, 3.378)","(81.0, 180.0, 156.92307692307693)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.416666666666666)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.529166666666667)"
04-01-2023 13:15:38.607659,"(101.0, 350.0, 270.0)","(6.5, 9.8, 9.488888888888889)","(2.7, 3.4, 3.3652173913043475)","(81.0, 180.0, 156.92307692307693)","(10.0, 15.0, 14.55)","(7.5, 11.5, 11.4375)","(5.5, 6.8, 6.75)","(3.0, 3.6, 3.502702702702703)"
04-01-2023 13:15:39.802670,"(101.0, 350.0, 280.0)","(6.5, 9.8, 8.013333333333334)","(2.7, 3.4, 3.4466666666666668)","(81.0, 180.0, 159.16666666666666)","(10.0, 15.0, 15.88888888888889)","(7.5, 11.5, 11.34375)","(5.5, 6.8, 6.633333333333333)","(3.0, 3.6, 3.515217391304348)"
04-01-2023 13:15:40.943790,"(101.0, 380.0, 285.0)","(6.5, 9.4, 8.013333333333334)","(2.7, 3.5, 3.4613636363636364)","(81.0, 180.0, 161.11111111111111)","(10.0, 16.0, 16.043478260869566)","(7.5, 11.5, 11.192307692307692)","(5.5, 6.8, 6.716666666666667)","(3.0, 3.55, 3.5084615384615385)"
04-01-2023 13:15:42.055201,"(101.0, 380.0, 285.0)","(6.5, 9.2, 8.628571428571428)","(2.7, 3.5, 3.4613636363636364)","(81.0, 170.0, 161.11111111111111)","(10.0, 16.5, 15.75)","(7.5, 11.5, 11.305555555555555)","(5.5, 6.8, 6.75)","(3.0, 3.55, 3.507142857142857)"
04-01-2023 13:15:43.177288,"(101.0, 340.0, 265.0)","(6.5, 9.2, 8.825)","(2.7, 3.45, 3.438)","(81.0, 170.0, 158.0)","(10.0, 16.5, 15.75)","(7.5, 11.5, 11.944444444444445)","(5.5, 7.0, 6.75)","(3.0, 3.55, 3.467857142857143)"
04-01-2023 13:15:44.449341,"(101.0, 340.0, 265.0)","(6.5, 9.0, 8.9)","(2.7, 3.45, 3.4423076923076925)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.972972972972974)","(7.5, 12.0, 11.95)","(5.5, 7.0, 6.76551724137931)","(3.0, 3.5, 3.4357142857142855)"
04-01-2023 13:15:45.705164,"(101.0, 340.0, 265.0)","(6.5, 9.0, 8.775)","(2.7, 3.45, 3.4488372093023254)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.972972972972974)","(7.5, 12.0, 11.928571428571429)","(5.5, 7.0, 6.781132075471698)","(3.0, 3.5, 3.4357142857142855)"
04-01-2023 13:15:46.912394,"(101.0, 340.0, 265.0)","(6.5, 9.0, 8.7)","(2.8, 3.5, 3.4488372093023254)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.972972972972974)","(8.5, 12.0, 11.722222222222221)","(5.5, 7.0, 6.8133333333333335)","(3.0, 3.5, 3.4357142857142855)"
04-01-2023 13:15:47.960307,"(101.0, 340.0, 265.0)","(6.5, 9.0, 8.82857142857143)","(2.8, 3.5, 3.4488372093023254)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.972972972972974)","(8.5, 12.0, 11.5)","(5.5, 7.0, 6.8133333333333335)","(3.0, 3.5, 3.4357142857142855)"
04-01-2023 13:15:49.197495,"(101.0, 340.0, 265.0)","(6.5, 9.0, 8.6)","(2.8, 3.5, 3.435714285714286)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.972972972972974)","(8.5, 12.0, 11.5)","(5.5, 7.0, 6.8133333333333335)","(3.0, 3.5, 3.465625)"
04-01-2023 13:15:50.377751,"(101.0, 340.0, 265.0)","(6.5, 8.6, 8.488888888888889)","(2.8, 3.45, 3.4045454545454548)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.81578947368421)","(8.5, 12.0, 11.36111111111111)","(5.5, 7.0, 6.888888888888888)","(3.0, 3.5, 3.5065789473684212)"
04-01-2023 13:15:51.615963,"(101.0, 340.0, 265.0)","(6.5, 8.4, 8.25)","(2.8, 3.45, 3.4489795918367347)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.958333333333334)","(8.5, 11.5, 11.391304347826086)","(5.5, 7.0, 6.888888888888888)","(3.0, 3.55, 3.510869565217391)"
04-01-2023 13:15:52.828401,"(101.0, 340.0, 265.0)","(6.5, 8.4, 8.08)","(2.8, 3.5, 3.4529411764705884)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.81578947368421)","(8.5, 11.5, 11.258064516129032)","(5.5, 7.0, 6.888888888888888)","(3.0, 3.55, 3.510869565217391)"
04-01-2023 13:15:54.078604,"(101.0, 340.0, 265.0)","(6.5, 8.2, 8.0)","(2.8, 3.5, 3.4450000000000003)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.558823529411764)","(8.5, 11.5, 11.211538461538462)","(5.5, 7.0, 7.144444444444445)","(3.0, 3.55, 3.5166666666666666)"
04-01-2023 13:15:55.365965,"(101.0, 340.0, 265.0)","(6.5, 8.2, 7.963636363636364)","(2.8, 3.45, 3.435526315789474)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.558823529411764)","(8.5, 11.5, 11.22)","(5.5, 7.2, 7.2125)","(3.0, 3.55, 3.55625)"
04-01-2023 13:15:56.631320,"(101.0, 340.0, 265.0)","(6.5, 8.0, 7.963636363636364)","(2.8, 3.45, 3.4236842105263157)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.558823529411764)","(8.5, 11.5, 11.461538461538462)","(5.5, 7.4, 7.13)","(3.0, 3.6, 3.55609756097561)"
04-01-2023 13:15:57.804811,"(101.0, 390.0, 206.66666666666666)","(6.5, 8.0, 7.955555555555556)","(2.8, 3.45, 3.3523809523809525)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.772727272727273)","(8.5, 11.5, 11.26086956521739)","(5.5, 7.2, 7.144444444444445)","(3.0, 3.6, 3.556578947368421)"
04-01-2023 13:15:59.012007,"(101.0, 370.0, 250.0)","(6.5, 8.2, 8.035294117647059)","(2.8, 3.35, 3.3499999999999996)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.772727272727273)","(8.5, 11.5, 11.352941176470589)","(5.5, 7.2, 7.216666666666667)","(3.0, 3.6, 3.556578947368421)"
04-01-2023 13:16:00.206934,"(101.0, 360.0, 275.0)","(6.5, 8.2, 8.057142857142857)","(2.8, 3.4, 3.3425925925925926)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.772727272727273)","(8.5, 11.5, 11.211538461538462)","(5.5, 7.4, 7.185714285714286)","(3.0, 3.6, 3.556578947368421)"
04-01-2023 13:16:01.429171,"(101.0, 360.0, 275.0)","(6.5, 8.2, 8.094736842105263)","(2.8, 3.4, 3.3522727272727275)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.907407407407407)","(8.5, 11.5, 11.092592592592593)","(5.5, 7.4, 7.190476190476191)","(3.0, 3.6, 3.6025)"
04-01-2023 13:16:02.582290,"(101.0, 360.0, 275.0)","(6.5, 8.2, 8.104761904761904)","(2.8, 3.4, 3.3522727272727275)","(81.0, 170.0, 165.0)","(10.0, 16.5, 16.042857142857144)","(8.5, 11.5, 11.132352941176471)","(5.5, 7.4, 7.137931034482759)","(3.0, 3.65, 3.576)"
04-01-2023 13:16:03.758513,"(101.0, 360.0, 275.0)","(6.5, 8.6, 8.495999999999999)","(2.8, 3.4, 3.3576923076923078)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.22972972972973)","(5.5, 7.2, 7.168)","(3.0, 3.6, 3.5625)"
04-01-2023 13:16:05.010111,"(101.0, 340.0, 265.0)","(6.5, 8.6, 8.463157894736842)","(2.8, 3.4, 3.3576923076923078)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.22972972972973)","(5.5, 7.2, 7.168)","(3.0, 3.6, 3.534375)"
