,Kilara Boy,Jimbaran Express,Collateral Coin,Alis Mate,Smooth Grace,Kulu Nomad,Mandoza Ripple
10-01-2023 19:04:14.641792,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.5, 9.922222222222222)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.45)"
10-01-2023 19:04:15.755181,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:04:16.831620,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:04:17.897266,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:18.957887,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:20.089359,"(2.1, 3.4, 2.84)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:21.228401,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:22.448602,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:23.559735,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:24.684648,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:25.803136,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:26.979106,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:28.054567,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:29.221914,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:30.315671,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.209090909090907)"
10-01-2023 19:04:31.476115,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:32.685251,"(2.1, 3.4, 3.226086956521739)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:33.849395,"(2.1, 3.4, 2.84)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:34.938626,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:36.061669,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:37.155181,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:38.235691,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:39.223839,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:40.188853,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:41.191842,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 34.875)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.115384615384615)"
10-01-2023 19:04:42.401764,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.433333333333334)"
10-01-2023 19:04:43.526657,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 8.222222222222221)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.433333333333334)"
10-01-2023 19:04:44.633547,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 10.5, 10.163636363636364)","(5.5, 8.6, 6.720000000000001)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.433333333333334)"
10-01-2023 19:04:45.786565,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 10.5, 8.709090909090909)","(5.5, 9.0, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:46.859372,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:47.935348,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:49.035203,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:50.132946,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:51.090805,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.528571428571428)"
10-01-2023 19:04:52.106526,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.82857142857143)"
10-01-2023 19:04:53.138059,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.82857142857143)"
10-01-2023 19:04:54.253857,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.82857142857143)"
10-01-2023 19:04:55.411288,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.149999999999999)"
10-01-2023 19:04:56.684062,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:04:57.822334,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:04:58.884214,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:04:59.915421,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:00.998560,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:02.094566,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 38.0, 23.81818181818182)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:03.077062,"(2.1, 3.4, 3.0072727272727273)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:04.007394,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:04.963661,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:05.981694,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:06.996113,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:07.991374,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:08.991769,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:09.988488,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:11.083184,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.25)"
10-01-2023 19:05:12.130200,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:13.142771,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.4)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:14.154945,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 8.8, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:15.124110,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:16.134839,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:17.121821,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:18.102274,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:19.044460,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:19.982050,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:20.908171,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:21.829995,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:22.839988,"(2.1, 3.4, 2.616)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:23.810957,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:24.914512,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 13.085714285714285)"
10-01-2023 19:05:25.840202,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.45)"
10-01-2023 19:05:26.862703,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:27.844421,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:28.838659,"(2.1, 3.4, 3.229565217391304)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:29.759787,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:30.696662,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:31.623467,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:32.538073,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:33.535391,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:34.437354,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:35.351761,"(2.1, 3.4, 3.0072727272727273)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:36.351276,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:37.294057,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:38.291344,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:39.315020,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:40.261095,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:41.240126,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:42.168453,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 34.0, 26.25)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:43.202281,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:44.209340,"(2.1, 3.4, 3.0072727272727273)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.55)"
10-01-2023 19:05:45.162568,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 11.0, 8.709090909090909)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.185714285714285)"
10-01-2023 19:05:46.128513,"(2.1, 3.4, 3.219130434782609)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 11.0, 10.618181818181817)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.185714285714285)"
10-01-2023 19:05:47.076748,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 10.5, 10.163636363636364)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.185714285714285)"
10-01-2023 19:05:48.031618,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 10.5, 10.163636363636364)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.45)"
10-01-2023 19:05:48.967992,"(2.1, 3.4, 2.794285714285714)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 10.5, 10.163636363636364)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 12.45)"
10-01-2023 19:05:49.906488,"(2.1, 3.4, 2.817142857142857)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 10.5, 10.163636363636364)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.014285714285714)"
10-01-2023 19:05:50.804564,"(2.1, 3.4, 3.0072727272727273)","(5.5, 10.0, 9.477777777777778)","(18.0, 32.0, 23.5625)","(6.5, 10.5, 10.163636363636364)","(5.5, 9.0, 8.577777777777778)","(11.0, 21.0, 15.375)","(6.0, 17.5, 9.014285714285714)"
