,Patricias Pride,Tumbling Dice,Burned,Magistrate,Cheeky Willow,Godges,Tequila Worm,Really Royal
10-01-2023 17:01:26.760264,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:27.977102,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:29.225210,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:30.413962,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:31.690436,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:32.962431,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:34.248530,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:35.547560,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 407.5)"
10-01-2023 17:01:36.807471,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 17:01:38.111244,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:39.338023,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:40.605676,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 8.0625)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 65.0)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:41.890265,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.761904761904762)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 31.944444444444443)","(6.5, 17.0, 8.18)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:43.205915,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.673684210526316)","(7.0, 15.5, 7.887499999999999)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 8.36)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:44.463579,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.673684210526316)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:45.750950,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.463157894736843)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:46.961573,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:48.209725,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:49.736983,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:50.979658,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:52.217563,"(61.0, 550.0, 468.33333333333337)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:53.752010,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:55.454895,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:56.819034,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:58.231986,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:01:59.633789,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:00.798850,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 8.88888888888889)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:02.101409,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 11.44)","(1.55, 2.22, 1.5932142857142857)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:03.377875,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 621.6666666666666)"
10-01-2023 17:02:04.677585,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 407.5)"
10-01-2023 17:02:05.927506,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 407.5)"
10-01-2023 17:02:07.132433,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 407.5)"
10-01-2023 17:02:08.271707,"(61.0, 450.0, 385.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 407.5)"
10-01-2023 17:02:09.544417,"(61.0, 550.0, 487.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 407.5)"
10-01-2023 17:02:11.107369,"(61.0, 550.0, 487.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:12.455280,"(61.0, 550.0, 487.0)","(4.2, 7.2, 4.505263157894737)","(7.0, 15.5, 9.044444444444444)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 66.66666666666667)","(19.0, 50.0, 33.75)","(6.5, 17.0, 9.65)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:13.780542,"(61.0, 550.0, 487.0)","(4.2, 7.2, 4.6947368421052635)","(7.0, 15.5, 15.36)","(1.55, 2.22, 1.5866666666666667)","(21.0, 90.0, 80.0)","(19.0, 50.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:15.188338,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:16.646408,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:18.031518,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:19.499941,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:21.004607,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:22.427047,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:23.829322,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 36.388888888888886)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:25.224916,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 80.0)","(19.0, 60.0, 36.388888888888886)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 410.0)"
10-01-2023 17:02:27.024520,"(61.0, 550.0, 478.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 623.3333333333334)"
10-01-2023 17:02:28.474036,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:29.959981,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:31.347167,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:32.697243,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:34.038953,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:35.485320,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:36.906537,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:38.288461,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:39.928334,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.766666666666667)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 70.0)","(19.0, 60.0, 38.75)","(6.5, 17.0, 13.080000000000002)","(101.0, 730.0, 638.5714285714286)"
10-01-2023 17:02:41.404587,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 15.853846153846153)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 68.58823529411765)","(19.0, 60.0, 36.25)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:42.923728,"(61.0, 450.0, 130.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 15.853846153846153)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 571.25)"
10-01-2023 17:02:44.251662,"(61.0, 450.0, 130.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.9)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 36.25)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:45.552669,"(61.0, 450.0, 130.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 10.9)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:47.013275,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:48.435572,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:49.851154,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.22, 1.5866666666666667)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:51.276014,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.22, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:52.628030,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:53.903605,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:55.257734,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:56.624686,"(61.0, 450.0, 250.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:58.044030,"(61.0, 450.0, 133.33333333333331)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:02:59.425285,"(61.0, 550.0, 295.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5977272727272729)","(21.0, 110.0, 68.58823529411765)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:03:00.981617,"(61.0, 540.0, 295.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:03:02.618256,"(61.0, 540.0, 295.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:03:03.930610,"(61.0, 540.0, 295.0)","(4.2, 8.4, 4.6947368421052635)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 603.0)"
10-01-2023 17:03:05.266797,"(61.0, 540.0, 295.0)","(4.2, 8.4, 5.0476190476190474)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 66.0)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 420.0)"
10-01-2023 17:03:06.609861,"(61.0, 540.0, 297.5)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 14.67142857142857)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 35.833333333333336)","(19.0, 55.0, 38.333333333333336)","(6.5, 17.0, 14.55)","(101.0, 730.0, 420.0)"
10-01-2023 17:03:07.917513,"(61.0, 540.0, 297.5)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 35.833333333333336)","(19.0, 55.0, 25.4)","(6.5, 17.0, 10.6)","(101.0, 730.0, 420.0)"
10-01-2023 17:03:09.232359,"(61.0, 540.0, 134.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 35.833333333333336)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 10.6)","(101.0, 730.0, 420.0)"
10-01-2023 17:03:10.812537,"(61.0, 450.0, 134.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 37.5)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 10.6)","(101.0, 730.0, 625.0)"
10-01-2023 17:03:12.709356,"(61.0, 450.0, 193.33333333333334)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 38.4)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 10.6)","(101.0, 730.0, 530.0)"
10-01-2023 17:03:14.157206,"(61.0, 450.0, 193.33333333333334)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 38.4)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 13.24)","(101.0, 730.0, 530.0)"
10-01-2023 17:03:15.461853,"(61.0, 450.0, 142.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 38.4)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 10.866666666666667)","(101.0, 730.0, 440.0)"
10-01-2023 17:03:16.843955,"(61.0, 450.0, 150.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 38.4)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 13.32)","(101.0, 730.0, 440.0)"
10-01-2023 17:03:18.160035,"(61.0, 450.0, 150.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 100.0, 31.7)","(19.0, 55.0, 30.333333333333336)","(6.5, 17.0, 13.32)","(101.0, 730.0, 440.0)"
10-01-2023 17:03:19.411071,"(61.0, 450.0, 150.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 31.7)","(19.0, 55.0, 25.4)","(6.5, 17.0, 13.32)","(101.0, 730.0, 440.0)"
10-01-2023 17:03:20.664009,"(61.0, 450.0, 150.0)","(4.2, 8.4, 4.863157894736842)","(7.0, 17.5, 11.033333333333333)","(1.55, 2.18, 1.5884848484848486)","(21.0, 110.0, 31.7)","(19.0, 55.0, 25.4)","(6.5, 17.0, 13.32)","(101.0, 730.0, 606.0)"
