,Jalapeno Lad,Aston Chaffy,Just Buffy,Emerley Sharon,Oda May,Magic Ebbs
08-01-2023 18:33:21.512869,"(4.6, 7.0, 5.8)","(3.5, 3.8, 3.6804347826086956)","(3.4, 5.1, 3.615)","(5.5, 8.6, 7.25)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:22.435035,"(4.6, 7.0, 5.8)","(3.5, 3.8, 3.6804347826086956)","(3.4, 5.1, 3.615)","(5.5, 8.6, 7.25)","(4.8, 12.0, 9.5)","(10.0, 20.0, 20.357142857142858)"
08-01-2023 18:33:23.314503,"(4.6, 7.0, 5.8)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.1, 4.171875)","(5.5, 8.6, 7.25)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.357142857142858)"
08-01-2023 18:33:24.644263,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 3.85)","(5.5, 8.6, 7.870588235294118)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.357142857142858)"
08-01-2023 18:33:25.776283,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 3.85)","(5.5, 8.6, 7.633333333333333)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.357142857142858)"
08-01-2023 18:33:26.734165,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 3.85)","(5.5, 8.6, 7.633333333333333)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.357142857142858)"
08-01-2023 18:33:27.758737,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.447619047619048)","(5.5, 8.6, 7.581818181818182)","(4.8, 12.0, 9.5)","(10.0, 21.0, 19.5)"
08-01-2023 18:33:28.804891,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.2)","(5.5, 8.6, 7.0)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:29.788635,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.15)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:30.737218,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.540625)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:31.669615,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.473684210526316)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:32.716396,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.473684210526316)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:33.700228,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.473684210526316)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:34.641433,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.473684210526316)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:35.585443,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.516666666666667)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:36.570050,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.516666666666667)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:37.563023,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.457894736842105)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:38.442295,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.457894736842105)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 19.5)"
08-01-2023 18:33:39.394223,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.457894736842105)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 20.0, 20.0)"
08-01-2023 18:33:40.317562,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.02)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:41.265673,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.457894736842105)","(5.5, 8.6, 6.885714285714285)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:42.222331,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.233333333333333)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 9.5)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:43.156961,"(4.6, 7.0, 5.199999999999999)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.5)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:44.138927,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.3)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:45.115771,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 20.0)"
08-01-2023 18:33:46.285370,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:47.279014,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:48.421733,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:49.436078,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:50.513322,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:51.702264,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:52.957998,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.544444444444444)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:54.124798,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.433333333333334)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.75)"
08-01-2023 18:33:55.093148,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.433333333333334)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.333333333333332)","(10.0, 21.0, 19.375)"
08-01-2023 18:33:56.152314,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 4.9, 4.569230769230769)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.5)"
08-01-2023 18:33:57.427597,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:33:58.593469,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:33:59.752826,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:01.038130,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:02.172118,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:03.243345,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:04.431577,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:05.554994,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:06.645150,"(4.6, 7.0, 5.125)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 19.625)"
08-01-2023 18:34:07.828488,"(4.6, 7.0, 5.133333333333334)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 21.0, 18.875)"
08-01-2023 18:34:08.908654,"(4.6, 7.0, 5.133333333333334)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.466666666666667)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 20.0, 18.875)"
08-01-2023 18:34:09.979593,"(4.6, 7.0, 5.527272727272727)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 12.0, 8.166666666666668)","(10.0, 20.0, 18.875)"
08-01-2023 18:34:11.099475,"(4.6, 7.0, 5.527272727272727)","(3.5, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.875)"
08-01-2023 18:34:12.204507,"(4.6, 7.0, 5.44)","(3.7, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.875)"
08-01-2023 18:34:13.279737,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.638235294117647)","(3.4, 5.0, 4.466666666666667)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.625)"
08-01-2023 18:34:14.422368,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.625)"
08-01-2023 18:34:15.543291,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.625)"
08-01-2023 18:34:16.555170,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.638235294117647)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.625)"
08-01-2023 18:34:17.562807,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.694230769230769)","(3.4, 5.0, 4.688888888888889)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.625)"
08-01-2023 18:34:18.674532,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.694230769230769)","(3.4, 5.0, 4.705263157894737)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:19.789272,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.694230769230769)","(3.4, 5.0, 4.705263157894737)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:20.835353,"(4.6, 7.0, 5.800000000000001)","(3.7, 3.8, 3.694230769230769)","(3.4, 5.0, 4.705263157894737)","(5.5, 8.6, 7.646153846153846)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:21.958823,"(4.6, 6.8, 6.266666666666667)","(3.7, 3.8, 3.721428571428571)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.989473684210527)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:23.116564,"(4.6, 6.4, 5.955555555555556)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.989473684210527)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:24.141243,"(4.6, 6.0, 5.644444444444444)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.0)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:25.177334,"(4.6, 5.9, 5.207692307692308)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 6.733333333333333)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:26.280516,"(4.6, 5.9, 5.207692307692308)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 6.733333333333333)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:27.280846,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 6.733333333333333)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 18.75)"
08-01-2023 18:34:28.415176,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 6.733333333333333)","(4.8, 13.0, 8.333333333333334)","(10.0, 20.0, 19.5)"
08-01-2023 18:34:29.639104,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 6.733333333333333)","(4.8, 13.0, 8.333333333333334)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:30.777381,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.0)","(4.8, 13.0, 8.333333333333334)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:31.780831,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.0)","(4.8, 13.0, 8.333333333333334)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:32.818657,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.666666666666667)","(5.5, 8.6, 7.0)","(4.8, 13.0, 8.5)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:33.882525,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.541176470588235)","(5.5, 8.6, 6.333333333333333)","(4.8, 14.0, 10.45)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:34.935733,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 5.0, 4.620833333333334)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 10.45)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:35.988677,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 4.9, 4.564)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 10.45)","(10.0, 21.0, 19.5)"
08-01-2023 18:34:37.120297,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 4.9, 4.564)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.144444444444444)","(10.0, 21.0, 19.9)"
08-01-2023 18:34:38.333652,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 4.9, 4.564)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.144444444444444)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:39.428955,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.7568965517241377)","(3.4, 4.9, 4.564)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:40.422598,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.743548387096774)","(3.4, 4.9, 4.656521739130435)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:41.519401,"(4.6, 5.9, 5.1241379310344835)","(3.7, 3.8, 3.743548387096774)","(3.4, 4.9, 4.656521739130435)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:42.594592,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.672727272727273)","(3.4, 4.9, 4.656521739130435)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:43.640449,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.672727272727273)","(3.4, 4.9, 4.656521739130435)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:44.684958,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.672727272727273)","(3.4, 4.9, 4.656521739130435)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 19.75)"
08-01-2023 18:34:45.779457,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.588888888888889)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 20.625)"
08-01-2023 18:34:46.760060,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.588888888888889)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 20.625)"
08-01-2023 18:34:47.841967,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.588888888888889)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 20.625)"
08-01-2023 18:34:49.004892,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.588888888888889)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.657142857142857)","(10.0, 21.0, 20.625)"
08-01-2023 18:34:50.114214,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.66)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.23076923076923)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:51.210011,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.66)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.23076923076923)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:52.551561,"(4.6, 5.9, 5.0)","(3.7, 3.8, 3.683333333333333)","(3.4, 4.9, 4.66)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.23076923076923)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:53.737052,"(4.6, 5.9, 5.0)","(3.7, 4.2, 3.9375)","(3.4, 4.9, 4.66)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 12.23076923076923)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:54.980652,"(4.6, 5.9, 5.0)","(3.7, 4.2, 3.975)","(3.4, 4.9, 4.6)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 13.0)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:56.051472,"(4.6, 5.9, 5.0)","(3.7, 4.2, 3.975)","(3.4, 4.8, 4.6)","(5.5, 7.4, 6.990909090909091)","(4.8, 13.5, 10.799999999999999)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:57.060997,"(4.6, 5.9, 5.0)","(3.7, 4.2, 3.975)","(3.4, 4.9, 4.677777777777778)","(5.5, 7.4, 6.990909090909091)","(4.8, 16.0, 11.85)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:58.121681,"(4.6, 5.9, 5.0)","(3.7, 4.2, 4.061538461538461)","(3.4, 4.9, 4.677777777777778)","(5.5, 7.4, 6.990909090909091)","(4.8, 15.5, 13.133333333333333)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:34:59.218428,"(4.6, 5.9, 5.0)","(3.7, 4.2, 4.061538461538461)","(3.4, 4.9, 4.677777777777778)","(5.5, 7.4, 6.990909090909091)","(4.8, 15.5, 13.133333333333333)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:00.378332,"(4.6, 5.9, 5.0)","(3.7, 4.2, 3.8941176470588235)","(3.4, 4.9, 4.677777777777778)","(5.5, 7.4, 6.990909090909091)","(4.8, 15.5, 13.133333333333333)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:01.488032,"(4.6, 5.9, 5.0)","(3.7, 4.1, 3.808333333333333)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.4, 6.466666666666667)","(4.8, 15.5, 11.36)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:02.545528,"(4.6, 5.9, 4.7)","(3.7, 4.1, 3.792307692307692)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.4, 6.8)","(4.8, 15.5, 13.228571428571428)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:03.476027,"(4.6, 5.7, 4.833333333333334)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.8)","(4.8, 15.0, 13.228571428571428)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:04.530858,"(4.6, 5.5, 4.631578947368421)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.8)","(4.8, 15.0, 13.342857142857142)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:05.558458,"(4.6, 5.3, 4.589473684210526)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.8)","(4.8, 15.0, 13.342857142857142)","(10.0, 20.0, 19.708333333333332)"
08-01-2023 18:35:06.618616,"(4.6, 5.0, 4.907692307692308)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 12.2)","(10.0, 20.0, 21.541666666666664)"
08-01-2023 18:35:07.682655,"(4.6, 5.0, 4.766666666666667)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 13.338461538461537)","(10.0, 22.0, 21.541666666666664)"
08-01-2023 18:35:08.824638,"(4.6, 4.9, 4.62)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 13.613333333333333)","(10.0, 22.0, 21.541666666666664)"
08-01-2023 18:35:09.923842,"(4.6, 4.9, 4.62)","(3.7, 4.0, 3.9333333333333336)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 13.947368421052632)","(10.0, 22.0, 21.541666666666664)"
08-01-2023 18:35:10.921685,"(4.6, 4.7, 4.565)","(3.7, 4.0, 3.965)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 12.75)","(10.0, 22.0, 21.576923076923077)"
08-01-2023 18:35:11.920470,"(4.6, 4.7, 4.550000000000001)","(3.7, 4.0, 3.975)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 12.75)","(10.0, 22.0, 21.576923076923077)"
08-01-2023 18:35:12.956292,"(4.6, 4.7, 4.550000000000001)","(3.7, 4.0, 3.975)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 12.75)","(10.0, 22.0, 21.576923076923077)"
08-01-2023 18:35:14.116981,"(4.6, 4.7, 4.550000000000001)","(3.7, 4.0, 3.975)","(3.4, 4.9, 4.681818181818182)","(5.5, 7.2, 6.45)","(4.8, 15.0, 12.75)","(10.0, 22.0, 21.576923076923077)"
