,Goldstar Linda,Know Ratio,Smash Wave,Maisey,Ohoka Torey,Epic Blossom,Mine Hunter,Goldstar Ange
05-01-2023 16:42:10.481130,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:11.642156,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:12.831901,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:14.016402,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:15.182380,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:16.300537,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:17.557272,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:18.992431,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:20.284247,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:21.578430,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:22.926164,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:24.230386,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:25.415093,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:26.569048,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:27.759593,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:28.961495,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:30.141675,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:31.287726,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:32.421642,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:33.554425,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:34.765481,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:36.020606,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:37.462330,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:38.813272,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:40.091448,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:41.458324,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:42.783875,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:44.065642,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:45.397580,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:46.702671,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:47.996891,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:49.457743,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:50.872059,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:52.171324,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:53.445046,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:54.700621,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:55.962477,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:57.165853,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:58.337747,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:42:59.587411,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:00.833409,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:02.118684,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:03.360746,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:04.711887,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:06.008510,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:07.237465,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 24.2)","(16.0, 90.0, 84.60714285714286)","(8.0, 16.0, 14.676923076923078)"
05-01-2023 16:43:08.722786,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 26.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:10.126989,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:11.427136,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:12.673060,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:13.875758,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:15.072166,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:16.266354,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:17.383687,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:18.670640,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:19.873990,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:21.090367,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:22.315810,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:23.534386,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:24.677432,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:25.757015,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:26.763603,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:27.806379,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:28.942532,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:30.038004,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:31.111476,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:32.215032,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:33.301904,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:34.388925,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:35.510216,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:36.657955,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:37.756519,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:38.813853,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:39.834078,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:40.833920,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:41.860396,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:42.931674,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:44.026675,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:45.108222,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:43:46.129041,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.563636363636364)","(21.0, 120.0, 66.52941176470588)","(31.0, 210.0, 128.1818181818182)","(11.0, 27.0, 25.08888888888889)","(16.0, 90.0, 84.60714285714286)","(8.0, 17.0, 15.523076923076923)"
