,Hardin,Rocket Ballad,Cristiano Boy,Chartered Course,Comeonturnmeloose,Colonial Road,Mister Deeks
06-01-2023 10:30:55.047907,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:30:56.033835,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:30:56.950620,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:30:57.891914,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:30:58.823569,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:30:59.802402,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:00.820816,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:01.805341,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:02.814729,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:03.801651,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:04.773026,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:05.702214,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:06.653585,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:07.617483,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:08.620366,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:09.600596,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:10.614767,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:11.575416,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:12.494820,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:13.463590,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:14.421323,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:15.387066,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:16.440411,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:17.395279,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:18.327943,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:19.276521,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:20.246043,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:21.220331,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:22.219043,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:23.252359,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:24.265659,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:25.288228,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:26.312993,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:27.307316,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:28.275146,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:29.226282,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:30.210989,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:31.160714,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:32.152733,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:33.097947,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:34.168753,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:35.272606,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:36.240174,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:37.173739,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:38.159637,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:39.133004,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:40.156066,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:41.147461,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:42.249886,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:43.190825,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:44.169912,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:45.222827,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:46.201917,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:47.190892,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:48.185849,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:49.192533,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:50.233378,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:51.211962,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:52.140488,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:53.075357,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:53.994703,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:54.995316,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:55.960217,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:56.925253,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:57.890036,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:58.867242,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:31:59.787535,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:00.749357,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:01.731170,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:02.731394,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:03.729245,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:04.742549,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:05.762342,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:06.746217,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:07.695226,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:08.616869,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:09.547178,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:10.510049,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:11.540852,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:12.487948,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:13.463315,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:14.417910,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:15.362119,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:16.331957,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:17.324486,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:18.322787,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:19.342784,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:20.393790,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:21.383652,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:22.374980,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:23.346694,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:24.315103,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:25.247666,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:26.227748,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:27.184637,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:28.153629,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:29.124712,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:30.082634,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:30.989891,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:31.960419,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:32.923097,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:33.854120,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:34.865421,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:35.885086,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:36.884922,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
06-01-2023 10:32:37.845899,"(26.0, 230.0, 175.0)","(11.0, 230.0, 186.0)","(6.0, 230.0, 174.2)","(7.0, 230.0, 174.5)","(3.0, 230.0, 173.3625)","(16.0, 230.0, 175.0)","(2.5, 230.0, 173.23)"
