,Elarski,Persian Beauty,Crossfire Road,Vanilli,Nashian,Stryke Em Onesie,Kiara Diane
1641,"[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 1.6, 1.73]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 4, 2, 579009), 26.0, 46.0]"
1642,"[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 1.6, 1.73]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 4, 3, 688956), 26.0, 48.0]"
1643,"[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 1.6, 1.73]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 4, 4, 803924), 26.0, 48.0]"
1644,"[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 4, 5, 915591), 26.0, 48.0]"
1645,"[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 4, 7, 33830), 26.0, 48.0]"
1646,"[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 8, 141941), 26.0, 48.0]"
1647,"[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 9, 250473), 26.0, 48.0]"
1648,"[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 10, 374797), 26.0, 48.0]"
1649,"[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 11, 498887), 26.0, 48.0]"
1650,"[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 12, 627559), 26.0, 48.0]"
1651,"[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 13, 739553), 26.0, 48.0]"
1652,"[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 14, 856283), 26.0, 48.0]"
1653,"[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 15, 967378), 26.0, 48.0]"
1654,"[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 17, 76903), 26.0, 48.0]"
1655,"[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 18, 193618), 26.0, 44.0]"
1656,"[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 19, 304575), 26.0, 44.0]"
1657,"[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 20, 423871), 26.0, 44.0]"
1658,"[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 21, 536414), 26.0, 46.0]"
1659,"[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 22, 647920), 26.0, 44.0]"
1660,"[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 23, 760569), 26.0, 44.0]"
1661,"[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 24, 869347), 26.0, 42.0]"
1662,"[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 25, 986538), 26.0, 42.0]"
1663,"[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 27, 101756), 26.0, 42.0]"
1664,"[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 28, 217438), 26.0, 42.0]"
1665,"[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 29, 331515), 26.0, 40.0]"
1666,"[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 30, 444324), 26.0, 40.0]"
1667,"[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 31, 559087), 26.0, 40.0]"
1668,"[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 32, 670632), 26.0, 40.0]"
1669,"[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 4, 33, 785107), 26.0, 40.0]"
1670,"[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 34, 897143), 26.0, 40.0]"
1671,"[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 36, 15009), 26.0, 40.0]"
1672,"[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 1.6, 1.8]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 37, 125620), 26.0, 40.0]"
1673,"[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 38, 235810), 26.0, 38.0]"
1674,"[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 39, 349986), 26.0, 38.0]"
1675,"[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 40, 461857), 26.0, 38.0]"
1676,"[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 4, 41, 577801), 26.0, 38.0]"
1677,"[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 42, 688287), 26.0, 38.0]"
1678,"[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 43, 805796), 26.0, 38.0]"
1679,"[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 44, 917780), 26.0, 38.0]"
1680,"[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 46, 35892), 26.0, 38.0]"
1681,"[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 4, 47, 149885), 26.0, 38.0]"
1682,"[datetime.datetime(2022, 11, 28, 14, 4, 48, 261971), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 261971), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 261971), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 262976), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 262976), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 262976), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 4, 48, 262976), 26.0, 38.0]"
1683,"[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 4, 49, 383216), 26.0, 38.0]"
1684,"[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 50, 495619), 26.0, 38.0]"
1685,"[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 4, 51, 626819), 26.0, 38.0]"
1686,"[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 4, 52, 750473), 26.0, 36.0]"
