,Mallee Swan,Bonnies Beast,Wichita Bale,Crystal Opal,Mcivor Rusty,Tiggerlong Rebel,Phoenix Flight,Loch
11-01-2023 15:22:15.288799,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.85, 2.566923076923077)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 19.909090909090907)","(61.0, 450.0, 128.4)"
11-01-2023 15:22:16.529470,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.85, 2.566923076923077)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 128.4)"
11-01-2023 15:22:17.788132,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.85, 2.566923076923077)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 128.4)"
11-01-2023 15:22:19.071803,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 128.4)"
11-01-2023 15:22:20.323809,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 128.4)"
11-01-2023 15:22:21.546105,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 190.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 134.0)"
11-01-2023 15:22:22.789368,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 82.66666666666666)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 134.0)"
11-01-2023 15:22:24.225277,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 440.0, 234.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 252.5)"
11-01-2023 15:22:25.413041,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 430.0, 234.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:26.630540,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.559230769230769)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:27.803850,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.559230769230769)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:29.008056,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.559230769230769)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 89.33333333333333)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:30.420850,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.559230769230769)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 89.33333333333333)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:31.581720,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.559230769230769)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:32.738902,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:33.963981,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:35.138505,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:36.211549,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:37.360332,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 257.5)"
11-01-2023 15:22:38.602035,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.8, 2.563076923076923)","(31.0, 340.0, 189.0)","(10.0, 22.0, 17.8)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 450.0, 145.83333333333331)"
11-01-2023 15:22:39.816408,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.485294117647059)","(31.0, 340.0, 189.0)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 550.0, 302.5)"
11-01-2023 15:22:40.998455,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.485294117647059)","(31.0, 340.0, 189.0)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:42.167947,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.485294117647059)","(31.0, 340.0, 189.0)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:43.281639,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.75, 2.485294117647059)","(31.0, 340.0, 189.0)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:44.426212,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.7, 2.584)","(31.0, 430.0, 116.4)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:45.535169,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.55, 2.4853488372093024)","(31.0, 430.0, 116.4)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:46.611968,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.55, 2.4853488372093024)","(31.0, 430.0, 116.4)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:47.758061,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.55, 2.4853488372093024)","(31.0, 430.0, 116.4)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 302.5)"
11-01-2023 15:22:48.984582,"(3.0, 8.4, 5.015384615384615)","(2.5, 3.55, 2.4853488372093024)","(31.0, 430.0, 189.0)","(10.0, 22.0, 15.7)","(4.2, 8.8, 7.675000000000001)","(21.0, 230.0, 71.75)","(6.5, 22.0, 14.666666666666666)","(61.0, 540.0, 150.0)"
