,Bundy Chelle,Goddess Of War,Cosmic Franky,Bad Habits,Subzero Annie,Barbs Manda,Miss Tallowood,Gold On Black
14-12-2022 12:20:05.931149,"(2.6, 4.3, 3.488888888888889)","(20.0, 65.0, 36.04545454545455)","(3.0, 4.8, 3.9794117647058824)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.0)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.7421052631578946)"
14-12-2022 12:20:07.226724,"(2.6, 4.3, 3.488888888888889)","(20.0, 65.0, 36.04545454545455)","(3.0, 4.8, 3.9794117647058824)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.0)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.7421052631578946)"
14-12-2022 12:20:08.490220,"(2.6, 4.3, 3.488888888888889)","(20.0, 65.0, 36.04545454545455)","(3.0, 4.8, 3.9794117647058824)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.0)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.7736842105263158)"
14-12-2022 12:20:09.836162,"(2.6, 4.3, 3.58)","(20.0, 65.0, 47.30555555555556)","(3.0, 4.8, 3.9794117647058824)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 498.33333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.842857142857143)"
14-12-2022 12:20:11.189093,"(2.6, 4.3, 3.58)","(20.0, 65.0, 47.30555555555556)","(3.0, 4.8, 3.9794117647058824)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 498.33333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.6375)"
14-12-2022 12:20:12.446837,"(2.6, 4.3, 2.966666666666667)","(20.0, 65.0, 47.30555555555556)","(3.0, 4.8, 4.216666666666667)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 498.33333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.5, 3.6125000000000003)"
14-12-2022 12:20:13.914837,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 55.25)","(3.0, 4.7, 3.928571428571429)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 498.33333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.4, 3.715)"
14-12-2022 12:20:15.235084,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 55.25)","(3.0, 4.7, 3.928571428571429)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.5555555555555)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.715)"
14-12-2022 12:20:16.574372,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 55.25)","(3.0, 4.7, 4.05)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.5555555555555)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.52)"
14-12-2022 12:20:17.988127,"(2.6, 4.2, 3.47)","(20.0, 65.0, 55.25)","(3.0, 4.7, 3.9857142857142858)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.5555555555555)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.52)"
14-12-2022 12:20:19.469826,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 55.25)","(3.0, 4.7, 4.166666666666667)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.5555555555555)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.7475)"
14-12-2022 12:20:20.870914,"(2.6, 4.2, 3.56)","(20.0, 65.0, 55.25)","(3.0, 4.7, 4.042857142857143)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 525.5555555555555)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.7475)"
14-12-2022 12:20:22.252256,"(2.6, 4.2, 3.56)","(20.0, 65.0, 55.25)","(3.0, 4.7, 4.042857142857143)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 495.83333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.7475)"
14-12-2022 12:20:23.435969,"(2.6, 4.2, 3.56)","(20.0, 65.0, 55.25)","(3.0, 5.0, 3.6999999999999997)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 495.83333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.3, 3.6375)"
14-12-2022 12:20:24.833518,"(2.6, 4.2, 3.782857142857143)","(20.0, 65.0, 55.25)","(3.0, 4.9, 3.22)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 495.83333333333337)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.876923076923077)"
14-12-2022 12:20:26.597119,"(2.6, 4.2, 3.7569230769230773)","(20.0, 65.0, 55.25)","(3.0, 4.9, 3.95)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 580.0, 314.5833333333333)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.876923076923077)"
14-12-2022 12:20:27.872965,"(2.6, 4.2, 3.7569230769230773)","(20.0, 65.0, 55.25)","(3.0, 4.8, 3.95)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 650.0, 314.5833333333333)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.675)"
14-12-2022 12:20:29.128872,"(2.6, 4.2, 3.48)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.5249999999999995)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 650.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.9)"
14-12-2022 12:20:30.314837,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.5249999999999995)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.9)"
14-12-2022 12:20:31.465735,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.622222222222222)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.9)"
14-12-2022 12:20:32.754740,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.622222222222222)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.7125)"
14-12-2022 12:20:34.512243,"(2.6, 4.2, 3.592)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.622222222222222)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.7125)"
14-12-2022 12:20:35.896444,"(2.6, 4.2, 3.592)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.541666666666666)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.872727272727273)"
14-12-2022 12:20:37.214468,"(2.6, 4.2, 3.533333333333333)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.425)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.872727272727273)"
14-12-2022 12:20:38.652747,"(2.6, 4.2, 3.46)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.449999999999999)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.675)"
14-12-2022 12:20:39.978430,"(2.6, 4.2, 3.47)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.575)","(11.0, 23.0, 20.125)","(21.0, 90.0, 48.75)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.875)"
14-12-2022 12:20:41.299404,"(2.6, 4.2, 3.56)","(20.0, 65.0, 55.25)","(3.0, 4.8, 4.475)","(11.0, 23.0, 20.125)","(21.0, 90.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 23.0, 18.0)","(3.2, 4.2, 3.8285714285714283)"
14-12-2022 12:20:42.670217,"(2.6, 4.2, 3.56)","(20.0, 65.0, 56.46875)","(3.0, 4.8, 3.7454545454545456)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 23.0, 13.38888888888889)","(3.2, 4.2, 3.8285714285714283)"
14-12-2022 12:20:44.051980,"(2.6, 4.2, 3.56)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.3333333333333335)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 16.5, 16.333333333333332)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:20:45.361313,"(2.6, 4.2, 3.49)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.6923076923076925)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 23.0, 16.333333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:46.759243,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.6)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 23.0, 19.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:48.150381,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.5769230769230766)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 23.0, 21.166666666666668)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:49.485113,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5769230769230766)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 25.0, 21.333333333333332)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:20:50.796924,"(2.6, 4.2, 2.984)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.4615384615384617)","(11.0, 23.0, 20.125)","(21.0, 85.0, 42.3)","(71.0, 590.0, 488.0)","(11.0, 25.0, 21.333333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:52.235282,"(2.6, 4.2, 3.9692307692307693)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.75)","(11.0, 23.0, 20.125)","(21.0, 85.0, 43.8)","(71.0, 590.0, 505.83333333333337)","(11.0, 25.0, 21.333333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:53.797935,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.75)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 505.83333333333337)","(11.0, 25.0, 21.333333333333332)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:20:55.207644,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.75)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 505.83333333333337)","(11.0, 25.0, 21.666666666666668)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:20:56.540211,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5384615384615383)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.666666666666668)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:57.882197,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5384615384615383)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:20:59.197785,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5384615384615383)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:21:00.825859,"(2.6, 4.2, 3.9142857142857146)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.642857142857143)","(11.0, 23.0, 20.125)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.6222222222222222)"
14-12-2022 12:21:02.468208,"(2.6, 4.2, 3.48)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.642857142857143)","(11.0, 23.0, 17.8)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:21:04.045189,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.861111111111111)","(11.0, 22.0, 17.8)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:21:05.580019,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.7249999999999996)","(11.0, 22.0, 17.8)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:21:07.049791,"(2.6, 4.2, 2.984)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.8374999999999995)","(11.0, 22.0, 17.8)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 21.833333333333332)","(3.2, 4.2, 3.830769230769231)"
14-12-2022 12:21:08.651477,"(2.6, 4.2, 3.96)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.5999999999999996)","(11.0, 22.0, 17.8)","(21.0, 90.0, 43.8)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.166666666666668)","(3.2, 4.2, 3.7363636363636363)"
14-12-2022 12:21:10.170680,"(2.6, 4.2, 3.96)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.5999999999999996)","(11.0, 22.0, 17.8)","(21.0, 90.0, 41.75)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.166666666666668)","(3.2, 3.9, 3.7363636363636363)"
14-12-2022 12:21:11.802448,"(2.6, 4.2, 3.96)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.4230769230769234)","(11.0, 22.0, 17.8)","(21.0, 95.0, 41.75)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.166666666666668)","(3.2, 3.9, 3.5999999999999996)"
14-12-2022 12:21:13.395870,"(2.6, 4.2, 3.9000000000000004)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5)","(11.0, 22.0, 17.8)","(21.0, 95.0, 41.75)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.7363636363636363)"
14-12-2022 12:21:14.860856,"(2.6, 4.2, 3.744615384615385)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5769230769230766)","(11.0, 22.0, 17.8)","(21.0, 95.0, 41.75)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.7363636363636363)"
14-12-2022 12:21:16.404935,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.5599999999999996)","(11.0, 22.0, 17.8)","(21.0, 95.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.6799999999999997)"
14-12-2022 12:21:18.086030,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.6, 3.6399999999999997)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:19.501675,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 56.46875)","(3.0, 4.6, 3.6399999999999997)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:21.053283,"(2.6, 4.2, 3.9914285714285715)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.3)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:21:22.453210,"(2.6, 4.2, 3.9460869565217394)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.4124999999999996)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:23.939582,"(2.6, 4.2, 3.56)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.3333333333333335)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:25.382013,"(2.6, 4.2, 3.56)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.3333333333333335)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:26.845705,"(2.6, 4.2, 3.49)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.3333333333333335)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:21:29.030384,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.4124999999999996)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:21:30.826551,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.5, 3.715384615384615)","(11.0, 22.0, 17.8)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 539.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:21:32.348277,"(2.6, 4.2, 3.5777777777777775)","(20.0, 65.0, 56.46875)","(3.0, 4.1, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 506.66666666666663)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:21:33.861483,"(2.6, 4.2, 3.6866666666666665)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.476923076923077)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 506.66666666666663)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.8666666666666667)"
14-12-2022 12:21:35.323135,"(2.6, 4.2, 3.7323076923076925)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.476923076923077)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 506.66666666666663)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.0, 3.8666666666666667)"
14-12-2022 12:21:36.732654,"(2.6, 4.2, 4.01)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.476923076923077)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.0, 3.6799999999999997)"
14-12-2022 12:21:38.288976,"(2.6, 4.2, 3.533333333333333)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.4000000000000004)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:40.067785,"(2.6, 4.2, 3.533333333333333)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:41.785938,"(2.6, 4.2, 3.946666666666667)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:21:43.467735,"(2.6, 4.2, 3.946666666666667)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:21:45.071208,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:21:46.703260,"(2.6, 4.2, 3.46)","(20.0, 65.0, 56.46875)","(3.0, 4.4, 3.677777777777778)","(11.0, 22.0, 18.666666666666668)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:21:48.131485,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.566666666666667)","(11.0, 21.0, 19.2)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:21:49.584500,"(2.6, 4.2, 3.551111111111111)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.476923076923077)","(11.0, 21.0, 19.2)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:21:50.986855,"(2.6, 4.2, 3.946666666666667)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.476923076923077)","(11.0, 21.0, 19.2)","(21.0, 90.0, 52.285714285714285)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:21:52.310382,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.7888888888888888)","(11.0, 21.0, 19.2)","(21.0, 90.0, 36.2)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:21:53.798105,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.7888888888888888)","(11.0, 21.0, 19.2)","(21.0, 85.0, 36.2)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:21:55.216148,"(2.6, 4.2, 3.568888888888889)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.5538461538461537)","(11.0, 21.0, 19.2)","(21.0, 85.0, 36.2)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:21:56.617183,"(2.6, 4.2, 3.946666666666667)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.5)","(11.0, 21.0, 19.2)","(21.0, 85.0, 36.2)","(71.0, 590.0, 540.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:57.992970,"(2.6, 4.2, 3.533333333333333)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.4, 3.4)","(11.0, 21.0, 19.2)","(21.0, 85.0, 63.75)","(71.0, 590.0, 337.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:21:59.404791,"(2.6, 4.2, 3.7384615384615385)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.1, 3.4)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 337.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.75)"
14-12-2022 12:22:00.727985,"(2.6, 4.2, 3.7384615384615385)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.1, 3.458333333333333)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 337.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.6083333333333334)"
14-12-2022 12:22:02.130803,"(2.6, 4.2, 3.45)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.1, 3.4318181818181817)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 337.5)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.6083333333333334)"
14-12-2022 12:22:03.492773,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.1, 3.736842105263158)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 489.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 3.9, 3.9333333333333336)"
14-12-2022 12:22:04.951966,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.5, 3.4230769230769234)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 489.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:22:06.479517,"(2.6, 4.2, 3.5422222222222226)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.5, 3.4230769230769234)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 489.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:22:08.044706,"(2.6, 4.2, 3.56)","(20.0, 65.0, 54.29411764705882)","(3.0, 4.5, 3.6)","(11.0, 21.0, 19.2)","(21.0, 130.0, 63.75)","(71.0, 590.0, 489.0)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
