,Remlaps Gem,Stampe,Simply Fly,Le Palmier,The Bopper,Belieber,Desert Man,Renegade,Superare,Archers Paradox,Princess Lunar,Streaka,Dream Weaving,Mishani Fraudster
07-01-2023 14:05:03.078246,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 6.8, 6.792070484581497)","(2.3, 2.46, 2.449705882352941)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.398907103825138)","(1.01, 99999, 99990)","(8.0, 9.0, 8.949253731343283)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:04.465972,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 6.8, 6.792070484581497)","(2.3, 2.46, 2.449705882352941)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.398907103825138)","(1.01, 99999, 99990)","(8.0, 9.0, 8.949253731343283)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:05.893121,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 6.8, 6.792070484581497)","(2.3, 2.46, 2.449705882352941)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.398907103825138)","(1.01, 99999, 99990)","(8.0, 9.0, 8.949253731343283)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:07.371205,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.906502636203866)","(2.3, 2.46, 2.449705882352941)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.398907103825138)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:08.883688,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.823596792668957)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:10.323844,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.801546391752577)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:11.806876,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.801546391752577)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:13.286483,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.801546391752577)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:14.741522,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.8625)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.951428571428572)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:16.219736,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.89062049062049)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.776666666666667)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:17.705157,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.89062049062049)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:19.186427,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.89062049062049)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:20.659852,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.89062049062049)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:22.165803,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.4494285714285713)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:23.625699,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.449037037037037)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.99875)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:25.083353,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.449037037037037)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992727272727272)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:26.550925,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992727272727272)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:28.109457,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992727272727272)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:29.617754,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.414414414414413)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:31.120643,"(8.0, 10.5, 10.318367346938775)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.889825581395349)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:32.618006,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896865203761755)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.767741935483873)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:34.064125,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896865203761755)","(2.3, 2.46, 2.44976)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:35.486512,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896865203761755)","(2.3, 2.46, 2.4499115044247786)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:36.907685,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896865203761755)","(2.3, 2.46, 2.4499115044247786)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.992105263157894)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:38.459101,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4499115044247786)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.88461538461539)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:39.826261,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4499115044247786)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:41.146436,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.44875)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:42.531132,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.44875)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:44.013904,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.44875)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:45.622782,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.44875)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:46.999901,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.44875)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.901388888888889)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:05:48.547221,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.917741935483871)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:50.131890,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.917741935483871)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:51.648054,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.917741935483871)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:53.246858,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.917741935483871)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:54.684348,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.967816091954024)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:56.224111,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.967816091954024)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:57.727733,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4432183908045975)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.967816091954024)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:05:59.434797,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.4436363636363634)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.96241610738255)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:06:00.965157,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.96241610738255)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:06:02.500905,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.0, 8.963636363636363)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:06:03.923723,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.2, 8.96039603960396)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:06:05.395737,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.2, 8.96039603960396)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 144.54545454545453)"
07-01-2023 14:06:06.867682,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.2, 8.96039603960396)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:06:08.275463,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.73584905660377)","(16.0, 18.5, 18.431654676258994)","(1.01, 99999, 99990)","(8.0, 9.2, 8.873239436619718)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
07-01-2023 14:06:09.679571,"(8.0, 10.5, 10.305882352941177)","(41.0, 55.0, 51.64115646258504)","(15.0, 18.0, 17.738916256157637)","(6.0, 7.0, 6.896111975116641)","(2.3, 2.46, 2.448994082840237)","(51.0, 75.0, 73.03571428571429)","(15.0, 18.0, 17.76)","(101.0, 280.0, 254.54545454545453)","(51.0, 75.0, 72.44680851063829)","(16.0, 18.5, 18.47872340425532)","(1.01, 99999, 99990)","(8.0, 9.0, 8.873239436619718)","(51.0, 110.0, 107.55102040816327)","(81.0, 150.0, 143.33333333333334)"
