,Galactic Ruler,Yankeedelight Nz,Make Your Mark,Rodger James,Elli Mirando,Goodonya Mate,Bettor Move Along,Batavia Reactor,Star Lilly,Happy Dayz
11-01-2023 19:37:48.344618,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:49.729182,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:51.096523,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 15.75)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:52.444716,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:53.753598,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:55.024670,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:56.301657,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.2615384615384615)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:57.641363,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 15.75)","(2.35, 3.85, 3.6653846153846157)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:37:58.843715,"(6.5, 10.0, 9.314285714285715)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 16.0)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:38:00.118121,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:38:01.488224,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:38:02.674217,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 14.75)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:38:03.801982,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 106.66666666666667)"
11-01-2023 19:38:04.948153,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.7)","(26.0, 65.0, 57.4)","(9.0, 12.0, 10.973333333333333)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:06.265327,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 16.0)","(2.35, 3.85, 3.682558139534884)","(26.0, 65.0, 57.4)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:07.537533,"(6.5, 10.0, 9.127272727272727)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 14.75)","(2.35, 3.85, 3.428125)","(26.0, 65.0, 57.4)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:08.860826,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.5, 14.785714285714286)","(2.35, 3.85, 3.428125)","(26.0, 65.0, 57.4)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:10.189475,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.428125)","(26.0, 65.0, 57.4)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:11.483548,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.428125)","(26.0, 65.0, 57.4)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:12.671250,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.428125)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:13.867685,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.5565217391304347)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:15.052345,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.4299999999999997)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 55.0)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:16.277960,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:17.693997,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:19.139869,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:20.626079,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:21.902177,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:23.214958,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 11.189473684210526)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:24.506912,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.923076923076923)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:25.688176,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:26.826547,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:28.090120,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:29.239755,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:30.382405,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0633333333333335)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:31.534803,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:32.681563,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:33.894389,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:35.089510,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:36.385835,"(6.5, 9.8, 9.175)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:37.992083,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.33)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.6)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:39.351944,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.3772727272727274)","(26.0, 65.0, 58.666666666666664)","(9.0, 12.0, 10.642857142857142)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:40.731589,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.3772727272727274)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:42.055597,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7014285714285715)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:43.319268,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7202702702702704)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:44.595592,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.0942857142857143)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7202702702702704)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 138.33333333333331)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:45.936113,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.084285714285714)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7202702702702704)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:47.124165,"(6.5, 9.6, 9.01818181818182)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 136.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:48.355219,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:49.594320,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:50.791472,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:52.055518,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:53.286757,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:54.504008,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:55.846891,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.724285714285714)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:57.134811,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.727777777777778)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:58.460289,"(6.5, 9.6, 8.971428571428572)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.727777777777778)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:38:59.762603,"(6.5, 9.4, 8.98)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.727777777777778)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.642857142857142)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:01.009658,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.409090909090908)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:02.199476,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:03.412989,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:04.651485,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:05.800702,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:07.039493,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:08.306276,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:09.575805,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.035)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:10.842646,"(6.5, 9.4, 8.98)","(14.0, 99999, 99990)","(2.8, 3.15, 3.045)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:12.042960,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.045)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:13.250113,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.016363636363636)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:14.502733,"(6.5, 9.4, 9.057142857142857)","(14.0, 99999, 99990)","(2.8, 3.15, 3.016363636363636)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
11-01-2023 19:39:15.777633,"(6.5, 9.4, 8.98)","(14.0, 99999, 99990)","(2.8, 3.15, 3.045)","(12.0, 18.0, 14.785714285714286)","(2.35, 3.85, 3.7666666666666666)","(26.0, 65.0, 58.666666666666664)","(9.0, 11.5, 10.508333333333333)","(91.0, 150.0, 115.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 160.0, 120.0)"
