,Clark,My Boy Charlott,Hosey Sidekick,Factory Flyer,Ripper Reiko,Shaka Big Tonks,Spring Tune,Call Me Kiah
14-12-2022 18:48:51.786244,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.64)","(2.9, 3.35, 3.2816666666666667)"
14-12-2022 18:48:52.902472,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.5)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.64)","(2.9, 3.35, 3.309090909090909)"
14-12-2022 18:48:53.984557,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.5)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.309090909090909)"
14-12-2022 18:48:55.108387,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2783333333333333)"
14-12-2022 18:48:56.366624,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2783333333333333)"
14-12-2022 18:48:57.608841,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2783333333333333)"
14-12-2022 18:48:58.831807,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.5)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.309090909090909)"
14-12-2022 18:48:59.969612,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.1866666666666665)"
14-12-2022 18:49:01.105378,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.4, 3.2783333333333333)"
14-12-2022 18:49:02.264708,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2783333333333333)"
14-12-2022 18:49:03.330933,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.525)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2857142857142856)"
14-12-2022 18:49:04.461444,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.5)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2857142857142856)"
14-12-2022 18:49:05.663797,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.5)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.2857142857142856)"
14-12-2022 18:49:06.787613,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 8.71111111111111)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.046470588235294)"
14-12-2022 18:49:07.878712,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.6, 9.58)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.033157894736842)"
14-12-2022 18:49:09.019160,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.133333333333333)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.35, 3.195)"
14-12-2022 18:49:10.090443,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.133333333333333)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:11.153169,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.133333333333333)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:12.325845,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.133333333333333)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:13.531531,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.600000000000001)","(16.0, 42.0, 39.599999999999994)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:14.674399,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.600000000000001)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:15.807812,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.600000000000001)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:16.883612,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.600000000000001)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:17.904331,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.600000000000001)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:18.975651,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:20.160203,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:21.319924,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:22.434805,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:23.505534,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.3)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:24.598452,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.066666666666666)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:25.657862,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.066666666666666)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:26.852892,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.066666666666666)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:28.029513,"(5.5, 11.5, 10.716666666666667)","(5.5, 11.0, 10.0)","(21.0, 55.0, 32.1578947368421)","(6.5, 9.8, 9.066666666666666)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:29.146111,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 55.0, 40.25)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:30.228810,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 50.0, 40.25)","(6.5, 9.8, 9.57777777777778)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:31.349463,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.066666666666666)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.82857142857143)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:32.403725,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.914285714285715)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:33.546074,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 39.81818181818181)","(6.5, 11.0, 10.914285714285715)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:34.741977,"(5.5, 11.0, 9.425)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 39.125)","(6.5, 11.0, 9.9)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:36.064479,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:37.247999,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:38.336039,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:39.487280,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:40.603703,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:41.729898,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:42.855160,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2)"
14-12-2022 18:49:44.045320,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 40.166666666666664)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:45.204122,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:46.333813,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.45)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.195)"
14-12-2022 18:49:47.437136,"(5.5, 11.0, 8.709090909090909)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.857142857142858)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2225)"
14-12-2022 18:49:48.525957,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.857142857142858)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2225)"
14-12-2022 18:49:49.618067,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.857142857142858)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2225)"
14-12-2022 18:49:50.814516,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.857142857142858)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2225)"
14-12-2022 18:49:52.090662,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.742857142857142)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:49:53.314898,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.85)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:49:54.497582,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.85)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:49:55.700909,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 10.85)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:49:56.890839,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.0, 11.05)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:49:57.989758,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.05)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:49:59.103013,"(5.5, 10.0, 9.466666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.05)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:00.259160,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.05)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:01.431609,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.05)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:02.570546,"(5.5, 10.0, 8.933333333333334)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.061538461538461)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:03.707043,"(5.5, 9.8, 8.8)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.061538461538461)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:04.777192,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.061538461538461)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:05.808213,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.061538461538461)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:06.969756,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 10.933333333333334)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:08.158883,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.107692307692307)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:09.389467,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 11.5, 11.492307692307692)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:10.537174,"(5.5, 9.6, 8.666666666666666)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.433333333333334)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.492307692307692)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:11.741009,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.652631578947368)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:12.854391,"(5.5, 9.6, 9.133333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.652631578947368)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:13.921434,"(5.5, 9.6, 7.623529411764705)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.652631578947368)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:14.989354,"(5.5, 9.4, 8.966666666666667)","(5.5, 11.0, 10.0)","(21.0, 48.0, 44.0)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.652631578947368)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
14-12-2022 18:50:16.110104,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.333333333333334)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:17.219139,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.571428571428571)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:18.357594,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.571428571428571)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:19.497448,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.571428571428571)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:20.667526,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.5)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:21.720179,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.653846153846153)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:22.802130,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.466666666666667)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.653846153846153)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2016666666666667)"
14-12-2022 18:50:23.985834,"(5.5, 9.4, 8.533333333333333)","(5.5, 11.0, 10.0)","(21.0, 48.0, 41.14285714285714)","(6.5, 9.8, 9.360000000000001)","(16.0, 42.0, 38.61538461538461)","(6.5, 12.0, 11.653846153846153)","(5.0, 10.5, 9.066666666666666)","(2.9, 3.25, 3.2057142857142855)"
