,Paddy Hayze,Capacitor,Striking Stare,Be The Best,Atomic Len,Vibranium,Nomad Road
06-01-2023 12:54:21.890789,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2822222222222224)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:22.898727,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2822222222222224)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:23.975888,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2822222222222224)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:24.992429,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2822222222222224)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:26.042255,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2822222222222224)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:27.113455,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:28.128570,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:29.223998,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:30.282127,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:31.342426,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:32.430884,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:33.488483,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:34.475469,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:35.456201,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:36.451200,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:37.398789,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:38.459551,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:39.568926,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:40.567004,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:41.572263,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:42.572258,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:43.506388,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:44.498584,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:45.513754,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:46.559281,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2444444444444445)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:47.637875,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:48.739533,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:49.789402,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:50.878192,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:51.921779,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:52.891889,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:53.917434,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:54.934139,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:55.903191,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:56.991876,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:58.058292,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:54:59.058546,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:00.125928,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:01.251111,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:02.259268,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:03.283556,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:04.330167,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:05.329170,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:06.368016,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:07.325058,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:08.276850,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:55:09.419727,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:10.438481,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:11.390451,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:12.497660,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:13.596691,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:14.598256,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:15.627733,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:16.629980,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:17.554179,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:18.579792,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:19.572664,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:20.616518,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:21.697732,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:22.763538,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:23.746800,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:24.814146,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:25.797057,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:26.758783,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:27.761451,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:28.781876,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:29.769989,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:30.875505,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:31.927728,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:33.001539,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:34.071057,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:35.139507,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:36.179156,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:37.241028,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:38.299671,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:39.319386,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:40.422990,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:41.484766,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:42.491953,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:43.525029,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:44.512924,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:45.452194,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:46.534263,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:47.590008,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:48.604855,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:49.755589,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:50.877852,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:51.895668,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:55:52.948176,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 2.94, 2.2411111111111115)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
