,Dasha Tullamore,Burnt Brother,Phantom Jasper,Stormy Paradise,Sunset Charlie,Kingsbrae Archie,Liar For Hire,Dixie Kath
15-12-2022 13:10:06.295085,"(81.0, 570.0, 298.57142857142856)","(26.0, 80.0, 69.33333333333333)","(2.7, 3.35, 3.175)","(4.0, 5.6, 5.442105263157894)","(21.0, 80.0, 59.0)","(17.0, 48.0, 34.35)","(6.5, 8.2, 8.028571428571428)","(2.7, 3.85, 3.8214285714285716)"
15-12-2022 13:10:07.517951,"(81.0, 570.0, 298.57142857142856)","(26.0, 80.0, 69.33333333333333)","(2.7, 3.35, 3.272727272727273)","(4.0, 5.6, 5.385714285714285)","(21.0, 80.0, 59.0)","(17.0, 48.0, 34.35)","(6.5, 8.2, 7.814285714285714)","(2.7, 3.85, 3.7625)"
15-12-2022 13:10:08.694704,"(81.0, 570.0, 358.88888888888886)","(26.0, 80.0, 69.33333333333333)","(2.7, 3.6, 3.08125)","(4.0, 5.6, 5.428571428571429)","(21.0, 80.0, 59.0)","(17.0, 48.0, 38.9)","(6.5, 8.2, 7.942857142857142)","(2.7, 3.85, 3.75)"
15-12-2022 13:10:09.872227,"(81.0, 570.0, 366.42857142857144)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.65, 3.08125)","(4.0, 5.6, 5.428571428571429)","(21.0, 80.0, 59.0)","(17.0, 44.0, 33.611111111111114)","(6.5, 8.2, 8.022222222222222)","(2.7, 3.85, 3.6500000000000004)"
15-12-2022 13:10:11.080043,"(81.0, 570.0, 366.42857142857144)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.6, 3.0352941176470587)","(4.0, 5.6, 5.428571428571429)","(21.0, 80.0, 59.0)","(17.0, 44.0, 33.611111111111114)","(6.5, 8.2, 8.022222222222222)","(2.7, 3.85, 3.6500000000000004)"
15-12-2022 13:10:12.196626,"(81.0, 570.0, 366.42857142857144)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.6, 3.0352941176470587)","(4.0, 5.6, 5.428571428571429)","(21.0, 80.0, 59.0)","(17.0, 44.0, 33.611111111111114)","(6.5, 8.2, 7.814285714285714)","(2.7, 3.85, 3.775)"
15-12-2022 13:10:13.347535,"(81.0, 570.0, 376.48148148148147)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.6, 3.0352941176470587)","(4.0, 5.6, 5.385714285714285)","(21.0, 80.0, 59.0)","(17.0, 44.0, 33.611111111111114)","(6.5, 8.2, 7.814285714285714)","(2.7, 3.85, 3.775)"
15-12-2022 13:10:14.467766,"(81.0, 570.0, 188.125)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.5, 3.1)","(4.0, 5.6, 5.52)","(21.0, 80.0, 59.0)","(17.0, 44.0, 33.611111111111114)","(6.5, 8.2, 8.022222222222222)","(2.7, 3.85, 3.7)"
15-12-2022 13:10:15.623417,"(81.0, 570.0, 162.66666666666666)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.5, 3.033333333333333)","(4.0, 5.6, 5.546666666666666)","(21.0, 70.0, 59.0)","(17.0, 44.0, 32.17391304347826)","(6.5, 8.2, 7.942857142857142)","(2.7, 3.85, 3.7576923076923077)"
15-12-2022 13:10:16.762122,"(81.0, 570.0, 188.125)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.5, 3.033333333333333)","(4.0, 5.6, 5.546666666666666)","(21.0, 65.0, 59.0)","(17.0, 44.0, 34.285714285714285)","(6.5, 8.2, 7.933333333333333)","(2.7, 3.85, 3.775)"
15-12-2022 13:10:17.910095,"(81.0, 570.0, 162.66666666666666)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.5, 3.025)","(4.0, 5.6, 5.514285714285714)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.526315789473685)","(6.5, 8.2, 7.814285714285714)","(2.7, 3.85, 3.7)"
15-12-2022 13:10:19.083559,"(81.0, 570.0, 133.57142857142856)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.5, 3.05)","(4.0, 5.6, 5.514285714285714)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.2, 8.049999999999999)","(2.7, 3.85, 3.7576923076923077)"
15-12-2022 13:10:20.310500,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.45, 3.05)","(4.0, 5.6, 5.466666666666667)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.2, 8.11578947368421)","(2.7, 3.85, 3.783333333333333)"
15-12-2022 13:10:21.515883,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.45, 3.05)","(4.0, 5.6, 5.514285714285714)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.2, 8.049999999999999)","(2.7, 3.85, 3.783333333333333)"
15-12-2022 13:10:22.755029,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.45, 3.0346153846153845)","(4.0, 5.6, 5.533333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.2, 8.010526315789473)","(2.7, 3.85, 3.7)"
15-12-2022 13:10:23.949910,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.45, 3.05)","(4.0, 5.6, 5.511111111111111)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.2, 8.16)","(2.7, 3.85, 3.769230769230769)"
15-12-2022 13:10:25.092940,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.35, 3.0388888888888888)","(4.0, 5.6, 5.542857142857143)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.4, 8.16)","(2.7, 3.85, 3.71875)"
15-12-2022 13:10:26.186058,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.35, 3.0583333333333336)","(4.0, 5.6, 5.542857142857143)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.4, 8.16)","(2.7, 3.85, 3.71875)"
15-12-2022 13:10:27.276970,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.35, 3.0583333333333336)","(4.0, 5.6, 5.542857142857143)","(21.0, 65.0, 59.0)","(17.0, 44.0, 30.0)","(6.5, 8.4, 8.175)","(2.7, 3.85, 3.7642857142857142)"
15-12-2022 13:10:28.562843,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.4, 3.13)","(4.0, 5.6, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.18181818181818)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.71875)"
15-12-2022 13:10:29.728724,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.3, 3.13)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 31.25)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.71875)"
15-12-2022 13:10:30.854340,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.3, 3.13)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.769230769230769)"
15-12-2022 13:10:31.997341,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 3.105)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.769230769230769)"
15-12-2022 13:10:33.123895,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 3.029047619047619)","(4.0, 5.7, 5.5875)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.175)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:34.245735,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.25, 2.9852173913043476)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:35.276878,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.25, 2.9852173913043476)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.181818181818182)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:36.377534,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 2.9922222222222223)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:37.402564,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.25, 2.9922222222222223)","(4.0, 5.7, 5.590909090909091)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:38.480144,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 2.9922222222222223)","(4.0, 5.7, 5.5875)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.16129032258065)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.775)"
15-12-2022 13:10:39.663545,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.25, 3.085294117647059)","(4.0, 5.7, 5.642857142857143)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:40.894607,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 3.085294117647059)","(4.0, 6.0, 5.604166666666667)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7807692307692307)"
15-12-2022 13:10:42.071037,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.25, 2.987941176470588)","(4.0, 6.0, 5.672413793103448)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.775)"
15-12-2022 13:10:43.333837,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.25, 3.1755)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7375)"
15-12-2022 13:10:44.551529,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.1755)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7642857142857142)"
15-12-2022 13:10:45.759335,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.101621621621622)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.8)"
15-12-2022 13:10:46.959527,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.08625)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7642857142857142)"
15-12-2022 13:10:48.146476,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.08625)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7961538461538464)"
15-12-2022 13:10:49.398088,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.180578034682081)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.8)"
15-12-2022 13:10:50.596027,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.163076923076923)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 8.152941176470588)","(2.7, 3.85, 3.7642857142857142)"
15-12-2022 13:10:51.701526,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.1664804469273746)","(4.0, 6.0, 5.803448275862069)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 7.466666666666667)","(2.7, 3.85, 3.8)"
15-12-2022 13:10:52.932808,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.17364161849711)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 7.155555555555556)","(2.7, 3.85, 3.8)"
15-12-2022 13:10:54.123939,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.17364161849711)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.4, 7.142857142857142)","(2.7, 3.85, 3.8083333333333336)"
15-12-2022 13:10:55.343773,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.1790000000000003)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.0, 7.799999999999999)","(2.7, 3.85, 3.7785714285714285)"
15-12-2022 13:10:56.608541,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.1790000000000003)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.2, 7.447058823529411)","(2.7, 3.85, 3.8083333333333336)"
15-12-2022 13:10:57.769627,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 59.55555555555556)","(2.7, 3.2, 3.1790000000000003)","(4.0, 6.0, 5.683333333333333)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.2, 7.447058823529411)","(2.7, 3.85, 3.803846153846154)"
15-12-2022 13:10:58.932497,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 49.333333333333336)","(2.7, 3.2, 3.033333333333333)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.2, 7.799999999999999)","(2.7, 3.85, 3.7785714285714285)"
15-12-2022 13:11:00.003788,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 62.400000000000006)","(2.7, 3.15, 3.011111111111111)","(4.0, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.714285714285715)","(6.5, 8.2, 7.799999999999999)","(2.7, 3.85, 3.7785714285714285)"
15-12-2022 13:11:01.133893,"(91.0, 570.0, 388.38235294117646)","(21.0, 80.0, 66.46153846153845)","(2.7, 3.15, 2.9217391304347826)","(4.2, 6.0, 5.803448275862069)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.333333333333336)","(6.5, 8.2, 7.447058823529411)","(2.7, 3.85, 3.820588235294118)"
15-12-2022 13:11:02.207549,"(91.0, 570.0, 388.38235294117646)","(21.0, 80.0, 66.46153846153845)","(2.7, 3.15, 2.9217391304347826)","(4.2, 6.0, 5.803448275862069)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.333333333333336)","(6.5, 8.2, 7.799999999999999)","(2.7, 3.85, 3.8083333333333336)"
15-12-2022 13:11:03.354825,"(81.0, 570.0, 406.71875)","(21.0, 80.0, 66.46153846153845)","(2.7, 3.1, 2.9210526315789473)","(4.2, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.333333333333336)","(6.5, 8.2, 7.799999999999999)","(2.7, 3.85, 3.7785714285714285)"
15-12-2022 13:11:04.418748,"(81.0, 570.0, 406.71875)","(21.0, 80.0, 46.4)","(2.7, 3.1, 2.9210526315789473)","(4.2, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.333333333333336)","(6.5, 8.2, 7.799999999999999)","(2.7, 3.85, 3.7785714285714285)"
15-12-2022 13:11:05.532422,"(81.0, 570.0, 406.71875)","(21.0, 80.0, 46.4)","(2.7, 3.1, 2.9210526315789473)","(4.2, 6.0, 5.7625)","(21.0, 65.0, 59.0)","(17.0, 44.0, 33.333333333333336)","(6.5, 8.2, 7.447058823529411)","(2.7, 3.85, 3.816666666666667)"
15-12-2022 13:11:06.603709,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.922222222222222)","(4.2, 6.0, 5.852631578947368)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.2, 7.823529411764706)","(2.8, 4.0, 3.9681818181818183)"
15-12-2022 13:11:07.707204,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.911764705882353)","(4.2, 6.0, 5.778947368421052)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.2, 7.85)","(2.8, 4.0, 3.9333333333333336)"
15-12-2022 13:11:08.868076,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.9)","(4.2, 6.0, 5.7681818181818185)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.86875)"
15-12-2022 13:11:10.026823,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.98, 2.878181818181818)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.809090909090909)"
15-12-2022 13:11:11.083619,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.96, 2.8649999999999998)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.86875)"
15-12-2022 13:11:12.249949,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.96, 2.846)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.85)"
15-12-2022 13:11:13.338216,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.96, 2.846)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.85)"
15-12-2022 13:11:14.518235,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.96, 2.87)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.86875)"
15-12-2022 13:11:15.788839,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.9, 2.8485714285714283)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.86875)"
15-12-2022 13:11:16.953960,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.9, 2.8499999999999996)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.978125)"
15-12-2022 13:11:18.089764,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.88, 2.8657142857142857)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9416666666666664)"
15-12-2022 13:11:19.173949,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.98, 2.8506666666666667)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.95)"
15-12-2022 13:11:20.334405,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.913333333333333)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.976923076923077)"
15-12-2022 13:11:21.542235,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 2.96, 2.838)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.976923076923077)"
15-12-2022 13:11:22.728089,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.838)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9833333333333334)"
15-12-2022 13:11:24.010946,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.976923076923077)"
15-12-2022 13:11:25.292662,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9772727272727275)"
15-12-2022 13:11:26.567200,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9583333333333335)"
15-12-2022 13:11:27.750497,"(81.0, 570.0, 397.2727272727273)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9583333333333335)"
15-12-2022 13:11:29.040983,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 46.4)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9583333333333335)"
15-12-2022 13:11:30.275779,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 63.2)","(2.6, 3.0, 2.844)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.966666666666667)"
15-12-2022 13:11:31.489522,"(81.0, 570.0, 406.71875)","(26.0, 80.0, 63.2)","(2.6, 3.0, 2.8466666666666667)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.966666666666667)"
15-12-2022 13:11:32.613973,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 63.2)","(2.6, 2.98, 2.8466666666666667)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.981818181818182)"
15-12-2022 13:11:33.807837,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 63.2)","(2.6, 2.98, 2.8527272727272726)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9772727272727275)"
15-12-2022 13:11:34.888972,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 63.2)","(2.6, 2.98, 2.8527272727272726)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 33.45454545454545)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.966666666666667)"
15-12-2022 13:11:35.973212,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 63.2)","(2.6, 2.98, 2.8527272727272726)","(4.4, 6.0, 5.771428571428571)","(26.0, 65.0, 59.0)","(19.0, 40.0, 35.27272727272727)","(6.0, 8.0, 7.85)","(2.8, 4.0, 3.9875)"
15-12-2022 13:11:37.037350,"(81.0, 570.0, 388.38235294117646)","(26.0, 80.0, 63.2)","(2.6, 2.98, 2.8477777777777775)","(4.4, 6.0, 5.79)","(26.0, 65.0, 60.30434782608695)","(19.0, 36.0, 35.5)","(6.0, 8.0, 7.446153846153846)","(2.8, 4.0, 3.9904761904761905)"
15-12-2022 13:11:38.231307,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 61.94117647058823)","(2.6, 2.98, 2.8466666666666667)","(4.4, 6.0, 5.75)","(26.0, 65.0, 60.30434782608695)","(19.0, 36.0, 34.666666666666664)","(6.0, 8.0, 7.428571428571429)","(2.8, 4.0, 3.9875)"
15-12-2022 13:11:39.449469,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8466666666666667)","(4.4, 6.0, 5.75)","(26.0, 65.0, 60.30434782608695)","(19.0, 40.0, 34.666666666666664)","(6.0, 8.0, 7.3076923076923075)","(2.8, 4.0, 3.95)"
15-12-2022 13:11:40.648722,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8466666666666667)","(4.4, 6.0, 5.7555555555555555)","(26.0, 65.0, 60.30434782608695)","(19.0, 40.0, 34.666666666666664)","(6.0, 8.0, 7.258333333333333)","(2.8, 4.0, 3.95)"
15-12-2022 13:11:41.692507,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8466666666666667)","(4.4, 5.9, 5.7555555555555555)","(26.0, 65.0, 60.30434782608695)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.258333333333333)","(2.8, 4.0, 3.9625)"
