,Quested Bale,Flying Redeemer,Fabs Wasabi,Break The Clouds,Miss Daisy Lee,Coppola Bale,Heavy Load,Lowick Bale
07-12-2022 18:48:56.353454,"(3.0, 5.8, 4.644444444444445)","(2.4, 3.25, 2.868888888888889)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 25.142857142857142)","(31.0, 230.0, 154.8)","(12.0, 16.0, 15.625)","(3.9, 6.2, 5.9625)"
07-12-2022 18:48:57.844914,"(3.0, 5.8, 5.15)","(2.4, 3.25, 3.032222222222222)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 23.428571428571427)","(31.0, 230.0, 154.8)","(13.0, 16.0, 15.625)","(3.9, 6.0, 5.9222222222222225)"
07-12-2022 18:48:59.428993,"(3.0, 5.6, 4.9)","(2.4, 3.25, 2.9641666666666664)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 28.0)","(31.0, 230.0, 154.8)","(13.0, 16.0, 15.625)","(3.9, 6.0, 5.637499999999999)"
07-12-2022 18:49:00.978495,"(3.0, 5.6, 4.949999999999999)","(2.4, 3.25, 2.9641666666666664)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 28.0)","(31.0, 230.0, 154.8)","(13.0, 16.0, 15.625)","(3.9, 6.2, 5.613043478260869)"
07-12-2022 18:49:02.590314,"(3.0, 5.6, 4.949999999999999)","(2.4, 3.25, 3.032222222222222)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 25.142857142857142)","(31.0, 230.0, 154.8)","(13.0, 16.0, 15.625)","(3.9, 6.2, 5.866666666666667)"
07-12-2022 18:49:04.091188,"(3.0, 5.6, 5.3999999999999995)","(2.4, 3.25, 3.032222222222222)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 46.66666666666667)","(12.0, 32.0, 24.285714285714285)","(31.0, 230.0, 154.8)","(13.0, 16.0, 15.625)","(3.9, 6.0, 5.944444444444445)"
07-12-2022 18:49:05.574772,"(3.0, 5.6, 5.05)","(2.4, 3.25, 2.868888888888889)","(10.0, 15.0, 12.866666666666667)","(18.0, 50.0, 31.8)","(12.0, 32.0, 26.0)","(31.0, 230.0, 194.57142857142856)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.859090909090909)"
07-12-2022 18:49:07.064832,"(3.0, 5.6, 5.05)","(2.4, 3.25, 2.9233333333333333)","(10.0, 15.0, 12.866666666666667)","(18.0, 48.0, 43.0)","(12.0, 32.0, 26.0)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.2, 5.875)"
07-12-2022 18:49:08.784924,"(3.0, 5.6, 4.72)","(2.4, 3.25, 2.868888888888889)","(10.0, 15.0, 12.866666666666667)","(18.0, 46.0, 35.9375)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:11.264788,"(3.0, 5.6, 4.72)","(2.4, 3.25, 2.868888888888889)","(10.0, 15.0, 12.866666666666667)","(18.0, 46.0, 35.9375)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:12.967584,"(3.0, 5.6, 4.984615384615385)","(2.4, 3.25, 2.849090909090909)","(10.0, 15.0, 12.866666666666667)","(18.0, 46.0, 42.18181818181819)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.9)"
07-12-2022 18:49:14.632028,"(3.0, 5.6, 5.050000000000001)","(2.4, 3.25, 3.0533333333333332)","(10.0, 15.0, 9.733333333333333)","(18.0, 46.0, 42.5)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.75)"
07-12-2022 18:49:16.198356,"(3.0, 5.4, 5.050000000000001)","(2.4, 3.2, 3.0533333333333332)","(10.0, 12.0, 9.76)","(18.0, 46.0, 44.0)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.75)"
07-12-2022 18:49:17.649362,"(3.0, 5.4, 5.283333333333333)","(2.4, 3.2, 2.9233333333333333)","(10.0, 11.5, 10.2)","(18.0, 46.0, 38.8)","(12.0, 32.0, 30.727272727272727)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.866666666666667)"
07-12-2022 18:49:19.169481,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 11.0, 10.866666666666667)","(18.0, 46.0, 38.8)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:20.615108,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 38.8)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:22.146834,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.42857142857143)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:23.611241,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.42857142857143)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:25.116695,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.42857142857143)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:26.516563,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.42857142857143)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.875)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:27.875873,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 41.75)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.85)","(3.9, 6.0, 5.866666666666667)"
07-12-2022 18:49:29.260240,"(3.0, 5.4, 5.2)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 41.75)","(12.0, 32.0, 29.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.85)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:30.817444,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 41.75)","(12.0, 32.0, 30.727272727272727)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.85)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:32.337198,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.727272727272727)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.85)","(3.9, 6.0, 5.633333333333334)"
07-12-2022 18:49:33.762171,"(3.0, 5.4, 4.966666666666667)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 10.866666666666667)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.285714285714285)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 15.85)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:35.134376,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 9.218181818181819)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 28.666666666666668)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 14.096153846153847)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:36.597837,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.868888888888889)","(10.0, 12.0, 9.8)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 28.666666666666668)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 14.096153846153847)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:37.992405,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 11.0, 8.9)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.75)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 13.882352941176471)","(3.9, 6.0, 5.866666666666667)"
07-12-2022 18:49:39.358427,"(3.0, 5.4, 5.28)","(2.4, 3.25, 2.9233333333333333)","(10.0, 11.0, 8.9)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 29.333333333333332)","(31.0, 220.0, 207.28571428571428)","(13.0, 16.0, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:40.707939,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 11.0, 8.9)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 29.333333333333332)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:42.110784,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 11.0, 8.663157894736841)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.857142857142858)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:43.504981,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9233333333333333)","(10.0, 11.0, 8.663157894736841)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.0)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:44.908274,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.868888888888889)","(10.0, 11.0, 8.758333333333333)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.2)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:46.355672,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.868888888888889)","(10.0, 10.5, 9.466666666666667)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.666666666666668)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.65)"
07-12-2022 18:49:48.292002,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.868888888888889)","(10.0, 10.0, 9.040000000000001)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.666666666666668)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.5)"
07-12-2022 18:49:49.863388,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.849090909090909)","(10.0, 10.0, 8.755555555555556)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.666666666666668)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.766666666666667)"
07-12-2022 18:49:51.300126,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.849090909090909)","(10.0, 10.0, 8.482051282051282)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 30.8)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.766666666666667)"
07-12-2022 18:49:52.767439,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.868888888888889)","(10.0, 10.0, 8.615384615384615)","(18.0, 46.0, 43.733333333333334)","(12.0, 32.0, 34.8)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.909090909090909)"
07-12-2022 18:49:54.225940,"(3.0, 5.4, 4.85)","(2.4, 3.25, 2.9)","(10.0, 9.8, 8.7)","(18.0, 46.0, 43.733333333333334)","(12.0, 36.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.0, 5.685714285714285)"
07-12-2022 18:49:55.637274,"(3.0, 5.4, 5.233333333333333)","(2.4, 3.25, 3.0533333333333332)","(10.0, 9.6, 8.64)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 13.735294117647058)","(3.9, 6.2, 5.685714285714285)"
07-12-2022 18:49:56.920033,"(3.0, 5.4, 4.95)","(2.4, 3.2, 3.0533333333333332)","(10.0, 9.6, 8.463157894736842)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.5, 14.428571428571429)","(3.9, 6.2, 5.685714285714285)"
07-12-2022 18:49:58.288396,"(3.0, 5.4, 4.95)","(2.4, 3.2, 2.9233333333333333)","(10.0, 9.6, 8.463157894736842)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.428571428571429)","(3.9, 6.2, 5.666666666666667)"
07-12-2022 18:49:59.716088,"(3.0, 5.4, 4.85)","(2.4, 3.25, 3.0533333333333332)","(10.0, 9.6, 8.463157894736842)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.0)","(3.9, 6.0, 5.685714285714285)"
07-12-2022 18:50:01.093392,"(3.0, 5.4, 4.95)","(2.4, 3.2, 3.02)","(10.0, 9.6, 8.74705882352941)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.0)","(3.9, 6.2, 5.685714285714285)"
07-12-2022 18:50:02.489337,"(3.0, 5.4, 4.95)","(2.4, 3.15, 3.02)","(10.0, 9.6, 9.1)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.695652173913043)","(3.9, 6.2, 5.685714285714285)"
07-12-2022 18:50:03.836616,"(3.0, 5.4, 4.95)","(2.4, 3.15, 3.02)","(10.0, 9.2, 8.951724137931034)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.695652173913043)","(3.9, 6.2, 5.927272727272728)"
07-12-2022 18:50:05.236751,"(3.0, 5.4, 5.050000000000001)","(2.4, 3.15, 2.986666666666667)","(10.0, 9.2, 10.395833333333334)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.8)","(3.9, 6.2, 6.057142857142857)"
07-12-2022 18:50:07.267726,"(3.0, 5.4, 5.050000000000001)","(2.4, 3.1, 2.953333333333333)","(10.0, 9.4, 9.2)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.8)","(3.9, 6.2, 5.927272727272728)"
07-12-2022 18:50:08.941718,"(3.0, 5.4, 5.233333333333333)","(2.4, 3.05, 3.02)","(10.0, 9.4, 9.025)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 33.55555555555556)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.0)","(3.9, 5.9, 5.300000000000001)"
07-12-2022 18:50:10.698766,"(3.0, 5.4, 5.233333333333333)","(2.4, 3.15, 3.02)","(10.0, 9.4, 9.025)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 34.666666666666664)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.0)","(3.9, 5.9, 5.09)"
07-12-2022 18:50:12.376585,"(3.0, 5.4, 4.95)","(2.4, 3.25, 2.868888888888889)","(10.0, 10.0, 9.100000000000001)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 14.0)","(3.9, 5.9, 5.25)"
07-12-2022 18:50:13.802179,"(3.0, 5.4, 4.95)","(2.4, 3.15, 2.8899999999999997)","(10.0, 9.8, 9.100000000000001)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.615384615384615)","(3.9, 5.8, 5.492307692307692)"
07-12-2022 18:50:15.512914,"(3.0, 5.4, 4.95)","(2.4, 3.15, 2.8899999999999997)","(10.0, 9.8, 9.566666666666666)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.615384615384615)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:17.032218,"(3.0, 5.4, 4.95)","(2.4, 3.15, 2.8899999999999997)","(10.0, 9.8, 9.683333333333334)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:18.565217,"(3.0, 5.4, 4.85)","(2.4, 3.15, 2.82)","(10.0, 9.8, 9.066666666666666)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.35)"
07-12-2022 18:50:20.590897,"(3.0, 5.4, 5.300000000000001)","(2.4, 3.15, 2.82)","(10.0, 9.6, 9.258823529411766)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:22.110420,"(3.0, 5.4, 5.300000000000001)","(2.4, 3.15, 2.82)","(10.0, 9.4, 8.955555555555556)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:23.855146,"(3.0, 5.4, 5.356)","(2.4, 3.15, 2.82)","(10.0, 9.4, 8.763636363636364)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.5)"
07-12-2022 18:50:25.263022,"(3.0, 5.4, 5.356)","(2.4, 3.15, 2.82)","(10.0, 9.2, 8.95)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:27.204964,"(3.0, 5.4, 4.95)","(2.4, 3.15, 2.82)","(10.0, 9.0, 8.905882352941177)","(18.0, 46.0, 43.733333333333334)","(12.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.527272727272727)"
07-12-2022 18:50:28.686481,"(3.1, 5.4, 4.9)","(2.45, 3.15, 2.82)","(9.0, 9.0, 8.905882352941177)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.52)"
07-12-2022 18:50:30.398221,"(3.1, 5.4, 5.0)","(2.45, 3.15, 2.905)","(9.0, 9.0, 8.905882352941177)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.45)"
07-12-2022 18:50:32.018375,"(3.1, 5.4, 5.0)","(2.45, 3.05, 2.8566666666666665)","(9.0, 9.0, 9.1)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.45)"
07-12-2022 18:50:33.710586,"(3.1, 5.4, 5.352173913043479)","(2.45, 3.05, 2.8046153846153845)","(9.0, 9.4, 8.9)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.366666666666667)"
07-12-2022 18:50:35.147808,"(3.1, 5.4, 5.352173913043479)","(2.45, 3.05, 2.8046153846153845)","(9.0, 9.4, 8.9)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.7, 5.508333333333333)"
07-12-2022 18:50:36.597480,"(3.1, 5.4, 5.257142857142857)","(2.45, 3.05, 2.8046153846153845)","(9.0, 9.4, 9.236363636363636)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.508333333333333)"
07-12-2022 18:50:38.135067,"(3.1, 5.4, 5.257142857142857)","(2.45, 3.05, 2.8046153846153845)","(9.0, 9.4, 9.033333333333333)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.8, 5.590909090909091)"
07-12-2022 18:50:39.583437,"(3.1, 5.4, 4.9)","(2.45, 3.05, 2.850625)","(9.0, 9.2, 8.844444444444445)","(20.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(12.0, 15.0, 13.6875)","(3.9, 5.7, 5.508333333333333)"
07-12-2022 18:50:41.052400,"(3.1, 5.4, 5.25)","(2.5, 3.05, 2.850625)","(9.0, 9.2, 8.9)","(21.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.508333333333333)"
07-12-2022 18:50:42.488465,"(3.1, 5.4, 5.0)","(2.5, 3.05, 2.850625)","(9.0, 9.0, 8.76)","(21.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.38)"
07-12-2022 18:50:44.036578,"(3.1, 5.4, 4.9)","(2.5, 3.05, 2.8821052631578947)","(9.0, 9.0, 8.700000000000001)","(21.0, 46.0, 43.733333333333334)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.5)"
07-12-2022 18:50:45.529018,"(3.1, 5.4, 4.9)","(2.5, 3.05, 2.850625)","(9.0, 8.8, 9.1)","(21.0, 46.0, 41.42857142857143)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.7, 5.5777777777777775)"
07-12-2022 18:50:47.356291,"(3.1, 5.4, 5.0)","(2.5, 3.05, 2.850625)","(9.0, 9.2, 9.642857142857142)","(21.0, 46.0, 42.5)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.6875)","(3.9, 5.8, 5.508333333333333)"
07-12-2022 18:50:49.100908,"(3.1, 5.4, 4.9)","(2.5, 3.05, 2.850625)","(9.0, 10.5, 9.424137931034481)","(21.0, 46.0, 44.25)","(13.0, 38.0, 35.333333333333336)","(31.0, 220.0, 207.28571428571428)","(13.0, 15.0, 13.9)","(3.9, 5.8, 5.4937499999999995)"
07-12-2022 18:50:50.496146,"(3.1, 5.4, 4.478571428571429)","(2.5, 3.05, 2.892)","(9.0, 10.5, 9.554545454545455)","(21.0, 46.0, 44.35294117647059)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 207.28571428571428)","(13.0, 14.5, 14.166666666666666)","(3.9, 5.8, 5.5375)"
07-12-2022 18:50:51.808902,"(3.1, 5.5, 3.967857142857143)","(2.5, 3.2, 3.0384615384615383)","(9.0, 10.5, 9.424137931034481)","(21.0, 46.0, 44.44444444444444)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 207.28571428571428)","(13.0, 14.5, 14.166666666666666)","(3.9, 5.8, 5.59)"
07-12-2022 18:50:53.146216,"(3.1, 5.3, 4.753571428571429)","(2.5, 3.2, 3.117)","(9.0, 10.5, 9.470833333333333)","(21.0, 46.0, 44.44444444444444)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 207.28571428571428)","(13.0, 14.5, 14.166666666666666)","(3.9, 5.8, 5.575)"
07-12-2022 18:50:54.490043,"(3.1, 5.2, 4.8875)","(2.5, 3.15, 3.117)","(9.0, 10.5, 9.114285714285714)","(21.0, 46.0, 43.294117647058826)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 190.66666666666666)","(13.0, 14.5, 14.166666666666666)","(3.9, 5.7, 5.430769230769231)"
07-12-2022 18:50:55.897251,"(3.1, 5.0, 4.25)","(2.5, 3.15, 3.117)","(9.0, 9.8, 9.023529411764706)","(21.0, 44.0, 59.78947368421053)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 198.25)","(13.0, 14.5, 14.294117647058824)","(3.9, 5.7, 5.430769230769231)"
07-12-2022 18:50:57.176779,"(3.1, 4.8, 4.31875)","(2.5, 3.15, 3.117)","(9.0, 9.8, 8.63076923076923)","(21.0, 65.0, 42.666666666666664)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 198.25)","(13.0, 15.0, 14.692307692307693)","(3.9, 5.7, 5.430769230769231)"
07-12-2022 18:50:58.459977,"(3.1, 4.8, 4.31875)","(2.5, 3.15, 3.04)","(9.0, 9.6, 8.8125)","(21.0, 44.0, 43.2)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 198.25)","(13.0, 15.0, 14.692307692307693)","(3.9, 5.7, 5.430769230769231)"
07-12-2022 18:50:59.775356,"(3.1, 4.8, 4.31875)","(2.5, 3.15, 3.1085714285714285)","(9.0, 9.6, 8.744444444444444)","(21.0, 44.0, 43.333333333333336)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 202.6)","(13.0, 15.0, 14.2)","(3.9, 5.7, 5.430769230769231)"
07-12-2022 18:51:01.189443,"(3.1, 4.8, 4.4526315789473685)","(2.5, 3.15, 3.1085714285714285)","(9.0, 9.6, 8.744444444444444)","(21.0, 44.0, 43.333333333333336)","(13.0, 38.0, 37.111111111111114)","(31.0, 220.0, 202.6)","(13.0, 15.0, 14.333333333333334)","(3.9, 5.7, 5.430769230769231)"
