,The Girls Have It,Lara Tiara,Rose Of Juliana,Krafty Boy,Chelseas Girl,Karinya Max,Kulani Courage,Preacher Quince,Limousine Cheeky
11-01-2023 19:41:19.738450,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 32.0, 22.22222222222222)","(6.0, 6.4, 6.075)","(13.0, 16.0, 14.785714285714286)","(4.4, 6.0, 5.968421052631579)","(6.0, 8.2, 8.066666666666666)","(8.0, 9.6, 9.327272727272726)"
11-01-2023 19:41:20.980562,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 22.0, 20.14814814814815)","(15.0, 32.0, 27.42857142857143)","(6.0, 6.4, 7.085714285714285)","(13.0, 16.0, 14.866666666666667)","(4.4, 6.0, 5.968421052631579)","(6.0, 8.2, 8.066666666666666)","(8.0, 9.6, 9.327272727272726)"
11-01-2023 19:41:22.147881,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 23.0, 20.14814814814815)","(15.0, 30.0, 26.0)","(6.0, 8.0, 7.054545454545455)","(13.0, 16.0, 14.866666666666667)","(4.4, 6.0, 5.9625)","(6.0, 8.2, 8.066666666666666)","(8.0, 9.6, 9.307692307692307)"
11-01-2023 19:41:23.257873,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 23.0, 20.14814814814815)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.6, 7.054545454545455)","(13.0, 16.0, 14.866666666666667)","(4.4, 6.0, 5.9625)","(6.0, 8.2, 7.733333333333333)","(8.0, 9.6, 9.307692307692307)"
11-01-2023 19:41:24.418309,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 23.0, 22.0)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.6, 6.800000000000001)","(13.0, 16.0, 15.3)","(4.4, 6.0, 5.9625)","(6.0, 8.4, 7.733333333333333)","(8.0, 9.6, 9.307692307692307)"
11-01-2023 19:41:25.650012,"(4.4, 6.6, 6.453333333333333)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.2, 6.7)","(13.0, 15.5, 15.083333333333334)","(4.4, 6.0, 5.9625)","(6.0, 8.4, 7.733333333333333)","(8.0, 9.6, 9.307692307692307)"
11-01-2023 19:41:26.817938,"(4.4, 6.4, 6.358333333333333)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.2, 6.7)","(13.0, 15.5, 15.083333333333334)","(4.4, 6.0, 5.9625)","(6.0, 8.2, 7.666666666666667)","(8.0, 9.6, 9.307692307692307)"
11-01-2023 19:41:27.959353,"(4.4, 6.4, 6.358333333333333)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.2, 6.7)","(13.0, 15.5, 15.083333333333334)","(4.4, 6.0, 5.905263157894737)","(6.0, 8.2, 7.666666666666667)","(8.0, 9.6, 9.294890510948905)"
11-01-2023 19:41:29.104613,"(4.4, 6.4, 6.340740740740741)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.2, 6.7272727272727275)","(13.0, 15.5, 15.083333333333334)","(4.4, 6.0, 5.905263157894737)","(6.0, 8.2, 7.666666666666667)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:30.301939,"(4.4, 6.4, 6.340740740740741)","(7.0, 9.0, 8.6)","(17.0, 23.0, 20.14814814814815)","(15.0, 29.0, 24.333333333333332)","(6.0, 7.0, 6.742857142857143)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 5.905263157894737)","(6.0, 8.2, 7.666666666666667)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:31.428954,"(4.4, 6.4, 6.340740740740741)","(7.0, 9.0, 8.6)","(17.0, 23.0, 20.14814814814815)","(15.0, 29.0, 24.333333333333332)","(6.0, 6.8, 7.272727272727273)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 5.96)","(6.0, 8.2, 7.666666666666667)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:32.862571,"(4.4, 6.4, 6.333333333333334)","(7.0, 9.0, 8.6)","(17.0, 23.0, 21.285714285714285)","(15.0, 29.0, 24.333333333333332)","(6.0, 8.0, 7.5636363636363635)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 5.905263157894737)","(6.0, 8.2, 7.584615384615384)","(8.0, 10.5, 9.267910447761194)"
11-01-2023 19:41:34.328118,"(4.4, 6.4, 6.327272727272727)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 29.0, 26.833333333333336)","(6.0, 8.0, 7.52)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 5.973214285714286)","(6.0, 8.2, 7.584615384615384)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:35.670892,"(4.4, 6.4, 6.327272727272727)","(7.0, 9.0, 8.6)","(17.0, 22.0, 21.285714285714285)","(15.0, 28.0, 26.833333333333336)","(6.0, 7.8, 7.2615384615384615)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 5.988679245283019)","(6.0, 8.2, 7.922222222222222)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:37.206533,"(4.4, 6.4, 6.312)","(7.0, 9.0, 8.6)","(17.0, 22.0, 20.14814814814815)","(15.0, 28.0, 23.75)","(6.0, 7.8, 6.9)","(13.0, 15.5, 15.21875)","(4.6, 6.0, 6.366101694915255)","(6.0, 8.2, 7.922222222222222)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:38.646837,"(4.4, 6.6, 6.4239999999999995)","(7.0, 9.0, 8.299999999999999)","(17.0, 23.0, 20.14814814814815)","(15.0, 28.0, 23.75)","(6.0, 7.6, 6.9)","(13.0, 15.5, 15.21875)","(4.6, 6.4, 6.246153846153846)","(6.0, 8.2, 7.922222222222222)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:40.168501,"(4.4, 6.6, 6.4239999999999995)","(7.0, 9.0, 8.299999999999999)","(17.0, 23.0, 20.14814814814815)","(15.0, 28.0, 23.75)","(6.0, 7.4, 6.784615384615385)","(13.0, 15.5, 15.21875)","(4.6, 6.4, 6.246153846153846)","(6.0, 8.2, 7.628571428571429)","(8.0, 10.5, 9.297744360902255)"
11-01-2023 19:41:41.626901,"(4.4, 6.6, 6.494736842105263)","(7.0, 9.0, 8.299999999999999)","(17.0, 23.0, 21.285714285714285)","(15.0, 28.0, 21.375)","(6.0, 7.4, 6.9)","(13.0, 15.5, 15.21875)","(4.6, 6.4, 6.553448275862069)","(6.0, 8.2, 7.628571428571429)","(8.0, 10.5, 8.90909090909091)"
11-01-2023 19:41:42.922415,"(4.4, 6.4, 6.341176470588236)","(7.0, 9.0, 8.299999999999999)","(17.0, 22.0, 21.285714285714285)","(15.0, 27.0, 20.4375)","(6.0, 7.4, 6.826666666666667)","(13.0, 15.5, 15.21875)","(4.6, 6.6, 6.38909090909091)","(6.0, 8.2, 7.729411764705882)","(8.0, 9.2, 8.88)"
11-01-2023 19:41:44.189239,"(4.4, 6.4, 6.341176470588236)","(7.0, 9.0, 8.31111111111111)","(17.0, 22.0, 21.285714285714285)","(15.0, 27.0, 20.4375)","(6.0, 7.2, 6.8125)","(13.0, 15.5, 15.21875)","(4.6, 6.4, 6.5681415929203535)","(6.0, 8.2, 7.729411764705882)","(8.0, 9.2, 8.466666666666667)"
11-01-2023 19:41:45.534333,"(4.4, 6.4, 6.2)","(7.0, 9.0, 8.379999999999999)","(17.0, 22.0, 20.46153846153846)","(15.0, 27.0, 20.4375)","(6.0, 7.0, 6.953846153846154)","(13.0, 15.5, 14.962962962962964)","(4.6, 6.6, 6.561904761904762)","(6.0, 8.2, 7.819047619047619)","(8.0, 8.8, 8.107692307692307)"
11-01-2023 19:41:46.780013,"(4.4, 6.2, 6.074576271186441)","(7.0, 9.0, 8.37142857142857)","(17.0, 23.0, 20.724137931034484)","(15.0, 27.0, 20.4375)","(6.0, 7.0, 7.0)","(13.0, 16.0, 14.866666666666667)","(4.6, 6.6, 6.478048780487804)","(6.0, 8.2, 7.88)","(8.0, 8.8, 8.35)"
11-01-2023 19:41:48.016643,"(4.4, 6.2, 6.065454545454545)","(7.0, 9.0, 8.37142857142857)","(17.0, 23.0, 20.724137931034484)","(15.0, 27.0, 25.40909090909091)","(6.0, 7.2, 7.04)","(13.0, 16.0, 14.866666666666667)","(4.6, 6.6, 6.478048780487804)","(6.0, 8.2, 7.88)","(8.0, 8.8, 8.35)"
11-01-2023 19:41:49.244723,"(4.4, 6.2, 6.065454545454545)","(7.0, 9.0, 8.37142857142857)","(17.0, 23.0, 20.724137931034484)","(17.0, 26.0, 23.0)","(6.0, 7.2, 7.04)","(13.0, 16.0, 15.708333333333334)","(4.8, 6.6, 6.429411764705883)","(6.0, 8.2, 7.88)","(8.0, 8.8, 7.624390243902439)"
11-01-2023 19:41:50.474463,"(4.4, 6.2, 6.065454545454545)","(7.0, 9.0, 8.6)","(17.0, 23.0, 20.724137931034484)","(17.0, 26.0, 25.333333333333332)","(6.0, 7.2, 7.085714285714285)","(13.0, 16.0, 15.708333333333334)","(4.8, 6.6, 6.447619047619048)","(6.0, 8.2, 7.986666666666666)","(8.0, 8.6, 7.735416666666667)"
11-01-2023 19:41:51.744729,"(4.4, 6.2, 6.065454545454545)","(7.0, 9.0, 8.0)","(17.0, 23.0, 20.724137931034484)","(17.0, 26.0, 24.5)","(6.0, 7.2, 7.085714285714285)","(13.0, 16.0, 13.575)","(4.8, 6.6, 6.447619047619048)","(6.0, 8.2, 8.616)","(8.0, 8.6, 7.70752688172043)"
11-01-2023 19:41:53.110672,"(4.4, 6.4, 6.326315789473685)","(7.0, 8.0, 7.825242718446602)","(17.0, 23.0, 20.724137931034484)","(17.0, 26.0, 24.5)","(6.0, 7.2, 6.914285714285715)","(13.0, 14.0, 17.72222222222222)","(4.8, 6.6, 6.447619047619048)","(6.0, 9.0, 7.894736842105263)","(8.0, 8.6, 7.677777777777777)"
11-01-2023 19:41:54.465990,"(4.4, 6.6, 6.4399999999999995)","(7.0, 8.0, 7.6869565217391305)","(17.0, 23.0, 21.05)","(17.0, 29.0, 25.5)","(6.0, 7.0, 6.914285714285715)","(13.0, 23.0, 19.0)","(4.8, 6.6, 6.483636363636363)","(6.0, 9.0, 8.615384615384617)","(8.0, 8.6, 7.7846153846153845)"
11-01-2023 19:41:55.847712,"(4.4, 6.6, 6.4399999999999995)","(7.0, 8.0, 7.684745762711864)","(17.0, 23.0, 21.05)","(17.0, 27.0, 22.833333333333332)","(6.0, 7.0, 6.914285714285715)","(13.0, 22.0, 17.0)","(4.8, 6.6, 6.4)","(6.0, 8.8, 8.533333333333333)","(8.0, 8.4, 7.672727272727273)"
11-01-2023 19:41:57.221309,"(4.4, 6.6, 6.581609195402298)","(7.0, 8.0, 7.684745762711864)","(17.0, 23.0, 20.11764705882353)","(17.0, 27.0, 22.714285714285715)","(6.0, 7.0, 7.199999999999999)","(13.0, 22.0, 19.0)","(4.8, 6.6, 6.36923076923077)","(6.0, 8.8, 8.485714285714286)","(8.0, 8.4, 7.733333333333333)"
11-01-2023 19:41:58.529831,"(4.4, 6.6, 6.577011494252873)","(7.0, 8.0, 7.8042105263157895)","(17.0, 23.0, 20.025)","(17.0, 27.0, 23.666666666666668)","(6.0, 7.8, 7.199999999999999)","(13.0, 22.0, 18.22222222222222)","(4.8, 6.4, 6.273333333333333)","(6.0, 8.6, 8.342857142857143)","(8.0, 8.4, 7.733333333333333)"
11-01-2023 19:41:59.781323,"(4.4, 6.6, 6.557894736842105)","(7.0, 8.0, 7.8042105263157895)","(17.0, 23.0, 20.025)","(17.0, 26.0, 23.666666666666668)","(6.0, 7.8, 6.7555555555555555)","(13.0, 21.0, 17.75)","(4.8, 6.4, 6.163005780346821)","(6.0, 8.4, 8.5)","(8.0, 8.4, 8.211320754716981)"
11-01-2023 19:42:00.995190,"(4.4, 6.6, 6.558974358974359)","(7.0, 8.0, 7.8042105263157895)","(17.0, 23.0, 20.025)","(17.0, 26.0, 23.941176470588236)","(6.0, 8.0, 7.644444444444444)","(13.0, 19.5, 19.208333333333332)","(4.8, 6.2, 6.1257142857142854)","(6.0, 8.8, 8.692857142857143)","(8.0, 8.4, 7.733333333333333)"
11-01-2023 19:42:02.265237,"(4.4, 6.6, 6.5636363636363635)","(7.0, 8.0, 7.8353982300884955)","(17.0, 22.0, 21.21875)","(17.0, 26.0, 24.714285714285715)","(6.0, 7.8, 7.632)","(13.0, 19.5, 19.208333333333332)","(4.8, 6.2, 6.1257142857142854)","(6.0, 8.8, 8.752)","(8.0, 8.4, 8.285714285714286)"
11-01-2023 19:42:03.532856,"(4.4, 6.6, 6.576470588235294)","(7.0, 8.0, 7.836697247706422)","(17.0, 22.0, 21.72222222222222)","(17.0, 27.0, 24.833333333333336)","(6.0, 7.8, 7.625)","(13.0, 19.5, 19.384615384615387)","(4.8, 6.2, 6.070731707317073)","(6.0, 8.8, 8.752)","(8.0, 8.4, 8.285714285714286)"
11-01-2023 19:42:04.731529,"(4.6, 6.6, 6.576470588235294)","(7.0, 8.0, 7.836697247706422)","(17.0, 23.0, 21.425)","(17.0, 26.0, 24.833333333333336)","(6.0, 7.8, 7.625)","(13.0, 20.0, 19.384615384615387)","(4.8, 6.2, 6.070731707317073)","(6.0, 8.8, 8.752)","(7.5, 8.4, 8.285714285714286)"
11-01-2023 19:42:06.008463,"(4.6, 6.2, 6.04406779661017)","(7.0, 8.0, 7.836697247706422)","(17.0, 23.0, 21.425)","(17.0, 26.0, 22.75)","(6.0, 7.8, 7.285714285714286)","(13.0, 20.0, 19.384615384615387)","(4.8, 6.2, 6.070731707317073)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.303448275862069)"
11-01-2023 19:42:07.330228,"(4.6, 6.2, 6.04406779661017)","(7.0, 8.0, 7.836697247706422)","(17.0, 23.0, 21.425)","(17.0, 25.0, 24.0)","(6.0, 7.8, 7.285714285714286)","(13.0, 20.0, 18.833333333333332)","(4.8, 6.2, 6.551351351351351)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.30967741935484)"
11-01-2023 19:42:08.699088,"(4.6, 6.2, 6.04406779661017)","(7.0, 8.0, 7.836697247706422)","(17.0, 19.5, 19.055555555555557)","(17.0, 25.0, 23.166666666666668)","(6.0, 7.8, 7.285714285714286)","(13.0, 20.0, 18.833333333333332)","(4.8, 6.6, 6.574999999999999)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.30967741935484)"
11-01-2023 19:42:10.026402,"(4.6, 6.2, 6.041739130434783)","(7.0, 8.0, 7.806521739130434)","(17.0, 19.5, 19.055555555555557)","(17.0, 24.0, 23.166666666666668)","(6.0, 7.8, 7.661538461538461)","(13.0, 20.0, 19.416666666666668)","(4.8, 6.6, 6.356896551724137)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:11.333841,"(4.6, 6.2, 6.041739130434783)","(7.0, 8.0, 7.613043478260869)","(17.0, 19.5, 19.055555555555557)","(17.0, 24.0, 24.0)","(6.0, 7.8, 7.661538461538461)","(13.0, 20.0, 20.0)","(4.8, 6.6, 6.2384615384615385)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:12.685579,"(4.6, 6.2, 5.758252427184466)","(7.0, 8.0, 7.613043478260869)","(17.0, 19.5, 19.055555555555557)","(17.0, 25.0, 23.166666666666668)","(6.0, 7.8, 7.2)","(13.0, 21.0, 20.0)","(4.8, 6.6, 6.2384615384615385)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:14.005368,"(4.6, 6.2, 5.721052631578948)","(7.0, 8.0, 7.733333333333333)","(17.0, 19.5, 19.055555555555557)","(17.0, 24.0, 21.25)","(6.0, 7.8, 7.675)","(13.0, 21.0, 20.6)","(4.8, 6.6, 6.355844155844156)","(6.0, 8.8, 8.676923076923078)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:15.351833,"(4.6, 6.2, 5.757142857142857)","(7.0, 7.8, 7.431914893617021)","(17.0, 19.5, 19.055555555555557)","(17.0, 24.0, 18.510416666666668)","(6.0, 7.8, 7.688888888888888)","(13.0, 21.0, 19.25)","(4.8, 6.6, 6.355844155844156)","(6.0, 8.8, 8.622222222222224)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:16.749821,"(4.6, 6.2, 5.847727272727273)","(7.0, 8.0, 7.431914893617021)","(17.0, 19.5, 19.055555555555557)","(17.0, 19.0, 18.51086956521739)","(6.0, 7.8, 7.688888888888888)","(13.0, 22.0, 19.25)","(4.8, 6.6, 6.301587301587301)","(6.0, 8.8, 8.622222222222224)","(7.5, 8.4, 8.322222222222223)"
11-01-2023 19:42:18.149166,"(4.6, 6.2, 5.847727272727273)","(7.0, 8.0, 7.466)","(17.0, 19.5, 18.61111111111111)","(17.0, 19.0, 18.51086956521739)","(6.0, 7.8, 7.533333333333333)","(13.0, 22.0, 18.7)","(4.8, 6.6, 6.323529411764706)","(6.0, 8.8, 8.622222222222224)","(7.5, 8.4, 7.5212121212121215)"
11-01-2023 19:42:19.457894,"(4.6, 6.2, 5.855555555555555)","(7.0, 8.0, 7.466)","(17.0, 19.5, 18.3)","(17.0, 19.0, 18.51086956521739)","(6.0, 7.8, 7.533333333333333)","(13.0, 22.0, 19.5)","(4.8, 6.6, 6.419047619047619)","(6.0, 8.8, 8.700000000000001)","(7.5, 7.6, 7.513333333333334)"
11-01-2023 19:42:20.770983,"(4.6, 6.0, 6.069473684210527)","(7.0, 8.0, 7.466)","(17.0, 19.5, 18.3)","(17.0, 19.0, 17.163265306122447)","(6.0, 7.8, 7.615384615384615)","(13.0, 21.0, 19.5)","(4.8, 6.8, 6.419047619047619)","(6.0, 8.8, 8.533333333333333)","(7.5, 7.6, 7.507142857142857)"
11-01-2023 19:42:22.270563,"(4.6, 6.2, 5.99672131147541)","(7.0, 8.0, 7.466)","(17.0, 19.5, 19.34313725490196)","(17.0, 19.0, 17.163265306122447)","(6.0, 7.8, 7.72258064516129)","(13.0, 21.0, 20.4)","(4.8, 6.8, 6.321052631578947)","(6.0, 8.8, 8.533333333333333)","(7.5, 7.6, 7.507142857142857)"
11-01-2023 19:42:23.678527,"(4.6, 6.2, 5.99672131147541)","(7.0, 8.0, 7.466)","(17.0, 19.5, 19.336734693877553)","(16.0, 19.0, 16.738095238095237)","(6.0, 7.8, 7.661538461538462)","(13.0, 21.0, 20.0)","(4.8, 6.6, 6.321052631578947)","(6.0, 8.8, 8.533333333333333)","(7.5, 7.6, 7.6000000000000005)"
11-01-2023 19:42:25.091375,"(4.6, 6.2, 5.99672131147541)","(7.0, 8.0, 7.466)","(17.0, 19.5, 19.18)","(16.0, 19.0, 17.05128205128205)","(6.0, 7.8, 7.7555555555555555)","(13.0, 21.0, 20.166666666666668)","(4.8, 6.6, 6.321052631578947)","(6.0, 8.8, 8.683333333333334)","(7.5, 8.4, 8.08)"
11-01-2023 19:42:26.530176,"(4.6, 6.2, 5.99672131147541)","(7.0, 8.0, 7.4825)","(17.0, 19.5, 19.35)","(16.0, 19.0, 17.05128205128205)","(6.0, 8.2, 7.7555555555555555)","(13.0, 22.0, 20.166666666666668)","(4.8, 6.6, 6.329577464788732)","(6.0, 8.8, 8.666666666666668)","(7.5, 8.4, 7.363829787234042)"
11-01-2023 19:42:27.954179,"(4.6, 6.2, 5.99672131147541)","(7.0, 8.0, 7.641558441558441)","(17.0, 19.5, 19.35)","(16.0, 19.0, 17.7)","(6.0, 8.2, 7.7555555555555555)","(13.0, 22.0, 19.9375)","(4.8, 6.6, 6.329577464788732)","(6.0, 8.8, 8.338461538461539)","(7.5, 8.6, 7.363829787234042)"
11-01-2023 19:42:29.325259,"(4.6, 6.2, 5.99672131147541)","(6.5, 8.0, 7.641558441558441)","(17.0, 19.5, 19.2)","(16.0, 18.0, 17.7)","(6.0, 8.2, 8.046153846153846)","(14.0, 22.0, 19.9375)","(4.8, 6.6, 6.329577464788732)","(6.0, 8.8, 8.338461538461539)","(7.5, 8.6, 7.363829787234042)"
11-01-2023 19:42:30.686190,"(4.6, 6.2, 6.026415094339622)","(6.5, 8.0, 7.075)","(17.0, 19.5, 19.444444444444443)","(16.0, 18.0, 17.7)","(6.0, 8.2, 8.04)","(14.0, 22.0, 19.9375)","(4.8, 6.6, 6.379310344827586)","(6.0, 8.8, 8.3)","(7.5, 8.6, 7.336956521739131)"
11-01-2023 19:42:32.046399,"(4.6, 6.2, 6.075)","(6.5, 7.6, 7.2)","(17.0, 23.0, 20.352941176470587)","(16.0, 18.0, 17.375)","(6.0, 8.2, 8.018181818181818)","(14.0, 22.0, 19.9375)","(4.8, 6.6, 6.365853658536586)","(6.0, 8.8, 8.133333333333333)","(7.0, 8.6, 7.29438202247191)"
11-01-2023 19:42:33.412156,"(4.6, 6.6, 6.18)","(6.5, 7.4, 7.0)","(17.0, 23.0, 19.318181818181817)","(16.0, 17.5, 16.75)","(6.0, 8.2, 7.824999999999999)","(14.0, 22.0, 19.9375)","(4.8, 6.6, 6.365853658536586)","(6.0, 8.8, 8.133333333333333)","(7.0, 8.6, 7.01063829787234)"
11-01-2023 19:42:34.648938,"(4.6, 6.6, 6.45)","(6.5, 7.2, 7.140000000000001)","(17.0, 23.0, 19.318181818181817)","(16.0, 17.5, 17.166666666666668)","(6.0, 8.2, 7.824999999999999)","(14.0, 22.0, 19.9375)","(4.8, 6.6, 6.426666666666667)","(6.0, 8.8, 8.133333333333333)","(7.0, 8.6, 7.01063829787234)"
11-01-2023 19:42:35.942639,"(4.6, 6.6, 5.95)","(6.5, 7.2, 5.941304347826087)","(17.0, 23.0, 19.0)","(16.0, 17.5, 18.875)","(6.0, 8.2, 7.630434782608695)","(14.0, 22.0, 16.5)","(4.8, 6.6, 6.429787234042553)","(6.0, 8.8, 6.2)","(7.0, 8.6, 8.600000000000001)"
11-01-2023 19:42:37.376056,"(4.6, 7.4, 6.575)","(6.5, 8.4, 5.736585365853658)","(17.0, 34.0, 19.25)","(16.0, 38.0, 17.75)","(6.0, 9.0, 7.7555555555555555)","(14.0, 23.0, 15.571428571428571)","(4.8, 6.6, 6.429787234042553)","(6.0, 9.0, 5.622222222222223)","(7.0, 12.5, 8.120000000000001)"
11-01-2023 19:42:38.614508,"(4.6, 7.4, 6.575)","(6.5, 8.4, 5.736585365853658)","(17.0, 27.0, 19.25)","(16.0, 23.0, 17.75)","(6.0, 9.0, 7.7555555555555555)","(14.0, 23.0, 20.666666666666664)","(4.8, 6.6, 6.429787234042553)","(6.0, 7.4, 6.2)","(7.0, 12.5, 8.120000000000001)"
11-01-2023 19:42:39.892492,"(4.6, 7.4, 6.575)","(6.5, 8.4, 5.736585365853658)","(17.0, 27.0, 19.25)","(16.0, 23.0, 18.6)","(6.0, 9.0, 7.7555555555555555)","(14.0, 22.0, 20.666666666666664)","(4.8, 6.6, 6.429787234042553)","(6.0, 9.0, 6.12)","(7.0, 12.5, 8.120000000000001)"
11-01-2023 19:42:41.162675,"(4.6, 7.4, 6.575)","(6.5, 8.4, 5.736585365853658)","(17.0, 27.0, 19.25)","(16.0, 23.0, 16.4)","(6.0, 9.0, 7.7555555555555555)","(14.0, 22.0, 20.666666666666664)","(4.8, 6.6, 5.08)","(6.0, 7.2, 5.8533333333333335)","(7.0, 12.5, 8.120000000000001)"
11-01-2023 19:42:42.483709,"(4.6, 7.4, 6.575)","(6.5, 6.6, 5.6196078431372545)","(17.0, 27.0, 19.25)","(16.0, 23.0, 14.0)","(6.0, 9.0, 7.628571428571429)","(14.0, 22.0, 20.4)","(4.8, 6.6, 5.333333333333333)","(6.0, 8.8, 7.2)","(7.0, 12.5, 8.120000000000001)"
11-01-2023 19:42:43.759423,"(4.6, 7.4, 6.575)","(6.5, 6.6, 5.6196078431372545)","(17.0, 27.0, 21.833333333333336)","(16.0, 22.0, 14.0)","(6.0, 9.0, 7.628571428571429)","(14.0, 23.0, 15.333333333333334)","(4.8, 6.6, 5.333333333333333)","(6.0, 8.4, 7.2)","(7.0, 12.5, 9.733333333333334)"
11-01-2023 19:42:44.976715,"(4.6, 7.4, 6.575)","(6.5, 6.6, 5.6196078431372545)","(17.0, 27.0, 21.833333333333336)","(16.0, 22.0, 14.0)","(6.0, 9.0, 7.628571428571429)","(14.0, 23.0, 15.333333333333334)","(4.8, 6.6, 5.7555555555555555)","(6.0, 8.4, 6.488888888888889)","(7.0, 12.0, 6.0210526315789465)"
11-01-2023 19:42:46.198827,"(4.6, 7.4, 6.6875)","(6.5, 5.6, 5.536842105263157)","(17.0, 27.0, 22.0)","(16.0, 22.0, 18.333333333333332)","(6.0, 9.0, 7.852631578947369)","(14.0, 23.0, 14.6875)","(4.8, 6.6, 6.111111111111111)","(6.0, 8.2, 6.8)","(7.0, 7.6, 6.336842105263158)"
11-01-2023 19:42:47.413789,"(4.6, 7.4, 6.875)","(6.5, 5.6, 5.525)","(17.0, 27.0, 20.75)","(16.0, 22.0, 19.0)","(6.0, 8.0, 7.908571428571428)","(14.0, 23.0, 14.345454545454546)","(4.8, 6.6, 5.966666666666667)","(6.0, 8.2, 5.894117647058824)","(7.0, 7.6, 5.473333333333334)"
11-01-2023 19:42:48.760913,"(4.6, 8.8, 8.216666666666667)","(6.5, 6.6, 5.242857142857143)","(17.0, 32.0, 18.333333333333332)","(16.0, 23.0, 13.666666666666666)","(6.0, 8.0, 7.690909090909091)","(14.0, 23.0, 19.48)","(4.8, 6.6, 6.3999999999999995)","(6.0, 8.2, 7.24)","(7.0, 7.6, 5.546666666666667)"
11-01-2023 19:42:50.107760,"(4.6, 8.8, 7.1000000000000005)","(6.5, 6.6, 5.533673469387755)","(17.0, 30.0, 20.0)","(16.0, 21.0, 18.166666666666668)","(6.0, 9.0, 7.690909090909091)","(14.0, 22.0, 17.133333333333333)","(4.8, 6.6, 6.3999999999999995)","(6.0, 8.4, 7.84)","(7.0, 7.6, 5.216666666666667)"
11-01-2023 19:42:51.441443,"(4.6, 8.8, 8.366666666666667)","(6.5, 6.6, 5.533673469387755)","(17.0, 32.0, 20.0)","(16.0, 22.0, 18.833333333333336)","(6.0, 9.0, 7.690909090909091)","(14.0, 21.0, 16.6)","(4.8, 6.6, 6.3999999999999995)","(6.0, 8.4, 7.675000000000001)","(7.0, 7.6, 5.125)"
11-01-2023 19:42:52.789143,"(4.6, 8.8, 8.366666666666667)","(6.5, 6.6, 5.522680412371134)","(17.0, 32.0, 25.333333333333336)","(16.0, 23.0, 18.833333333333336)","(6.0, 9.0, 8.595)","(14.0, 22.0, 19.48)","(4.8, 6.6, 5.624)","(6.0, 8.4, 7.433333333333334)","(7.0, 7.6, 5.308333333333333)"
11-01-2023 19:42:54.214294,"(4.6, 8.8, 8.366666666666667)","(6.5, 6.6, 5.228865979381443)","(17.0, 32.0, 18.333333333333332)","(16.0, 23.0, 16.4)","(6.0, 9.0, 8.595)","(14.0, 22.0, 19.48)","(4.8, 6.2, 5.857142857142857)","(6.0, 8.4, 6.3999999999999995)","(7.0, 7.6, 5.473333333333334)"
