,Frankee Merch,Internet Of Things,I See The Stars,Sugar Daddy,Better Boogie,One More Factor,Halos Dance,Sunman
08-01-2023 13:50:10.916183,"(9.0, 18.0, 15.0)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 220.0, 122.5)"
08-01-2023 13:50:11.987979,"(9.0, 18.0, 15.0)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 220.0, 76.25)"
08-01-2023 13:50:13.013980,"(9.0, 19.0, 13.6875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:14.059235,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:15.104265,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:16.160359,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:17.174739,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:18.132982,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:19.188462,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:20.300116,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:21.407271,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:22.453254,"(9.0, 18.5, 15.3)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.75, 2.18, 1.9290476190476191)","(6.5, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:23.472330,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:24.492628,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:25.542914,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:26.694789,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:27.818011,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:28.947327,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:30.036773,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:31.105076,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:32.157164,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:33.219548,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:34.298496,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:35.391101,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:36.599085,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:37.896322,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:39.058989,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:40.319349,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:41.630110,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 1.9290476190476191)","(7.0, 10.5, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:42.882882,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.18, 2.0633333333333335)","(7.0, 10.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:44.124186,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:45.241119,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:46.273460,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:47.340469,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:48.421892,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:49.571651,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:50.727498,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:51.827916,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:52.925866,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:53.972607,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:55.037179,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 141.71428571428572)"
08-01-2023 13:50:56.092895,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:57.107841,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:58.196117,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:50:59.383592,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:00.501381,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.033333333333333)","(1.7, 2.16, 2.0633333333333335)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:01.612789,"(10.0, 19.0, 16.875)","(21.0, 230.0, 208.4)","(4.0, 8.4, 6.76)","(1.7, 2.16, 1.95)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:02.772006,"(10.0, 19.0, 18.318181818181817)","(21.0, 230.0, 208.4)","(4.0, 8.4, 6.933333333333334)","(1.7, 2.16, 1.998)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:03.946026,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.2, 6.933333333333334)","(1.7, 2.16, 1.998)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:05.205966,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.2, 7.76923076923077)","(1.7, 2.16, 1.998)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:06.306044,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.4, 7.76923076923077)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:07.380417,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:08.475526,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 178.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:09.510752,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 208.4)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:10.670586,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:11.754894,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:12.981582,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.2, 6.35)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 10.325)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:14.148082,"(10.0, 20.0, 17.333333333333332)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.2, 5.933333333333334)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.5, 9.32)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:15.209707,"(10.0, 19.5, 15.75)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.8, 5.933333333333334)","(1.7, 2.16, 2.0300000000000002)","(7.0, 11.0, 9.575)","(26.0, 230.0, 124.75)","(21.0, 230.0, 127.5)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:16.330094,"(10.0, 19.5, 15.75)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.5, 8.385714285714286)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:17.542554,"(10.0, 19.5, 15.75)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.5, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:18.724255,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:19.854141,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 5.866666666666666)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:21.153624,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.8, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:22.419524,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:23.533691,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:24.902327,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:26.048042,"(10.0, 19.0, 16.666666666666668)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:27.134479,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:28.172370,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:29.406127,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:30.582356,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 5.933333333333334)","(1.7, 2.16, 2.0300000000000002)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:31.701110,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.16, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:32.928181,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.14, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:34.074260,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 6.55)","(1.7, 2.14, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:35.178898,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 210.36363636363637)","(4.0, 8.6, 5.8)","(1.7, 2.14, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:36.213949,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 176.0)","(4.0, 8.4, 5.8)","(1.7, 2.14, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:37.268510,"(10.0, 19.0, 18.63157894736842)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.188888888888889)","(1.7, 2.14, 1.98)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:38.344282,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 5.8)","(1.7, 2.14, 2.044)","(7.0, 10.0, 9.2)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:39.401261,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.6, 5.8)","(1.7, 2.14, 2.044)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:40.526647,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.2272727272727275)","(1.7, 2.14, 2.044)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:41.534362,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.236363636363636)","(1.7, 2.14, 2.044)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:42.609531,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.236363636363636)","(1.7, 2.14, 2.044)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:43.662529,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.236363636363636)","(1.7, 2.14, 1.9942857142857142)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:44.711513,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.236363636363636)","(1.7, 2.12, 1.98)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:45.741782,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.236363636363636)","(1.7, 2.06, 1.9685714285714286)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:46.775365,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.0)","(1.7, 2.06, 1.9685714285714286)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 124.75)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:48.089840,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.6, 6.171428571428572)","(1.7, 2.06, 2.008888888888889)","(7.0, 10.0, 9.866666666666667)","(26.0, 230.0, 22.2)","(21.0, 230.0, 205.0)","(21.0, 230.0, 76.25)"
08-01-2023 13:51:49.161395,"(10.0, 19.0, 17.375)","(21.0, 230.0, 176.0)","(4.0, 6.4, 6.171428571428572)","(1.7, 2.04, 1.9763636363636363)","(7.0, 10.0, 9.866666666666667)","(26.0, 60.0, 31.333333333333336)","(21.0, 230.0, 213.33333333333334)","(21.0, 230.0, 76.25)"
