,Rheinberg,Remix,Pyrois,Nunthorpe,Thesecondatportsea,High Resolution
11-01-2023 14:24:49.499597,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.5, 18.727272727272727)","(91.0, 390.0, 256.6666666666667)"
11-01-2023 14:24:50.627329,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 390.0, 256.6666666666667)"
11-01-2023 14:24:51.882860,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 390.0, 256.6666666666667)"
11-01-2023 14:24:53.136821,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 390.0, 256.6666666666667)"
11-01-2023 14:24:54.232856,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 390.0, 256.6666666666667)"
11-01-2023 14:24:55.467031,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 390.0, 253.33333333333334)"
11-01-2023 14:24:56.620032,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 253.33333333333334)"
11-01-2023 14:24:57.789351,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 253.33333333333334)"
11-01-2023 14:24:58.986788,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:00.225158,"(4.0, 5.1, 4.990710382513662)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:01.482955,"(4.0, 5.1, 4.95985401459854)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:02.711195,"(4.0, 5.1, 5.02992700729927)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 380.0, 250.0)"
11-01-2023 14:25:03.797510,"(4.0, 5.1, 5.02992700729927)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.727272727272727)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:04.822096,"(4.0, 5.1, 5.02992700729927)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.5)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:05.891994,"(4.0, 5.1, 5.055760368663594)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:07.011919,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:08.176729,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:09.366635,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:10.594151,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:11.827956,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.747368421052632)","(1.7, 1.86, 1.856888888888889)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:12.857115,"(4.0, 5.1, 5.045142857142857)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.721739130434782)","(1.7, 1.86, 1.8533333333333335)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:13.822148,"(4.0, 5.2, 5.12)","(10.0, 13.5, 13.051470588235293)","(6.0, 8.0, 7.721739130434782)","(1.7, 1.86, 1.8533333333333335)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:14.842470,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.733333333333333)","(1.7, 1.86, 1.8436363636363637)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:15.859606,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.7384615384615385)","(1.7, 1.86, 1.8436363636363637)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:16.959522,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.7384615384615385)","(1.7, 1.86, 1.8465)","(10.0, 19.0, 18.09090909090909)","(91.0, 370.0, 250.0)"
11-01-2023 14:25:17.991623,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.7384615384615385)","(1.7, 1.86, 1.8465)","(11.0, 19.0, 18.09090909090909)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:19.112302,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.64)","(1.7, 1.86, 1.8465)","(11.0, 19.0, 18.09090909090909)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:20.272817,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.64)","(1.7, 1.86, 1.8465)","(11.0, 19.0, 18.09090909090909)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:21.427513,"(4.0, 5.3, 5.23469387755102)","(10.0, 13.0, 12.924657534246576)","(6.0, 7.8, 7.64)","(1.7, 1.86, 1.8465)","(11.0, 19.0, 18.09090909090909)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:22.607226,"(4.0, 5.3, 5.239622641509434)","(10.0, 13.0, 12.840909090909092)","(6.0, 7.8, 7.711111111111111)","(1.7, 1.86, 1.8121757322175733)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:23.782679,"(4.0, 5.4, 5.3428571428571425)","(10.0, 13.5, 12.840909090909092)","(6.0, 7.8, 7.68)","(1.7, 1.83, 1.8113702623906707)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:24.997900,"(4.0, 5.5, 5.4275)","(10.0, 13.5, 12.82967032967033)","(6.0, 8.0, 7.733333333333333)","(1.7, 1.83, 1.8116905444126075)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:26.219511,"(4.0, 5.5, 5.4275)","(10.0, 13.5, 12.82967032967033)","(6.0, 8.0, 7.733333333333333)","(1.7, 1.83, 1.8113956834532374)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:27.365290,"(4.0, 5.5, 5.4423076923076925)","(10.0, 13.5, 12.82967032967033)","(6.0, 8.0, 7.733333333333333)","(1.7, 1.83, 1.8113956834532374)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:28.616431,"(4.0, 5.5, 5.4423076923076925)","(10.0, 13.5, 12.82967032967033)","(6.0, 8.0, 7.733333333333333)","(1.7, 1.83, 1.8113956834532374)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:29.927581,"(4.0, 5.6, 5.577884615384615)","(10.0, 13.5, 12.82967032967033)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.83, 1.8186666666666667)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 250.0)"
11-01-2023 14:25:31.140148,"(4.0, 5.8, 5.75)","(10.0, 13.5, 12.81578947368421)","(6.0, 8.0, 7.503448275862069)","(1.7, 1.82, 1.8186666666666667)","(11.0, 19.0, 17.636363636363637)","(81.0, 370.0, 300.0)"
11-01-2023 14:25:32.173985,"(4.0, 5.8, 5.797272727272727)","(10.0, 13.5, 12.81578947368421)","(6.0, 8.0, 7.503448275862069)","(1.7, 1.82, 1.8186666666666667)","(11.0, 19.0, 17.636363636363637)","(81.0, 410.0, 260.0)"
11-01-2023 14:25:33.319264,"(4.0, 5.9, 5.839622641509434)","(10.0, 13.5, 12.81578947368421)","(6.0, 8.0, 7.503448275862069)","(1.7, 1.82, 1.8186666666666667)","(11.0, 19.0, 17.636363636363637)","(81.0, 400.0, 242.5)"
11-01-2023 14:25:34.479698,"(4.0, 5.9, 5.839622641509434)","(10.0, 13.5, 12.768817204301076)","(6.0, 8.0, 7.566666666666666)","(1.7, 1.82, 1.809402985074627)","(11.0, 19.0, 17.636363636363637)","(81.0, 400.0, 242.5)"
11-01-2023 14:25:35.880513,"(4.0, 5.9, 5.816129032258065)","(10.0, 13.5, 12.768817204301076)","(6.0, 7.8, 7.625)","(1.7, 1.81, 1.809402985074627)","(11.0, 19.0, 17.646341463414632)","(81.0, 400.0, 256.6666666666667)"
11-01-2023 14:25:37.090551,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.76595744680851)","(6.0, 7.8, 7.625)","(1.7, 1.81, 1.809402985074627)","(11.0, 19.0, 17.646341463414632)","(81.0, 390.0, 256.6666666666667)"
11-01-2023 14:25:38.442913,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.76595744680851)","(6.0, 7.8, 7.625)","(1.7, 1.81, 1.809402985074627)","(11.0, 19.0, 17.646341463414632)","(81.0, 390.0, 253.33333333333334)"
11-01-2023 14:25:39.650602,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 7.8, 7.6347826086956525)","(1.7, 1.81, 1.7941935483870968)","(11.0, 19.0, 17.646341463414632)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:40.787962,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.6347826086956525)","(1.7, 1.8, 1.7941935483870968)","(11.0, 19.0, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:41.830823,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:43.033287,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:44.191656,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:45.405366,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:46.641839,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:47.803562,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.807692307692307)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:48.868795,"(4.0, 5.9, 5.817241379310345)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.684210526315789)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.5, 17.5)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:50.043388,"(4.0, 5.9, 5.873958333333333)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.771428571428571)","(1.7, 1.8, 1.7921739130434784)","(11.0, 18.0, 16.5)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:51.383496,"(4.0, 5.9, 5.873958333333333)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.771428571428571)","(1.7, 1.8, 1.7921739130434784)","(11.0, 17.0, 16.0)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:52.603733,"(4.0, 5.9, 5.873958333333333)","(10.0, 13.5, 12.777777777777779)","(6.0, 8.0, 7.771428571428571)","(1.7, 1.8, 1.7921739130434784)","(11.0, 16.5, 15.75)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:53.739345,"(4.0, 5.9, 5.857723577235772)","(10.0, 13.5, 13.113095238095237)","(6.0, 8.0, 7.771428571428571)","(1.7, 1.8, 1.7921739130434784)","(11.0, 16.0, 15.928571428571429)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:54.854938,"(4.0, 5.9, 5.857723577235772)","(10.0, 13.5, 13.11875)","(6.0, 8.0, 7.818181818181818)","(1.7, 1.8, 1.7963318777292576)","(11.0, 16.5, 15.928571428571429)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:55.821863,"(4.0, 5.9, 5.857723577235772)","(10.0, 13.5, 12.83695652173913)","(6.0, 8.0, 7.818181818181818)","(1.7, 1.8, 1.7963318777292576)","(11.0, 16.5, 16.136363636363637)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:56.797655,"(4.0, 5.9, 5.857723577235772)","(10.0, 13.5, 12.822916666666666)","(6.0, 8.0, 7.818181818181818)","(1.7, 1.79, 1.7894923857868021)","(11.0, 16.5, 16.136363636363637)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:58.030581,"(4.2, 5.9, 5.863768115942029)","(10.0, 13.5, 12.822916666666666)","(6.0, 8.0, 7.818181818181818)","(1.65, 1.79, 1.7894535519125683)","(12.0, 16.5, 16.136363636363637)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:25:59.249687,"(4.2, 5.9, 5.863768115942029)","(10.0, 13.5, 12.822916666666666)","(6.0, 8.0, 7.818181818181818)","(1.65, 1.79, 1.7894535519125683)","(12.0, 16.5, 16.136363636363637)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:00.604840,"(4.2, 5.9, 5.770370370370371)","(10.0, 13.5, 12.848314606741573)","(6.0, 8.0, 7.942857142857143)","(1.65, 1.79, 1.7894535519125683)","(12.0, 16.5, 16.136363636363637)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:01.777502,"(4.2, 5.9, 5.770370370370371)","(10.0, 13.5, 12.83695652173913)","(6.0, 8.0, 7.9714285714285715)","(1.65, 1.79, 1.7893010752688172)","(12.0, 16.5, 16.205882352941178)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:02.904424,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 12.83695652173913)","(6.0, 8.0, 7.9714285714285715)","(1.65, 1.79, 1.7893010752688172)","(12.0, 17.0, 16.205882352941178)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:04.082910,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 12.83695652173913)","(6.0, 8.0, 7.885714285714285)","(1.65, 1.79, 1.7893981481481482)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:05.468030,"(4.2, 5.8, 5.74)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.097142857142856)","(1.65, 1.79, 1.7893981481481482)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:06.716147,"(4.2, 5.8, 5.74)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.097142857142856)","(1.65, 1.79, 1.78375)","(12.0, 17.0, 16.076923076923077)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:07.927338,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.097142857142856)","(1.65, 1.79, 1.7835714285714286)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:08.990701,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.097142857142856)","(1.65, 1.79, 1.7835714285714286)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:10.225786,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.107692307692307)","(1.65, 1.79, 1.7835714285714286)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:11.433448,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.2, 8.329411764705883)","(1.65, 1.79, 1.7889655172413794)","(12.0, 17.0, 16.1)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:12.632375,"(4.2, 5.8, 5.730769230769231)","(10.0, 13.5, 13.091549295774648)","(6.0, 8.4, 8.285714285714286)","(1.65, 1.79, 1.795985401459854)","(12.0, 17.0, 15.961538461538462)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:13.818415,"(4.4, 5.7, 5.637142857142857)","(10.0, 13.5, 13.091549295774648)","(6.5, 8.4, 8.285714285714286)","(1.65, 1.8, 1.795985401459854)","(12.0, 17.0, 15.961538461538462)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:14.952298,"(4.4, 5.7, 5.595238095238095)","(10.0, 13.5, 13.091549295774648)","(6.5, 8.4, 8.285714285714286)","(1.65, 1.8, 1.8051388888888888)","(12.0, 17.0, 16.357142857142858)","(81.0, 380.0, 217.14285714285714)"
11-01-2023 14:26:16.157511,"(4.4, 5.5, 5.383333333333334)","(10.0, 13.5, 13.151898734177216)","(6.5, 8.6, 8.176470588235293)","(1.65, 1.81, 1.8046835443037976)","(12.0, 17.0, 16.666666666666668)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:17.272726,"(4.4, 5.1, 5.079487179487179)","(10.0, 13.5, 13.183544303797468)","(6.5, 8.6, 8.533333333333333)","(1.65, 1.82, 1.8154166666666667)","(12.0, 17.0, 16.555555555555557)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:18.269363,"(4.4, 5.2, 5.09)","(10.0, 13.5, 13.183544303797468)","(6.5, 9.0, 8.745454545454546)","(1.65, 1.82, 1.8115789473684212)","(12.0, 17.0, 16.166666666666668)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:19.417263,"(4.4, 5.2, 5.09)","(10.0, 13.5, 13.183544303797468)","(6.5, 9.0, 8.65)","(1.65, 1.83, 1.815820895522388)","(12.0, 17.0, 15.961538461538462)","(81.0, 380.0, 253.33333333333334)"
11-01-2023 14:26:20.723481,"(4.4, 5.3, 5.275720164609053)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.688888888888888)","(1.65, 1.82, 1.8107246376811594)","(12.0, 17.0, 15.961538461538462)","(81.0, 380.0, 221.66666666666666)"
11-01-2023 14:26:21.922920,"(4.4, 5.4, 5.352988047808765)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.766666666666666)","(1.65, 1.82, 1.8107246376811594)","(12.0, 17.0, 15.961538461538462)","(81.0, 380.0, 250.0)"
11-01-2023 14:26:23.332274,"(4.4, 5.3, 5.282608695652174)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.766666666666666)","(1.65, 1.82, 1.8044117647058824)","(12.0, 17.0, 15.961538461538462)","(81.0, 370.0, 250.0)"
11-01-2023 14:26:24.576177,"(4.4, 5.3, 5.264137931034483)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.766666666666666)","(1.65, 1.81, 1.8035593220338983)","(12.0, 17.0, 15.961538461538462)","(81.0, 370.0, 246.66666666666666)"
11-01-2023 14:26:25.806662,"(4.4, 5.3, 5.236283185840708)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.803048780487805)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:27.095099,"(4.4, 5.3, 5.212048192771085)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.803048780487805)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:28.592726,"(4.4, 5.3, 5.212048192771085)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.803048780487805)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:29.882867,"(4.4, 5.3, 5.212048192771085)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.803048780487805)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:31.073053,"(4.4, 5.3, 5.212048192771085)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.803048780487805)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:32.269833,"(4.4, 5.3, 5.212048192771085)","(10.0, 13.5, 13.166666666666666)","(6.5, 9.0, 8.866666666666667)","(1.65, 1.81, 1.8043859649122806)","(12.0, 17.0, 15.961538461538462)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:33.399942,"(4.4, 5.2, 5.0636363636363635)","(10.0, 13.5, 13.191358024691358)","(6.5, 9.0, 8.724137931034482)","(1.65, 1.81, 1.8115789473684212)","(12.0, 17.0, 16.166666666666668)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:34.553818,"(4.4, 5.1, 4.961764705882353)","(10.0, 13.5, 13.191358024691358)","(6.5, 9.2, 8.878571428571428)","(1.65, 1.82, 1.805777777777778)","(12.0, 17.0, 16.166666666666668)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:35.718986,"(4.4, 5.2, 5.193650793650794)","(10.0, 13.5, 13.191358024691358)","(6.5, 9.2, 8.847058823529412)","(1.65, 1.82, 1.8072413793103448)","(12.0, 17.0, 16.285714285714285)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:36.932804,"(4.4, 5.2, 5.193650793650794)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.2, 8.847058823529412)","(1.65, 1.81, 1.8044186046511628)","(12.0, 17.0, 16.285714285714285)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:38.130732,"(4.4, 5.3, 5.227350427350427)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.2, 8.95)","(1.65, 1.81, 1.8045901639344262)","(12.0, 17.0, 15.558823529411764)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:39.327593,"(4.4, 5.1, 5.078787878787878)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.2, 8.96)","(1.65, 1.81, 1.8033939393939395)","(12.0, 16.0, 16.392857142857142)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:40.455800,"(4.4, 5.1, 5.0318840579710145)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.2, 8.92)","(1.65, 1.82, 1.8033939393939395)","(12.0, 16.5, 16.392857142857142)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:41.667469,"(4.4, 5.1, 5.041242937853108)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 8.92)","(1.65, 1.82, 1.8056028368794326)","(12.0, 16.5, 16.392857142857142)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:42.988980,"(4.4, 5.2, 5.191732283464567)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 8.92)","(1.65, 1.81, 1.793157894736842)","(12.0, 16.5, 16.333333333333332)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:44.182951,"(4.4, 5.2, 5.1970833333333335)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 8.92)","(1.65, 1.8, 1.7959375)","(12.0, 16.5, 16.333333333333332)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:45.381166,"(4.4, 5.2, 5.186075949367089)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 8.92)","(1.65, 1.8, 1.795593220338983)","(12.0, 16.5, 16.333333333333332)","(81.0, 360.0, 246.66666666666666)"
11-01-2023 14:26:46.530538,"(4.4, 5.1, 5.061538461538461)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 9.040000000000001)","(1.65, 1.8, 1.8016666666666667)","(12.0, 16.5, 16.333333333333332)","(81.0, 360.0, 300.0)"
11-01-2023 14:26:47.780369,"(4.4, 5.2, 5.056410256410256)","(10.0, 13.5, 13.195121951219512)","(6.5, 9.4, 9.271428571428572)","(1.65, 1.81, 1.8060109289617488)","(12.0, 16.5, 16.125)","(81.0, 410.0, 220.0)"
11-01-2023 14:26:49.056149,"(4.4, 5.0, 4.985714285714286)","(10.0, 13.5, 13.13768115942029)","(6.5, 9.4, 9.32)","(1.65, 1.82, 1.8118987341772153)","(12.0, 17.0, 16.6)","(81.0, 400.0, 220.0)"
