,Take On,Show Dor,Bourbon Falls,Jamaican Express,Izzies Beau,The Ugly Sister,La Capita,Hautapu
12-01-2023 12:12:28.758127,"(3.4, 4.2, 4.1230769230769235)","(26.0, 60.0, 46.8235294117647)","(4.8, 6.6, 6.492307692307692)","(4.4, 5.7, 5.5285714285714285)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.4, 4.235)","(10.0, 11.0, 10.932692307692308)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:30.005801,"(3.4, 4.3, 4.2883720930232565)","(26.0, 60.0, 46.8235294117647)","(4.8, 6.6, 6.457142857142857)","(4.4, 5.7, 5.572727272727273)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.4, 4.257142857142857)","(10.0, 11.0, 10.88135593220339)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:31.273003,"(3.4, 4.4, 4.246808510638298)","(26.0, 60.0, 46.8235294117647)","(4.8, 6.6, 6.457142857142857)","(4.4, 5.7, 5.572727272727273)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.3, 4.257142857142857)","(10.0, 11.0, 10.88135593220339)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:32.658214,"(3.4, 4.4, 4.2379999999999995)","(26.0, 55.0, 50.6)","(4.8, 6.6, 6.542857142857143)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.3, 4.218181818181818)","(10.0, 11.0, 10.81578947368421)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:33.967848,"(3.4, 4.4, 4.2379999999999995)","(26.0, 55.0, 50.6)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.3, 4.206451612903226)","(10.0, 11.0, 10.81578947368421)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:35.262449,"(3.4, 4.4, 4.2379999999999995)","(26.0, 55.0, 50.6)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.4, 4.206451612903226)","(10.0, 11.0, 10.81578947368421)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:36.558951,"(3.4, 4.4, 4.2379999999999995)","(26.0, 55.0, 50.6)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.4, 4.206451612903226)","(10.0, 11.0, 10.688524590163935)","(15.0, 18.5, 17.59090909090909)"
12-01-2023 12:12:37.819794,"(3.4, 4.4, 4.252727272727273)","(26.0, 55.0, 50.6)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 105.71428571428571)","(3.5, 4.4, 4.236363636363636)","(10.0, 11.0, 10.716417910447761)","(15.0, 18.5, 16.857142857142858)"
12-01-2023 12:12:39.089687,"(3.4, 4.4, 4.307692307692308)","(26.0, 55.0, 46.8235294117647)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.4, 4.225)","(10.0, 11.0, 10.716417910447761)","(15.0, 17.5, 16.9)"
12-01-2023 12:12:40.327553,"(3.4, 4.4, 4.286153846153846)","(26.0, 60.0, 46.8235294117647)","(4.8, 6.6, 6.4559999999999995)","(4.4, 5.7, 5.6414634146341465)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.4, 4.274)","(10.0, 11.0, 11.428571428571429)","(15.0, 17.5, 16.576923076923077)"
12-01-2023 12:12:41.537140,"(3.4, 4.4, 4.2942857142857145)","(26.0, 60.0, 46.8235294117647)","(4.8, 6.6, 6.683333333333333)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.4, 4.125)","(10.0, 11.5, 11.0)","(15.0, 17.0, 16.181818181818183)"
12-01-2023 12:12:42.704272,"(3.4, 4.4, 4.3075)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.683333333333333)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.2, 4.155357142857143)","(10.0, 11.5, 10.66)","(15.0, 16.5, 16.181818181818183)"
12-01-2023 12:12:43.818335,"(3.4, 4.4, 4.3075)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.586666666666667)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.2, 4.155357142857143)","(10.0, 11.5, 11.096153846153847)","(15.0, 16.5, 16.11111111111111)"
12-01-2023 12:12:45.018893,"(3.4, 4.4, 4.3075)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.586666666666667)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.2, 4.033333333333333)","(10.0, 11.5, 11.096153846153847)","(15.0, 16.5, 16.0)"
12-01-2023 12:12:46.234164,"(3.4, 4.5, 4.3954545454545455)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.586666666666667)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.1, 4.05)","(10.0, 11.5, 11.025423728813559)","(15.0, 16.5, 15.804347826086957)"
12-01-2023 12:12:47.497966,"(3.4, 4.5, 4.4148148148148145)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.586666666666667)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.1, 4.05)","(10.0, 11.5, 11.025423728813559)","(15.0, 16.5, 15.851851851851851)"
12-01-2023 12:12:48.794105,"(3.5, 4.5, 4.4239999999999995)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.519148936170213)","(4.4, 5.7, 5.442857142857143)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.1, 4.05)","(10.0, 11.5, 11.025423728813559)","(15.0, 16.0, 15.703703703703704)"
12-01-2023 12:12:50.021613,"(3.5, 4.6, 4.561290322580645)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.568421052631579)","(4.4, 5.7, 5.430000000000001)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.1, 4.019767441860465)","(10.0, 11.5, 11.008771929824562)","(15.0, 16.0, 15.703703703703704)"
12-01-2023 12:12:51.314397,"(3.5, 4.6, 4.564179104477612)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.545454545454546)","(4.4, 5.7, 5.5)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.1, 3.9727272727272727)","(10.0, 11.5, 10.65625)","(15.0, 16.0, 15.263157894736842)"
12-01-2023 12:12:52.608229,"(3.5, 4.6, 4.564179104477612)","(26.0, 55.0, 50.6)","(4.8, 6.8, 6.56551724137931)","(4.4, 5.7, 5.574193548387097)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.0, 3.9136363636363636)","(10.0, 11.0, 9.65)","(15.0, 16.0, 15.384615384615385)"
12-01-2023 12:12:53.888229,"(3.5, 4.7, 4.6045454545454545)","(26.0, 60.0, 47.69230769230769)","(4.8, 6.8, 6.569491525423729)","(4.4, 5.7, 5.574193548387097)","(31.0, 110.0, 104.61538461538461)","(3.5, 4.0, 3.923076923076923)","(10.0, 9.8, 9.763636363636364)","(15.0, 16.0, 16.767241379310345)"
12-01-2023 12:12:55.142442,"(3.5, 4.7, 4.638181818181819)","(26.0, 60.0, 47.69230769230769)","(5.0, 6.8, 6.569491525423729)","(4.4, 5.7, 5.574193548387097)","(41.0, 110.0, 104.61538461538461)","(3.4, 4.0, 3.923076923076923)","(9.0, 9.8, 9.571428571428571)","(14.0, 17.0, 16.833333333333332)"
12-01-2023 12:12:56.297678,"(3.5, 4.7, 4.6245901639344265)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.549253731343284)","(4.4, 5.8, 5.585714285714285)","(41.0, 110.0, 104.61538461538461)","(3.4, 4.0, 3.923076923076923)","(9.0, 9.8, 9.571428571428571)","(14.0, 17.0, 16.85)"
12-01-2023 12:12:57.460261,"(3.5, 4.7, 4.638181818181819)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.549253731343284)","(4.4, 5.8, 5.673684210526316)","(41.0, 110.0, 104.61538461538461)","(3.4, 4.0, 3.8829268292682926)","(9.0, 9.8, 9.75114503816794)","(14.0, 17.0, 17.16)"
12-01-2023 12:12:58.553908,"(3.5, 4.7, 4.638181818181819)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.549253731343284)","(4.4, 5.8, 5.673684210526316)","(41.0, 110.0, 104.61538461538461)","(3.4, 3.9, 3.8829268292682926)","(9.0, 9.8, 9.751515151515152)","(14.0, 17.5, 17.16)"
12-01-2023 12:12:59.671322,"(3.5, 4.7, 4.638181818181819)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.549253731343284)","(4.4, 5.8, 5.673684210526316)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.899019607843137)","(9.0, 9.8, 9.751515151515152)","(14.0, 17.5, 17.16)"
12-01-2023 12:13:00.857190,"(3.5, 4.7, 4.65)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.549253731343284)","(4.4, 5.8, 5.673684210526316)","(41.0, 110.0, 105.55555555555556)","(3.4, 4.1, 3.9937694704049846)","(9.0, 9.8, 9.967741935483872)","(14.0, 17.5, 17.16)"
12-01-2023 12:13:02.009261,"(3.5, 4.7, 4.65)","(26.0, 60.0, 50.0)","(5.0, 6.8, 6.885714285714285)","(4.4, 5.8, 5.636363636363637)","(41.0, 110.0, 105.55555555555556)","(3.4, 4.0, 3.9896341463414635)","(8.5, 10.0, 9.399999999999999)","(14.0, 17.5, 17.16)"
12-01-2023 12:13:03.214165,"(3.5, 4.7, 4.642372881355932)","(26.0, 60.0, 50.0)","(5.0, 7.0, 6.928571428571429)","(4.4, 5.8, 5.542857142857143)","(41.0, 110.0, 105.55555555555556)","(3.4, 4.0, 3.9713355048859933)","(8.5, 10.0, 9.4)","(14.0, 17.5, 17.16)"
12-01-2023 12:13:04.385497,"(3.5, 4.8, 4.785849056603773)","(26.0, 60.0, 50.0)","(5.0, 7.0, 6.95)","(4.4, 5.8, 5.452173913043478)","(41.0, 110.0, 105.55555555555556)","(3.4, 4.0, 3.9309782608695656)","(8.5, 9.8, 9.3125)","(14.0, 17.5, 17.130434782608695)"
12-01-2023 12:13:05.643095,"(3.5, 4.9, 4.876470588235295)","(26.0, 60.0, 48.57142857142857)","(5.0, 7.0, 6.909090909090909)","(4.4, 5.7, 5.492307692307692)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.9377551020408164)","(8.5, 9.8, 9.3125)","(14.0, 17.5, 16.953125)"
12-01-2023 12:13:06.882153,"(3.5, 4.9, 4.876470588235295)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.909090909090909)","(4.4, 5.7, 5.492307692307692)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.941806722689076)","(8.5, 9.8, 9.254545454545454)","(14.0, 17.0, 16.88157894736842)"
12-01-2023 12:13:08.165081,"(3.5, 4.9, 4.876470588235295)","(26.0, 60.0, 46.285714285714285)","(5.0, 7.0, 6.745454545454546)","(4.4, 5.7, 5.571428571428572)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.941806722689076)","(8.5, 9.8, 9.254545454545454)","(14.0, 17.0, 16.88157894736842)"
12-01-2023 12:13:09.360315,"(3.5, 4.9, 4.876470588235295)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.757142857142857)","(4.4, 5.7, 5.635714285714286)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.872)","(8.5, 9.8, 9.254545454545454)","(14.0, 17.0, 16.88157894736842)"
12-01-2023 12:13:10.585048,"(3.5, 5.0, 4.9372549019607845)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.757142857142857)","(4.4, 5.7, 5.635714285714286)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.872)","(8.5, 9.8, 9.270588235294117)","(14.0, 17.0, 16.88157894736842)"
12-01-2023 12:13:11.752054,"(3.5, 5.0, 4.9918367346938775)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.757142857142857)","(4.4, 5.7, 5.590909090909091)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.95, 3.886)","(8.5, 9.6, 9.257142857142856)","(14.0, 17.0, 17.091836734693878)"
12-01-2023 12:13:12.893676,"(3.5, 5.0, 4.99)","(26.0, 55.0, 51.333333333333336)","(5.0, 7.0, 6.91578947368421)","(4.4, 5.7, 5.554545454545455)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.8594594594594596)","(8.5, 9.6, 9.257142857142856)","(14.0, 17.5, 17.091836734693878)"
12-01-2023 12:13:14.029054,"(3.6, 5.0, 4.99)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.885714285714285)","(4.4, 5.7, 5.554545454545455)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.8594594594594596)","(8.5, 9.6, 9.257142857142856)","(14.0, 17.5, 17.091836734693878)"
12-01-2023 12:13:15.221307,"(3.6, 5.0, 4.99)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.885714285714285)","(4.4, 5.7, 5.554545454545455)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.8594594594594596)","(8.5, 9.6, 9.516279069767442)","(14.0, 17.5, 17.21311475409836)"
12-01-2023 12:13:16.335412,"(3.6, 5.0, 4.99)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.885714285714285)","(4.4, 5.7, 5.576923076923077)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.8482758620689657)","(8.5, 9.6, 9.516279069767442)","(14.0, 18.0, 17.21311475409836)"
12-01-2023 12:13:17.503422,"(3.6, 5.0, 4.99)","(26.0, 60.0, 48.0)","(5.0, 7.0, 6.885714285714285)","(4.4, 5.7, 5.576923076923077)","(41.0, 110.0, 105.55555555555556)","(3.4, 3.9, 3.8444444444444446)","(8.5, 9.6, 9.516279069767442)","(14.0, 18.0, 17.361702127659573)"
12-01-2023 12:13:18.791430,"(3.6, 5.0, 4.99)","(26.0, 60.0, 48.0)","(5.0, 7.2, 7.06046511627907)","(4.4, 5.7, 5.485714285714286)","(41.0, 110.0, 100.0)","(3.4, 3.85, 3.717741935483871)","(8.5, 9.6, 9.512195121951219)","(14.0, 18.0, 17.8125)"
12-01-2023 12:13:20.027078,"(3.6, 5.0, 4.938461538461539)","(26.0, 60.0, 41.142857142857146)","(5.0, 7.2, 7.08235294117647)","(4.4, 5.6, 5.373913043478261)","(41.0, 110.0, 100.0)","(3.4, 3.75, 3.717741935483871)","(8.5, 9.6, 9.26)","(14.0, 18.5, 17.847826086956523)"
12-01-2023 12:13:21.319506,"(3.6, 5.0, 4.911111111111111)","(26.0, 60.0, 42.857142857142854)","(5.0, 7.2, 7.08235294117647)","(4.4, 5.6, 5.295238095238095)","(41.0, 110.0, 100.0)","(3.4, 3.75, 3.7081081081081084)","(8.5, 9.4, 9.283333333333333)","(14.0, 18.5, 17.75)"
12-01-2023 12:13:22.733003,"(3.6, 5.0, 4.909090909090909)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.0181818181818185)","(4.4, 5.6, 5.386666666666667)","(41.0, 110.0, 100.0)","(3.4, 3.75, 3.7212962962962965)","(8.5, 9.4, 9.283333333333333)","(14.0, 18.5, 18.21875)"
12-01-2023 12:13:24.079884,"(3.6, 5.0, 5.093023255813953)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.125490196078432)","(4.4, 5.6, 5.411764705882353)","(41.0, 110.0, 100.0)","(3.3, 3.75, 3.7102564102564104)","(8.5, 9.4, 9.242857142857142)","(14.0, 18.5, 18.178571428571427)"
12-01-2023 12:13:25.553729,"(3.6, 5.1, 5.093023255813953)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.120833333333334)","(4.4, 5.5, 5.423529411764705)","(41.0, 110.0, 100.0)","(3.3, 3.75, 3.6750000000000003)","(8.5, 9.4, 9.259154929577464)","(14.0, 18.5, 18.178571428571427)"
12-01-2023 12:13:26.870437,"(3.6, 5.1, 5.093617021276596)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.120833333333334)","(4.4, 5.6, 5.455555555555556)","(41.0, 110.0, 100.0)","(3.3, 3.7, 3.6750000000000003)","(8.5, 9.4, 9.259154929577464)","(14.0, 18.5, 18.178571428571427)"
12-01-2023 12:13:28.143616,"(3.6, 5.2, 5.187234042553191)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.148717948717949)","(4.4, 5.5, 5.455555555555556)","(41.0, 110.0, 100.0)","(3.3, 3.7, 3.6115384615384616)","(8.5, 9.4, 9.246153846153847)","(14.0, 18.5, 18.21875)"
12-01-2023 12:13:29.507360,"(3.6, 5.2, 5.187234042553191)","(26.0, 55.0, 42.857142857142854)","(5.0, 7.2, 7.147368421052632)","(4.4, 5.5, 5.455555555555556)","(41.0, 110.0, 100.0)","(3.3, 3.65, 3.583333333333333)","(8.5, 9.4, 9.246153846153847)","(14.0, 18.5, 18.21875)"
12-01-2023 12:13:30.901178,"(3.6, 5.2, 5.1850000000000005)","(26.0, 60.0, 42.857142857142854)","(5.0, 7.2, 7.116666666666667)","(4.4, 5.5, 5.235064935064935)","(41.0, 110.0, 106.66666666666667)","(3.3, 3.65, 3.57258064516129)","(8.5, 9.4, 8.849315068493151)","(14.0, 18.5, 17.223076923076924)"
12-01-2023 12:13:32.230325,"(3.6, 5.3, 5.255)","(26.0, 55.0, 45.0)","(5.0, 7.2, 7.116666666666667)","(4.4, 5.3, 5.175)","(41.0, 110.0, 106.66666666666667)","(3.3, 3.65, 3.6630434782608696)","(8.5, 9.0, 8.671111111111111)","(14.0, 17.5, 17.204918032786885)"
12-01-2023 12:13:33.716488,"(3.6, 5.3, 5.288235294117647)","(26.0, 55.0, 45.0)","(5.0, 7.2, 7.116666666666667)","(4.4, 5.3, 5.214893617021277)","(41.0, 110.0, 106.66666666666667)","(3.3, 3.75, 3.611111111111111)","(8.5, 9.0, 8.647619047619047)","(14.0, 17.5, 17.263157894736842)"
12-01-2023 12:13:35.237080,"(3.6, 5.4, 5.366666666666667)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.053333333333334)","(4.4, 5.3, 5.125925925925926)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.581578947368421)","(8.5, 9.0, 8.639024390243902)","(14.0, 17.5, 17.263157894736842)"
12-01-2023 12:13:36.441573,"(3.6, 5.4, 5.366666666666667)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.011428571428572)","(4.4, 5.2, 5.044444444444444)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.7, 3.6787878787878787)","(8.5, 9.0, 8.657142857142857)","(14.0, 17.5, 17.263157894736842)"
12-01-2023 12:13:37.653034,"(3.6, 5.6, 5.568421052631579)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.011428571428572)","(4.4, 5.1, 5.066666666666666)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.8, 3.7161016949152543)","(8.5, 8.8, 8.657142857142857)","(14.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:38.850118,"(3.6, 5.7, 5.593220338983051)","(26.0, 55.0, 47.5)","(5.0, 7.2, 6.968421052631579)","(4.4, 5.1, 5.066666666666666)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.660810810810811)","(8.5, 8.8, 8.644444444444444)","(14.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:39.980923,"(3.8, 5.7, 5.651219512195122)","(26.0, 55.0, 47.5)","(5.0, 7.2, 6.968421052631579)","(4.4, 5.1, 5.008108108108108)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.652941176470588)","(8.0, 8.8, 8.644444444444444)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:41.088580,"(3.8, 5.7, 5.651219512195122)","(26.0, 55.0, 47.5)","(5.0, 7.2, 6.968421052631579)","(4.4, 5.1, 5.008108108108108)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.630434782608696)","(8.0, 8.8, 8.700000000000001)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:42.218058,"(3.8, 5.7, 5.651219512195122)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.016666666666667)","(4.6, 5.1, 5.008108108108108)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.7, 3.6609756097560977)","(8.5, 8.8, 8.700000000000001)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:43.343978,"(3.8, 5.7, 5.651219512195122)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.016666666666667)","(4.6, 5.1, 5.008108108108108)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.7, 3.6714285714285717)","(8.5, 8.8, 9.002739726027396)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:44.482601,"(3.8, 5.7, 5.609090909090909)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.016666666666667)","(4.6, 5.1, 4.995238095238095)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.7, 3.7071428571428573)","(8.5, 9.2, 8.978461538461538)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:45.671514,"(3.8, 5.7, 5.609090909090909)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 4.996428571428572)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.7071428571428573)","(8.5, 9.2, 8.978461538461538)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:46.850290,"(3.8, 5.7, 5.63939393939394)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 4.996428571428572)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.7071428571428573)","(8.5, 9.2, 9.0)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:48.045952,"(3.8, 5.7, 5.63939393939394)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.081081081081081)","(4.6, 5.1, 5.029411764705882)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.6573170731707316)","(8.5, 9.2, 8.933333333333334)","(15.0, 17.5, 17.26923076923077)"
12-01-2023 12:13:49.247438,"(3.8, 5.7, 5.594736842105263)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.081081081081081)","(4.6, 5.1, 5.029411764705882)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.6573170731707316)","(8.5, 9.2, 8.885393258426966)","(15.0, 17.5, 17.18421052631579)"
12-01-2023 12:13:50.454389,"(3.8, 5.7, 5.594736842105263)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 5.064102564102564)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.75, 3.5196969696969695)","(8.5, 9.2, 8.85)","(15.0, 17.5, 17.2)"
12-01-2023 12:13:51.624440,"(3.8, 5.7, 5.642857142857143)","(26.0, 55.0, 47.5)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 5.064102564102564)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.55, 3.5205882352941176)","(8.5, 9.2, 8.68780487804878)","(15.0, 17.5, 17.2)"
12-01-2023 12:13:52.844198,"(3.8, 5.7, 5.642857142857143)","(26.0, 55.0, 46.333333333333336)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 5.030612244897959)","(41.0, 110.0, 106.92307692307692)","(3.3, 3.55, 3.536)","(8.5, 9.2, 8.77142857142857)","(15.0, 17.5, 17.18421052631579)"
12-01-2023 12:13:54.046521,"(3.8, 5.7, 5.642857142857143)","(26.0, 55.0, 46.333333333333336)","(5.0, 7.2, 7.095238095238095)","(4.6, 5.1, 5.030612244897959)","(41.0, 110.0, 102.0)","(3.3, 3.65, 3.536)","(8.5, 9.0, 8.77142857142857)","(15.0, 17.5, 17.488888888888887)"
12-01-2023 12:13:55.146971,"(3.8, 5.7, 5.642857142857143)","(26.0, 55.0, 50.714285714285715)","(5.0, 7.2, 7.029629629629629)","(4.6, 5.1, 5.022857142857143)","(41.0, 110.0, 102.0)","(3.3, 3.65, 3.5966666666666667)","(8.5, 9.0, 8.741176470588234)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:13:56.378623,"(3.8, 5.7, 5.642857142857143)","(26.0, 55.0, 50.714285714285715)","(5.0, 7.2, 7.029629629629629)","(4.6, 5.1, 4.965)","(41.0, 110.0, 102.0)","(3.3, 3.75, 3.6752747252747255)","(8.5, 9.0, 8.741176470588234)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:13:57.529242,"(4.0, 5.7, 5.642857142857143)","(26.0, 55.0, 50.714285714285715)","(5.5, 7.2, 7.029629629629629)","(4.6, 5.1, 4.9941176470588236)","(41.0, 110.0, 102.0)","(3.2, 3.7, 3.613687150837989)","(8.0, 9.0, 8.741176470588234)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:13:58.749610,"(4.0, 5.7, 5.642857142857143)","(26.0, 55.0, 50.714285714285715)","(5.5, 7.2, 7.029629629629629)","(4.6, 5.1, 5.05)","(41.0, 110.0, 102.0)","(3.2, 3.7, 3.6236111111111113)","(8.0, 9.0, 8.661538461538461)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:13:59.851777,"(4.0, 5.7, 5.6)","(26.0, 55.0, 45.55555555555556)","(5.5, 7.2, 7.029629629629629)","(4.6, 5.1, 5.043589743589743)","(41.0, 110.0, 102.0)","(3.2, 3.7, 3.6236111111111113)","(8.0, 9.0, 8.661538461538461)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:14:00.911838,"(4.0, 5.7, 5.6)","(26.0, 60.0, 45.55555555555556)","(5.5, 7.2, 7.029629629629629)","(4.6, 5.1, 5.021428571428571)","(41.0, 110.0, 102.0)","(3.2, 3.7, 3.62)","(8.0, 9.0, 8.969014084507043)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:14:01.947291,"(4.0, 5.7, 5.631034482758621)","(26.0, 55.0, 48.333333333333336)","(5.5, 7.2, 7.029629629629629)","(4.6, 5.1, 5.021428571428571)","(41.0, 110.0, 102.0)","(3.2, 3.7, 3.613235294117647)","(8.0, 9.0, 9.08705882352941)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:14:03.062685,"(4.0, 5.7, 5.631034482758621)","(26.0, 55.0, 48.333333333333336)","(5.5, 7.2, 7.0)","(4.6, 5.1, 5.021428571428571)","(41.0, 110.0, 102.0)","(3.2, 3.65, 3.6307692307692307)","(8.0, 9.2, 9.08705882352941)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:14:04.207653,"(4.0, 5.7, 5.588888888888889)","(26.0, 55.0, 48.333333333333336)","(5.5, 7.2, 7.0)","(4.6, 5.1, 5.021428571428571)","(41.0, 110.0, 102.0)","(3.2, 3.65, 3.6307692307692307)","(8.0, 9.2, 9.112820512820512)","(15.0, 18.0, 17.70967741935484)"
12-01-2023 12:14:05.287969,"(4.0, 5.7, 5.588888888888889)","(26.0, 55.0, 48.333333333333336)","(5.5, 7.2, 6.97037037037037)","(4.6, 5.1, 5.0809523809523816)","(41.0, 110.0, 102.0)","(3.2, 3.65, 3.6220588235294118)","(8.0, 9.2, 9.233766233766234)","(15.0, 18.0, 17.4)"
