,Incentive,Captain Bond,Boomsong,Iron Will,Hamaki,Zanzibar Gem,Another Cognac,Notifies,Inequality
04-01-2023 16:06:42.706199,"(15.0, 24.0, 23.3)","(7.5, 9.0, 8.882828282828283)","(10.0, 12.5, 12.125714285714286)","(4.4, 5.1, 5.044827586206896)","(7.0, 8.2, 8.146153846153846)","(4.2, 4.7, 4.646346555323591)","(5.5, 6.2, 6.1493975903614455)","(18.0, 24.0, 23.036036036036037)","(31.0, 44.0, 43.0)"
04-01-2023 16:06:43.984909,"(15.0, 24.0, 23.3)","(7.5, 9.0, 8.882828282828283)","(10.0, 12.5, 12.134078212290502)","(4.4, 4.9, 4.8760489510489515)","(7.0, 8.2, 8.166666666666666)","(4.2, 4.7, 4.648496993987976)","(5.5, 6.2, 6.1493975903614455)","(18.0, 24.0, 23.036036036036037)","(31.0, 44.0, 43.0)"
04-01-2023 16:06:45.262894,"(15.0, 24.0, 23.7)","(7.5, 9.0, 8.882828282828283)","(10.0, 12.5, 12.132022471910112)","(4.4, 4.9, 4.875954198473282)","(7.0, 8.2, 8.165)","(4.2, 4.7, 4.627989130434782)","(5.5, 6.2, 6.11923076923077)","(18.0, 24.0, 22.12727272727273)","(31.0, 44.0, 43.0)"
04-01-2023 16:06:46.528261,"(15.0, 24.0, 23.833333333333332)","(7.5, 9.0, 8.882828282828283)","(10.0, 12.5, 12.121387283236995)","(4.4, 5.0, 4.956250000000001)","(7.0, 8.2, 8.124444444444444)","(4.2, 4.7, 4.8964071856287426)","(5.5, 6.2, 5.924812030075189)","(18.0, 24.0, 22.048780487804876)","(31.0, 44.0, 43.348837209302324)"
04-01-2023 16:06:47.780796,"(15.0, 23.0, 22.93103448275862)","(7.5, 9.0, 8.782142857142857)","(10.0, 12.5, 12.095394736842104)","(4.4, 5.2, 5.096)","(7.0, 8.2, 8.137037037037036)","(4.2, 4.9, 4.893617021276596)","(5.5, 6.2, 5.958441558441558)","(18.0, 24.0, 22.15)","(31.0, 44.0, 43.15294117647059)"
04-01-2023 16:06:49.076734,"(15.0, 23.0, 22.93103448275862)","(7.5, 9.0, 8.789655172413793)","(10.0, 12.5, 12.096026490066226)","(4.4, 5.2, 5.096)","(7.0, 8.2, 8.137037037037036)","(4.2, 4.9, 4.895804195804196)","(5.5, 6.2, 5.966666666666667)","(18.0, 23.0, 22.136363636363637)","(31.0, 44.0, 43.30864197530864)"
04-01-2023 16:06:50.385916,"(15.0, 23.0, 22.93103448275862)","(7.5, 9.0, 8.801834862385322)","(10.0, 12.5, 12.11875)","(4.4, 5.2, 5.048235294117647)","(7.0, 8.2, 8.098666666666666)","(4.2, 4.9, 4.895744680851064)","(5.5, 6.0, 5.936144578313253)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 42.35294117647059)"
04-01-2023 16:06:51.629365,"(15.0, 23.0, 22.692307692307693)","(7.5, 9.0, 8.801834862385322)","(10.0, 12.5, 12.505376344086022)","(4.4, 5.1, 5.032857142857143)","(7.0, 8.2, 8.08705882352941)","(4.2, 4.9, 4.895092024539878)","(5.5, 6.0, 5.923809523809524)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 42.35294117647059)"
04-01-2023 16:06:52.978418,"(15.0, 23.0, 22.70731707317073)","(7.5, 9.0, 8.897674418604652)","(10.0, 13.0, 12.505154639175258)","(4.4, 5.1, 5.0265625)","(7.0, 8.2, 8.08705882352941)","(4.2, 4.9, 4.885000000000001)","(5.5, 6.0, 5.923809523809524)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 43.03448275862069)"
04-01-2023 16:06:54.286060,"(15.0, 23.0, 22.52)","(7.5, 9.0, 8.897674418604652)","(10.0, 13.0, 12.234899328859061)","(4.4, 5.1, 5.082926829268293)","(7.0, 8.2, 8.093333333333334)","(4.2, 4.9, 4.894979079497908)","(5.5, 6.0, 5.923809523809524)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 42.09090909090909)"
04-01-2023 16:06:55.614247,"(15.0, 23.0, 22.565217391304348)","(7.5, 9.0, 8.910204081632653)","(10.0, 13.0, 12.234899328859061)","(4.4, 5.1, 5.041463414634146)","(7.0, 8.2, 8.093333333333334)","(4.2, 4.9, 4.857178841309824)","(5.5, 6.0, 5.934883720930233)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 42.09090909090909)"
04-01-2023 16:06:56.973641,"(15.0, 23.0, 22.565217391304348)","(8.0, 9.0, 8.910204081632653)","(10.0, 13.0, 12.278481012658228)","(4.4, 5.1, 5.0633333333333335)","(7.0, 8.2, 8.093333333333334)","(4.2, 4.9, 4.863466666666667)","(5.5, 6.0, 5.934883720930233)","(18.0, 23.0, 22.105263157894736)","(31.0, 44.0, 42.09090909090909)"
04-01-2023 16:06:58.383898,"(15.0, 23.0, 22.565217391304348)","(8.0, 9.0, 8.910204081632653)","(10.0, 13.0, 12.150442477876107)","(4.4, 5.1, 5.0633333333333335)","(7.0, 8.2, 8.093333333333334)","(4.2, 4.9, 4.863466666666667)","(5.5, 6.0, 5.935714285714286)","(18.0, 23.0, 21.681818181818183)","(31.0, 44.0, 42.38461538461539)"
04-01-2023 16:06:59.687378,"(15.0, 23.0, 22.782608695652172)","(8.0, 9.0, 8.910204081632653)","(10.0, 13.0, 12.267175572519085)","(4.4, 5.1, 5.088888888888889)","(7.0, 8.2, 8.052307692307693)","(4.2, 4.9, 4.858154506437768)","(5.5, 6.0, 5.9490566037735855)","(18.0, 22.0, 21.805555555555557)","(31.0, 44.0, 42.38461538461539)"
04-01-2023 16:07:00.995379,"(15.0, 23.0, 22.84375)","(8.0, 9.0, 8.954639175257732)","(10.0, 13.0, 12.267175572519085)","(4.4, 5.1, 5.087096774193548)","(7.0, 8.2, 8.052307692307693)","(4.2, 4.9, 4.858154506437768)","(5.5, 6.0, 5.9490566037735855)","(18.0, 22.0, 21.805555555555557)","(31.0, 44.0, 42.38461538461539)"
04-01-2023 16:07:02.321221,"(15.0, 23.0, 22.82758620689655)","(8.0, 9.0, 8.954639175257732)","(10.0, 13.0, 12.6)","(4.4, 5.1, 5.055932203389831)","(7.0, 8.2, 7.95609756097561)","(4.2, 4.9, 4.858154506437768)","(5.5, 6.0, 5.88)","(18.0, 22.0, 21.805555555555557)","(31.0, 44.0, 42.38461538461539)"
04-01-2023 16:07:03.669210,"(15.0, 23.0, 23.142857142857142)","(8.0, 9.0, 9.095652173913043)","(10.0, 13.0, 12.578947368421053)","(4.4, 5.1, 5.062043795620438)","(7.0, 8.0, 8.043636363636363)","(4.2, 4.9, 4.859543568464731)","(5.5, 5.9, 5.929411764705883)","(18.0, 22.0, 22.106382978723403)","(31.0, 44.0, 42.6)"
04-01-2023 16:07:05.004394,"(15.0, 24.0, 23.05263157894737)","(8.0, 9.2, 9.095652173913043)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.061764705882353)","(7.0, 8.2, 7.911578947368421)","(4.2, 4.9, 4.854651162790698)","(5.5, 6.0, 5.922727272727273)","(18.0, 23.0, 22.106382978723403)","(31.0, 44.0, 42.25)"
04-01-2023 16:07:06.236659,"(15.0, 24.0, 23.513513513513512)","(8.0, 9.2, 9.139999999999999)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.061764705882353)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.854651162790698)","(5.5, 6.0, 5.922727272727273)","(18.0, 23.0, 22.106382978723403)","(31.0, 44.0, 42.25)"
04-01-2023 16:07:07.487850,"(15.0, 24.0, 23.333333333333332)","(8.0, 9.2, 9.115384615384615)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.061764705882353)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.854117647058824)","(5.5, 6.0, 5.922727272727273)","(18.0, 23.0, 22.106382978723403)","(31.0, 44.0, 43.02325581395349)"
04-01-2023 16:07:08.753753,"(15.0, 24.0, 23.333333333333332)","(8.0, 9.2, 9.115384615384615)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.023287671232876)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.84)","(5.5, 6.0, 5.910752688172043)","(18.0, 23.0, 22.0)","(31.0, 44.0, 43.02325581395349)"
04-01-2023 16:07:09.972945,"(15.0, 24.0, 23.0)","(8.0, 9.2, 9.115384615384615)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.034883720930233)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.837299035369775)","(5.5, 6.0, 5.9126315789473685)","(18.0, 23.0, 21.77777777777778)","(31.0, 44.0, 42.32)"
04-01-2023 16:07:11.120038,"(15.0, 24.0, 23.0)","(8.0, 9.2, 9.115384615384615)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.1, 5.197524752475248)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.8277777777777775)","(5.5, 6.0, 5.9126315789473685)","(18.0, 22.0, 20.75)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:12.293563,"(15.0, 24.0, 23.0)","(8.0, 9.2, 9.146987951807228)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.2, 5.232236842105263)","(7.0, 8.0, 7.9)","(4.2, 4.9, 4.827372262773722)","(5.5, 6.0, 5.9126315789473685)","(18.0, 22.0, 20.57894736842105)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:13.585373,"(15.0, 23.0, 22.089285714285715)","(8.0, 9.2, 9.146987951807228)","(10.0, 13.0, 12.578260869565218)","(4.4, 5.3, 5.192201834862385)","(7.0, 8.0, 7.908108108108108)","(4.2, 4.9, 4.826978417266187)","(5.5, 6.0, 5.9126315789473685)","(18.0, 21.0, 20.57894736842105)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:14.917548,"(15.0, 23.0, 22.104166666666668)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.575221238938052)","(4.4, 5.2, 5.190860215053764)","(7.0, 8.0, 7.919047619047619)","(4.2, 4.9, 4.820754716981132)","(5.5, 6.0, 5.84)","(18.0, 21.0, 20.57894736842105)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:16.216440,"(15.0, 23.0, 22.0)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.575221238938052)","(4.4, 5.2, 5.190860215053764)","(7.0, 8.0, 7.919047619047619)","(4.2, 4.9, 4.821052631578947)","(5.5, 5.9, 5.847058823529411)","(18.0, 21.0, 20.57894736842105)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:17.565540,"(15.0, 23.0, 22.065217391304348)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.575221238938052)","(4.4, 5.2, 5.164583333333334)","(7.0, 8.0, 7.932)","(4.2, 4.9, 4.803614457831325)","(5.5, 5.9, 5.847058823529411)","(18.0, 21.0, 21.333333333333332)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:18.886590,"(16.0, 23.0, 22.173076923076923)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.575221238938052)","(4.4, 5.2, 5.156521739130435)","(7.0, 8.0, 7.91)","(4.2, 4.9, 4.862529274004684)","(5.5, 5.9, 5.82)","(18.0, 22.0, 21.3)","(31.0, 44.0, 42.97560975609756)"
04-01-2023 16:07:20.243775,"(16.0, 23.0, 22.173076923076923)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.575221238938052)","(4.4, 5.2, 5.156521739130435)","(7.0, 8.0, 7.91)","(4.2, 4.9, 4.861662817551963)","(5.5, 5.9, 5.815454545454545)","(18.0, 22.0, 21.3)","(31.0, 44.0, 43.08860759493671)"
04-01-2023 16:07:21.621568,"(16.0, 23.0, 22.173076923076923)","(8.0, 9.2, 9.118518518518519)","(10.0, 13.0, 12.571428571428571)","(4.4, 5.2, 5.156521739130435)","(7.0, 8.0, 7.91)","(4.2, 4.9, 4.855769230769231)","(5.5, 5.9, 5.815859030837005)","(18.0, 22.0, 21.333333333333332)","(31.0, 44.0, 42.90909090909091)"
04-01-2023 16:07:23.005595,"(16.0, 23.0, 22.25862068965517)","(8.0, 9.2, 9.218181818181817)","(10.0, 13.0, 12.571428571428571)","(4.4, 5.2, 5.248905109489051)","(7.0, 8.0, 7.957142857142857)","(4.2, 4.9, 4.863526570048309)","(5.5, 5.9, 5.820083682008368)","(18.0, 22.0, 21.2)","(31.0, 44.0, 42.90909090909091)"
04-01-2023 16:07:24.352291,"(16.0, 23.0, 22.25862068965517)","(8.0, 9.4, 9.275)","(10.0, 13.0, 12.603305785123966)","(4.6, 5.3, 5.023809523809524)","(7.0, 8.0, 8.007272727272728)","(4.2, 4.9, 4.868483412322275)","(5.5, 5.9, 5.822672064777328)","(18.0, 22.0, 21.243243243243242)","(31.0, 44.0, 42.17391304347826)"
04-01-2023 16:07:25.586354,"(17.0, 23.0, 22.06122448979592)","(8.0, 9.4, 9.139999999999999)","(10.0, 13.0, 12.567204301075268)","(4.6, 5.1, 4.941735537190083)","(7.0, 8.2, 8.129411764705882)","(4.2, 4.9, 4.875853018372704)","(5.5, 5.9, 5.826538461538462)","(18.0, 22.0, 21.333333333333332)","(31.0, 44.0, 42.17391304347826)"
04-01-2023 16:07:26.880911,"(17.0, 23.0, 22.163636363636364)","(8.0, 9.0, 8.985)","(10.0, 13.0, 12.57183908045977)","(4.6, 5.0, 4.943181818181818)","(7.0, 8.2, 8.129411764705882)","(4.2, 4.9, 4.880383795309169)","(5.5, 5.9, 5.831785714285714)","(18.0, 22.0, 21.333333333333332)","(31.0, 44.0, 42.5)"
04-01-2023 16:07:28.323104,"(17.0, 23.0, 22.163636363636364)","(8.0, 9.0, 9.08421052631579)","(10.0, 13.0, 12.57183908045977)","(4.6, 5.0, 4.943181818181818)","(7.0, 8.2, 8.133793103448275)","(4.2, 4.9, 4.879279279279279)","(5.5, 5.9, 5.832962962962963)","(18.0, 22.0, 21.333333333333332)","(31.0, 44.0, 42.61538461538461)"
04-01-2023 16:07:29.673556,"(17.0, 23.0, 22.163636363636364)","(8.0, 9.4, 9.294736842105262)","(10.0, 13.0, 12.533536585365853)","(4.6, 5.0, 4.956213017751479)","(7.0, 8.2, 8.163934426229508)","(4.2, 4.9, 4.886506024096386)","(5.5, 5.9, 5.832962962962963)","(18.0, 22.0, 21.25)","(31.0, 44.0, 42.55172413793103)"
04-01-2023 16:07:30.957046,"(17.0, 23.0, 22.92)","(8.0, 9.4, 9.307692307692308)","(10.0, 13.0, 12.533536585365853)","(4.4, 5.0, 4.980508474576271)","(7.0, 8.2, 8.181999999999999)","(4.2, 4.9, 4.879908675799087)","(5.5, 5.9, 5.82984496124031)","(18.0, 22.0, 21.25925925925926)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:32.248298,"(17.0, 23.0, 22.951612903225808)","(8.0, 9.4, 9.325)","(10.0, 14.5, 13.125)","(4.4, 5.0, 5.018461538461539)","(7.0, 8.2, 8.172413793103448)","(4.2, 4.9, 4.880701754385965)","(5.5, 5.9, 5.828731343283582)","(18.0, 22.0, 21.25925925925926)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:33.588983,"(17.0, 23.0, 22.957142857142856)","(8.0, 9.4, 9.316279069767441)","(10.0, 14.5, 13.384615384615385)","(4.4, 5.1, 5.017910447761194)","(7.0, 8.2, 8.170093457943924)","(4.2, 4.9, 4.902272727272727)","(5.5, 5.9, 5.828731343283582)","(18.0, 22.0, 21.25925925925926)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:34.860672,"(17.0, 23.0, 22.957142857142856)","(8.0, 9.4, 9.316279069767441)","(10.0, 14.0, 13.041666666666666)","(4.4, 5.1, 5.007185628742515)","(7.0, 8.2, 8.170093457943924)","(4.2, 5.0, 4.902272727272727)","(5.5, 5.9, 5.828731343283582)","(18.0, 22.0, 21.25925925925926)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:36.154465,"(17.0, 23.0, 22.957142857142856)","(8.0, 9.4, 9.316279069767441)","(10.0, 14.0, 13.330357142857142)","(4.4, 5.1, 5.007185628742515)","(7.0, 8.2, 8.168627450980392)","(4.2, 5.0, 4.9310708898944196)","(5.5, 5.9, 5.827376425855514)","(18.0, 22.0, 20.761904761904763)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:37.397883,"(17.0, 24.0, 23.19047619047619)","(8.0, 9.4, 9.316279069767441)","(10.0, 14.0, 13.402912621359224)","(4.4, 5.1, 5.011046511627907)","(7.0, 8.2, 8.125581395348837)","(4.2, 5.0, 4.86016393442623)","(5.5, 5.9, 5.8168)","(18.0, 21.0, 21.25925925925926)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:38.690759,"(17.0, 24.0, 23.19047619047619)","(8.0, 9.4, 9.290909090909091)","(10.0, 14.0, 13.333333333333334)","(4.4, 5.1, 5.0158995815899585)","(7.0, 8.2, 8.163636363636362)","(4.2, 4.9, 4.86016393442623)","(5.5, 5.9, 5.855813953488372)","(18.0, 22.0, 20.761904761904763)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:39.957073,"(17.0, 24.0, 23.19047619047619)","(8.0, 9.4, 9.290909090909091)","(10.0, 14.0, 13.5625)","(4.4, 5.1, 5.011864406779661)","(7.0, 8.2, 8.163636363636362)","(4.2, 4.9, 4.86016393442623)","(5.5, 5.9, 5.88)","(17.0, 21.0, 20.615384615384617)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:41.201602,"(17.0, 24.0, 23.205128205128204)","(8.0, 9.4, 9.256)","(10.0, 14.0, 13.521739130434783)","(4.4, 5.1, 5.02267657992565)","(7.0, 8.2, 8.163636363636362)","(4.2, 4.9, 4.861912225705329)","(5.5, 5.9, 5.864)","(17.0, 21.0, 20.63235294117647)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:42.446545,"(17.0, 24.0, 23.45614035087719)","(8.0, 9.4, 9.256)","(10.0, 14.0, 13.521739130434783)","(4.4, 5.1, 5.02267657992565)","(7.0, 8.2, 8.149450549450549)","(4.2, 4.9, 4.848407643312102)","(5.5, 5.9, 5.795918367346939)","(17.0, 21.0, 20.63235294117647)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:43.685477,"(17.0, 24.0, 23.425925925925927)","(8.0, 9.4, 9.256)","(10.0, 14.0, 13.785714285714285)","(4.4, 5.1, 4.978362573099416)","(7.0, 8.4, 8.184905660377359)","(4.2, 4.9, 4.842553191489362)","(5.5, 5.8, 5.795275590551181)","(17.0, 21.0, 20.63235294117647)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:44.968873,"(17.0, 24.0, 23.67142857142857)","(8.0, 9.4, 9.256)","(10.0, 14.0, 13.11111111111111)","(4.4, 5.1, 4.756590016825575)","(7.0, 8.4, 8.192156862745097)","(4.2, 4.9, 4.810714285714286)","(5.5, 5.8, 5.847826086956522)","(17.0, 21.0, 20.63235294117647)","(31.0, 44.0, 42.44444444444444)"
04-01-2023 16:07:46.303115,"(17.0, 24.0, 23.67142857142857)","(8.0, 9.4, 9.326829268292682)","(10.0, 14.0, 13.545454545454545)","(4.4, 4.8, 4.997807933194155)","(7.0, 8.4, 8.223529411764705)","(4.2, 4.9, 4.81504854368932)","(5.5, 5.9, 5.848780487804878)","(18.0, 21.0, 20.650943396226417)","(31.0, 44.0, 42.666666666666664)"
04-01-2023 16:07:47.559535,"(17.0, 24.0, 23.76595744680851)","(8.0, 9.4, 9.323076923076924)","(10.0, 14.0, 13.545454545454545)","(4.4, 5.0, 4.83984375)","(7.0, 8.4, 8.222222222222221)","(4.2, 4.9, 4.795014662756598)","(5.5, 5.9, 5.856603773584906)","(18.0, 21.0, 20.650943396226417)","(31.0, 44.0, 42.6)"
04-01-2023 16:07:48.874646,"(17.0, 24.0, 22.878048780487806)","(8.0, 9.4, 9.323076923076924)","(10.0, 14.0, 13.67741935483871)","(4.4, 5.0, 4.890666666666666)","(7.0, 8.4, 8.230188679245284)","(4.2, 4.9, 4.7985835694051)","(5.5, 5.9, 5.869767441860465)","(18.0, 21.0, 20.650943396226417)","(31.0, 44.0, 42.666666666666664)"
04-01-2023 16:07:50.133082,"(17.0, 23.0, 22.043010752688172)","(8.0, 9.4, 9.35483870967742)","(10.0, 14.0, 13.7)","(4.4, 5.0, 4.892140921409214)","(7.0, 8.4, 8.26153846153846)","(4.2, 4.9, 4.7971264367816095)","(5.5, 5.9, 5.869767441860465)","(17.0, 21.0, 20.650943396226417)","(31.0, 44.0, 43.2)"
04-01-2023 16:07:51.492981,"(17.0, 23.0, 22.043010752688172)","(8.0, 9.4, 9.2)","(10.0, 14.0, 13.7)","(4.4, 5.0, 5.082178217821782)","(7.0, 8.4, 8.305882352941177)","(4.2, 4.9, 4.907253886010363)","(5.5, 5.9, 5.578169014084507)","(17.0, 21.0, 20.71)","(31.0, 44.0, 42.31578947368421)"
04-01-2023 16:07:52.883186,"(17.0, 23.0, 21.481203007518797)","(8.0, 9.2, 9.153846153846153)","(11.0, 14.0, 13.7)","(4.4, 5.1, 5.008675799086758)","(7.0, 8.4, 8.249056603773585)","(4.2, 5.0, 4.902185792349727)","(5.5, 5.6, 5.570192307692308)","(17.0, 21.0, 20.71)","(31.0, 44.0, 42.26086956521739)"
04-01-2023 16:07:54.208631,"(17.0, 23.0, 21.503703703703703)","(8.0, 9.2, 9.125)","(11.0, 14.0, 13.7)","(4.4, 5.1, 5.0024390243902435)","(7.0, 8.4, 8.373333333333333)","(4.2, 5.0, 4.902185792349727)","(5.5, 5.6, 5.58421052631579)","(17.0, 21.0, 20.71)","(31.0, 44.0, 42.26086956521739)"
04-01-2023 16:07:55.598860,"(17.0, 23.0, 21.412213740458014)","(8.0, 9.2, 9.142857142857142)","(11.0, 14.0, 13.7)","(4.4, 5.1, 4.930508474576271)","(7.5, 8.4, 8.373333333333333)","(4.2, 5.0, 4.902185792349727)","(5.5, 5.7, 5.592105263157895)","(17.0, 21.0, 20.71)","(31.0, 44.0, 42.26086956521739)"
04-01-2023 16:07:56.839331,"(17.0, 23.0, 21.412213740458014)","(8.0, 9.2, 8.963636363636363)","(11.0, 14.0, 13.715686274509803)","(4.4, 5.1, 5.031556503198294)","(7.5, 8.4, 8.373333333333333)","(4.2, 5.0, 4.902185792349727)","(5.5, 5.7, 5.595238095238095)","(17.0, 21.0, 20.71)","(31.0, 44.0, 42.26086956521739)"
04-01-2023 16:07:58.069444,"(17.0, 23.0, 22.77777777777778)","(8.0, 9.0, 8.93)","(11.0, 14.0, 13.598484848484848)","(4.4, 5.1, 4.976605504587155)","(7.5, 8.4, 8.144086021505375)","(4.2, 5.0, 4.906932409012132)","(5.5, 5.7, 5.576691729323309)","(17.0, 21.0, 20.676190476190477)","(31.0, 44.0, 42.333333333333336)"
04-01-2023 16:07:59.294467,"(17.0, 22.0, 21.923076923076923)","(8.0, 9.0, 9.06)","(11.0, 14.0, 13.60909090909091)","(4.4, 5.1, 5.004912280701754)","(7.5, 8.2, 8.142)","(4.2, 5.0, 4.914232902033272)","(5.5, 5.7, 5.345238095238095)","(18.0, 21.0, 20.7319587628866)","(31.0, 44.0, 42.72727272727273)"
04-01-2023 16:08:00.568838,"(17.0, 23.0, 21.782608695652172)","(8.0, 9.2, 9.16)","(11.0, 14.0, 13.617647058823529)","(4.4, 5.1, 4.918120805369128)","(7.5, 8.2, 8.137777777777778)","(4.2, 5.0, 4.912704918032787)","(5.5, 5.4, 5.477862595419848)","(18.0, 21.0, 20.73469387755102)","(31.0, 44.0, 41.87096774193548)"
04-01-2023 16:08:01.753113,"(17.0, 22.0, 21.651685393258425)","(8.0, 9.2, 9.129032258064516)","(11.0, 14.0, 13.617647058823529)","(4.4, 5.1, 4.918120805369128)","(7.5, 8.2, 8.04)","(4.2, 5.0, 4.92910052910053)","(5.5, 5.7, 5.5120689655172415)","(18.0, 21.0, 20.847058823529412)","(31.0, 42.0, 41.66197183098591)"
04-01-2023 16:08:02.980689,"(17.0, 22.0, 21.68041237113402)","(8.0, 9.2, 9.14054054054054)","(11.0, 14.0, 13.685483870967742)","(4.6, 5.1, 4.913103448275862)","(7.5, 8.2, 8.04390243902439)","(4.2, 5.0, 4.930927835051547)","(5.5, 5.7, 5.466666666666667)","(18.0, 21.0, 20.847058823529412)","(31.0, 42.0, 41.76119402985075)"
04-01-2023 16:08:04.200415,"(17.0, 22.0, 21.70754716981132)","(8.0, 9.2, 9.155102040816326)","(11.0, 14.0, 13.848484848484848)","(4.6, 5.1, 5.006551724137931)","(7.5, 8.2, 8.05625)","(4.2, 5.0, 4.935333333333333)","(5.5, 5.5, 5.475)","(18.0, 21.0, 20.911392405063292)","(31.0, 42.0, 41.84126984126984)"
04-01-2023 16:08:05.425059,"(17.0, 22.0, 21.728155339805824)","(8.0, 9.4, 9.257142857142856)","(11.0, 14.0, 14.083333333333334)","(4.4, 5.1, 5.01830985915493)","(7.5, 8.2, 8.133333333333333)","(4.2, 5.0, 4.939807383627609)","(5.5, 5.5, 5.551785714285714)","(18.0, 21.0, 20.384615384615383)","(31.0, 42.0, 43.333333333333336)"
04-01-2023 16:08:06.658827,"(17.0, 22.0, 21.810526315789474)","(8.0, 9.4, 9.08)","(11.0, 14.5, 14.211538461538462)","(4.4, 5.1, 5.001276595744681)","(7.5, 8.2, 8.129824561403508)","(4.2, 5.0, 4.93202846975089)","(5.5, 5.6, 5.538709677419354)","(18.0, 21.0, 19.892857142857142)","(31.0, 44.0, 43.32142857142857)"
04-01-2023 16:08:07.861230,"(17.0, 22.0, 21.746478873239436)","(8.0, 9.4, 9.0)","(11.0, 18.0, 15.083333333333334)","(4.4, 5.1, 5.001276595744681)","(7.5, 8.2, 8.129824561403508)","(4.2, 5.0, 4.9187763713080175)","(5.5, 5.6, 5.535820895522388)","(18.0, 20.0, 20.08695652173913)","(31.0, 44.0, 43.87096774193549)"
04-01-2023 16:08:09.038647,"(17.0, 22.0, 21.73134328358209)","(8.0, 9.4, 9.05)","(11.0, 18.0, 16.63095238095238)","(4.6, 5.1, 5.001276595744681)","(7.0, 8.2, 8.08157894736842)","(4.2, 5.0, 4.924212598425197)","(5.5, 5.6, 5.530645161290322)","(18.0, 21.0, 20.776785714285715)","(31.0, 44.0, 43.74285714285714)"
04-01-2023 16:08:10.210913,"(17.0, 22.0, 21.73134328358209)","(8.0, 9.4, 9.111111111111112)","(11.0, 17.5, 16.53333333333333)","(4.6, 5.1, 4.986013986013986)","(7.0, 8.2, 8.08157894736842)","(4.2, 5.0, 4.9240556660039765)","(5.5, 5.6, 5.541666666666666)","(18.0, 21.0, 20.805555555555557)","(31.0, 44.0, 43.82089552238806)"
04-01-2023 16:08:11.463766,"(17.0, 22.0, 21.73134328358209)","(8.0, 9.4, 9.0)","(11.0, 17.5, 16.53333333333333)","(4.6, 5.0, 4.991596638655462)","(7.0, 8.2, 7.91764705882353)","(4.2, 5.0, 4.921399176954733)","(5.5, 5.6, 5.53170731707317)","(18.0, 21.0, 21.16)","(31.0, 44.0, 43.806451612903224)"
04-01-2023 16:08:12.673681,"(17.0, 22.0, 21.73134328358209)","(8.0, 9.4, 9.175757575757576)","(11.0, 17.5, 16.53333333333333)","(4.6, 5.0, 4.991596638655462)","(7.0, 8.0, 7.905263157894737)","(4.2, 5.0, 4.921965317919075)","(5.5, 5.6, 5.564150943396227)","(18.0, 22.0, 21.225352112676056)","(31.0, 44.0, 44.25)"
04-01-2023 16:08:13.783968,"(17.0, 22.0, 21.775)","(8.0, 9.4, 9.135714285714286)","(11.0, 17.5, 16.05)","(4.6, 5.0, 4.98515625)","(7.0, 8.0, 7.924050632911392)","(4.2, 5.0, 4.921965317919075)","(5.5, 5.6, 5.560176991150442)","(18.0, 22.0, 21.30496453900709)","(31.0, 48.0, 44.30107526881721)"
