,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:14:29.354144,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:30.514948,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:31.633231,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:32.670689,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:33.697843,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:34.797179,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:35.912691,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.74)"
09-01-2023 15:14:37.016169,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:38.151683,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:39.278436,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:40.394671,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:41.504114,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:42.616103,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:43.767130,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:44.835328,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:45.957532,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:47.178079,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:48.267033,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:49.446441,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:50.571779,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:51.675890,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:52.791832,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:53.763198,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:54.800819,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:55.849868,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:56.932561,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:58.061310,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:14:59.102572,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:00.143351,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:01.138885,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:02.189122,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:03.278411,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:04.379732,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:05.476500,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:06.634665,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:07.762217,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:08.903130,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:10.010317,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:11.050014,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:12.140754,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:13.205599,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:14.335993,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:15.478311,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:16.631680,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:17.794787,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:18.935056,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:20.033727,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:21.150787,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:22.196987,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:23.289323,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:24.344997,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:25.472962,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:26.676122,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:27.830775,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:29.037456,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:30.143367,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 31.636363636363637)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:31.244790,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:32.353595,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:33.400734,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:34.471632,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:35.567764,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:36.700952,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:37.832151,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:39.009449,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:40.144587,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:41.188086,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:42.299533,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:43.375511,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:44.483263,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:45.562596,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:46.680501,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:47.764374,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:48.794381,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:49.799620,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:50.866540,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.17647058823529)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:52.039550,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 60.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:53.243035,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:54.396668,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:55.611275,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:56.733218,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:57.786416,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
09-01-2023 15:15:58.828962,"(4.0, 6.6, 5.7875)","(6.0, 9.8, 9.281818181818181)","(21.0, 60.0, 35.38461538461539)","(4.0, 5.8, 5.484999999999999)","(20.0, 44.0, 41.599999999999994)","(91.0, 610.0, 172.5)","(3.1, 5.2, 3.4767441860465116)","(4.4, 10.5, 9.7)"
