,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:32:56.409183,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:32:57.644436,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:32:58.898715,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:00.130034,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:01.348877,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:02.548168,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:03.794729,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:05.045123,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:06.363545,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:07.670224,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:08.970872,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:10.213499,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:11.512774,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:12.828490,"(2.5, 2.68, 2.456)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:14.095387,"(2.5, 2.76, 2.472)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:15.378334,"(2.5, 2.76, 2.472)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:16.637370,"(2.5, 2.76, 2.472)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:17.862633,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:19.109931,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:20.322637,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:21.793300,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:23.252926,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:24.678083,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:26.034208,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:27.424026,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:28.716347,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:30.190602,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:31.679214,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:33.349025,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:34.926933,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:36.506028,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:37.990401,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:39.440471,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:40.784954,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:42.248659,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:43.691391,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:45.082348,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:46.516106,"(2.5, 2.72, 2.448)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:48.067675,"(2.5, 2.72, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:49.409991,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:50.712499,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:51.987523,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:53.208964,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:54.488140,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:55.803678,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:57.162902,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:58.490595,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:33:59.782760,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:01.077670,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:02.305983,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:03.472001,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:04.752783,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:05.939633,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:07.087228,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:08.255400,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:09.361905,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:10.451466,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:11.535926,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:12.666997,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:13.846949,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:14.988002,"(2.5, 2.7, 2.5125)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:16.154693,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:17.347335,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:18.512766,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:19.671144,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:20.811565,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:21.976993,"(2.5, 2.68, 2.4763636363636365)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:23.159436,"(2.5, 2.8, 2.4206896551724135)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:24.420493,"(2.5, 2.8, 2.4206896551724135)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:25.629115,"(2.5, 2.78, 2.5628571428571427)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:26.759742,"(2.5, 2.78, 2.5773333333333333)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:27.892680,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
16-12-2022 10:34:29.036207,"(2.5, 2.74, 2.5275)","(41.0, 930.0, 326.0)","(26.0, 990.0, 747.375)","(15.0, 990.0, 664.5)","(9.0, 28.0, 21.0)","(19.0, 200.0, 138.33333333333331)","(14.0, 34.0, 19.9)","(11.0, 65.0, 51.25)","(2.35, 2.5, 2.2600000000000002)","(26.0, 340.0, 180.5)"
