,Finniss Whisper,Vega Black,Succession,Pink Confetti,Cawbourne Donna,Finniss Eagle,Dashing Kara,Hey Day
06-01-2023 12:53:15.057377,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 22.0, 11.155555555555557)","(41.0, 340.0, 108.57142857142857)","(41.0, 250.0, 141.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:16.206768,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 22.0, 11.155555555555557)","(41.0, 340.0, 108.57142857142857)","(41.0, 240.0, 141.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:17.359633,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 22.0, 11.155555555555557)","(41.0, 340.0, 133.75)","(41.0, 240.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:18.412055,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 22.0, 11.5)","(41.0, 340.0, 108.57142857142857)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:19.513354,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:20.712329,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:21.758471,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:22.816330,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 119.16666666666666)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:23.837667,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 119.16666666666666)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:24.835630,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:25.854123,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:26.991112,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:28.090309,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:29.197234,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:30.343947,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:31.523163,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:32.628090,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:33.715351,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:34.855706,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:35.917513,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 112.85714285714286)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:36.994737,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:38.136002,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:39.208098,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:40.225338,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:41.371791,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:42.472442,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 141.25)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:43.542622,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 117.14285714285714)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:44.654147,"(2.35, 3.2, 2.695294117647059)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 117.14285714285714)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:45.745850,"(2.35, 3.2, 2.6426666666666665)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 117.14285714285714)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:46.821907,"(2.35, 3.2, 2.6426666666666665)","(9.0, 19.5, 11.774999999999999)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:47.811007,"(2.35, 3.2, 2.6426666666666665)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:48.823052,"(2.35, 3.2, 2.6426666666666665)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:49.850615,"(2.35, 3.2, 2.6573333333333333)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:50.890333,"(2.35, 3.2, 2.6714285714285713)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:52.010623,"(2.35, 3.2, 2.6714285714285713)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 121.42857142857143)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:53.124421,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:54.199788,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:55.331107,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.35)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:56.475798,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.55)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 230.0, 79.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:57.544798,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.55)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 230.0, 75.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:58.642694,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.55)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 75.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:53:59.790208,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.55)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 75.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:00.915030,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 14.55)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 13.200000000000001)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 75.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:02.051113,"(2.35, 3.2, 2.6714285714285713)","(9.0, 19.5, 16.67142857142857)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.085714285714285)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 75.6)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:03.180098,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 17.560000000000002)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.733333333333334)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 98.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:04.352805,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 13.166666666666666)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.733333333333334)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:05.503606,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 13.166666666666666)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.733333333333334)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:06.576341,"(2.35, 3.2, 2.5142857142857142)","(9.0, 19.5, 13.166666666666666)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.733333333333334)","(41.0, 340.0, 152.5)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:07.733884,"(2.35, 3.2, 2.5127272727272727)","(9.0, 19.5, 13.166666666666666)","(3.3, 4.6, 3.7666666666666666)","(6.5, 11.0, 7.5)","(9.0, 20.0, 17.733333333333334)","(41.0, 340.0, 152.5)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.25)"
06-01-2023 12:54:08.894434,"(2.35, 3.2, 2.5127272727272727)","(9.0, 19.5, 11.0)","(3.3, 4.6, 3.541666666666667)","(6.5, 11.0, 9.226666666666667)","(9.0, 20.0, 14.326666666666668)","(41.0, 340.0, 125.71428571428572)","(41.0, 210.0, 126.0)","(6.0, 12.5, 9.777777777777779)"
06-01-2023 12:54:10.064728,"(2.35, 3.2, 2.7863636363636366)","(9.0, 19.0, 11.0)","(3.3, 4.5, 3.541666666666667)","(6.5, 11.0, 9.673684210526316)","(9.0, 19.5, 14.326666666666668)","(41.0, 340.0, 152.5)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.261904761904763)"
06-01-2023 12:54:11.175093,"(2.35, 3.2, 2.7863636363636366)","(9.0, 19.0, 11.0)","(3.3, 4.5, 3.541666666666667)","(6.5, 11.0, 9.74)","(9.0, 19.5, 14.326666666666668)","(41.0, 340.0, 192.72727272727275)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.456521739130434)"
06-01-2023 12:54:12.322447,"(2.35, 3.2, 2.708888888888889)","(9.0, 19.0, 11.0)","(3.3, 4.5, 3.541666666666667)","(6.5, 11.0, 9.74)","(9.0, 19.5, 14.326666666666668)","(41.0, 340.0, 134.28571428571428)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.456521739130434)"
06-01-2023 12:54:13.516017,"(2.35, 3.2, 2.708888888888889)","(9.0, 19.0, 11.0)","(3.3, 4.5, 3.541666666666667)","(6.5, 11.0, 9.74)","(9.0, 19.5, 14.326666666666668)","(41.0, 340.0, 134.28571428571428)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.456521739130434)"
06-01-2023 12:54:14.674337,"(2.35, 3.2, 2.708888888888889)","(9.0, 19.0, 13.166666666666666)","(3.3, 4.5, 3.7666666666666666)","(6.5, 11.0, 9.74)","(9.0, 19.5, 16.955555555555556)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.456521739130434)"
06-01-2023 12:54:15.807520,"(2.35, 3.2, 2.708888888888889)","(9.0, 19.5, 11.055555555555555)","(3.3, 4.6, 3.541666666666667)","(6.5, 11.0, 8.76)","(9.0, 19.0, 13.377777777777778)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.131578947368421)"
06-01-2023 12:54:16.970824,"(2.35, 3.2, 2.81)","(9.0, 18.5, 10.944444444444445)","(3.3, 4.5, 3.465)","(6.5, 11.0, 8.76)","(9.0, 19.0, 13.377777777777778)","(41.0, 340.0, 180.0)","(41.0, 210.0, 168.4)","(6.0, 12.5, 10.131578947368421)"
06-01-2023 12:54:18.135560,"(2.35, 3.2, 2.81)","(9.0, 18.5, 10.944444444444445)","(3.3, 4.5, 3.465)","(6.5, 11.0, 8.76)","(9.0, 19.0, 12.866666666666667)","(41.0, 340.0, 180.0)","(41.0, 200.0, 126.0)","(6.0, 12.5, 8.59090909090909)"
06-01-2023 12:54:19.220826,"(2.35, 3.15, 2.5736170212765956)","(9.0, 18.5, 10.944444444444445)","(3.3, 4.5, 3.465)","(6.5, 11.0, 9.506666666666666)","(9.0, 19.0, 12.866666666666667)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.59090909090909)"
06-01-2023 12:54:20.305118,"(2.35, 3.1, 2.83)","(9.0, 18.5, 10.944444444444445)","(3.3, 4.5, 3.465)","(6.5, 11.0, 9.506666666666666)","(9.0, 19.0, 12.866666666666667)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.35)"
06-01-2023 12:54:21.391724,"(2.35, 3.05, 2.6534375)","(9.0, 18.5, 10.944444444444445)","(3.3, 4.5, 3.465)","(6.5, 11.0, 9.506666666666666)","(9.0, 19.0, 12.866666666666667)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.452380952380953)"
06-01-2023 12:54:22.502598,"(2.35, 3.0, 2.958)","(9.0, 18.5, 12.125)","(3.3, 4.5, 3.58)","(6.5, 11.0, 9.492307692307692)","(9.0, 19.0, 15.54)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 10.342105263157896)"
06-01-2023 12:54:23.540675,"(2.35, 3.0, 2.9)","(9.0, 18.0, 11.333333333333334)","(3.3, 4.4, 3.455)","(6.5, 11.0, 9.492307692307692)","(9.0, 18.0, 15.54)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.954545454545455)"
06-01-2023 12:54:24.597908,"(2.35, 3.0, 2.86)","(9.0, 18.0, 11.333333333333334)","(3.3, 4.4, 3.455)","(6.5, 11.0, 9.6)","(9.0, 18.0, 15.54)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.954545454545455)"
06-01-2023 12:54:25.711329,"(2.35, 3.0, 2.86)","(9.0, 18.0, 11.333333333333334)","(3.3, 4.4, 3.455)","(6.5, 11.0, 9.693333333333333)","(9.0, 18.0, 15.54)","(41.0, 340.0, 180.0)","(41.0, 210.0, 126.0)","(6.0, 12.5, 8.954545454545455)"
06-01-2023 12:54:26.719407,"(2.35, 3.0, 2.9333333333333336)","(9.0, 18.0, 11.333333333333334)","(3.3, 4.4, 3.455)","(6.5, 11.0, 9.693333333333333)","(9.0, 18.0, 15.54)","(41.0, 340.0, 230.0)","(41.0, 210.0, 176.4)","(6.0, 12.5, 10.55)"
06-01-2023 12:54:27.767083,"(2.35, 3.0, 2.703225806451613)","(9.0, 18.0, 10.88888888888889)","(3.3, 4.4, 3.455)","(6.5, 11.0, 9.693333333333333)","(9.0, 18.0, 15.54)","(41.0, 360.0, 230.0)","(41.0, 210.0, 186.28571428571428)","(6.0, 12.5, 12.088888888888889)"
06-01-2023 12:54:28.867795,"(2.35, 2.98, 2.6058064516129034)","(9.0, 18.0, 14.444444444444445)","(3.3, 4.4, 3.9026315789473687)","(6.5, 11.0, 10.116666666666667)","(9.0, 18.0, 14.291666666666668)","(41.0, 360.0, 230.0)","(41.0, 210.0, 191.77777777777777)","(6.0, 12.5, 12.15)"
06-01-2023 12:54:29.868304,"(2.35, 2.96, 2.6433333333333335)","(9.0, 17.5, 15.294117647058822)","(3.3, 4.3, 3.76)","(6.5, 10.5, 10.15)","(9.0, 17.5, 14.0)","(41.0, 360.0, 235.0)","(41.0, 210.0, 191.77777777777777)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:30.895368,"(2.35, 2.96, 2.6161904761904764)","(9.0, 17.5, 14.5)","(3.3, 4.3, 3.625)","(6.5, 11.0, 10.133333333333333)","(9.0, 17.0, 14.0)","(41.0, 370.0, 152.0)","(41.0, 210.0, 191.77777777777777)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:31.947435,"(2.35, 2.96, 2.7066666666666666)","(9.0, 17.5, 14.5)","(3.3, 4.3, 3.76)","(6.5, 11.0, 10.2)","(9.0, 17.0, 14.0)","(41.0, 360.0, 152.0)","(41.0, 210.0, 191.77777777777777)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:32.967984,"(2.35, 2.96, 2.7066666666666666)","(9.0, 17.5, 14.5)","(3.3, 4.3, 3.625)","(6.5, 11.0, 9.8)","(9.0, 17.0, 14.0)","(41.0, 360.0, 152.0)","(41.0, 210.0, 151.2)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:34.008992,"(2.35, 2.96, 2.6750000000000003)","(9.0, 17.5, 14.5)","(3.3, 4.3, 3.76)","(6.5, 11.0, 10.2)","(9.0, 17.0, 14.0)","(41.0, 360.0, 152.0)","(41.0, 220.0, 187.85714285714286)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:35.093124,"(2.35, 2.96, 2.6750000000000003)","(9.0, 17.5, 14.5)","(3.3, 4.3, 3.94)","(6.5, 11.0, 9.8)","(9.0, 17.0, 14.381818181818183)","(41.0, 360.0, 186.66666666666669)","(41.0, 210.0, 196.42857142857144)","(6.0, 12.5, 12.0875)"
06-01-2023 12:54:36.225115,"(2.35, 2.92, 2.645714285714286)","(9.0, 19.0, 16.352941176470587)","(3.3, 4.3, 3.7857142857142856)","(6.5, 11.0, 9.8)","(9.0, 17.0, 13.75)","(41.0, 360.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 12.5, 12.1375)"
06-01-2023 12:54:37.296054,"(2.35, 2.92, 2.638095238095238)","(9.0, 17.0, 14.941176470588236)","(3.3, 4.2, 3.618181818181818)","(6.5, 11.0, 10.4)","(9.0, 17.0, 14.833333333333332)","(41.0, 370.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 12.5, 12.1375)"
06-01-2023 12:54:38.439551,"(2.35, 2.92, 2.5694736842105264)","(9.0, 17.0, 14.941176470588236)","(3.3, 4.2, 3.618181818181818)","(6.5, 11.0, 10.4)","(9.0, 17.0, 15.0)","(41.0, 370.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 12.5, 12.177777777777777)"
06-01-2023 12:54:39.622926,"(2.35, 2.9, 2.8644444444444446)","(9.0, 17.0, 14.941176470588236)","(3.3, 4.2, 3.618181818181818)","(6.5, 11.0, 10.4)","(9.0, 17.0, 15.0)","(41.0, 370.0, 167.5)","(41.0, 220.0, 140.0)","(6.0, 12.5, 12.177777777777777)"
06-01-2023 12:54:40.724899,"(2.35, 2.92, 2.852)","(9.0, 17.0, 14.941176470588236)","(3.3, 4.2, 3.64)","(6.5, 11.0, 10.4)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 140.0)","(6.0, 12.5, 12.177777777777777)"
06-01-2023 12:54:41.875625,"(2.35, 2.92, 2.7199999999999998)","(9.0, 17.0, 14.941176470588236)","(3.3, 3.7, 3.4529411764705884)","(6.5, 11.0, 10.4)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 140.0)","(6.0, 12.5, 12.533333333333333)"
06-01-2023 12:54:42.992832,"(2.35, 2.92, 2.7199999999999998)","(9.0, 17.0, 15.538461538461538)","(3.3, 4.1, 3.6192307692307693)","(6.5, 11.0, 10.25)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 140.0)","(6.0, 14.0, 13.0625)"
06-01-2023 12:54:44.124922,"(2.35, 2.9, 2.63)","(9.0, 16.0, 15.541666666666666)","(3.3, 4.0, 3.6192307692307693)","(6.5, 11.0, 10.454545454545455)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 140.0)","(6.0, 13.5, 12.625)"
06-01-2023 12:54:45.227046,"(2.35, 2.9, 2.63)","(9.0, 16.0, 15.65625)","(3.3, 4.0, 3.708823529411765)","(6.5, 11.0, 10.454545454545455)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 13.5, 12.625)"
06-01-2023 12:54:46.309843,"(2.35, 2.9, 2.63)","(9.0, 16.0, 15.65625)","(3.3, 4.0, 3.708823529411765)","(6.5, 11.0, 10.454545454545455)","(9.0, 17.0, 15.470588235294118)","(41.0, 370.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 13.5, 12.625)"
06-01-2023 12:54:47.455984,"(2.35, 2.9, 2.63)","(9.0, 16.0, 15.65625)","(3.3, 4.0, 3.708823529411765)","(6.5, 11.0, 10.454545454545455)","(9.0, 17.0, 15.0)","(41.0, 370.0, 167.5)","(41.0, 220.0, 188.0)","(6.0, 13.5, 12.625)"
