,Dr Hayley,Pipe Cove,Highland Fame,Aquiline Nose,Lily St Regis,Harden Up Tommy,Toxic Turtle,Cha Cha Socks
730,"[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 45, 62940), 31.0, 70.0]"
731,"[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 46, 188675), 31.0, 70.0]"
732,"[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 47, 319746), 31.0, 70.0]"
733,"[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 48, 443371), 31.0, 70.0]"
734,"[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 49, 571492), 31.0, 70.0]"
735,"[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 50, 707096), 31.0, 70.0]"
736,"[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 51, 849614), 31.0, 70.0]"
737,"[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 52, 992776), 31.0, 70.0]"
738,"[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 54, 142196), 31.0, 70.0]"
739,"[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 1.7, 1.92]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 11.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 22, 55, 282336), 31.0, 70.0]"
740,"[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 22, 56, 408026), 31.0, 70.0]"
741,"[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 22, 57, 541012), 31.0, 70.0]"
742,"[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 22, 58, 671558), 31.0, 70.0]"
743,"[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 22, 59, 795780), 31.0, 70.0]"
744,"[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 0, 929286), 31.0, 70.0]"
745,"[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 2, 53226), 31.0, 70.0]"
746,"[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 3, 185336), 31.0, 70.0]"
747,"[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 4, 315141), 31.0, 70.0]"
748,"[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 5, 445392), 31.0, 70.0]"
749,"[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 6, 571691), 31.0, 70.0]"
750,"[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 1.7, 1.93]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 7, 702439), 31.0, 70.0]"
751,"[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 1.7, 1.94]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 8, 841788), 31.0, 70.0]"
752,"[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 1.7, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 26.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 9, 993491), 31.0, 70.0]"
753,"[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 11, 154075), 31.0, 65.0]"
754,"[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 12, 290083), 31.0, 70.0]"
755,"[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 13, 417842), 31.0, 70.0]"
756,"[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 1.65, 1.97]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 14, 545550), 31.0, 70.0]"
757,"[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 23, 15, 680357), 31.0, 70.0]"
758,"[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 16, 820490), 31.0, 70.0]"
759,"[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 1.65, 1.94]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 17, 955113), 31.0, 70.0]"
760,"[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 19, 101859), 31.0, 70.0]"
761,"[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 20, 257574), 31.0, 70.0]"
762,"[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 21, 392411), 31.0, 70.0]"
763,"[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 22, 531026), 31.0, 70.0]"
764,"[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 23, 661928), 31.0, 70.0]"
765,"[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 24, 802400), 31.0, 70.0]"
766,"[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 25, 934051), 31.0, 70.0]"
767,"[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 27, 64809), 31.0, 70.0]"
768,"[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 28, 190839), 31.0, 70.0]"
769,"[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 1.65, 1.95]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 23, 29, 321034), 31.0, 70.0]"
