,Ultimate Ad,Maxwell Robyn Nz,Incognito,Clementsorrell,Sunshine Karamea,Bently Bullet,Will I Am,Ice Blaster,The Maldives
10-01-2023 13:25:45.265744,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:46.506917,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:47.799647,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:49.102668,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:50.358081,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:51.686411,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:52.989194,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:54.340424,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:55.646561,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 42.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:56.890494,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 60.0, 36.0)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:58.140019,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 55.0, 36.0)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:25:59.477853,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 55.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:00.815103,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:02.125006,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:03.454947,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:04.800343,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:06.172543,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:07.516115,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:08.734097,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:10.010144,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:11.296318,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:12.671770,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:14.030466,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:15.297218,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:16.508632,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 62.0)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 41.85714285714286)"
10-01-2023 13:26:17.767848,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 37.83333333333333)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:19.059111,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:20.384479,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:21.674962,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:22.932594,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:24.319226,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 40.2)"
10-01-2023 13:26:25.756009,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:27.271508,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:28.666917,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:30.121031,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:31.422057,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:32.652387,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:33.999156,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:35.328115,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:36.635613,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:37.971549,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:39.258042,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 34.2)"
10-01-2023 13:26:40.585954,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:41.875978,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:43.200680,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:44.432226,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:45.621959,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:46.904862,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:48.235172,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:49.431184,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:50.629312,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:51.757752,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:52.927314,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:54.106488,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:55.399445,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:56.607687,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:57.868419,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:26:59.105107,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:27:00.225030,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 39.57142857142857)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:27:01.446464,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 47.8125)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:27:02.692890,"(6.0, 10.0, 8.6)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 45.66666666666667)","(51.0, 220.0, 163.33333333333334)","(31.0, 140.0, 88.0)","(18.0, 50.0, 47.8125)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.16666666666667)"
10-01-2023 13:27:03.988741,"(6.0, 10.0, 7.48)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 210.0, 162.5)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 36.8)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:05.449784,"(6.0, 10.0, 7.48)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 200.0, 162.5)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:06.670376,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 200.0, 162.5)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:08.117792,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 200.0, 162.5)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:09.409846,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 200.0, 126.36363636363636)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:10.693447,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 190.0, 161.42857142857144)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:12.067346,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 180.0, 140.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:13.385741,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 170.0, 140.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:14.619991,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 170.0, 140.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:15.783818,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 170.0, 144.28571428571428)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:17.010010,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 160.0, 144.28571428571428)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:18.233677,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 160.0, 125.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:19.473478,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 150.0, 125.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:20.664188,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 150.0, 100.0)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:21.898455,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 150.0, 123.33333333333333)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:23.136504,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 160.0, 135.71428571428572)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
10-01-2023 13:27:24.305790,"(6.0, 9.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 7.2, 5.92)","(18.0, 60.0, 38.5)","(51.0, 150.0, 135.71428571428572)","(31.0, 140.0, 59.111111111111114)","(18.0, 50.0, 31.142857142857142)","(6.0, 11.0, 9.466666666666667)","(18.0, 46.0, 36.33333333333333)"
