,Champagne Reactor,Mollidor,Baby Ginnie,Lord Denzel,Batman Bart,Matai Reactor,Caught Out,Nevaevabend,Jamaican Resort
15-12-2022 13:44:57.765845,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.9, 5.490909090909091)","(2.9, 3.7, 3.4857142857142858)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:44:59.212079,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.9, 5.4)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:45:00.542632,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.8, 5.4)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:45:01.969141,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.8, 5.4)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:45:03.290204,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.8, 5.4)","(2.9, 3.7, 3.4272727272727277)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:45:04.689088,"(16.0, 29.0, 27.8)","(16.0, 29.0, 21.0)","(51.0, 130.0, 122.0)","(4.0, 5.8, 5.4)","(2.9, 3.7, 3.4272727272727277)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 46.18181818181819)"
15-12-2022 13:45:06.323391,"(16.0, 29.0, 27.700000000000003)","(16.0, 29.0, 21.0)","(51.0, 130.0, 119.0909090909091)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.7, 3.6166666666666667)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:07.983922,"(16.0, 29.0, 24.833333333333336)","(16.0, 29.0, 21.0)","(51.0, 130.0, 119.0909090909091)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.7, 3.6166666666666667)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.614285714285715)","(21.0, 42.0, 35.5)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:09.369908,"(16.0, 29.0, 24.833333333333336)","(16.0, 29.0, 21.0)","(51.0, 130.0, 119.0909090909091)","(4.0, 5.8, 5.733333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 35.5)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:10.749396,"(16.0, 29.0, 25.875)","(16.0, 29.0, 22.75)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.733333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 35.5)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:12.078065,"(16.0, 29.0, 25.875)","(16.0, 29.0, 22.75)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.6000000000000005)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 35.5)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:13.427272,"(16.0, 29.0, 25.875)","(16.0, 29.0, 22.75)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.4, 5.25)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 48.0, 34.666666666666664)","(21.0, 55.0, 39.5)"
15-12-2022 13:45:14.676270,"(16.0, 29.0, 27.0)","(16.0, 29.0, 22.75)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.175000000000001)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:15.930988,"(16.0, 29.0, 27.0)","(16.0, 29.0, 22.75)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:17.196693,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:18.531013,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:19.865241,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:21.235334,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.010000000000001)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:22.581128,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.057142857142858)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:23.877411,"(16.0, 29.0, 27.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 6.0, 5.15)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:25.537897,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.15)","(2.9, 3.7, 3.3142857142857145)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:26.941398,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.525)","(2.9, 3.7, 3.3833333333333333)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:28.170778,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.6000000000000005)","(2.9, 3.65, 3.3833333333333333)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:29.436745,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 86.66666666666667)","(4.0, 5.9, 5.6000000000000005)","(2.9, 3.65, 3.561111111111111)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:30.863080,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.9, 5.6000000000000005)","(2.9, 3.65, 3.561111111111111)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:32.173106,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 6.4, 5.7)","(2.9, 3.65, 3.561111111111111)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:33.737907,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.65, 3.561111111111111)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:35.334364,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.65, 3.3833333333333333)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.666666666666664)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:36.634322,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.65, 3.3833333333333333)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 31.125)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:37.932193,"(16.0, 29.0, 27.083333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.65, 3.3833333333333333)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.6230769230769235)","(21.0, 46.0, 34.0)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:39.254123,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 110.0)","(4.0, 5.8, 5.0285714285714285)","(2.9, 3.65, 3.3833333333333333)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.6230769230769235)","(21.0, 44.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:40.582710,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.300000000000001)","(2.9, 3.65, 3.6437500000000003)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.6230769230769235)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:41.850307,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.2)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.609090909090909)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:43.120873,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.6)","(4.2, 4.8, 4.609090909090909)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:44.587534,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.6437500000000003)","(4.4, 6.0, 5.6)","(4.2, 4.8, 4.609090909090909)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:45.794438,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.8, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:47.012180,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:48.187993,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:49.273610,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:50.343991,"(16.0, 29.0, 27.166666666666664)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:51.474424,"(16.0, 29.0, 27.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:52.633305,"(16.0, 29.0, 27.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.7, 5.033333333333333)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.6)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:53.788055,"(16.0, 29.0, 27.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 6.4, 5.65)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:54.889831,"(16.0, 29.0, 27.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 6.4, 5.933333333333334)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.9, 4.677777777777778)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:56.069180,"(16.0, 29.0, 27.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.8, 4.609090909090909)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:57.335531,"(16.0, 29.0, 25.0625)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.475)","(4.4, 6.0, 5.4375)","(4.2, 4.8, 4.570588235294117)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:58.531067,"(16.0, 29.0, 25.0625)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 6.0, 5.2749999999999995)","(4.2, 4.8, 4.570588235294117)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:45:59.769317,"(16.0, 29.0, 25.0625)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:01.049728,"(16.0, 29.0, 25.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:02.609182,"(16.0, 29.0, 25.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:03.814569,"(16.0, 29.0, 25.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:05.014128,"(16.0, 29.0, 27.333333333333336)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:06.345415,"(16.0, 29.0, 25.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:07.548570,"(16.0, 29.0, 25.25)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:08.684622,"(16.0, 28.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 5.6, 5.327272727272727)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:09.859938,"(16.0, 26.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.4, 6.2)","(2.9, 3.7, 3.6550000000000002)","(4.4, 5.8, 5.2749999999999995)","(4.2, 4.8, 4.62)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:10.965570,"(16.0, 26.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.4, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.7, 5.209090909090909)","(4.2, 4.7, 4.572727272727273)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:12.035300,"(16.0, 26.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.7, 5.209090909090909)","(4.2, 4.7, 4.572727272727273)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:13.077264,"(16.0, 26.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.7, 5.25)","(4.2, 4.7, 4.544444444444444)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:14.142679,"(16.0, 26.0, 24.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.7, 5.25)","(4.2, 4.7, 4.544444444444444)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:15.185405,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 5.7, 5.5875)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:16.247803,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.4, 6.09)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:17.356495,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.2, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:18.631045,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:19.852175,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:20.941418,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:22.298066,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.9)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:23.815317,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.2, 5.5)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.2, 5.466666666666667)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:25.020145,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.0, 5.4)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.2, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:26.125614,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.0, 5.25)","(2.9, 3.7, 3.6357142857142857)","(4.4, 6.0, 5.775)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:27.543031,"(16.0, 26.0, 24.142857142857142)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 112.85714285714286)","(4.0, 6.0, 5.333333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.0, 5.88)","(4.2, 4.7, 4.633333333333334)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:28.773313,"(16.0, 26.0, 23.0)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.333333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:29.970438,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.333333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:31.224151,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.085714285714286)","(2.9, 3.7, 3.62)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
15-12-2022 13:46:32.416844,"(16.0, 26.0, 24.285714285714285)","(16.0, 28.0, 24.166666666666668)","(51.0, 130.0, 115.0)","(4.0, 6.2, 5.333333333333334)","(2.9, 3.7, 3.62)","(4.4, 6.4, 5.88)","(4.2, 4.7, 4.54)","(21.0, 42.0, 33.333333333333336)","(21.0, 50.0, 39.5)"
