,Charming Lass,Indian Wells,Always A Show,Summer Lilly,Ebony Tralee,Lend The Moose,Cash Key
04-01-2023 14:19:23.700300,"(10.0, 18.5, 16.8125)","(8.5, 17.5, 12.115384615384615)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:24.886286,"(10.0, 18.5, 16.8125)","(8.5, 17.5, 11.224137931034482)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:26.075888,"(10.0, 18.5, 16.7)","(8.5, 17.5, 10.75925925925926)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:27.304434,"(10.0, 18.5, 16.7)","(8.5, 17.5, 10.75925925925926)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:28.487683,"(10.0, 18.5, 16.7)","(8.5, 17.5, 10.75925925925926)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:29.729462,"(10.0, 18.5, 16.7)","(8.5, 17.5, 11.090909090909092)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:19:30.898651,"(10.0, 18.5, 16.7)","(8.5, 17.0, 11.090909090909092)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:32.038296,"(10.0, 18.5, 16.7)","(8.5, 17.0, 11.090909090909092)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:33.180640,"(10.0, 18.5, 16.7)","(8.5, 17.0, 10.74074074074074)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:34.333997,"(10.0, 18.5, 16.7)","(8.5, 17.0, 10.74074074074074)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:35.491860,"(10.0, 18.5, 16.7)","(8.5, 17.0, 10.74074074074074)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:36.675788,"(10.0, 18.5, 16.7)","(8.5, 17.0, 11.166666666666666)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.4533333333333336)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:37.832816,"(10.0, 18.5, 16.7)","(8.5, 16.5, 11.166666666666666)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.6, 2.1933333333333334)","(4.4, 9.6, 7.699999999999999)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:38.899515,"(10.0, 18.5, 16.7)","(8.5, 16.5, 11.045454545454545)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.1885714285714286)","(4.4, 9.6, 6.591666666666667)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:39.930126,"(10.0, 18.5, 16.7)","(8.5, 16.5, 10.714285714285714)","(8.5, 9.0, 8.77142857142857)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.1885714285714286)","(4.4, 9.6, 8.05)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:41.331755,"(10.0, 18.5, 16.7)","(8.5, 16.0, 13.25)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.1885714285714286)","(4.4, 9.4, 7.3)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:43.315406,"(10.0, 18.5, 16.7)","(8.5, 16.0, 13.25)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.1885714285714286)","(4.4, 9.4, 6.6571428571428575)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:44.880375,"(10.0, 18.5, 16.7)","(8.5, 16.0, 10.954545454545455)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.1933333333333334)","(4.4, 9.4, 6.6571428571428575)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:46.329266,"(10.0, 18.5, 16.7)","(8.5, 15.5, 10.692307692307692)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.172698412698413)","(4.4, 9.4, 6.6571428571428575)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:47.489841,"(10.0, 19.5, 17.807692307692307)","(8.5, 15.5, 10.692307692307692)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.56, 2.2233333333333336)","(4.4, 9.4, 6.52)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:48.562150,"(10.0, 19.5, 17.807692307692307)","(8.5, 15.5, 10.692307692307692)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.54, 2.210666666666667)","(4.4, 9.4, 6.6571428571428575)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:49.803538,"(10.0, 19.5, 17.807692307692307)","(8.5, 15.5, 10.738095238095237)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.54, 2.210666666666667)","(4.4, 9.4, 5.541176470588235)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:51.015875,"(10.0, 19.5, 17.807692307692307)","(8.5, 15.5, 10.909090909090908)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 28.0)","(1.95, 2.54, 2.2233333333333336)","(4.4, 9.4, 6.52)","(6.0, 6.8, 6.666666666666666)"
04-01-2023 14:19:52.217818,"(10.0, 19.5, 17.807692307692307)","(8.5, 15.0, 10.909090909090908)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 37.84615384615385)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.4, 7.688888888888888)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:53.389139,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.5, 11.166666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 40.0)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.933333333333333)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:54.549396,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 10.710526315789474)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 34.54545454545455)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.42962962962963)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:55.666047,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.5, 10.710526315789474)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 34.54545454545455)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:56.756195,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.5, 10.710526315789474)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 34.54545454545455)","(1.95, 2.54, 2.198)","(4.4, 9.2, 5.505263157894737)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:57.850064,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.5, 11.166666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.42962962962963)","(6.0, 6.8, 6.48)"
04-01-2023 14:19:59.008751,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 11.083333333333334)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:00.124933,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 11.083333333333334)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:01.347165,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 10.675)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:02.522425,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 10.675)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:03.718632,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 10.675)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:05.026680,"(10.0, 19.5, 17.807692307692307)","(8.5, 14.0, 11.0)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:06.328773,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.5, 11.0)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:07.460191,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:08.562666,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:10.004604,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.5, 11.333333333333334)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:11.160905,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 11.333333333333334)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 5.505263157894737)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:12.278306,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.5, 10.772727272727273)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:13.361077,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:14.301829,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:15.271459,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:16.405296,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.678571428571429)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:17.498964,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.678571428571429)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:18.511616,"(10.0, 19.5, 17.807692307692307)","(8.5, 13.0, 10.678571428571429)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:19.568319,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.833333333333334)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:20.555113,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:21.515819,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:22.483876,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:23.441962,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:24.488499,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:25.477005,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.5, 10.666666666666666)","(8.5, 9.0, 8.808695652173913)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:26.514319,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:27.458938,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:28.365211,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:29.266062,"(10.0, 19.5, 17.807692307692307)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 45.26315789473684)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:30.253915,"(10.0, 19.5, 17.928571428571427)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:31.290994,"(10.0, 19.5, 17.928571428571427)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.2047058823529415)","(4.4, 9.2, 6.539130434782608)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:32.344171,"(10.0, 19.5, 17.928571428571427)","(8.5, 12.0, 10.75)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:33.375759,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.944444444444445)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:34.368765,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.944444444444445)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:35.278849,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.673913043478262)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:36.281973,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.673913043478262)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:37.311075,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.673913043478262)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:38.355017,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.673913043478262)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:39.388270,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.5, 10.722222222222221)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:40.458759,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.9375)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:41.444284,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.818181818181818)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.198)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:42.367976,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.818181818181818)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.54, 2.2022222222222223)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:43.320428,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.9375)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.52, 2.2715384615384617)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.48)"
04-01-2023 14:20:44.302198,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.694444444444445)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.52, 2.259130434782609)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:45.309569,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.694444444444445)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.44, 2.259130434782609)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.5)"
04-01-2023 14:20:46.270188,"(10.0, 19.5, 17.928571428571427)","(8.5, 14.0, 10.71875)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.44, 2.34)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.707692307692308)"
04-01-2023 14:20:47.291165,"(10.0, 19.5, 17.928571428571427)","(8.5, 13.5, 11.0)","(8.5, 9.0, 8.89090909090909)","(21.0, 60.0, 46.0)","(1.95, 2.42, 2.2530434782608695)","(4.4, 9.2, 6.695652173913043)","(6.0, 6.8, 6.349152542372882)"
04-01-2023 14:20:48.302066,"(10.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.95, 2.42, 2.2530434782608695)","(4.4, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:49.266717,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.42, 2.2530434782608695)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:50.254019,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.42, 2.2530434782608695)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:51.254990,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.875)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.42, 2.2530434782608695)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:52.303795,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.772727272727273)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.42, 2.25)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:53.370825,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.5, 10.772727272727273)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.4, 2.2469565217391305)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:54.421774,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.4, 2.2469565217391305)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:55.449009,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.4, 2.2469565217391305)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:56.573684,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.4, 2.2469565217391305)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:57.709569,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.916666666666666)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.4, 2.2733333333333334)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:58.649077,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.678571428571429)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.285263157894737)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:20:59.699802,"(11.0, 19.5, 17.928571428571427)","(8.5, 13.0, 10.678571428571429)","(8.5, 9.0, 8.89090909090909)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.274736842105263)","(4.6, 9.2, 5.88421052631579)","(6.0, 7.0, 6.349152542372882)"
04-01-2023 14:21:00.734485,"(11.0, 19.5, 17.928571428571427)","(8.5, 12.5, 10.833333333333334)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.274736842105263)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.36)"
04-01-2023 14:21:01.811854,"(11.0, 19.5, 17.928571428571427)","(8.5, 12.5, 10.833333333333334)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.274736842105263)","(4.6, 9.2, 6.695652173913043)","(6.0, 7.0, 6.36)"
04-01-2023 14:21:02.781753,"(11.0, 19.5, 17.928571428571427)","(8.5, 12.5, 10.833333333333334)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.274736842105263)","(4.6, 9.2, 6.761904761904762)","(6.0, 7.0, 6.36)"
04-01-2023 14:21:03.797349,"(11.0, 19.5, 17.928571428571427)","(8.5, 12.5, 10.833333333333334)","(8.5, 9.0, 8.866666666666667)","(21.0, 60.0, 46.0)","(1.9, 2.38, 2.226153846153846)","(4.6, 9.2, 6.761904761904762)","(6.0, 7.0, 6.36)"
