,Hearts And Minds,Kazio,Demando,Coastal Town,Rich Memories,Playing It Safe,Laureus,Longtimedreaming,Mahrez,Golwen
08-12-2022 14:15:42.104749,"(7.0, 13.0, 12.631578947368421)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.9)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:43.605907,"(7.0, 13.0, 12.0)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.9)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:45.110075,"(7.0, 13.0, 12.5)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.9)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:46.537553,"(7.5, 13.0, 12.5)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.9)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:47.985538,"(7.5, 13.0, 12.5)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:49.456537,"(7.5, 12.0, 11.766666666666667)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:50.919090,"(7.5, 12.0, 11.61111111111111)","(10.0, 12.5, 12.083333333333334)","(3.7, 5.0, 4.733333333333333)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:52.395658,"(7.5, 12.0, 12.333333333333334)","(10.0, 12.5, 11.9375)","(3.7, 5.0, 4.63076923076923)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 207.5)"
08-12-2022 14:15:53.763143,"(7.5, 13.0, 12.0)","(10.0, 12.5, 11.9375)","(3.7, 5.0, 4.626666666666666)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 218.0)"
08-12-2022 14:15:55.172452,"(7.5, 13.0, 12.0)","(10.0, 12.5, 11.9375)","(3.7, 5.0, 4.638709677419355)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.0590909090909095)","(101.0, 260.0, 301.42857142857144)"
08-12-2022 14:15:56.621232,"(7.5, 13.0, 12.0)","(10.0, 12.5, 11.9375)","(3.7, 5.0, 4.825)","(7.0, 8.4, 8.314285714285713)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.620000000000001)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.0590909090909095)","(101.0, 320.0, 280.0)"
08-12-2022 14:15:58.232351,"(7.5, 13.0, 12.238095238095237)","(10.0, 12.5, 11.9375)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.314285714285713)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.666666666666668)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 280.0)"
08-12-2022 14:16:00.045923,"(7.5, 13.0, 12.0)","(10.0, 12.5, 11.9375)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.314285714285713)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.5)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:01.727244,"(7.5, 13.0, 12.333333333333334)","(10.0, 12.5, 11.9375)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.36923076923077)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 20.5)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:03.350948,"(7.5, 13.0, 12.272727272727273)","(10.0, 12.5, 11.9375)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.36923076923077)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 21.875)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:04.895441,"(7.5, 13.0, 12.272727272727273)","(10.0, 12.5, 11.9375)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.36923076923077)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 21.875)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:06.445827,"(7.5, 13.0, 11.777777777777779)","(10.0, 12.5, 12.796610169491526)","(3.7, 4.9, 4.825)","(7.0, 8.6, 8.36923076923077)","(21.0, 36.0, 34.5)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 23.0, 19.5)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:07.962438,"(7.5, 13.0, 11.777777777777779)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.9, 4.677777777777777)","(7.0, 8.6, 8.36923076923077)","(21.0, 36.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.5)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:09.524911,"(7.5, 13.0, 11.933333333333334)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.677777777777777)","(7.0, 8.6, 8.36923076923077)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.5)","(4.2, 5.2, 5.0590909090909095)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:11.021350,"(7.5, 13.0, 11.933333333333334)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.677777777777777)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.2, 5.15)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:12.521746,"(7.5, 13.0, 11.933333333333334)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.677777777777777)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:13.997784,"(7.5, 13.0, 11.933333333333334)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.677777777777777)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:15.835787,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.727272727272727)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:17.514641,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.839285714285714)","(3.7, 4.8, 4.727272727272727)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:19.112407,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.852459016393443)","(3.7, 4.8, 4.727272727272727)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:20.712517,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.852459016393443)","(3.7, 4.8, 4.727272727272727)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:22.356252,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(7.0, 8.6, 8.377777777777776)","(21.0, 40.0, 38.666666666666664)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:23.938832,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.377777777777776)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.684210526315788)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:25.505130,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.314285714285713)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 21.0, 19.727272727272727)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:27.027966,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.314285714285713)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.147560975609756)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:28.581359,"(7.5, 13.0, 12.130434782608695)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.314285714285713)","(21.0, 40.0, 39.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.15)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:30.148087,"(7.5, 13.0, 12.0)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.148148148148148)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:31.705664,"(7.5, 13.0, 12.0)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:33.287597,"(7.5, 13.0, 12.0)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:34.790505,"(7.5, 13.0, 11.823529411764707)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 38.57142857142857)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.96)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:36.310032,"(7.5, 13.0, 11.823529411764707)","(10.0, 13.0, 12.756756756756756)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.8999999999999995)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:37.820799,"(7.5, 13.0, 11.461538461538462)","(10.0, 13.0, 12.105263157894736)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 36.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.866666666666666)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:39.341894,"(7.5, 13.0, 11.823529411764707)","(10.0, 12.5, 12.105263157894736)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 40.0, 34.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.8999999999999995)","(17.0, 20.0, 19.727272727272727)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:40.887333,"(7.5, 13.0, 11.75)","(10.0, 12.5, 11.818181818181818)","(3.7, 4.8, 4.727272727272727)","(6.5, 8.6, 8.327272727272726)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.658823529411766)","(6.5, 8.2, 7.8999999999999995)","(17.0, 20.0, 19.90625)","(4.2, 5.3, 5.159210526315789)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:42.397410,"(7.5, 12.5, 11.75)","(10.0, 12.5, 11.823529411764707)","(3.7, 4.8, 4.742857142857143)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 34.666666666666664)","(8.0, 9.8, 9.68)","(6.5, 8.2, 8.036363636363637)","(17.0, 21.0, 19.333333333333332)","(4.2, 5.3, 5.112280701754385)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:43.916149,"(7.5, 12.5, 11.75)","(10.0, 12.0, 11.823529411764707)","(3.7, 4.8, 4.699999999999999)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.4, 8.211320754716981)","(17.0, 21.0, 19.333333333333332)","(4.2, 5.3, 5.1117647058823525)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:45.487226,"(7.5, 12.5, 11.75)","(10.0, 11.5, 11.483870967741936)","(3.7, 4.8, 4.653333333333333)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.4, 8.211320754716981)","(17.0, 21.0, 19.333333333333332)","(4.2, 5.3, 5.227272727272727)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:46.990499,"(7.5, 12.5, 11.75)","(10.0, 11.5, 11.478260869565217)","(3.7, 4.8, 4.653333333333333)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.4, 8.211320754716981)","(17.0, 21.0, 19.333333333333332)","(4.2, 5.3, 5.120388349514563)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:48.826275,"(7.5, 12.5, 12.066666666666666)","(10.0, 11.5, 11.407407407407407)","(3.7, 4.8, 4.653333333333333)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.4, 7.971428571428571)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:50.775576,"(7.5, 13.0, 12.066666666666666)","(10.0, 11.5, 10.179245283018869)","(3.7, 4.8, 4.7214285714285715)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.2, 7.88)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:52.522688,"(7.5, 13.0, 12.066666666666666)","(10.0, 10.5, 10.17117117117117)","(3.7, 4.8, 4.7214285714285715)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.2, 7.88)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.123076923076923)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:54.253564,"(7.5, 13.0, 12.631578947368421)","(10.0, 10.5, 10.145631067961165)","(3.7, 4.8, 4.7214285714285715)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.733333333333334)","(6.5, 8.2, 8.036363636363637)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 283.33333333333337)"
08-12-2022 14:16:55.764754,"(7.5, 12.5, 12.38888888888889)","(10.0, 10.5, 9.635555555555555)","(3.7, 4.8, 4.7272727272727275)","(6.5, 8.6, 8.399999999999999)","(21.0, 38.0, 33.0)","(8.0, 9.8, 9.784)","(6.5, 8.4, 8.036363636363637)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 297.77777777777777)"
08-12-2022 14:16:57.334708,"(7.5, 12.5, 12.166666666666666)","(10.0, 10.0, 9.5875)","(3.7, 4.8, 4.7272727272727275)","(6.5, 8.6, 8.44)","(21.0, 38.0, 33.0)","(8.0, 9.8, 10.38888888888889)","(6.5, 8.4, 8.036363636363637)","(17.0, 21.0, 19.666666666666668)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:16:58.850296,"(7.5, 12.5, 12.166666666666666)","(10.0, 10.0, 9.766666666666666)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 10.5, 10.595238095238095)","(6.5, 8.4, 8.1)","(17.0, 21.0, 20.6)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:00.442469,"(7.5, 12.5, 12.166666666666666)","(10.0, 10.0, 9.766666666666666)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:02.047234,"(7.5, 12.5, 12.357142857142858)","(10.0, 10.0, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.2, 7.9)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:03.544679,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.0, 7.95)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:05.130479,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.0, 7.95)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:06.637689,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.0, 7.95)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:08.136555,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.0, 7.95)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:09.702929,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.0, 8.018181818181818)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:11.335939,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.64)","(3.7, 4.8, 4.666666666666666)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 20.636363636363637)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:13.192652,"(7.5, 13.0, 12.55)","(10.0, 9.8, 9.55)","(3.7, 4.8, 4.774193548387097)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 21.4)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:15.172419,"(7.5, 13.0, 12.357142857142858)","(10.0, 9.8, 9.55)","(3.7, 4.8, 4.725)","(6.5, 8.8, 8.472727272727273)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.673913043478262)","(6.5, 8.2, 7.914285714285714)","(17.0, 22.0, 21.4)","(4.2, 5.4, 5.120388349514563)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:17.105085,"(7.5, 13.0, 12.357142857142858)","(10.0, 9.8, 9.55)","(3.7, 4.8, 4.725)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 22.0, 20.875)","(4.2, 5.4, 5.206060606060606)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:18.913339,"(7.5, 13.0, 12.357142857142858)","(10.0, 9.8, 9.58)","(3.7, 4.8, 4.725)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 22.0, 20.0)","(4.2, 5.4, 5.218867924528302)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:20.620135,"(7.5, 13.0, 12.357142857142858)","(10.0, 10.0, 9.625)","(3.7, 4.8, 4.725)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 20.545454545454547)","(4.2, 5.4, 5.265079365079365)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:22.284741,"(7.5, 13.0, 12.357142857142858)","(10.0, 10.0, 9.625)","(3.7, 4.8, 4.725)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 20.0)","(4.2, 5.3, 5.268571428571429)","(101.0, 310.0, 270.0)"
08-12-2022 14:17:23.941788,"(7.5, 13.0, 12.357142857142858)","(10.0, 10.0, 9.625)","(3.7, 4.8, 4.719047619047619)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 20.0)","(4.2, 5.3, 5.268571428571429)","(101.0, 300.0, 264.0)"
08-12-2022 14:17:25.541946,"(7.5, 13.0, 12.357142857142858)","(10.0, 10.0, 9.625)","(3.7, 4.8, 4.719047619047619)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 21.0, 21.0)","(4.2, 5.3, 5.268571428571429)","(101.0, 300.0, 258.0)"
08-12-2022 14:17:27.134626,"(7.5, 13.0, 12.357142857142858)","(10.0, 11.0, 10.675)","(3.7, 4.8, 4.719047619047619)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.625)","(6.5, 8.2, 7.914285714285714)","(17.0, 22.0, 21.0)","(4.2, 5.3, 5.268571428571429)","(101.0, 290.0, 258.0)"
08-12-2022 14:17:28.751862,"(7.5, 13.0, 12.357142857142858)","(10.0, 11.0, 9.992592592592592)","(3.7, 4.8, 4.722727272727273)","(6.5, 8.8, 8.422222222222222)","(21.0, 38.0, 33.0)","(8.0, 11.0, 10.555555555555555)","(6.5, 8.2, 7.914285714285714)","(17.0, 22.0, 21.0)","(4.2, 5.3, 5.268571428571429)","(101.0, 290.0, 258.0)"
