,Riverina Knight,Amy Allsorts,Flyaway Becky,Greek Malt,Miss Inspiration,Toms The One,Sketchy Comrade,All Palaver
08-12-2022 13:42:35.596988,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.705)","(15.0, 44.0, 29.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:36.706597,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.705)","(15.0, 44.0, 29.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:37.815768,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.705)","(15.0, 44.0, 29.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:38.909515,"(1.65, 2.08, 2.01625)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4925)","(15.0, 44.0, 29.0)","(7.0, 17.0, 9.114285714285714)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:40.005696,"(1.65, 2.08, 1.7971428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 29.0)","(7.0, 17.0, 12.753846153846153)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:41.096386,"(1.65, 2.08, 1.7971428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 29.0)","(7.0, 17.0, 12.753846153846153)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:42:42.214808,"(1.65, 2.08, 1.9)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 12.753846153846153)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:43.277178,"(1.65, 2.08, 1.86)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 12.753846153846153)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:44.354590,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:45.443831,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:46.554697,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:47.591707,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:48.644277,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:49.678914,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:50.749778,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:51.827525,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:52.902048,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:53.989284,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 44.0, 32.46153846153846)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:55.059916,"(1.65, 2.08, 1.8175)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.568)","(15.0, 44.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:56.051595,"(1.65, 2.08, 2.01625)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.568)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:57.008394,"(1.65, 2.08, 1.9)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:58.001211,"(1.65, 2.08, 1.9)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.6514285714285712)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:42:59.070144,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:00.167940,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.705)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:01.229922,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.67125)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:02.494037,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4975)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:03.513465,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4975)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:04.545271,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4975)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:05.639784,"(1.65, 2.08, 1.8057142857142858)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.572)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:06.758683,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5075000000000003)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:07.892121,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.3733333333333335)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:09.037269,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:10.198140,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.568)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:11.342660,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:12.443889,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.576)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:13.475457,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5125)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:14.544146,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5125)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:15.798927,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5125)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:16.897082,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 45.625)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.584)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.48)","(41.0, 350.0, 196.0)"
08-12-2022 13:43:17.999238,"(1.65, 2.08, 1.84)","(101.0, 650.0, 372.5)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.584)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 12.753846153846153)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:19.086447,"(1.65, 2.08, 1.84)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5225)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 11.6)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:20.102303,"(1.65, 2.08, 1.84)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5225)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 12.846153846153847)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:21.125906,"(1.65, 2.08, 1.84)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5225)","(15.0, 42.0, 31.23076923076923)","(7.0, 17.0, 12.6)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:22.513268,"(1.65, 2.08, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5225)","(15.0, 42.0, 22.714285714285715)","(7.0, 17.0, 12.6)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:23.626662,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5225)","(15.0, 42.0, 22.714285714285715)","(7.0, 17.0, 11.133333333333333)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:24.926955,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.3733333333333335)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 11.133333333333333)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:26.054272,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:27.124970,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:28.375653,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:29.554439,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.645714285714286)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:30.620163,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4925)","(15.0, 42.0, 29.727272727272727)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:31.657652,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 42.0, 30.818181818181817)","(7.0, 17.0, 13.057142857142857)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:32.668355,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 44.0, 30.818181818181817)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:33.654691,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 42.0, 36.0)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:34.622751,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.3666666666666667)","(15.0, 42.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:35.634532,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:36.641818,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5025)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:37.663629,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.5025)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:38.772819,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.5025)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:39.873403,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.5025)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:40.882144,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:42.076521,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.3733333333333335)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:43.173514,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.3733333333333335)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:44.178186,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.4925)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:45.260914,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 40.0)","(101.0, 650.0, 570.7142857142858)","(2.4, 3.85, 3.4975)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:46.378277,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.6485714285714286)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:47.518178,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.6485714285714286)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:48.655226,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.6485714285714286)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:49.879717,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 590.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.572)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:51.044079,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 590.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5075000000000003)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:52.216687,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 560.0)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.5075000000000003)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:53.323320,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:54.426434,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:55.492052,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:56.598177,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 558.3333333333334)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:57.665576,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.642857142857143)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:58.738732,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.564)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:43:59.842410,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4975)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:00.961888,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.4975)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:02.062220,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.7218181818181817)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:03.121652,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.7218181818181817)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:04.154744,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.7218181818181817)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:05.197111,"(1.65, 2.1, 1.8166666666666667)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.7218181818181817)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
08-12-2022 13:44:06.200293,"(1.65, 2.1, 1.8571428571428572)","(101.0, 650.0, 588.8888888888889)","(21.0, 80.0, 43.33333333333333)","(101.0, 650.0, 372.5)","(2.4, 3.85, 3.7218181818181817)","(15.0, 44.0, 28.53333333333333)","(7.0, 17.0, 9.285714285714286)","(41.0, 350.0, 160.46153846153845)"
