,Spaltet,By Nine,Smooth Flight,Isolyfe,Midori Burly,Wild Irish Rover,Watch The Clock,Cushy,Mancconi
07-01-2023 14:40:02.266958,"(6.5, 7.8, 7.780487804878049)","(9.0, 14.0, 12.363636363636363)","(3.7, 4.4, 4.119354838709677)","(16.0, 30.0, 28.0)","(9.0, 12.5, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.5, 10.08)","(6.5, 8.6, 8.014634146341463)","(13.0, 19.5, 19.083333333333332)"
07-01-2023 14:40:03.448502,"(6.5, 7.6, 7.571428571428571)","(9.0, 13.5, 13.285714285714285)","(3.7, 4.3, 4.119354838709677)","(16.0, 30.0, 28.75)","(9.0, 12.0, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.5, 9.844444444444445)","(6.5, 8.2, 8.014634146341463)","(13.0, 19.5, 17.833333333333332)"
07-01-2023 14:40:04.599459,"(6.5, 7.6, 7.571428571428571)","(9.0, 13.5, 13.285714285714285)","(3.7, 4.3, 4.119354838709677)","(16.0, 30.0, 28.75)","(9.0, 12.0, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.0, 9.844444444444445)","(6.5, 8.2, 8.014634146341463)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:05.665265,"(6.5, 7.6, 7.428571428571428)","(9.0, 13.5, 13.333333333333334)","(3.7, 4.3, 4.144444444444445)","(16.0, 30.0, 28.75)","(9.0, 12.0, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.0, 9.844444444444445)","(6.5, 8.2, 8.014634146341463)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:06.766267,"(6.5, 7.6, 7.4399999999999995)","(9.0, 13.5, 13.333333333333334)","(3.7, 4.3, 4.06864406779661)","(16.0, 30.0, 28.75)","(9.0, 12.0, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.0, 9.844444444444445)","(6.5, 8.2, 8.014634146341463)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:07.835869,"(6.5, 7.6, 7.4399999999999995)","(9.0, 13.5, 13.323529411764707)","(3.7, 4.3, 4.06864406779661)","(16.0, 30.0, 28.75)","(9.0, 12.0, 11.666666666666666)","(6.5, 7.4, 7.2846153846153845)","(7.5, 10.0, 9.813333333333333)","(6.5, 8.2, 8.089855072463768)","(13.0, 18.5, 17.75)"
07-01-2023 14:40:08.969202,"(6.5, 7.4, 7.28)","(9.0, 13.5, 13.285714285714285)","(3.7, 4.1, 3.9583333333333335)","(16.0, 30.0, 28.4)","(9.0, 12.0, 12.625)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:10.083813,"(6.5, 7.4, 7.380487804878049)","(9.0, 13.5, 13.1)","(3.7, 4.1, 3.9583333333333335)","(16.0, 30.0, 28.4)","(9.0, 13.0, 12.625)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:11.141692,"(6.5, 7.4, 7.380487804878049)","(9.0, 13.5, 13.1)","(3.7, 4.1, 3.9583333333333335)","(16.0, 30.0, 28.4)","(9.0, 13.0, 12.4)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:12.262333,"(6.5, 7.4, 7.380487804878049)","(9.0, 14.0, 12.59375)","(3.7, 4.1, 3.9537854889589905)","(16.0, 30.0, 28.4)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:13.391048,"(6.5, 7.4, 7.380487804878049)","(9.0, 14.0, 12.59375)","(3.7, 4.1, 3.9537854889589905)","(16.0, 30.0, 28.4)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:14.593025,"(6.5, 7.4, 7.380487804878049)","(9.0, 14.0, 12.621621621621621)","(3.7, 4.1, 3.9537854889589905)","(16.0, 30.0, 28.4)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:15.811964,"(6.5, 7.4, 7.380487804878049)","(9.0, 14.0, 12.621621621621621)","(3.7, 4.1, 3.9537854889589905)","(16.0, 30.0, 28.857142857142858)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.860000000000001)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:16.966216,"(6.5, 7.4, 7.380487804878049)","(9.0, 14.0, 12.621621621621621)","(3.7, 4.1, 3.9537854889589905)","(16.0, 30.0, 28.857142857142858)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.93)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:18.068189,"(6.5, 7.4, 7.381818181818182)","(9.0, 14.0, 12.891304347826086)","(3.7, 4.1, 3.92964824120603)","(16.0, 30.0, 29.2)","(9.0, 12.5, 12.1)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.941666666666666)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:19.159470,"(6.5, 7.4, 7.381818181818182)","(9.0, 14.0, 12.9375)","(3.7, 4.1, 3.92964824120603)","(16.0, 30.0, 29.2)","(9.0, 12.5, 12.625)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.941666666666666)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:20.303912,"(6.5, 7.4, 7.381818181818182)","(9.0, 14.0, 12.9375)","(3.7, 4.1, 3.9229765013054827)","(16.0, 30.0, 29.2)","(9.0, 13.0, 13.25)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.941666666666666)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:21.451426,"(6.5, 7.4, 7.381818181818182)","(9.0, 14.0, 12.9375)","(3.7, 4.1, 3.9229765013054827)","(16.0, 30.0, 29.2)","(9.0, 13.5, 13.0)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.941666666666666)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:22.608495,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.9375)","(3.7, 4.1, 3.9177419354838707)","(16.0, 30.0, 29.2)","(9.0, 13.5, 13.0)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.965)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:23.705732,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.894736842105264)","(3.7, 4.1, 3.9177419354838707)","(16.0, 30.0, 29.2)","(9.0, 13.5, 13.0)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.965)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:24.809168,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.894736842105264)","(3.7, 4.1, 3.9177419354838707)","(16.0, 30.0, 29.2)","(9.0, 13.5, 12.666666666666666)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 9.965)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 17.7)"
07-01-2023 14:40:25.902472,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.894736842105264)","(3.7, 4.1, 3.9177419354838707)","(16.0, 30.0, 29.2)","(9.0, 13.0, 12.4)","(6.5, 7.4, 7.294736842105263)","(7.5, 10.0, 11.45)","(6.5, 8.2, 8.024242424242424)","(13.0, 18.5, 18.166666666666668)"
07-01-2023 14:40:27.063852,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.894736842105264)","(3.7, 4.1, 3.9217821782178217)","(16.0, 30.0, 29.2)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.4, 7.294736842105263)","(7.5, 11.5, 11.364)","(6.5, 8.2, 8.024242424242424)","(13.0, 19.5, 18.166666666666668)"
07-01-2023 14:40:28.226872,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.95)","(3.7, 4.1, 3.9246753246753245)","(16.0, 30.0, 29.0)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.4, 7.292857142857143)","(7.5, 11.5, 10.406666666666666)","(6.5, 8.2, 8.110077519379844)","(13.0, 19.5, 18.0)"
07-01-2023 14:40:29.365023,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.95)","(3.7, 4.1, 3.923899371069182)","(16.0, 30.0, 29.0)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.4, 7.428571428571429)","(7.5, 10.5, 10.406666666666666)","(6.5, 8.2, 8.105343511450382)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:30.501886,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(16.0, 30.0, 31.4)","(9.0, 13.0, 12.666666666666666)","(6.5, 8.0, 7.323076923076923)","(7.5, 10.5, 10.4125)","(6.5, 8.2, 8.105343511450382)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:31.673307,"(6.5, 7.8, 7.714285714285714)","(9.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(16.0, 32.0, 31.25)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.376470588235295)","(6.5, 8.2, 8.105343511450382)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:32.916192,"(6.5, 7.8, 7.714285714285714)","(10.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(18.0, 32.0, 31.25)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.376470588235295)","(6.5, 8.2, 8.105343511450382)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:34.201137,"(6.5, 7.8, 7.6)","(10.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(18.0, 32.0, 31.25)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.389473684210527)","(6.5, 8.2, 7.994174757281553)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:35.460574,"(6.5, 7.8, 7.6)","(10.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(18.0, 32.0, 31.25)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.389473684210527)","(6.5, 8.0, 7.994174757281553)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:36.611026,"(6.5, 7.8, 7.6)","(10.0, 14.0, 12.975609756097562)","(3.7, 4.1, 3.922485207100592)","(18.0, 32.0, 30.8)","(9.0, 13.0, 12.4)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.376470588235295)","(6.5, 8.0, 7.994)","(13.0, 19.0, 18.0)"
07-01-2023 14:40:37.747108,"(6.5, 7.6, 7.359999999999999)","(10.0, 14.0, 12.864864864864865)","(3.7, 4.1, 3.9198198198198195)","(18.0, 32.0, 30.8)","(9.0, 13.0, 12.4)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.453333333333333)","(6.5, 8.0, 7.964102564102564)","(13.0, 19.0, 17.833333333333332)"
07-01-2023 14:40:38.926982,"(6.5, 7.6, 7.359999999999999)","(10.0, 14.0, 13.045454545454545)","(3.7, 4.1, 4.002597402597402)","(18.0, 32.0, 30.8)","(9.0, 13.0, 12.666666666666666)","(6.5, 7.6, 7.323076923076923)","(7.5, 10.5, 10.453333333333333)","(6.5, 8.0, 7.659259259259259)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:40.158647,"(6.5, 7.6, 7.466666666666667)","(10.0, 14.0, 13.045454545454545)","(3.7, 4.1, 4.002777777777778)","(18.0, 32.0, 30.8)","(9.0, 13.0, 12.277777777777779)","(6.5, 7.6, 7.377777777777778)","(7.5, 10.5, 10.4)","(6.5, 8.0, 7.659259259259259)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:41.414477,"(6.5, 7.6, 7.507692307692308)","(10.0, 14.0, 13.023255813953488)","(3.7, 4.1, 4.002877697841726)","(19.0, 32.0, 29.0)","(9.0, 12.5, 12.277777777777779)","(6.5, 8.0, 7.428571428571429)","(7.5, 10.5, 10.4)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:42.568836,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.023255813953488)","(3.7, 4.1, 4.002877697841726)","(19.0, 32.0, 27.5)","(9.0, 12.5, 12.277777777777779)","(6.5, 8.0, 7.428571428571429)","(7.5, 10.5, 10.423076923076923)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:43.980788,"(6.0, 7.6, 7.4799999999999995)","(10.0, 14.0, 13.023255813953488)","(3.7, 4.1, 3.92)","(19.0, 29.0, 27.5)","(9.0, 12.5, 12.277777777777779)","(6.5, 8.0, 7.428571428571429)","(7.5, 10.5, 10.423076923076923)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:45.542910,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.0)","(3.7, 4.1, 3.920408163265306)","(19.0, 29.0, 28.0)","(9.0, 12.5, 12.277777777777779)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:46.904992,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.066666666666666)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 12.5, 12.277777777777779)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:48.278613,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.066666666666666)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 12.5, 13.25)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:49.561076,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.020408163265307)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:50.790896,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 13.020408163265307)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:52.012501,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 12.956521739130435)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:53.249607,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 12.956521739130435)","(3.7, 4.1, 3.920408163265306)","(18.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.6)","(7.5, 10.5, 10.454545454545455)","(7.0, 8.0, 7.83235294117647)","(13.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:54.459524,"(6.0, 7.6, 7.507692307692308)","(10.0, 14.0, 12.909090909090908)","(3.7, 4.1, 3.9227272727272724)","(20.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.5200000000000005)","(7.5, 10.5, 10.423076923076923)","(7.0, 8.0, 7.83235294117647)","(14.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:55.707421,"(6.0, 7.6, 7.4799999999999995)","(10.0, 14.0, 12.909090909090908)","(3.7, 4.1, 3.9227272727272724)","(20.0, 30.0, 28.0)","(9.0, 13.5, 13.25)","(6.5, 8.0, 7.5200000000000005)","(7.5, 10.5, 10.17741935483871)","(7.0, 8.0, 7.83235294117647)","(14.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:56.834158,"(6.0, 7.6, 7.4799999999999995)","(10.0, 14.0, 12.909090909090908)","(3.7, 4.1, 3.9227272727272724)","(20.0, 30.0, 28.0)","(9.0, 13.5, 12.666666666666666)","(6.5, 8.0, 7.5200000000000005)","(7.5, 10.5, 10.17741935483871)","(7.0, 8.0, 7.83235294117647)","(14.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:58.034281,"(6.0, 7.6, 7.4799999999999995)","(10.0, 14.0, 12.909090909090908)","(3.7, 4.1, 3.9227272727272724)","(20.0, 30.0, 28.0)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5200000000000005)","(7.5, 10.5, 10.214285714285714)","(7.0, 8.0, 7.83235294117647)","(14.0, 18.5, 17.833333333333332)"
07-01-2023 14:40:59.127770,"(6.0, 7.6, 7.466666666666667)","(10.0, 14.0, 12.933333333333334)","(3.7, 4.1, 3.9160278745644597)","(20.0, 30.0, 29.375)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 10.5, 10.303921568627452)","(7.0, 8.0, 7.8100000000000005)","(14.0, 18.5, 18.0)"
07-01-2023 14:41:00.339275,"(6.0, 7.6, 7.466666666666667)","(10.0, 14.0, 12.956521739130435)","(3.7, 4.1, 3.9198275862068965)","(20.0, 30.0, 29.375)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 10.5, 10.303921568627452)","(7.0, 8.0, 7.8100000000000005)","(14.0, 18.5, 18.0)"
07-01-2023 14:41:01.559920,"(6.0, 7.6, 7.466666666666667)","(10.0, 14.0, 12.956521739130435)","(3.7, 4.1, 3.9198275862068965)","(20.0, 30.0, 29.375)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 10.5, 11.40909090909091)","(7.0, 8.0, 7.674285714285714)","(14.0, 18.5, 18.0)"
07-01-2023 14:41:02.724133,"(6.0, 7.6, 7.466666666666667)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9198275862068965)","(20.0, 30.0, 29.375)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 11.5, 11.40909090909091)","(7.0, 8.0, 7.674285714285714)","(14.0, 18.5, 18.0)"
07-01-2023 14:41:03.876745,"(6.0, 7.6, 7.3999999999999995)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9236286919831223)","(20.0, 30.0, 29.955555555555556)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 11.5, 10.93939393939394)","(7.0, 8.0, 7.674285714285714)","(14.0, 18.5, 18.0)"
07-01-2023 14:41:05.099870,"(6.0, 7.6, 7.3999999999999995)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9166666666666665)","(20.0, 30.0, 37.6)","(9.0, 13.0, 12.5)","(6.5, 8.0, 7.5636363636363635)","(7.5, 11.0, 10.93939393939394)","(7.0, 8.0, 7.674285714285714)","(14.0, 18.5, 17.928571428571427)"
07-01-2023 14:41:06.378816,"(6.0, 7.8, 7.6)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9297619047619046)","(20.0, 38.0, 36.714285714285715)","(9.0, 13.0, 12.25)","(6.5, 8.0, 7.628571428571428)","(7.5, 11.0, 10.93939393939394)","(7.0, 8.0, 7.715)","(14.0, 18.5, 17.5)"
07-01-2023 14:41:07.648844,"(6.0, 7.4, 7.266666666666667)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9297619047619046)","(20.0, 38.0, 35.0)","(9.0, 12.5, 12.25)","(6.5, 7.8, 7.628571428571428)","(7.5, 11.0, 10.93939393939394)","(7.0, 8.0, 7.715)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:08.908708,"(6.0, 7.4, 7.266666666666667)","(10.0, 14.0, 12.883720930232558)","(3.7, 4.1, 3.9297619047619046)","(20.0, 38.0, 35.0)","(9.0, 12.5, 12.25)","(6.5, 7.8, 7.628571428571428)","(7.5, 11.0, 10.93939393939394)","(7.0, 8.0, 7.715)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:10.118703,"(6.0, 7.4, 7.266666666666667)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.9287878787878787)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.0)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.92)","(7.0, 8.0, 7.691891891891892)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:11.920543,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.931506849315068)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.0)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.92)","(7.0, 8.0, 7.481818181818182)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:13.288337,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.9234567901234567)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.0)","(6.5, 7.8, 7.4)","(8.0, 11.0, 11.357142857142858)","(7.0, 8.0, 7.676595744680851)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:14.568197,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.924358974358974)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.0)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.357142857142858)","(7.0, 8.0, 7.676595744680851)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:15.849753,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.924358974358974)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.0)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.379999999999999)","(7.0, 8.0, 7.676595744680851)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:17.082343,"(6.0, 7.4, 7.228571428571429)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.92875)","(20.0, 38.0, 32.6)","(9.0, 12.5, 12.277777777777779)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.379999999999999)","(7.0, 8.0, 7.676595744680851)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:18.285451,"(6.0, 7.6, 7.371428571428571)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.92875)","(20.0, 38.0, 33.2)","(9.0, 12.5, 13.25)","(6.5, 7.8, 7.4)","(8.0, 11.5, 10.904761904761905)","(7.0, 8.0, 7.6)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:19.479795,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.92875)","(20.0, 38.0, 35.333333333333336)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.904761904761905)","(7.0, 7.8, 7.6)","(14.0, 18.0, 17.5)"
07-01-2023 14:41:20.819423,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.1, 3.988888888888889)","(20.0, 38.0, 35.333333333333336)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.904761904761905)","(7.0, 7.8, 7.7)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:22.243539,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 4.084615384615384)","(21.0, 38.0, 35.333333333333336)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.904761904761905)","(7.0, 7.8, 7.7)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:23.628361,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 4.144444444444445)","(21.0, 38.0, 35.333333333333336)","(9.0, 13.5, 13.25)","(6.5, 7.8, 7.4)","(8.0, 11.0, 10.904761904761905)","(7.0, 7.8, 7.7)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:25.071985,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 4.014814814814815)","(21.0, 38.0, 35.333333333333336)","(9.0, 13.5, 12.833333333333334)","(6.5, 7.8, 7.5777777777777775)","(8.0, 11.0, 10.904761904761905)","(6.5, 7.8, 7.6)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:26.503395,"(6.0, 7.6, 7.422222222222222)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 3.9916666666666667)","(21.0, 38.0, 35.333333333333336)","(9.0, 13.5, 12.833333333333334)","(6.5, 7.8, 7.5777777777777775)","(8.0, 11.0, 10.904761904761905)","(6.5, 7.8, 7.6)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:28.025320,"(6.0, 7.6, 7.266666666666667)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 3.98804347826087)","(21.0, 38.0, 35.333333333333336)","(9.0, 13.5, 13.0)","(6.5, 7.8, 7.4)","(8.0, 11.0, 11.357142857142858)","(6.5, 8.0, 7.707692307692308)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:29.325109,"(6.0, 7.4, 7.266666666666667)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 3.9583333333333335)","(21.0, 38.0, 37.27272727272727)","(9.0, 13.5, 13.0)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.357142857142858)","(6.5, 8.0, 7.373684210526316)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:30.577968,"(6.0, 7.4, 7.300000000000001)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 3.98804347826087)","(21.0, 38.0, 37.27272727272727)","(9.0, 13.5, 13.0)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.357142857142858)","(6.5, 7.4, 7.373684210526316)","(14.0, 18.0, 17.666666666666668)"
07-01-2023 14:41:31.854281,"(6.0, 7.4, 7.300000000000001)","(10.0, 14.0, 12.545454545454545)","(3.7, 4.3, 3.98804347826087)","(21.0, 38.0, 37.27272727272727)","(9.0, 13.5, 13.0)","(6.5, 7.8, 7.4)","(8.0, 11.5, 11.357142857142858)","(6.5, 7.4, 7.180555555555555)","(14.0, 18.0, 17.666666666666668)"
