,Tiger One,Homebush Solo,Rowdy Shadow,Going Gorillas,Homebush Bingo,Goldstar Odette,Amuri Patti,Goldstar Wade
09-01-2023 09:26:00.656689,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.2, 4.379)"
09-01-2023 09:26:01.754101,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.2, 4.379)"
09-01-2023 09:26:02.920523,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.2, 4.379)"
09-01-2023 09:26:04.012415,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.2, 3.8593103448275863)"
09-01-2023 09:26:05.037532,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:06.025544,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:07.044134,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:08.054014,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:09.119766,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:10.347442,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:11.368624,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:12.503335,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:13.630274,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:14.774312,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:15.928966,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:17.084515,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:18.243072,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:19.263002,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:20.298486,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:21.311205,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.31818181818181)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:22.373055,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:23.499182,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:24.551865,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:25.591723,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:26.622024,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:27.650849,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:28.672726,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:29.719481,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:30.992789,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:32.069764,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:33.042810,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:34.119432,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:35.263767,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:36.389410,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:37.409353,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:38.539234,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:39.573558,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:40.782037,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:41.879943,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:42.999808,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:44.138142,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:45.320458,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.68)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:46.498280,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:47.609568,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:48.669094,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:49.793066,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:51.216532,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:52.494352,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:53.641619,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.1)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:54.885273,"(3.7, 9.4, 5.050000000000001)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 7.0, 3.8593103448275863)"
09-01-2023 09:26:56.206289,"(3.7, 9.4, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 7.0, 3.762758620689655)"
09-01-2023 09:26:57.481325,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:26:58.750178,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:26:59.918359,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:01.007315,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:02.140521,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:03.283127,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:04.448357,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:05.553973,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:06.652505,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:07.785761,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:08.881899,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:09.920654,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:10.992888,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 7.72)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:12.088903,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 6.5285714285714285)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:13.228559,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:14.393144,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:15.517701,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:16.507044,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:17.646407,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:18.814353,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:19.997668,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:21.103014,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:22.137273,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:23.222272,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.12439024390244)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:24.363329,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 6.192307692307692)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:25.514214,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:26.575743,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:27.667264,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:28.690422,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:29.814321,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
09-01-2023 09:27:30.937391,"(3.7, 9.0, 4.95)","(9.0, 40.0, 29.46666666666667)","(10.0, 60.0, 54.9)","(15.0, 180.0, 104.54545454545455)","(14.0, 80.0, 70.35714285714286)","(11.0, 55.0, 49.977777777777774)","(3.8, 10.5, 9.14390243902439)","(2.9, 6.6, 3.762758620689655)"
