,Im The Bounty Hunter Nz,Colerne,Orama,Gracie Cullen,Treacherous Saint,Bettor Star
10-01-2023 18:28:02.159394,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 12.5, 12.125)","(4.8, 5.9, 5.277777777777778)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:03.054825,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 12.5, 12.125)","(4.8, 5.9, 5.277777777777778)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:03.973117,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 12.5, 12.125)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:04.858333,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 12.5, 12.125)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:05.737794,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:06.582748,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:07.477669,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:08.386705,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:09.302551,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:10.227112,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.348837209302326)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:11.127257,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.357142857142858)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:12.034231,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.357142857142858)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:12.925063,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.357142857142858)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.35)","(4.0, 5.8, 5.2)"
10-01-2023 18:28:13.800161,"(4.2, 99999, 99990)","(7.5, 10.0, 9.166666666666666)","(7.0, 11.5, 11.357142857142858)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.554545454545455)","(4.0, 5.4, 5.15)"
10-01-2023 18:28:14.685281,"(4.2, 99999, 99990)","(7.5, 11.5, 9.625)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.2, 4.366666666666667)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:15.569717,"(4.2, 99999, 99990)","(7.5, 11.0, 9.285714285714286)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.0, 4.2375)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:16.459181,"(4.2, 99999, 99990)","(7.5, 10.5, 9.5)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.2375)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:17.362252,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.0, 4.475)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:18.297076,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.0, 4.054545454545455)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:19.206050,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.1, 4.475)","(4.0, 5.5, 5.083333333333333)"
10-01-2023 18:28:20.159797,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.365853658536585)","(4.8, 5.9, 5.316666666666666)","(3.3, 5.0, 4.575)","(4.0, 5.5, 5.1)"
10-01-2023 18:28:21.077649,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.8, 5.35)","(3.3, 5.2, 4.575)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:21.947829,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.8, 5.275)","(3.3, 5.2, 4.679166666666667)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:22.838225,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 4.908333333333333)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:23.730161,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 5.086363636363636)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:24.601776,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.95)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:25.509938,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 4.79)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:26.407518,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.0, 4.79)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:27.315268,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.95)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:28.233288,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.95)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:29.151418,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.95)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:30.060661,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.95)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:30.996419,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.2, 4.303846153846154)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:31.942060,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 4.79)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:32.840289,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.0, 4.79)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:33.739027,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 4.87)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:34.625501,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 4.607142857142857)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:35.500149,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 4.9, 4.71)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:36.421591,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.45)","(3.3, 5.1, 5.192857142857143)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:37.329389,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.4, 4.675000000000001)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:38.278420,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.4, 4.9)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:39.222131,"(4.2, 99999, 99990)","(7.5, 10.0, 9.125)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.2, 4.935714285714285)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:40.200930,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.935714285714285)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:41.151247,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:42.119184,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:43.091522,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:44.060565,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:44.966719,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.1)"
10-01-2023 18:28:45.894216,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:46.842581,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:47.781314,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:48.770327,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:49.763958,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:50.762397,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.283333333333333)","(3.3, 5.1, 4.577272727272727)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:51.764181,"(4.2, 99999, 99990)","(7.5, 10.0, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.7, 5.3)","(3.3, 5.1, 4.141666666666667)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:52.794815,"(4.2, 99999, 99990)","(7.5, 11.5, 9.416666666666666)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 5.1, 4.141666666666667)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:53.794325,"(4.2, 99999, 99990)","(7.5, 11.5, 9.227272727272727)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 5.1, 4.141666666666667)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:54.892865,"(4.2, 99999, 99990)","(7.5, 11.5, 9.227272727272727)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 5.1, 4.141666666666667)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:55.920874,"(4.2, 99999, 99990)","(7.5, 10.5, 9.5)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 5.1, 4.08125)","(4.0, 5.4, 5.16)"
10-01-2023 18:28:56.908470,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 5.0, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:28:57.804942,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:28:58.739281,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:28:59.671678,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:29:00.662891,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.16)"
10-01-2023 18:29:01.654358,"(4.2, 99999, 99990)","(7.5, 10.5, 9.1875)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:29:02.635436,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.266666666666667)"
10-01-2023 18:29:03.580963,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.171428571428572)"
10-01-2023 18:29:04.567259,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.171428571428572)"
10-01-2023 18:29:05.544843,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.171428571428572)"
10-01-2023 18:29:06.475467,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.171428571428572)"
10-01-2023 18:29:07.392947,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.425000000000001)","(4.0, 5.4, 5.231578947368421)"
10-01-2023 18:29:08.316810,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.794444444444444)","(4.0, 5.4, 5.231578947368421)"
10-01-2023 18:29:09.249231,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.794444444444444)","(4.0, 5.4, 5.231578947368421)"
10-01-2023 18:29:10.230576,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.794444444444444)","(4.0, 5.4, 5.231578947368421)"
10-01-2023 18:29:11.223253,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.483333333333333)","(4.0, 5.4, 5.314285714285715)"
10-01-2023 18:29:12.225246,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.483333333333333)","(4.0, 5.4, 5.22)"
10-01-2023 18:29:13.169548,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.483333333333333)","(4.0, 5.4, 5.22)"
10-01-2023 18:29:14.061801,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.636842105263158)","(4.0, 5.4, 5.2875)"
10-01-2023 18:29:14.980481,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.2214285714285715)","(4.0, 5.4, 5.2875)"
10-01-2023 18:29:15.958611,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.2214285714285715)","(4.0, 5.4, 5.2875)"
10-01-2023 18:29:16.904792,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.2214285714285715)","(4.0, 6.0, 5.85)"
10-01-2023 18:29:17.869476,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.3)","(3.3, 4.9, 4.2214285714285715)","(4.0, 6.0, 5.7857142857142865)"
10-01-2023 18:29:18.869303,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.25)","(3.3, 4.9, 4.2214285714285715)","(4.0, 5.9, 5.699999999999999)"
10-01-2023 18:29:19.836927,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.25)","(3.3, 4.9, 4.2214285714285715)","(4.0, 5.8, 5.699999999999999)"
10-01-2023 18:29:20.785169,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.377777777777778)","(4.8, 5.6, 5.25)","(3.3, 4.9, 4.2214285714285715)","(4.0, 5.8, 5.699999999999999)"
10-01-2023 18:29:21.790231,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.25)","(3.3, 4.7, 4.164285714285715)","(4.0, 5.8, 5.714285714285714)"
10-01-2023 18:29:22.699407,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.25)","(3.3, 4.7, 4.164285714285715)","(4.0, 5.8, 5.557142857142857)"
10-01-2023 18:29:23.646363,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.164285714285715)","(4.0, 5.9, 5.7)"
10-01-2023 18:29:24.599312,"(4.2, 99999, 99990)","(7.5, 10.5, 9.25)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:25.565164,"(4.2, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:26.570664,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:27.551977,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.2)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:28.540242,"(4.2, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.2)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:29.551639,"(4.2, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.366666666666667)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:30.537391,"(4.2, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.366666666666667)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:31.518847,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.366666666666667)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:32.552911,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.366666666666667)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:33.533348,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:34.536009,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:35.466994,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:36.434898,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:37.365155,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:38.361204,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.283333333333333)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:39.419484,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.3)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:40.485430,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.199999999999999)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:41.664242,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.359999999999999)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:43.103426,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.6, 5.4125)","(3.3, 4.7, 4.164285714285715)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:44.409797,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.325)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:45.590117,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.325)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:46.682268,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.23125)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:47.926972,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.23125)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:49.109757,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.23125)","(4.0, 6.0, 5.7)"
10-01-2023 18:29:50.310358,"(4.2, 99999, 99990)","(7.5, 10.5, 10.09090909090909)","(7.0, 11.5, 11.361702127659575)","(4.8, 5.5, 5.208333333333333)","(3.3, 4.7, 4.23125)","(4.0, 6.0, 5.7)"
