,Chief Artie,Fitzroy Boy,By By Music,Primed For Victory,Kwinern,Spill The Tears,Casrock,Sertin,Naytellrhi Bird
05-01-2023 17:33:27.786891,"(3.1, 3.6, 3.5755395683453237)","(26.0, 42.0, 40.8)","(10.0, 14.0, 13.640350877192983)","(2.6, 3.1, 3.060055865921788)","(8.0, 10.0, 9.738983050847457)","(21.0, 34.0, 31.35)","(5.0, 6.6, 6.514074074074074)","(61.0, 85.0, 81.0)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:28.884976,"(3.1, 3.6, 3.5755395683453237)","(26.0, 42.0, 40.8)","(10.0, 14.0, 13.534090909090908)","(2.6, 3.1, 3.0817567567567568)","(8.0, 10.0, 9.751612903225807)","(21.0, 34.0, 31.35)","(5.0, 6.6, 6.514074074074074)","(61.0, 85.0, 81.0)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:30.314065,"(3.1, 3.6, 3.575182481751825)","(26.0, 42.0, 40.8)","(10.0, 14.0, 13.55)","(2.6, 3.1, 3.0819196428571427)","(8.0, 10.0, 9.713253012048192)","(21.0, 32.0, 30.88372093023256)","(5.0, 6.6, 6.517142857142857)","(61.0, 85.0, 81.52173913043478)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:31.663308,"(3.1, 3.6, 3.5734375)","(26.0, 42.0, 40.8)","(10.0, 14.0, 13.840425531914894)","(2.6, 3.1, 3.065938864628821)","(8.0, 10.0, 9.703225806451613)","(21.0, 32.0, 30.88372093023256)","(5.0, 6.6, 6.5256410256410255)","(61.0, 85.0, 81.11111111111111)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:32.945136,"(3.1, 3.6, 3.5786163522012577)","(26.0, 42.0, 41.25925925925926)","(10.0, 14.0, 13.840425531914894)","(2.6, 3.1, 3.062361623616236)","(8.0, 10.0, 9.704347826086956)","(21.0, 32.0, 30.844444444444445)","(5.0, 6.6, 6.5256410256410255)","(61.0, 85.0, 81.11111111111111)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:34.198901,"(3.1, 3.6, 3.5786163522012577)","(26.0, 42.0, 41.25925925925926)","(10.0, 14.0, 13.840425531914894)","(2.6, 3.1, 3.1134146341463413)","(8.0, 10.0, 9.481159420289854)","(21.0, 32.0, 30.844444444444445)","(5.0, 6.6, 6.5256410256410255)","(61.0, 85.0, 79.16666666666667)","(101.0, 230.0, 215.0)"
05-01-2023 17:33:35.432689,"(3.1, 3.6, 3.5786163522012577)","(26.0, 42.0, 41.25925925925926)","(10.0, 14.0, 13.840425531914894)","(2.6, 3.15, 3.1134146341463413)","(8.0, 9.6, 9.481159420289854)","(21.0, 32.0, 30.844444444444445)","(5.0, 6.6, 6.5256410256410255)","(61.0, 85.0, 79.58333333333333)","(101.0, 230.0, 223.33333333333334)"
05-01-2023 17:33:36.811790,"(3.1, 3.65, 3.63031914893617)","(26.0, 44.0, 41.94736842105263)","(10.0, 13.0, 12.78125)","(2.6, 3.15, 3.1668664383561644)","(8.0, 9.6, 9.548484848484849)","(21.0, 32.0, 31.23404255319149)","(5.0, 6.6, 6.526595744680851)","(61.0, 85.0, 79.58333333333333)","(101.0, 270.0, 223.33333333333334)"
05-01-2023 17:33:38.016071,"(3.1, 3.65, 3.606387665198238)","(26.0, 40.0, 38.86363636363637)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.2, 3.1614814814814816)","(8.0, 9.6, 9.547692307692307)","(21.0, 32.0, 31.23404255319149)","(5.0, 6.6, 6.526595744680851)","(61.0, 85.0, 79.58333333333333)","(101.0, 270.0, 250.0)"
05-01-2023 17:33:39.210503,"(3.1, 3.65, 3.606387665198238)","(26.0, 40.0, 39.310344827586206)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.2, 3.1614814814814816)","(8.0, 9.6, 9.547692307692307)","(21.0, 32.0, 31.48717948717949)","(5.0, 6.6, 6.502586206896551)","(61.0, 85.0, 79.58333333333333)","(101.0, 300.0, 218.75)"
05-01-2023 17:33:40.352657,"(3.1, 3.65, 3.6120833333333335)","(26.0, 40.0, 39.310344827586206)","(10.0, 13.0, 12.785714285714286)","(2.6, 3.2, 3.1625)","(8.0, 9.6, 9.503225806451614)","(21.0, 32.0, 31.8125)","(5.0, 6.6, 6.474444444444445)","(61.0, 85.0, 79.58333333333333)","(101.0, 350.0, 246.66666666666666)"
05-01-2023 17:33:41.574565,"(3.1, 3.65, 3.60752688172043)","(26.0, 40.0, 39.15151515151515)","(10.0, 14.0, 13.888059701492537)","(2.6, 3.15, 3.074436090225564)","(8.0, 9.6, 9.492307692307692)","(21.0, 32.0, 32.11764705882353)","(5.0, 6.6, 6.521142857142857)","(61.0, 85.0, 79.58333333333333)","(101.0, 340.0, 248.0)"
05-01-2023 17:33:42.782654,"(3.2, 3.7, 3.664367816091954)","(31.0, 40.0, 39.23529411764706)","(11.0, 14.0, 13.893939393939394)","(2.6, 3.1, 3.0693069306930694)","(8.0, 9.8, 9.547058823529412)","(21.0, 34.0, 31.5)","(5.5, 6.6, 6.525405405405405)","(71.0, 85.0, 80.9090909090909)","(101.0, 320.0, 291.66666666666663)"
05-01-2023 17:33:44.049939,"(3.2, 3.7, 3.651212121212121)","(31.0, 40.0, 39.68)","(11.0, 14.0, 13.872727272727273)","(2.6, 3.1, 3.0693069306930694)","(8.0, 9.6, 9.547058823529412)","(21.0, 32.0, 31.5)","(5.5, 6.6, 6.525405405405405)","(71.0, 85.0, 80.9090909090909)","(101.0, 310.0, 278.57142857142856)"
05-01-2023 17:33:45.299452,"(3.2, 3.7, 3.6512422360248444)","(31.0, 40.0, 39.68)","(11.0, 14.0, 13.872727272727273)","(2.6, 3.1, 3.0667142857142857)","(8.0, 9.6, 9.484375)","(21.0, 32.0, 31.041666666666668)","(5.5, 6.6, 6.525806451612903)","(71.0, 85.0, 80.9090909090909)","(101.0, 310.0, 278.57142857142856)"
05-01-2023 17:33:46.436395,"(3.2, 3.7, 3.6512422360248444)","(31.0, 40.0, 39.61538461538461)","(11.0, 14.0, 13.872727272727273)","(2.6, 3.1, 3.0667142857142857)","(8.0, 9.6, 9.484375)","(21.0, 32.0, 31.041666666666668)","(5.5, 6.6, 6.525806451612903)","(71.0, 85.0, 80.9090909090909)","(101.0, 310.0, 278.57142857142856)"
05-01-2023 17:33:47.538472,"(3.2, 3.65, 3.6416107382550336)","(31.0, 40.0, 38.5)","(11.0, 14.5, 13.979591836734693)","(2.6, 3.1, 3.0670903954802258)","(8.0, 9.6, 9.5)","(21.0, 32.0, 31.056603773584907)","(5.5, 6.8, 6.646875)","(71.0, 85.0, 81.25)","(101.0, 290.0, 275.0)"
05-01-2023 17:33:48.726541,"(3.2, 3.65, 3.642283950617284)","(31.0, 38.0, 37.714285714285715)","(11.0, 14.5, 13.96078431372549)","(2.6, 3.1, 3.0670903954802258)","(8.0, 9.6, 9.479569892473119)","(21.0, 32.0, 31.056603773584907)","(5.5, 6.8, 6.557317073170731)","(71.0, 85.0, 83.75)","(101.0, 290.0, 237.5)"
05-01-2023 17:33:49.800638,"(3.2, 3.65, 3.642283950617284)","(31.0, 38.0, 37.391304347826086)","(11.0, 14.5, 14.037037037037036)","(2.6, 3.1, 3.076361386138614)","(8.0, 9.6, 9.510679611650485)","(21.0, 32.0, 27.727272727272727)","(5.5, 6.6, 6.544292237442923)","(71.0, 85.0, 84.16666666666667)","(101.0, 290.0, 232.0)"
05-01-2023 17:33:50.916973,"(3.2, 3.75, 3.7069060773480667)","(31.0, 38.0, 37.310344827586206)","(11.0, 14.5, 14.025547445255475)","(2.6, 3.1, 3.0770983213429255)","(8.0, 9.6, 9.59655172413793)","(21.0, 29.0, 28.363636363636363)","(5.5, 6.6, 6.544292237442923)","(71.0, 85.0, 84.16666666666667)","(101.0, 280.0, 238.1818181818182)"
05-01-2023 17:33:52.398642,"(3.2, 3.75, 3.679512893982808)","(31.0, 38.0, 37.310344827586206)","(11.0, 14.5, 14.025547445255475)","(2.6, 3.1, 3.0770983213429255)","(8.0, 9.6, 9.631683168316831)","(21.0, 29.0, 28.875)","(5.5, 6.6, 6.544292237442923)","(71.0, 85.0, 84.16666666666667)","(101.0, 270.0, 273.6363636363636)"
05-01-2023 17:33:53.523409,"(3.2, 3.7, 3.6772727272727272)","(31.0, 38.0, 37.310344827586206)","(11.0, 14.5, 14.025547445255475)","(2.6, 3.1, 3.0770983213429255)","(8.0, 9.8, 9.578021978021978)","(21.0, 32.0, 29.473684210526315)","(5.5, 6.6, 6.563157894736842)","(71.0, 85.0, 82.5)","(101.0, 290.0, 254.0)"
05-01-2023 17:33:54.827527,"(3.2, 3.7, 3.6705298013245033)","(31.0, 38.0, 37.310344827586206)","(11.0, 14.5, 13.617647058823529)","(2.6, 3.1, 3.0816346153846155)","(8.0, 9.6, 9.541176470588235)","(21.0, 32.0, 29.866666666666667)","(5.5, 6.6, 6.568036529680365)","(71.0, 85.0, 82.82608695652173)","(101.0, 260.0, 254.54545454545453)"
05-01-2023 17:33:56.300500,"(3.2, 3.7, 3.6717125382263)","(31.0, 38.0, 36.666666666666664)","(11.0, 14.5, 14.084415584415584)","(2.6, 3.1, 3.0808232931726907)","(8.0, 9.6, 9.586206896551724)","(21.0, 32.0, 29.866666666666667)","(5.5, 6.6, 6.557575757575758)","(71.0, 85.0, 81.92307692307692)","(101.0, 260.0, 222.5)"
05-01-2023 17:33:57.802944,"(3.2, 3.7, 3.6674295774647887)","(31.0, 38.0, 37.0)","(11.0, 14.5, 14.09322033898305)","(2.6, 3.1, 3.0742890995260663)","(8.0, 9.6, 9.479245283018868)","(21.0, 32.0, 29.8125)","(5.5, 6.6, 6.5171974522293)","(71.0, 85.0, 81.42857142857143)","(101.0, 260.0, 236.9230769230769)"
05-01-2023 17:33:59.050530,"(3.2, 3.7, 3.6674295774647887)","(31.0, 38.0, 37.0)","(11.0, 14.5, 14.09322033898305)","(2.6, 3.1, 3.0742890995260663)","(8.0, 9.8, 9.479245283018868)","(21.0, 30.0, 29.8125)","(5.5, 6.6, 6.5171974522293)","(71.0, 85.0, 81.42857142857143)","(101.0, 260.0, 236.36363636363637)"
05-01-2023 17:34:00.246223,"(3.2, 3.7, 3.670161290322581)","(31.0, 38.0, 36.96296296296296)","(11.0, 14.5, 14.227272727272727)","(2.6, 3.1, 3.079261862917399)","(8.0, 9.8, 9.723076923076924)","(21.0, 30.0, 30.585365853658537)","(5.5, 6.6, 6.53639846743295)","(71.0, 85.0, 80.83333333333333)","(101.0, 250.0, 236.36363636363637)"
05-01-2023 17:34:01.484177,"(3.2, 3.6, 3.592857142857143)","(31.0, 38.0, 36.96296296296296)","(11.0, 14.5, 14.246153846153845)","(2.6, 3.1, 3.076541095890411)","(8.0, 9.8, 9.73167701863354)","(21.0, 32.0, 29.894736842105264)","(5.5, 6.6, 6.535294117647059)","(71.0, 85.0, 79.73684210526315)","(101.0, 250.0, 248.0)"
05-01-2023 17:34:02.568564,"(3.2, 3.6, 3.5894904458598726)","(31.0, 38.0, 37.30769230769231)","(11.0, 14.5, 14.246153846153845)","(2.6, 3.1, 3.05)","(8.0, 10.0, 9.966101694915254)","(21.0, 30.0, 30.73170731707317)","(5.5, 6.6, 6.639344262295082)","(71.0, 80.0, 79.5)","(101.0, 260.0, 252.85714285714286)"
05-01-2023 17:34:03.672412,"(3.2, 3.65, 3.6024137931034486)","(31.0, 40.0, 38.45454545454545)","(11.0, 14.5, 14.34920634920635)","(2.6, 3.05, 3.030105105105105)","(8.0, 10.0, 9.958333333333334)","(21.0, 32.0, 30.790697674418606)","(5.5, 6.8, 6.660805860805861)","(61.0, 80.0, 79.5)","(101.0, 260.0, 240.0)"
05-01-2023 17:34:04.955078,"(3.2, 3.6, 3.57027027027027)","(31.0, 40.0, 38.4)","(11.0, 14.5, 14.344827586206897)","(2.6, 3.05, 3.030105105105105)","(8.0, 10.0, 9.867857142857144)","(21.0, 32.0, 30.93877551020408)","(5.5, 6.8, 6.656296296296296)","(61.0, 80.0, 79.56521739130434)","(101.0, 260.0, 255.45454545454547)"
05-01-2023 17:34:06.225519,"(3.2, 3.6, 3.575535714285714)","(31.0, 40.0, 38.45454545454545)","(11.0, 14.5, 14.373239436619718)","(2.6, 3.05, 3.0307692307692307)","(8.0, 10.0, 9.94054054054054)","(21.0, 32.0, 30.93877551020408)","(5.5, 6.8, 6.677987421383648)","(61.0, 80.0, 79.56521739130434)","(101.0, 260.0, 217.5)"
05-01-2023 17:34:07.362190,"(3.2, 3.6, 3.575090909090909)","(31.0, 40.0, 38.45454545454545)","(11.0, 14.5, 14.373239436619718)","(2.6, 3.05, 3.0307692307692307)","(8.0, 10.0, 10.079113924050633)","(21.0, 32.0, 31.163636363636364)","(5.5, 6.8, 6.734965034965034)","(61.0, 80.0, 79.72222222222223)","(101.0, 280.0, 218.57142857142856)"
05-01-2023 17:34:08.473248,"(3.2, 3.55, 3.5073863636363636)","(31.0, 40.0, 39.03448275862069)","(11.0, 15.0, 14.75925925925926)","(2.6, 3.05, 3.039760837070254)","(8.0, 10.5, 10.079113924050633)","(21.0, 32.0, 31.163636363636364)","(5.5, 6.8, 6.734965034965034)","(61.0, 80.0, 79.72222222222223)","(101.0, 270.0, 218.57142857142856)"
05-01-2023 17:34:09.662639,"(3.2, 3.55, 3.501608187134503)","(31.0, 40.0, 39.42857142857143)","(11.0, 15.0, 14.948717948717949)","(2.6, 3.05, 3.0326781326781327)","(8.0, 10.5, 10.119444444444444)","(21.0, 32.0, 31.142857142857142)","(5.5, 6.8, 6.7299999999999995)","(61.0, 85.0, 80.55555555555556)","(101.0, 260.0, 238.33333333333331)"
05-01-2023 17:34:10.765018,"(3.2, 3.5, 3.467032967032967)","(31.0, 40.0, 39.42857142857143)","(11.0, 15.0, 14.736486486486486)","(2.6, 3.05, 3.034951974386339)","(8.0, 10.5, 10.155263157894737)","(21.0, 32.0, 32.10909090909091)","(5.5, 6.8, 6.6957746478873235)","(61.0, 85.0, 83.33333333333333)","(101.0, 250.0, 218.0)"
05-01-2023 17:34:11.910253,"(3.2, 3.5, 3.490978593272171)","(31.0, 40.0, 39.75)","(11.0, 15.0, 14.833333333333334)","(2.6, 3.05, 3.0453795379537953)","(8.0, 10.5, 10.285953177257525)","(21.0, 34.0, 32.10909090909091)","(5.5, 6.8, 6.6957746478873235)","(61.0, 85.0, 83.33333333333333)","(101.0, 260.0, 218.0)"
05-01-2023 17:34:13.128694,"(3.2, 3.6, 3.58793242156074)","(31.0, 40.0, 39.59090909090909)","(11.0, 15.0, 14.833333333333334)","(2.6, 3.05, 3.0398826979472138)","(8.5, 10.5, 10.27992277992278)","(21.0, 34.0, 32.101694915254235)","(5.5, 6.6, 6.548765432098765)","(61.0, 85.0, 83.07692307692308)","(101.0, 250.0, 218.0)"
05-01-2023 17:34:14.301262,"(3.2, 3.6, 3.5858010630220196)","(31.0, 40.0, 39.4)","(11.0, 15.0, 14.833333333333334)","(2.6, 3.05, 3.0398826979472138)","(8.5, 10.5, 10.27992277992278)","(21.0, 34.0, 32.1)","(5.5, 6.6, 6.559602649006623)","(61.0, 85.0, 82.91666666666667)","(101.0, 250.0, 217.5)"
05-01-2023 17:34:15.515302,"(3.2, 3.6, 3.587028483448807)","(31.0, 38.0, 37.673469387755105)","(11.0, 15.0, 13.89622641509434)","(2.6, 3.05, 3.0344802342606148)","(8.5, 10.5, 10.27992277992278)","(21.0, 34.0, 32.1)","(5.5, 6.6, 6.559602649006623)","(61.0, 85.0, 82.91666666666667)","(101.0, 240.0, 217.5)"
05-01-2023 17:34:16.702964,"(3.2, 3.65, 3.615374677002584)","(31.0, 40.0, 38.835443037974684)","(11.0, 14.0, 13.930555555555555)","(2.6, 3.05, 3.0429824561403507)","(8.5, 10.5, 10.300366300366301)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.6, 6.544)","(61.0, 85.0, 84.0909090909091)","(101.0, 240.0, 214.28571428571428)"
05-01-2023 17:34:17.866899,"(3.2, 3.65, 3.616391184573003)","(31.0, 40.0, 38.835443037974684)","(11.0, 14.0, 13.83695652173913)","(2.6, 3.05, 3.0513850415512462)","(8.5, 10.5, 10.300366300366301)","(21.0, 34.0, 32.14545454545455)","(5.5, 6.6, 6.53484419263456)","(61.0, 85.0, 84.0909090909091)","(101.0, 240.0, 215.0)"
05-01-2023 17:34:19.047223,"(3.2, 3.65, 3.6222222222222222)","(31.0, 40.0, 38.835443037974684)","(11.0, 14.0, 13.67123287671233)","(2.6, 3.1, 3.0642676767676766)","(8.5, 10.5, 10.32037037037037)","(21.0, 34.0, 31.666666666666668)","(5.5, 6.6, 6.542134831460674)","(61.0, 85.0, 84.375)","(101.0, 240.0, 217.5)"
05-01-2023 17:34:20.164977,"(3.2, 3.55, 3.539097744360902)","(31.0, 40.0, 38.864197530864196)","(11.0, 14.0, 13.73913043478261)","(2.6, 3.1, 3.0642676767676766)","(8.5, 10.5, 10.32037037037037)","(21.0, 32.0, 31.666666666666668)","(5.5, 6.6, 6.542134831460674)","(61.0, 85.0, 84.375)","(101.0, 240.0, 217.5)"
05-01-2023 17:34:21.259100,"(3.2, 3.55, 3.5458881578947365)","(31.0, 40.0, 39.03157894736842)","(11.0, 14.0, 13.705882352941176)","(2.6, 3.1, 3.0931258106355384)","(8.5, 10.5, 10.313880126182966)","(21.0, 32.0, 31.714285714285715)","(5.5, 6.6, 6.547979797979798)","(61.0, 85.0, 84.47368421052632)","(101.0, 230.0, 212.85714285714286)"
05-01-2023 17:34:22.362978,"(3.2, 3.55, 3.5457186544342507)","(31.0, 40.0, 39.09278350515464)","(11.0, 14.0, 13.659090909090908)","(2.6, 3.1, 3.092068527918782)","(8.5, 10.5, 10.321981424148607)","(21.0, 32.0, 31.714285714285715)","(5.5, 6.6, 6.547979797979798)","(61.0, 85.0, 84.47368421052632)","(101.0, 280.0, 276.9230769230769)"
05-01-2023 17:34:23.456407,"(3.2, 3.55, 3.548876404494382)","(31.0, 40.0, 39.12820512820513)","(11.0, 14.0, 13.620253164556962)","(2.6, 3.1, 3.0886058981233244)","(8.5, 10.5, 10.321981424148607)","(21.0, 32.0, 31.727272727272727)","(5.5, 6.6, 6.549633251833741)","(61.0, 85.0, 84.5)","(101.0, 280.0, 265.0)"
05-01-2023 17:34:24.577904,"(3.2, 3.55, 3.549155405405405)","(31.0, 40.0, 39.170731707317074)","(11.0, 13.5, 13.037735849056604)","(2.6, 3.15, 3.1089668615984407)","(8.5, 10.5, 10.37123745819398)","(21.0, 34.0, 32.266666666666666)","(5.5, 6.6, 6.544276457883369)","(61.0, 85.0, 88.90625)","(101.0, 280.0, 288.1818181818182)"
05-01-2023 17:34:25.735718,"(3.2, 3.6, 3.5957805907172995)","(31.0, 36.0, 35.76)","(11.0, 13.5, 13.06875)","(2.6, 3.05, 3.0116564417177916)","(8.5, 10.5, 10.71474358974359)","(21.0, 34.0, 32.8936170212766)","(5.5, 6.6, 6.560199004975124)","(61.0, 95.0, 87.0)","(101.0, 310.0, 272.0)"
05-01-2023 17:34:26.830858,"(3.2, 3.65, 3.608732057416268)","(31.0, 38.0, 37.833333333333336)","(11.0, 13.5, 13.15948275862069)","(2.6, 3.05, 2.995447154471545)","(8.5, 11.0, 10.761494252873563)","(21.0, 34.0, 32.8936170212766)","(5.5, 6.6, 6.538924731182796)","(61.0, 90.0, 78.33333333333333)","(101.0, 380.0, 308.0)"
05-01-2023 17:34:27.916286,"(3.2, 3.65, 3.6073407202216066)","(31.0, 38.0, 37.84)","(11.0, 13.5, 13.15948275862069)","(2.6, 3.0, 2.995447154471545)","(8.5, 11.0, 10.761494252873563)","(21.0, 34.0, 33.0)","(5.5, 6.6, 6.541922290388548)","(61.0, 80.0, 79.0909090909091)","(101.0, 380.0, 308.0)"
05-01-2023 17:34:29.135765,"(3.2, 3.65, 3.6149202733485195)","(31.0, 38.0, 37.86206896551724)","(11.0, 13.5, 13.292553191489361)","(2.6, 3.0, 3.000752688172043)","(8.5, 11.0, 10.78042328042328)","(21.0, 34.0, 32.869565217391305)","(5.5, 6.6, 6.5280442804428045)","(61.0, 80.0, 78.57142857142857)","(101.0, 380.0, 308.0)"
05-01-2023 17:34:30.334703,"(3.2, 3.65, 3.622)","(31.0, 38.0, 37.84615384615385)","(11.0, 13.5, 13.292553191489361)","(2.6, 3.05, 3.000752688172043)","(8.5, 11.0, 10.834661354581673)","(21.0, 34.0, 32.869565217391305)","(5.5, 6.6, 6.5302063789868665)","(61.0, 80.0, 79.0909090909091)","(101.0, 380.0, 290.0)"
05-01-2023 17:34:31.534130,"(3.2, 3.65, 3.622)","(31.0, 38.0, 37.84615384615385)","(11.0, 13.5, 13.277777777777779)","(2.6, 3.05, 3.0034552845528455)","(8.5, 11.0, 10.842412451361868)","(21.0, 34.0, 32.869565217391305)","(5.5, 6.6, 6.5302063789868665)","(61.0, 80.0, 77.14285714285714)","(101.0, 380.0, 298.1818181818182)"
05-01-2023 17:34:32.742653,"(3.2, 3.6, 3.5955627705627706)","(31.0, 38.0, 37.86206896551724)","(11.0, 13.5, 13.34375)","(2.6, 3.05, 3.0034552845528455)","(8.5, 11.0, 10.813167259786477)","(21.0, 34.0, 32.869565217391305)","(5.5, 6.6, 6.522981366459628)","(61.0, 80.0, 76.0)","(101.0, 380.0, 298.1818181818182)"
05-01-2023 17:34:33.929976,"(3.2, 3.65, 3.607455540355677)","(31.0, 38.0, 37.84615384615385)","(11.0, 13.5, 13.262195121951219)","(2.6, 3.05, 3.00440414507772)","(8.5, 11.0, 10.809187279151944)","(21.0, 34.0, 32.578947368421055)","(5.5, 6.6, 6.522981366459628)","(61.0, 80.0, 76.0)","(101.0, 380.0, 298.1818181818182)"
05-01-2023 17:34:35.205419,"(3.2, 3.65, 3.6073972602739723)","(31.0, 38.0, 37.84615384615385)","(11.0, 13.5, 13.262195121951219)","(2.6, 3.05, 3.009633027522936)","(8.5, 11.0, 10.8125)","(21.0, 34.0, 32.65)","(5.5, 6.6, 6.526241134751773)","(61.0, 80.0, 76.0)","(101.0, 380.0, 305.7142857142857)"
05-01-2023 17:34:36.355651,"(3.2, 3.6, 3.598876404494382)","(31.0, 38.0, 37.87096774193548)","(11.0, 13.5, 13.258241758241759)","(2.6, 3.05, 2.990924369747899)","(8.5, 11.0, 10.812267657992566)","(21.0, 34.0, 32.74285714285714)","(5.5, 6.6, 6.528057553956835)","(61.0, 80.0, 76.66666666666667)","(101.0, 370.0, 329.0909090909091)"
05-01-2023 17:34:37.455530,"(3.2, 3.65, 3.6339181286549707)","(31.0, 38.0, 36.25)","(11.0, 13.5, 13.258241758241759)","(2.6, 3.0, 2.9891872791519436)","(8.5, 11.0, 10.816363636363636)","(21.0, 34.0, 32.4)","(5.5, 6.6, 6.529577464788733)","(61.0, 80.0, 78.33333333333333)","(101.0, 370.0, 325.55555555555554)"
05-01-2023 17:34:38.587010,"(3.2, 3.65, 3.627302631578947)","(31.0, 38.0, 36.18181818181818)","(11.0, 13.5, 13.217647058823529)","(2.6, 3.0, 2.98990099009901)","(8.5, 11.0, 10.81294964028777)","(21.0, 34.0, 32.4)","(5.5, 6.6, 6.529577464788733)","(61.0, 80.0, 78.33333333333333)","(101.0, 370.0, 323.3333333333333)"
05-01-2023 17:34:39.676958,"(3.2, 3.65, 3.6307692307692307)","(31.0, 38.0, 36.10526315789474)","(11.0, 13.5, 13.15)","(2.6, 3.0, 2.9918072289156625)","(8.5, 11.0, 10.824324324324325)","(21.0, 34.0, 32.464285714285715)","(5.5, 6.6, 6.526289926289926)","(61.0, 80.0, 79.0)","(101.0, 370.0, 316.6666666666667)"
05-01-2023 17:34:40.742813,"(3.2, 3.65, 3.6401176470588235)","(31.0, 38.0, 36.10526315789474)","(11.0, 13.5, 13.027027027027026)","(2.6, 3.0, 2.9918072289156625)","(8.5, 11.0, 10.845238095238095)","(26.0, 34.0, 32.464285714285715)","(5.5, 6.6, 6.5268292682926825)","(61.0, 80.0, 79.0)","(101.0, 370.0, 303.3333333333333)"
05-01-2023 17:34:41.889334,"(3.2, 3.65, 3.6401176470588235)","(31.0, 38.0, 36.10526315789474)","(11.0, 13.5, 13.027397260273972)","(2.6, 3.0, 2.981887966804979)","(8.5, 11.0, 10.845697329376854)","(26.0, 34.0, 32.48148148148148)","(5.5, 6.6, 6.52206572769953)","(61.0, 80.0, 79.58333333333333)","(101.0, 370.0, 303.3333333333333)"
05-01-2023 17:34:43.039426,"(3.2, 3.65, 3.6401176470588235)","(31.0, 36.0, 35.642857142857146)","(11.0, 13.5, 13.34959349593496)","(2.6, 3.05, 3.0013485477178423)","(8.5, 11.0, 10.845697329376854)","(26.0, 34.0, 32.48148148148148)","(5.5, 6.6, 6.52206572769953)","(61.0, 80.0, 81.5625)","(101.0, 370.0, 303.3333333333333)"
05-01-2023 17:34:44.184900,"(3.2, 3.65, 3.6326923076923077)","(31.0, 36.0, 35.35294117647059)","(11.0, 14.0, 13.34959349593496)","(2.6, 3.05, 3.0013485477178423)","(8.5, 11.0, 10.863636363636363)","(26.0, 34.0, 32.52)","(5.5, 6.6, 6.523245614035088)","(61.0, 85.0, 83.63636363636364)","(101.0, 370.0, 347.14285714285717)"
05-01-2023 17:34:45.411561,"(3.2, 3.55, 3.52921146953405)","(31.0, 36.0, 35.35)","(11.0, 14.0, 13.736434108527131)","(2.6, 3.05, 3.022693452380952)","(8.5, 11.0, 11.027472527472527)","(26.0, 34.0, 32.829268292682926)","(5.5, 6.6, 6.52972972972973)","(61.0, 85.0, 77.41935483870968)","(101.0, 370.0, 333.6363636363636)"
05-01-2023 17:34:46.612817,"(3.2, 3.55, 3.5320710973724885)","(31.0, 38.0, 36.285714285714285)","(11.0, 14.0, 13.74496644295302)","(2.6, 3.05, 3.0244027303754266)","(8.5, 11.5, 11.01010101010101)","(26.0, 34.0, 33.02040816326531)","(5.5, 6.6, 6.532467532467533)","(61.0, 80.0, 77.22222222222223)","(101.0, 370.0, 336.6666666666667)"
05-01-2023 17:34:47.806259,"(3.2, 3.55, 3.5326819407008085)","(31.0, 38.0, 36.869565217391305)","(11.0, 14.0, 13.709677419354838)","(2.6, 3.05, 3.024315068493151)","(8.5, 11.5, 10.996825396825397)","(26.0, 34.0, 33.02127659574468)","(5.5, 6.6, 6.5328124999999995)","(61.0, 80.0, 77.75862068965517)","(101.0, 360.0, 342.0)"
05-01-2023 17:34:48.978609,"(3.2, 3.55, 3.5320291777188326)","(31.0, 38.0, 36.869565217391305)","(11.0, 14.0, 13.716417910447761)","(2.6, 3.05, 3.020511140235911)","(8.5, 11.0, 11.201863354037267)","(26.0, 34.0, 33.04347826086956)","(5.5, 6.6, 6.522596153846154)","(61.0, 80.0, 77.75862068965517)","(101.0, 360.0, 334.2857142857143)"
05-01-2023 17:34:50.181129,"(3.2, 3.55, 3.5320291777188326)","(31.0, 38.0, 36.90909090909091)","(11.0, 14.0, 13.716417910447761)","(2.6, 3.05, 3.020511140235911)","(8.5, 11.5, 11.282051282051283)","(26.0, 34.0, 33.083333333333336)","(5.5, 6.6, 6.522409638554217)","(61.0, 80.0, 77.75862068965517)","(101.0, 360.0, 334.2857142857143)"
05-01-2023 17:34:51.362345,"(3.2, 3.55, 3.5319813829787234)","(31.0, 38.0, 37.0)","(11.0, 14.0, 13.743243243243244)","(2.6, 3.05, 3.0494962216624684)","(8.5, 11.5, 11.261904761904763)","(26.0, 34.0, 32.8)","(5.5, 6.6, 6.350649350649351)","(61.0, 80.0, 79.44444444444444)","(101.0, 360.0, 334.2857142857143)"
