,Mosht Up,True Crime,Best Side,Isorich,Miss Checkoni,Oakfield Mahogany,Ondo Pasa
07-01-2023 15:52:01.007177,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.94625)","(13.0, 20.0, 16.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:02.074696,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.94625)","(13.0, 20.0, 16.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:03.152323,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.94625)","(13.0, 20.0, 16.0)","(8.0, 11.5, 10.92)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:04.137181,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.9765384615384616)","(13.0, 20.0, 18.5)","(8.0, 11.5, 10.92)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:05.136009,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.9797058823529412)","(13.0, 20.0, 18.909090909090907)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:06.166784,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.909090909090907)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:07.190092,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.909090909090907)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:08.193974,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.909090909090907)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:09.167903,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.909090909090907)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:10.204219,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:11.220436,"(10.0, 16.5, 15.625)","(1.7, 1.99, 1.981860465116279)","(13.0, 20.0, 18.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:12.220954,"(10.0, 16.5, 15.625)","(1.7, 1.98, 1.9730232558139535)","(13.0, 20.0, 18.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:13.197239,"(10.0, 16.5, 15.625)","(1.7, 1.98, 1.9730232558139535)","(13.0, 20.0, 18.0)","(8.0, 11.5, 11.085714285714285)","(12.0, 15.5, 15.421052631578947)","(3.9, 5.2, 4.8)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:14.255366,"(10.0, 16.5, 15.625)","(1.7, 1.98, 1.9730232558139535)","(13.0, 20.0, 18.0)","(8.0, 11.5, 11.053846153846154)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 4.8999999999999995)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:15.391404,"(10.0, 16.5, 15.5)","(1.7, 2.4, 1.9504347826086956)","(13.0, 20.0, 17.6)","(8.0, 11.5, 10.855555555555554)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.1, 4.859999999999999)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:16.475813,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.0425)","(13.0, 20.0, 15.666666666666666)","(8.0, 11.5, 10.855555555555554)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.1, 4.859999999999999)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:17.451704,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 20.0, 18.142857142857142)","(8.0, 11.5, 10.855555555555554)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.1, 4.859999999999999)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:18.418954,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 17.785714285714285)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.1, 4.859999999999999)","(31.0, 170.0, 84.66666666666666)"
07-01-2023 15:52:19.542238,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.1, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:20.603285,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:21.655021,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:22.656997,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:23.594263,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:24.613172,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:25.667731,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.5)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:26.760029,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.5, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:27.729588,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:28.704735,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:29.706616,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:30.749565,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:31.863548,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:32.915391,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 15.41891891891892)","(3.9, 5.2, 5.1)","(31.0, 170.0, 63.33333333333333)"
07-01-2023 15:52:33.931759,"(10.0, 16.5, 15.5)","(1.7, 2.38, 2.1639999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.466666666666667)","(12.0, 15.5, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:35.045861,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.26)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:36.059233,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.26)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:37.088677,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.145)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.122222222222223)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:38.089066,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.275)","(13.0, 19.0, 17.428571428571427)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.122222222222223)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:39.124143,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 19.0, 17.428571428571427)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:40.200349,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:41.266527,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:42.295952,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:43.219917,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 19.0, 15.333333333333334)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.1)","(31.0, 170.0, 54.8)"
07-01-2023 15:52:44.276058,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:45.402648,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:46.408933,"(10.0, 16.5, 15.5)","(1.7, 2.34, 2.2424999999999997)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:47.340391,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:48.354370,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:49.448572,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:50.549141,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:51.562933,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:52.522445,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:53.557578,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:54.632666,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:55.714584,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:56.650712,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:57.649060,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:58.668957,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:52:59.668980,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.644444444444444)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:00.608502,"(10.0, 16.5, 15.5)","(1.7, 2.32, 2.016)","(13.0, 18.5, 15.166666666666666)","(8.0, 11.0, 10.786666666666667)","(12.0, 15.0, 14.875)","(3.9, 5.2, 5.092307692307693)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:01.647574,"(10.0, 16.5, 15.8)","(1.7, 2.3, 2.183333333333333)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 15.0, 16.511627906976745)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:02.747457,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.208333333333333)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 17.0, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:03.824154,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:04.800511,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:05.862466,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:06.956478,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:08.032208,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:09.076037,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:10.093057,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:11.087126,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:12.023374,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.8)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:13.014554,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.52)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:13.999714,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.52)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:15.003821,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.52)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:16.045201,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.1999999999999997)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.52)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:17.139263,"(10.0, 16.5, 15.5)","(1.7, 2.26, 2.0300000000000002)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.2)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:18.195139,"(10.0, 16.5, 15.5)","(1.7, 2.24, 2.0300000000000002)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.2)","(12.0, 16.5, 15.263157894736842)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:19.230650,"(10.0, 16.5, 15.5)","(1.7, 2.24, 2.0300000000000002)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.2)","(12.0, 16.0, 16.43243243243243)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:20.249706,"(10.0, 16.5, 15.5)","(1.7, 2.24, 2.0300000000000002)","(13.0, 18.5, 16.0)","(8.0, 11.0, 10.2)","(12.0, 16.5, 15.833333333333334)","(3.9, 5.2, 5.1)","(31.0, 160.0, 71.5)"
07-01-2023 15:53:21.313420,"(10.0, 16.5, 15.5)","(1.7, 2.24, 1.9907692307692308)","(13.0, 18.5, 16.5)","(8.0, 11.0, 10.2)","(12.0, 16.5, 16.166666666666668)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:22.424004,"(10.0, 16.5, 15.5)","(1.7, 2.24, 1.9907692307692308)","(13.0, 18.5, 16.5)","(8.0, 11.0, 10.2)","(12.0, 16.5, 16.166666666666668)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:23.521509,"(10.0, 16.5, 15.5)","(1.7, 2.24, 2.0116666666666667)","(13.0, 18.5, 16.2)","(8.0, 11.0, 10.2)","(12.0, 16.5, 15.142857142857142)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:24.628790,"(10.0, 16.5, 15.5)","(1.7, 2.22, 2.0116666666666667)","(13.0, 18.0, 16.2)","(8.0, 11.0, 10.2)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:25.587387,"(10.0, 16.5, 15.5)","(1.7, 2.2, 1.9804545454545455)","(13.0, 18.0, 16.2)","(8.0, 11.0, 10.2)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:26.570202,"(10.0, 16.5, 15.5)","(1.7, 2.2, 1.9804545454545455)","(13.0, 18.0, 16.2)","(8.0, 11.0, 10.2)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:27.635279,"(10.0, 16.5, 15.5)","(1.7, 2.2, 1.9804545454545455)","(13.0, 18.0, 16.2)","(8.0, 11.0, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.1)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:28.688186,"(10.0, 16.5, 15.5)","(1.7, 2.06, 1.9828571428571429)","(13.0, 17.5, 15.9)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:29.655525,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:30.615467,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:31.580049,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:32.659487,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.142857142857142)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:33.668056,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 16.0, 15.25)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:34.700689,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 15.5, 15.25)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:35.663513,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0109090909090908)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 15.5, 15.25)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:36.727111,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0454054054054054)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 15.5, 15.25)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
07-01-2023 15:53:37.759535,"(10.0, 16.5, 15.5)","(1.7, 2.06, 2.0454054054054054)","(13.0, 17.5, 16.61111111111111)","(8.0, 10.5, 10.225)","(12.0, 15.5, 15.25)","(3.9, 5.2, 5.122222222222223)","(31.0, 160.0, 81.33333333333334)"
