,Shanerra Star Nz,Questro Queen Nz,Diletto,Hall Stitched Up,Lennox Bromac Nz,Joetomo,Tulhurst Writer,Drive To The Beach,Infinity Beach,Tulhurst Terror
11-01-2023 18:11:44.650116,"(2.6, 99999, 99990)","(31.0, 99999, 99990)","(3.6, 5.5, 5.178571428571429)","(11.0, 14.0, 13.983870967741936)","(21.0, 99999, 99990)","(21.0, 27.0, 20.583333333333332)","(21.0, 65.0, 52.66666666666667)","(12.0, 26.0, 15.285714285714286)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:46.294014,"(2.6, 99999, 99990)","(31.0, 99999, 99990)","(3.6, 5.5, 5.1923076923076925)","(11.0, 14.0, 13.983050847457626)","(21.0, 99999, 99990)","(21.0, 26.0, 20.041666666666668)","(21.0, 65.0, 52.66666666666667)","(12.0, 26.0, 15.285714285714286)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:47.884126,"(2.6, 99999, 99990)","(31.0, 99999, 99990)","(3.6, 5.5, 5.1125)","(11.0, 14.0, 13.983050847457626)","(21.0, 99999, 99990)","(21.0, 26.0, 22.75)","(21.0, 65.0, 52.66666666666667)","(12.0, 26.0, 15.285714285714286)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:49.474117,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.1125)","(11.0, 14.0, 13.983050847457626)","(20.0, 99999, 99990)","(19.0, 26.0, 22.708333333333332)","(21.0, 65.0, 52.66666666666667)","(12.0, 26.0, 17.333333333333332)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:51.079181,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.1125)","(11.0, 14.0, 13.983050847457626)","(20.0, 99999, 99990)","(19.0, 25.0, 23.28125)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 23.5)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:52.598725,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.1125)","(11.0, 14.0, 13.983050847457626)","(20.0, 99999, 99990)","(19.0, 25.0, 21.428571428571427)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 23.5)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:54.036374,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.1125)","(11.0, 14.0, 14.15)","(20.0, 99999, 99990)","(19.0, 25.0, 22.142857142857142)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 23.5)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:55.475318,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.0)","(11.0, 15.0, 14.0)","(20.0, 99999, 99990)","(19.0, 25.0, 22.0)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 23.5)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:57.500178,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.136363636363637)","(11.0, 14.5, 14.3)","(20.0, 99999, 99990)","(19.0, 23.0, 22.0)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 21.166666666666668)","(5.5, 7.0, 6.6755555555555555)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:11:59.357681,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.136363636363637)","(11.0, 14.5, 14.3)","(20.0, 99999, 99990)","(19.0, 23.0, 20.77777777777778)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 21.166666666666668)","(5.5, 7.0, 6.673118279569892)","(12.0, 16.5, 20.34375)"
11-01-2023 18:12:01.219794,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 5.0375)","(11.0, 14.5, 14.3)","(20.0, 99999, 99990)","(19.0, 23.0, 21.25)","(21.0, 65.0, 52.66666666666667)","(12.0, 25.0, 21.857142857142858)","(5.5, 7.0, 6.673118279569892)","(12.0, 23.0, 18.842105263157894)"
11-01-2023 18:12:03.005797,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(3.7, 5.3, 4.912)","(11.0, 14.5, 14.15)","(20.0, 99999, 99990)","(19.0, 23.0, 21.75)","(21.0, 65.0, 46.5)","(12.0, 25.0, 19.75)","(5.5, 7.0, 6.673118279569892)","(12.0, 22.0, 19.5)"
11-01-2023 18:12:04.841964,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.857142857142857)","(12.0, 15.0, 14.15)","(20.0, 99999, 99990)","(18.0, 23.0, 21.75)","(26.0, 65.0, 48.5)","(12.0, 25.0, 19.75)","(5.5, 7.0, 6.673118279569892)","(12.0, 22.0, 19.5)"
11-01-2023 18:12:06.396265,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 5.033333333333333)","(12.0, 15.0, 14.15)","(20.0, 99999, 99990)","(18.0, 23.0, 21.75)","(26.0, 70.0, 39.44444444444444)","(12.0, 25.0, 18.0)","(5.5, 7.0, 6.6755555555555555)","(12.0, 22.0, 19.916666666666664)"
11-01-2023 18:12:07.978245,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.9714285714285715)","(12.0, 15.0, 14.15)","(20.0, 99999, 99990)","(18.0, 23.0, 20.846153846153847)","(26.0, 55.0, 43.8)","(12.0, 25.0, 19.25)","(5.5, 7.0, 6.6337349397590355)","(12.0, 21.0, 18.9)"
11-01-2023 18:12:09.448348,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.9714285714285715)","(12.0, 15.0, 14.15)","(20.0, 99999, 99990)","(18.0, 23.0, 21.0)","(26.0, 48.0, 40.333333333333336)","(12.0, 24.0, 21.0)","(5.5, 7.0, 6.6337349397590355)","(12.0, 20.0, 16.944444444444443)"
11-01-2023 18:12:10.963340,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.9714285714285715)","(12.0, 15.0, 14.130434782608695)","(20.0, 99999, 99990)","(18.0, 23.0, 20.846153846153847)","(26.0, 46.0, 35.666666666666664)","(12.0, 24.0, 21.1875)","(5.5, 7.0, 6.6337349397590355)","(12.0, 20.0, 16.944444444444443)"
11-01-2023 18:12:12.491523,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.9714285714285715)","(12.0, 15.0, 15.033333333333333)","(20.0, 99999, 99990)","(18.0, 23.0, 20.846153846153847)","(26.0, 44.0, 34.77777777777778)","(12.0, 24.0, 21.1875)","(5.5, 7.0, 6.6394366197183095)","(12.0, 20.0, 16.944444444444443)"
11-01-2023 18:12:14.054519,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 4.9714285714285715)","(12.0, 15.5, 14.368421052631579)","(20.0, 99999, 99990)","(18.0, 23.0, 20.846153846153847)","(26.0, 42.0, 36.333333333333336)","(12.0, 24.0, 17.928571428571427)","(5.5, 7.0, 6.209876543209877)","(12.0, 20.0, 17.708333333333332)"
11-01-2023 18:12:15.577733,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.2, 5.266666666666667)","(12.0, 15.0, 14.538461538461538)","(20.0, 99999, 99990)","(18.0, 23.0, 20.846153846153847)","(26.0, 40.0, 33.888888888888886)","(12.0, 24.0, 20.666666666666664)","(5.5, 7.0, 6.247058823529412)","(12.0, 20.0, 17.708333333333332)"
11-01-2023 18:12:17.125700,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 5.3, 5.75)","(12.0, 15.0, 14.454545454545455)","(20.0, 99999, 99990)","(18.0, 23.0, 20.2)","(26.0, 40.0, 31.428571428571427)","(12.0, 24.0, 20.666666666666664)","(5.5, 7.0, 6.085714285714285)","(12.0, 20.0, 16.25)"
11-01-2023 18:12:18.646504,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.8, 6.8, 5.933333333333334)","(12.0, 15.0, 14.552631578947368)","(20.0, 99999, 99990)","(18.0, 23.0, 20.5)","(26.0, 40.0, 33.45454545454545)","(12.0, 24.0, 21.333333333333332)","(5.5, 7.0, 6.247058823529412)","(12.0, 20.0, 17.692307692307693)"
11-01-2023 18:12:20.122786,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 6.4, 5.7700000000000005)","(12.0, 15.5, 14.833333333333334)","(20.0, 99999, 99990)","(18.0, 23.0, 19.727272727272727)","(26.0, 38.0, 33.45454545454545)","(12.0, 24.0, 21.333333333333332)","(5.5, 7.0, 6.247058823529412)","(12.0, 20.0, 17.692307692307693)"
11-01-2023 18:12:21.641347,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 6.4, 5.8375)","(12.0, 15.5, 14.833333333333334)","(20.0, 99999, 99990)","(18.0, 23.0, 19.8)","(26.0, 38.0, 33.45454545454545)","(12.0, 24.0, 21.5)","(5.5, 7.0, 6.247058823529412)","(12.0, 20.0, 17.692307692307693)"
11-01-2023 18:12:23.192239,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 6.4, 6.025)","(12.0, 15.5, 14.394736842105264)","(20.0, 99999, 99990)","(18.0, 23.0, 19.8)","(26.0, 38.0, 32.36363636363636)","(12.0, 24.0, 19.625)","(5.5, 7.0, 6.377777777777777)","(12.0, 20.0, 17.5)"
11-01-2023 18:12:24.717517,"(2.7, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 6.4, 6.025)","(12.0, 15.5, 14.264705882352942)","(20.0, 99999, 99990)","(18.0, 23.0, 19.4)","(26.0, 36.0, 29.333333333333332)","(12.0, 24.0, 19.833333333333332)","(5.5, 6.6, 6.3999999999999995)","(12.0, 20.0, 18.166666666666668)"
11-01-2023 18:12:26.249403,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 6.4, 6.0)","(12.0, 15.5, 14.375)","(20.0, 99999, 99990)","(18.0, 23.0, 19.8)","(26.0, 36.0, 30.333333333333332)","(12.0, 24.0, 20.923076923076923)","(5.5, 6.6, 6.333333333333333)","(12.0, 20.0, 17.22222222222222)"
11-01-2023 18:12:27.726210,"(2.6, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 6.4, 6.388235294117647)","(12.0, 14.5, 14.375)","(20.0, 99999, 99990)","(18.0, 23.0, 20.25)","(26.0, 32.0, 27.714285714285715)","(12.0, 24.0, 20.923076923076923)","(5.5, 6.6, 6.428571428571428)","(12.0, 14.5, 12.227272727272727)"
11-01-2023 18:12:29.196211,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.6, 6.15)","(12.0, 14.5, 14.375)","(20.0, 99999, 99990)","(18.0, 23.0, 21.125)","(26.0, 32.0, 26.8)","(12.0, 24.0, 19.555555555555557)","(5.5, 6.6, 6.359999999999999)","(12.0, 14.5, 12.227272727272727)"
11-01-2023 18:12:31.058960,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.6, 6.33)","(12.0, 14.5, 14.3)","(20.0, 99999, 99990)","(18.0, 22.0, 20.2)","(26.0, 28.0, 26.8)","(12.0, 24.0, 19.555555555555557)","(5.5, 6.6, 6.257142857142857)","(12.0, 14.5, 12.576923076923077)"
11-01-2023 18:12:32.562649,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.6, 6.2)","(12.0, 15.5, 14.25)","(20.0, 99999, 99990)","(18.0, 22.0, 20.5)","(26.0, 28.0, 26.5)","(12.0, 24.0, 17.928571428571427)","(5.5, 6.6, 6.266666666666667)","(12.0, 14.5, 13.333333333333334)"
11-01-2023 18:12:34.088678,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.6, 5.9)","(12.0, 15.5, 14.552631578947368)","(20.0, 99999, 99990)","(18.0, 22.0, 20.5)","(26.0, 28.0, 25.0)","(12.0, 24.0, 21.5)","(5.5, 6.4, 5.525)","(12.0, 14.0, 13.333333333333334)"
11-01-2023 18:12:35.623424,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.4, 6.042857142857143)","(12.0, 15.5, 13.9)","(20.0, 99999, 99990)","(18.0, 22.0, 21.285714285714285)","(26.0, 27.0, 25.0)","(12.0, 24.0, 19.59090909090909)","(5.5, 6.4, 6.04)","(12.0, 14.0, 13.26923076923077)"
11-01-2023 18:12:37.159297,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.0, 6.4, 6.042857142857143)","(12.0, 15.5, 14.166666666666666)","(20.0, 99999, 99990)","(18.0, 22.0, 20.875)","(26.0, 26.0, 25.636363636363637)","(12.0, 20.0, 20.142857142857142)","(5.5, 6.2, 6.04)","(12.0, 13.5, 13.26923076923077)"
11-01-2023 18:12:38.756393,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.4, 5.984615384615385)","(12.0, 15.5, 14.25)","(18.0, 99999, 99990)","(18.0, 22.0, 19.5)","(21.0, 26.0, 25.5)","(14.0, 22.0, 19.25)","(5.5, 6.2, 5.866666666666667)","(12.0, 13.5, 13.2)"
11-01-2023 18:12:40.366927,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 7.0, 5.533333333333333)","(12.0, 15.0, 14.181818181818182)","(18.0, 99999, 99990)","(18.0, 21.0, 19.25)","(21.0, 26.0, 26.285714285714285)","(14.0, 20.0, 19.25)","(5.5, 6.2, 5.866666666666667)","(12.0, 13.5, 13.6)"
11-01-2023 18:12:42.031412,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.8, 5.322222222222223)","(12.0, 15.0, 13.928571428571429)","(18.0, 99999, 99990)","(17.0, 20.0, 19.25)","(21.0, 28.0, 26.285714285714285)","(14.0, 20.0, 19.25)","(5.0, 6.2, 5.72)","(12.0, 14.0, 13.555555555555555)"
11-01-2023 18:12:43.597396,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.8, 6.018181818181818)","(12.0, 15.0, 13.7)","(18.0, 99999, 99990)","(17.0, 20.0, 19.57142857142857)","(21.0, 28.0, 25.6)","(14.0, 20.0, 18.416666666666668)","(5.0, 6.6, 5.905263157894737)","(12.0, 14.0, 13.8125)"
11-01-2023 18:12:45.129353,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.6, 5.5285714285714285)","(12.0, 14.5, 13.875)","(20.0, 99999, 99990)","(17.0, 20.0, 19.0625)","(21.0, 26.0, 25.333333333333332)","(14.0, 19.0, 18.416666666666668)","(5.0, 6.6, 5.817391304347826)","(12.0, 14.5, 13.785714285714286)"
11-01-2023 18:12:46.751806,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.6, 6.678571428571429)","(12.0, 15.0, 14.181818181818182)","(20.0, 99999, 99990)","(17.0, 20.0, 19.0)","(21.0, 26.0, 25.333333333333332)","(14.0, 19.0, 18.416666666666668)","(5.0, 6.6, 5.886956521739131)","(12.0, 14.5, 12.25)"
11-01-2023 18:12:48.351877,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.8, 6.413333333333333)","(12.0, 15.0, 14.055555555555555)","(20.0, 99999, 99990)","(17.0, 19.5, 19.0)","(21.0, 26.0, 24.2)","(14.0, 19.0, 18.125)","(5.0, 6.8, 6.235135135135135)","(12.0, 13.5, 12.357142857142858)"
11-01-2023 18:12:49.871962,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.6, 5.822222222222222)","(12.0, 14.5, 14.055555555555555)","(20.0, 99999, 99990)","(17.0, 19.5, 19.75)","(21.0, 26.0, 24.2)","(14.0, 18.5, 18.125)","(5.0, 6.8, 5.85)","(12.0, 14.5, 12.571428571428571)"
11-01-2023 18:12:51.423160,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.6, 6.042857142857143)","(12.0, 14.5, 14.166666666666666)","(20.0, 99999, 99990)","(17.0, 22.0, 20.26923076923077)","(21.0, 26.0, 24.90909090909091)","(14.0, 18.5, 18.125)","(5.0, 6.8, 5.852631578947368)","(12.0, 14.0, 10.833333333333334)"
11-01-2023 18:12:52.869436,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.4, 6.122222222222223)","(12.0, 14.5, 14.3)","(20.0, 99999, 99990)","(17.0, 22.0, 20.3)","(21.0, 26.0, 26.333333333333332)","(14.0, 18.5, 17.444444444444443)","(5.0, 6.8, 5.985714285714286)","(12.0, 12.0, 11.833333333333334)"
11-01-2023 18:12:54.317537,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.4, 5.9)","(12.0, 14.5, 14.3)","(20.0, 99999, 99990)","(17.0, 21.0, 19.653846153846153)","(21.0, 28.0, 26.75)","(14.0, 18.0, 14.441176470588236)","(5.0, 6.8, 6.45)","(12.0, 12.5, 11.9)"
11-01-2023 18:12:55.861168,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 6.4, 6.709090909090909)","(12.0, 14.5, 14.318181818181818)","(20.0, 99999, 99990)","(17.0, 21.0, 19.5)","(21.0, 28.0, 25.0)","(14.0, 15.5, 16.75)","(5.0, 6.8, 6.141176470588236)","(12.0, 12.5, 14.181818181818182)"
11-01-2023 18:12:57.495220,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 7.2, 6.92)","(12.0, 15.0, 14.289473684210526)","(20.0, 99999, 99990)","(17.0, 20.0, 18.0)","(21.0, 27.0, 23.571428571428573)","(14.0, 18.0, 17.214285714285715)","(5.0, 6.8, 6.123076923076923)","(12.0, 14.5, 14.25)"
11-01-2023 18:12:59.147088,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.2, 7.0, 6.946666666666666)","(12.0, 15.0, 14.880952380952381)","(20.0, 99999, 99990)","(17.0, 20.0, 17.5)","(21.0, 27.0, 23.571428571428573)","(14.0, 17.5, 17.214285714285715)","(5.0, 6.8, 6.359999999999999)","(12.0, 14.5, 14.31081081081081)"
11-01-2023 18:13:00.830953,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 7.0, 6.736)","(12.0, 15.5, 15.078947368421053)","(19.0, 99999, 99990)","(17.0, 20.0, 17.75)","(21.0, 27.0, 23.571428571428573)","(14.0, 17.5, 16.375)","(5.0, 6.6, 6.407142857142857)","(12.0, 15.5, 14.642857142857142)"
11-01-2023 18:13:02.592841,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 6.8, 6.7272727272727275)","(12.0, 15.5, 14.81578947368421)","(19.0, 99999, 99990)","(17.0, 20.0, 19.071428571428573)","(21.0, 27.0, 24.4)","(14.0, 17.0, 16.375)","(5.0, 7.4, 6.65)","(12.0, 15.5, 14.642857142857142)"
11-01-2023 18:13:04.115408,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 6.8, 5.903370786516854)","(12.0, 15.5, 15.272727272727273)","(19.0, 99999, 99990)","(17.0, 23.0, 19.071428571428573)","(21.0, 26.0, 25.0)","(14.0, 17.0, 17.714285714285715)","(5.0, 7.4, 6.711111111111111)","(12.0, 15.5, 15.455882352941178)"
11-01-2023 18:13:05.899786,"(2.6, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 6.2, 5.903370786516854)","(12.0, 16.0, 15.214285714285714)","(19.0, 99999, 99990)","(17.0, 23.0, 19.75)","(21.0, 26.0, 24.333333333333332)","(14.0, 19.0, 18.0)","(5.0, 7.0, 6.75)","(12.0, 15.5, 15.442307692307692)"
11-01-2023 18:13:07.566696,"(2.6, 99999, 99990)","(19.0, 99999, 99990)","(4.4, 6.2, 5.118539325842696)","(12.0, 16.0, 15.23076923076923)","(18.0, 99999, 99990)","(17.0, 22.0, 18.285714285714285)","(21.0, 25.0, 24.6)","(14.0, 18.5, 17.333333333333332)","(5.0, 7.0, 7.0)","(12.0, 15.5, 14.304878048780488)"
11-01-2023 18:13:09.307731,"(2.6, 99999, 99990)","(20.0, 99999, 99990)","(4.4, 6.2, 5.35)","(12.0, 16.0, 14.666666666666666)","(18.0, 99999, 99990)","(17.0, 23.0, 18.285714285714285)","(21.0, 25.0, 25.857142857142858)","(14.0, 19.0, 17.75)","(5.0, 8.0, 7.533333333333333)","(12.0, 16.5, 14.153846153846153)"
11-01-2023 18:13:10.831468,"(2.6, 99999, 99990)","(20.0, 99999, 99990)","(4.4, 5.6, 5.405052631578948)","(12.0, 16.0, 15.444444444444445)","(18.0, 99999, 99990)","(17.0, 23.0, 21.75)","(21.0, 28.0, 29.875)","(14.0, 19.0, 15.0)","(5.0, 7.8, 7.5636363636363635)","(12.0, 16.0, 13.795454545454545)"
11-01-2023 18:13:12.626731,"(2.6, 99999, 99990)","(20.0, 99999, 99990)","(4.4, 5.7, 6.348571428571429)","(12.0, 16.0, 15.5)","(18.0, 99999, 99990)","(17.0, 25.0, 15.938356164383562)","(21.0, 34.0, 27.333333333333332)","(14.0, 19.0, 16.928571428571427)","(5.0, 8.0, 7.8)","(12.0, 16.5, 14.3125)"
11-01-2023 18:13:14.278678,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.4, 6.245454545454545)","(13.0, 16.0, 15.5)","(18.0, 99999, 99990)","(17.0, 16.5, 16.014705882352942)","(21.0, 30.0, 27.333333333333332)","(14.0, 19.5, 17.0)","(5.0, 8.4, 7.866666666666667)","(12.0, 16.5, 14.3125)"
11-01-2023 18:13:15.789191,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.6, 5.612698412698412)","(13.0, 16.0, 15.333333333333334)","(17.0, 99999, 99990)","(17.0, 16.5, 16.016129032258064)","(21.0, 30.0, 28.09090909090909)","(13.0, 19.5, 17.5)","(5.0, 8.4, 8.685714285714287)","(12.0, 16.5, 14.972222222222221)"
11-01-2023 18:13:17.583124,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.0, 5.805)","(13.0, 16.5, 15.625)","(17.0, 99999, 99990)","(17.0, 16.5, 16.029411764705884)","(21.0, 29.0, 25.75)","(13.0, 19.5, 18.5)","(5.0, 8.8, 8.571428571428571)","(12.0, 16.5, 15.583333333333334)"
11-01-2023 18:13:19.250725,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.711428571428572)","(13.0, 16.5, 15.59090909090909)","(17.0, 99999, 99990)","(17.0, 16.5, 16.033333333333335)","(21.0, 28.0, 26.5)","(13.0, 19.5, 18.2)","(5.0, 8.6, 8.8)","(12.0, 16.5, 15.125)"
11-01-2023 18:13:20.775153,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.785714285714286)","(13.0, 16.5, 14.631578947368421)","(17.0, 99999, 99990)","(17.0, 16.5, 16.0625)","(21.0, 28.0, 31.0)","(13.0, 23.0, 19.25)","(5.0, 9.0, 7.715789473684211)","(12.0, 17.0, 15.625)"
11-01-2023 18:13:22.528446,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.811111111111112)","(13.0, 17.0, 15.5)","(17.0, 99999, 99990)","(17.0, 16.5, 16.0625)","(21.0, 32.0, 31.363636363636363)","(13.0, 22.0, 19.75)","(5.0, 9.4, 7.780952380952382)","(12.0, 22.0, 16.375)"
11-01-2023 18:13:24.191857,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.722784810126583)","(13.0, 17.0, 15.2)","(17.0, 99999, 99990)","(17.0, 16.5, 19.25)","(21.0, 32.0, 31.0)","(13.0, 22.0, 19.375)","(5.0, 8.4, 7.5875)","(12.0, 22.0, 15.142857142857142)"
11-01-2023 18:13:25.713002,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.722784810126583)","(13.0, 17.0, 15.2)","(17.0, 99999, 99990)","(17.0, 22.0, 19.25)","(21.0, 32.0, 31.42857142857143)","(14.0, 25.0, 20.125)","(5.5, 8.4, 7.625)","(12.0, 22.0, 14.8)"
11-01-2023 18:13:27.311587,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.722784810126583)","(13.0, 16.0, 15.75)","(17.0, 99999, 99990)","(17.0, 22.0, 19.25)","(21.0, 34.0, 31.0)","(14.0, 25.0, 19.375)","(5.5, 8.4, 7.625)","(12.0, 22.0, 14.8)"
11-01-2023 18:13:28.976257,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.828888888888889)","(13.0, 16.0, 15.0)","(17.0, 99999, 99990)","(17.0, 22.0, 16.789473684210527)","(21.0, 34.0, 31.81818181818182)","(14.0, 25.0, 22.0)","(5.5, 8.4, 7.909090909090909)","(11.0, 22.0, 14.8)"
11-01-2023 18:13:30.441138,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 5.828888888888889)","(13.0, 15.5, 13.166666666666666)","(17.0, 99999, 99990)","(17.0, 22.0, 18.0)","(21.0, 34.0, 32.5)","(14.0, 25.0, 22.0)","(5.5, 8.4, 7.909090909090909)","(11.0, 22.0, 14.8)"
11-01-2023 18:13:32.009938,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 5.9, 6.1000000000000005)","(12.0, 15.5, 14.25)","(17.0, 99999, 99990)","(17.0, 21.0, 19.25)","(21.0, 38.0, 29.333333333333332)","(14.0, 25.0, 22.3)","(5.5, 8.4, 7.984615384615385)","(11.0, 22.0, 16.666666666666668)"
11-01-2023 18:13:33.595517,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.4, 6.1000000000000005)","(12.0, 16.0, 12.833333333333334)","(17.0, 99999, 99990)","(17.0, 20.0, 19.25)","(21.0, 38.0, 31.0)","(14.0, 25.0, 18.625)","(5.5, 8.4, 8.1)","(11.0, 22.0, 14.25)"
11-01-2023 18:13:35.079578,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.4, 6.371698113207548)","(12.0, 15.5, 12.833333333333334)","(17.0, 99999, 99990)","(17.0, 20.0, 19.25)","(21.0, 36.0, 29.0)","(14.0, 25.0, 18.625)","(5.5, 8.4, 8.1)","(11.0, 14.5, 13.52)"
11-01-2023 18:13:36.642941,"(2.7, 99999, 99990)","(20.0, 99999, 99990)","(4.2, 6.4, 6.733333333333333)","(12.0, 15.5, 12.625)","(17.0, 99999, 99990)","(17.0, 20.0, 15.833333333333334)","(21.0, 34.0, 28.0)","(14.0, 25.0, 19.375)","(5.5, 8.4, 7.779310344827587)","(11.0, 14.0, 13.52)"
11-01-2023 18:13:38.082648,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 7.0, 6.733333333333333)","(12.0, 14.5, 11.9375)","(14.0, 99999, 99990)","(15.0, 16.5, 14.6)","(21.0, 34.0, 28.8)","(15.0, 25.0, 20.333333333333332)","(6.0, 8.4, 7.52)","(11.0, 14.0, 13.520408163265307)"
11-01-2023 18:13:39.446661,"(2.7, 99999, 99990)","(21.0, 99999, 99990)","(4.4, 7.2, 6.514285714285714)","(12.0, 11.5, 15.25)","(14.0, 99999, 99990)","(15.0, 16.5, 14.238095238095237)","(21.0, 32.0, 28.0)","(15.0, 25.0, 23.5)","(6.0, 7.6, 7.52)","(11.0, 14.0, 13.520408163265307)"
