,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:54:15.285964,"(3.4, 4.4, 4.358163265306122)","(81.0, 200.0, 164.0)","(31.0, 70.0, 67.85714285714286)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.7, 4.627272727272727)","(10.0, 12.5, 12.1)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 96.66666666666667)","(6.0, 8.6, 8.25)","(71.0, 95.0, 91.42857142857143)","(11.0, 13.0, 13.065217391304348)","(71.0, 140.0, 128.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.764705882352942)"
06-01-2023 12:54:16.831965,"(3.4, 4.4, 4.358163265306122)","(81.0, 200.0, 164.0)","(31.0, 70.0, 66.11111111111111)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.7, 4.627272727272727)","(10.0, 12.5, 12.1)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 96.66666666666667)","(6.0, 8.4, 8.25)","(71.0, 95.0, 92.91666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 128.75)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.764705882352942)"
06-01-2023 12:54:18.404846,"(3.4, 4.4, 4.358163265306122)","(81.0, 200.0, 164.0)","(31.0, 70.0, 66.11111111111111)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.7, 4.655)","(10.0, 12.5, 12.1)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 96.66666666666667)","(6.0, 8.4, 8.333333333333334)","(71.0, 95.0, 92.91666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 136.66666666666666)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:19.943845,"(3.4, 4.4, 4.358163265306122)","(81.0, 200.0, 164.0)","(31.0, 70.0, 66.11111111111111)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.7, 4.655)","(10.0, 12.5, 12.1)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 96.66666666666667)","(6.0, 8.6, 8.3)","(71.0, 95.0, 92.91666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:21.512763,"(3.4, 4.4, 4.358163265306122)","(81.0, 200.0, 162.5)","(31.0, 70.0, 66.11111111111111)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.7, 4.6536585365853655)","(10.0, 12.5, 11.875)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 96.66666666666667)","(6.0, 8.4, 8.454545454545453)","(71.0, 95.0, 93.18181818181819)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:23.063358,"(3.4, 4.4, 4.365254237288136)","(81.0, 180.0, 146.0)","(31.0, 70.0, 65.625)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.695652173913043)","(10.0, 12.0, 11.875)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 82.5)","(6.0, 8.6, 8.454545454545453)","(71.0, 95.0, 93.18181818181819)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:24.590907,"(3.4, 4.4, 4.365254237288136)","(81.0, 170.0, 146.0)","(31.0, 70.0, 65.625)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.695652173913043)","(10.0, 12.0, 11.862903225806452)","(6.0, 7.4, 7.227160493827161)","(31.0, 95.0, 82.5)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 93.18181818181819)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:26.137438,"(3.4, 4.4, 4.365254237288136)","(81.0, 170.0, 146.0)","(31.0, 70.0, 65.625)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.695652173913043)","(10.0, 12.0, 11.862903225806452)","(6.0, 7.4, 7.227160493827161)","(31.0, 95.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 93.18181818181819)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:27.671045,"(3.4, 4.4, 4.365254237288136)","(81.0, 170.0, 146.0)","(31.0, 70.0, 65.0)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.761904761904762)","(10.0, 12.0, 11.862903225806452)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 91.66666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:29.243226,"(3.4, 4.4, 4.365254237288136)","(81.0, 170.0, 146.0)","(31.0, 70.0, 65.0)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.761904761904762)","(10.0, 12.0, 11.938775510204081)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 91.66666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:30.756206,"(3.4, 4.4, 4.365254237288136)","(81.0, 170.0, 146.0)","(31.0, 70.0, 64.61538461538461)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.734210526315789)","(10.0, 12.0, 11.938775510204081)","(6.0, 7.4, 7.227160493827161)","(31.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 91.66666666666667)","(11.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:32.298398,"(3.5, 4.4, 4.368461538461538)","(71.0, 170.0, 146.0)","(31.0, 70.0, 64.61538461538461)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.734210526315789)","(10.0, 12.0, 11.938775510204081)","(6.0, 7.4, 7.227160493827161)","(41.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:33.871224,"(3.5, 4.4, 4.368461538461538)","(71.0, 170.0, 146.0)","(31.0, 70.0, 64.61538461538461)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.747826086956522)","(10.0, 12.0, 12.058441558441558)","(6.0, 7.4, 7.227160493827161)","(41.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(21.0, 25.0, 24.57894736842105)"
06-01-2023 12:54:35.393683,"(3.5, 4.4, 4.368461538461538)","(71.0, 170.0, 147.5)","(31.0, 70.0, 64.61538461538461)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.747826086956522)","(10.0, 12.5, 12.058441558441558)","(6.0, 7.4, 7.227160493827161)","(41.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 86.42857142857143)","(10.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(19.0, 25.0, 24.25)"
06-01-2023 12:54:36.884194,"(3.5, 4.4, 4.366393442622951)","(71.0, 160.0, 134.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 34.0, 29.714285714285715)","(4.2, 4.8, 4.747826086956522)","(10.0, 12.5, 12.058441558441558)","(6.0, 7.4, 7.227160493827161)","(41.0, 110.0, 94.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 84.0909090909091)","(10.0, 13.5, 13.065217391304348)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(19.0, 25.0, 24.25)"
06-01-2023 12:54:38.492184,"(3.5, 4.4, 4.349382716049383)","(71.0, 150.0, 134.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 34.0, 29.25)","(4.2, 4.8, 4.7956521739130435)","(10.0, 12.5, 11.670731707317072)","(6.0, 7.4, 7.185858585858586)","(41.0, 110.0, 82.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 88.84615384615384)","(10.0, 13.5, 12.710526315789474)","(71.0, 140.0, 134.0)","(71.0, 140.0, 123.33333333333333)","(19.0, 25.0, 23.666666666666668)"
06-01-2023 12:54:40.047197,"(3.5, 4.4, 4.349382716049383)","(71.0, 150.0, 170.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 30.0, 29.25)","(4.2, 4.9, 4.75)","(10.0, 12.5, 11.670731707317072)","(6.0, 7.2, 7.185858585858586)","(41.0, 110.0, 85.0)","(6.0, 8.6, 8.399999999999999)","(71.0, 95.0, 88.84615384615384)","(10.0, 13.5, 12.710526315789474)","(71.0, 140.0, 134.0)","(71.0, 130.0, 123.33333333333333)","(19.0, 24.0, 23.666666666666668)"
06-01-2023 12:54:41.547268,"(3.5, 4.4, 4.349382716049383)","(71.0, 210.0, 164.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 30.0, 29.25)","(4.2, 4.9, 4.75)","(10.0, 12.5, 11.670731707317072)","(6.0, 7.2, 7.185858585858586)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.34)","(71.0, 95.0, 85.58823529411765)","(10.0, 13.5, 12.710526315789474)","(71.0, 140.0, 134.0)","(71.0, 130.0, 120.0)","(19.0, 24.0, 23.666666666666668)"
06-01-2023 12:54:43.066329,"(3.5, 4.4, 4.349382716049383)","(71.0, 200.0, 164.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 30.0, 28.875)","(4.2, 4.9, 4.790909090909091)","(10.0, 12.5, 12.404761904761905)","(6.0, 7.2, 7.162831858407079)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.0)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 130.0, 113.75)","(19.0, 24.0, 23.8)"
06-01-2023 12:54:44.620507,"(3.5, 4.4, 4.363063063063064)","(71.0, 200.0, 164.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 30.0, 28.25)","(4.2, 4.9, 4.7746031746031745)","(10.0, 12.5, 12.5625)","(6.0, 7.2, 7.162831858407079)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.666666666666668)"
06-01-2023 12:54:46.083879,"(3.5, 4.4, 4.363063063063064)","(71.0, 200.0, 164.0)","(31.0, 70.0, 64.16666666666667)","(31.0, 30.0, 28.25)","(4.2, 4.8, 4.7746031746031745)","(10.0, 13.0, 12.5625)","(6.0, 7.2, 6.755)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.166666666666668)"
06-01-2023 12:54:47.636874,"(3.5, 4.4, 4.363063063063064)","(71.0, 200.0, 164.0)","(31.0, 70.0, 65.55555555555556)","(31.0, 30.0, 28.25)","(4.2, 4.8, 4.720000000000001)","(10.0, 13.0, 12.346153846153847)","(6.0, 7.0, 6.737777777777778)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.166666666666668)"
06-01-2023 12:54:49.184266,"(3.5, 4.4, 4.379545454545455)","(71.0, 200.0, 134.0)","(31.0, 70.0, 65.0)","(31.0, 30.0, 28.25)","(4.2, 4.9, 4.861290322580645)","(10.0, 12.5, 12.346153846153847)","(6.0, 6.8, 6.716129032258064)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.333333333333332)"
06-01-2023 12:54:50.723812,"(3.5, 4.4, 4.428571428571429)","(71.0, 190.0, 162.5)","(31.0, 70.0, 65.0)","(31.0, 30.0, 28.25)","(4.2, 4.9, 4.857142857142858)","(10.0, 12.5, 12.346153846153847)","(6.0, 6.8, 6.716129032258064)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.11111111111111)"
06-01-2023 12:54:52.286717,"(3.5, 4.5, 4.428571428571429)","(71.0, 180.0, 136.66666666666666)","(31.0, 70.0, 65.55555555555556)","(31.0, 30.0, 28.25)","(4.2, 4.9, 4.864705882352942)","(10.0, 12.5, 12.272727272727273)","(6.0, 6.8, 6.716129032258064)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.34)","(71.0, 95.0, 91.66666666666667)","(10.0, 13.5, 13.071428571428571)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.333333333333332)"
06-01-2023 12:54:53.879370,"(3.5, 4.5, 4.345283018867924)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 63.333333333333336)","(31.0, 30.0, 28.25)","(4.2, 4.9, 4.851515151515152)","(10.0, 12.5, 12.391304347826086)","(6.0, 6.8, 6.727777777777778)","(41.0, 95.0, 82.5)","(6.0, 8.4, 8.466666666666667)","(71.0, 95.0, 91.0)","(10.0, 13.5, 13.03125)","(71.0, 140.0, 134.0)","(71.0, 140.0, 113.75)","(19.0, 24.0, 23.5)"
06-01-2023 12:54:55.422745,"(3.5, 4.4, 4.345283018867924)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 62.0)","(31.0, 30.0, 28.5)","(4.2, 5.0, 4.854838709677419)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.8, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.466666666666667)","(71.0, 95.0, 91.0)","(10.0, 13.5, 13.094594594594595)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(19.0, 24.0, 23.5)"
06-01-2023 12:54:57.058875,"(3.5, 4.4, 4.336206896551724)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 62.0)","(31.0, 30.0, 28.5)","(4.2, 5.0, 4.9021739130434785)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.6, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.466666666666667)","(71.0, 95.0, 91.0)","(10.0, 13.5, 13.094594594594595)","(71.0, 140.0, 134.0)","(71.0, 140.0, 116.66666666666667)","(19.0, 24.0, 23.25)"
06-01-2023 12:54:58.570881,"(3.5, 4.4, 4.336206896551724)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 62.0)","(31.0, 30.0, 26.727272727272727)","(4.2, 5.0, 5.0058823529411764)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.6, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 83.0)","(10.0, 13.5, 13.094594594594595)","(71.0, 140.0, 125.0)","(71.0, 140.0, 116.66666666666667)","(19.0, 24.0, 23.25)"
06-01-2023 12:55:00.141930,"(3.5, 4.4, 4.336206896551724)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 62.0)","(31.0, 30.0, 27.0)","(4.2, 5.1, 5.030434782608696)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.6, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 81.66666666666667)","(10.0, 13.5, 13.094594594594595)","(71.0, 140.0, 125.0)","(71.0, 140.0, 116.66666666666667)","(20.0, 24.0, 22.866666666666667)"
06-01-2023 12:55:01.708391,"(3.5, 4.4, 4.378947368421053)","(71.0, 170.0, 136.66666666666666)","(31.0, 70.0, 62.5)","(31.0, 30.0, 27.0)","(4.2, 5.1, 5.015789473684211)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.6, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 81.66666666666667)","(10.0, 13.5, 13.03125)","(71.0, 140.0, 125.0)","(71.0, 140.0, 116.66666666666667)","(20.0, 23.0, 22.666666666666668)"
06-01-2023 12:55:03.241515,"(3.5, 4.4, 4.378125)","(71.0, 170.0, 140.0)","(31.0, 70.0, 62.5)","(31.0, 30.0, 25.333333333333332)","(4.2, 5.1, 5.015789473684211)","(10.0, 12.5, 12.410714285714286)","(6.0, 6.6, 6.503703703703704)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 81.66666666666667)","(10.0, 13.5, 13.03125)","(71.0, 140.0, 125.0)","(71.0, 140.0, 116.66666666666667)","(20.0, 23.0, 22.666666666666668)"
06-01-2023 12:55:04.775114,"(3.5, 4.4, 4.397222222222222)","(71.0, 160.0, 140.0)","(31.0, 70.0, 65.71428571428571)","(31.0, 30.0, 25.09090909090909)","(4.2, 5.1, 4.9222222222222225)","(10.0, 12.5, 12.212962962962964)","(6.0, 6.6, 6.456)","(41.0, 95.0, 82.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 81.66666666666667)","(10.0, 13.5, 13.173913043478262)","(71.0, 140.0, 125.0)","(71.0, 140.0, 116.66666666666667)","(20.0, 23.0, 22.5)"
06-01-2023 12:55:06.360274,"(3.5, 4.4, 4.520634920634921)","(71.0, 160.0, 145.0)","(31.0, 70.0, 67.6470588235294)","(31.0, 30.0, 25.2)","(4.2, 5.1, 4.8428571428571425)","(10.0, 12.5, 12.05607476635514)","(6.0, 6.6, 6.536)","(41.0, 95.0, 92.5)","(6.0, 8.6, 8.44)","(71.0, 95.0, 88.21428571428571)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 116.92307692307692)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:07.838037,"(3.5, 4.6, 4.520634920634921)","(71.0, 150.0, 145.0)","(31.0, 70.0, 67.6470588235294)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.866666666666667)","(10.0, 12.5, 12.034313725490197)","(6.0, 6.6, 6.536)","(41.0, 95.0, 100.0)","(6.0, 8.6, 8.44)","(71.0, 90.0, 87.22222222222223)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 116.92307692307692)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:09.471726,"(3.5, 4.6, 4.530232558139534)","(71.0, 180.0, 151.8181818181818)","(31.0, 70.0, 67.5)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.866666666666667)","(10.0, 12.5, 12.034313725490197)","(6.0, 6.6, 6.536)","(41.0, 110.0, 113.33333333333334)","(6.0, 8.6, 8.44)","(71.0, 90.0, 86.875)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 116.92307692307692)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:10.994511,"(3.5, 4.6, 4.528888888888889)","(71.0, 170.0, 151.8181818181818)","(31.0, 70.0, 67.33333333333333)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.825)","(10.0, 12.5, 12.034313725490197)","(6.0, 6.6, 6.546666666666667)","(41.0, 120.0, 105.0)","(6.0, 8.6, 8.44)","(71.0, 90.0, 86.875)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 116.92307692307692)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:12.583180,"(3.5, 4.6, 4.528888888888889)","(71.0, 170.0, 151.8181818181818)","(31.0, 70.0, 66.66666666666667)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.825)","(10.0, 12.5, 12.034313725490197)","(6.0, 6.6, 6.546666666666667)","(41.0, 110.0, 105.0)","(6.0, 8.6, 8.44)","(71.0, 90.0, 86.875)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 116.92307692307692)","(20.0, 23.0, 22.28)"
06-01-2023 12:55:14.138716,"(3.5, 4.6, 4.653448275862069)","(71.0, 170.0, 151.8181818181818)","(31.0, 70.0, 66.36363636363636)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.825)","(10.0, 12.5, 12.03804347826087)","(6.0, 6.6, 6.546666666666667)","(41.0, 110.0, 105.0)","(6.0, 8.6, 8.44)","(71.0, 90.0, 84.0)","(10.0, 13.5, 13.03875968992248)","(71.0, 140.0, 137.5)","(71.0, 140.0, 122.35294117647058)","(20.0, 23.0, 22.38888888888889)"
06-01-2023 12:55:15.654248,"(3.5, 4.7, 4.653448275862069)","(71.0, 170.0, 160.0)","(31.0, 70.0, 66.36363636363636)","(31.0, 28.0, 26.4)","(4.2, 4.9, 4.825)","(10.0, 12.5, 12.042682926829269)","(6.0, 6.6, 6.546666666666667)","(41.0, 110.0, 105.0)","(6.0, 8.6, 8.44)","(71.0, 85.0, 84.0)","(10.0, 13.5, 13.008264462809917)","(71.0, 140.0, 137.5)","(71.0, 140.0, 125.0)","(20.0, 23.0, 22.5)"
06-01-2023 12:55:17.242668,"(3.5, 4.7, 4.6801369863013695)","(71.0, 170.0, 160.0)","(31.0, 70.0, 66.36363636363636)","(31.0, 28.0, 27.428571428571427)","(4.2, 4.9, 4.684210526315789)","(10.0, 12.5, 12.036082474226804)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 105.0)","(6.0, 8.6, 8.44)","(71.0, 85.0, 83.33333333333333)","(10.0, 13.5, 13.008264462809917)","(71.0, 140.0, 137.5)","(71.0, 140.0, 125.0)","(20.0, 23.0, 22.333333333333332)"
06-01-2023 12:55:18.795892,"(3.5, 4.7, 4.780808080808081)","(71.0, 170.0, 160.0)","(31.0, 70.0, 67.6470588235294)","(31.0, 28.0, 25.428571428571427)","(4.2, 4.7, 4.6923076923076925)","(10.0, 12.5, 12.032710280373832)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 83.0)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:20.256366,"(3.5, 4.8, 4.780808080808081)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.33333333333333)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.690243902439025)","(10.0, 12.5, 12.032710280373832)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 83.0)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(20.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:21.810732,"(3.5, 4.8, 4.791549295774648)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.33333333333333)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.682608695652174)","(10.0, 12.5, 11.743243243243244)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 83.0)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(19.0, 23.0, 22.318181818181817)"
06-01-2023 12:55:23.373205,"(3.5, 4.8, 4.793181818181818)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.33333333333333)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.677049180327869)","(10.0, 12.5, 11.743243243243244)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 83.0)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(19.0, 23.0, 22.4375)"
06-01-2023 12:55:24.908860,"(3.5, 4.8, 4.793181818181818)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.14285714285714)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.657575757575757)","(10.0, 12.5, 11.754716981132075)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 82.5)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(19.0, 23.0, 24.666666666666668)"
06-01-2023 12:55:26.456608,"(3.5, 4.8, 4.793181818181818)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.14285714285714)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.657575757575757)","(10.0, 12.5, 11.754716981132075)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 81.0)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.77777777777777)","(71.0, 140.0, 125.0)","(19.0, 25.0, 24.666666666666668)"
06-01-2023 12:55:27.977444,"(3.5, 4.8, 4.793181818181818)","(71.0, 170.0, 161.11111111111111)","(31.0, 70.0, 67.14285714285714)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.677551020408163)","(10.0, 12.5, 11.754716981132075)","(6.0, 6.6, 6.547058823529412)","(41.0, 110.0, 93.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 79.70588235294117)","(10.0, 13.5, 13.037313432835822)","(71.0, 140.0, 137.5)","(71.0, 140.0, 125.0)","(19.0, 25.0, 24.666666666666668)"
06-01-2023 12:55:29.514100,"(3.5, 4.8, 4.778846153846153)","(71.0, 170.0, 143.33333333333334)","(31.0, 70.0, 60.0)","(31.0, 29.0, 26.142857142857142)","(4.2, 4.7, 4.669117647058823)","(10.0, 12.5, 12.194444444444445)","(6.0, 6.6, 6.551515151515152)","(41.0, 110.0, 83.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 79.70588235294117)","(10.0, 13.5, 13.127659574468085)","(71.0, 140.0, 132.0)","(71.0, 140.0, 123.84615384615384)","(19.0, 25.0, 24.666666666666668)"
06-01-2023 12:55:31.083506,"(3.5, 4.8, 4.794915254237288)","(71.0, 170.0, 143.33333333333334)","(31.0, 70.0, 62.0)","(31.0, 29.0, 25.428571428571427)","(4.2, 4.7, 4.669117647058823)","(10.0, 12.5, 12.102941176470589)","(6.0, 6.6, 6.538888888888889)","(41.0, 110.0, 83.33333333333333)","(6.0, 8.6, 8.44)","(71.0, 85.0, 79.70588235294117)","(10.0, 13.5, 13.175925925925926)","(71.0, 140.0, 140.0)","(71.0, 140.0, 123.84615384615384)","(19.0, 25.0, 24.666666666666668)"
