,My Own Voice,Flying Jarrad,Will She Stay,Islas Boy,Hanny Darrison,Glasgow Magic,Our Girl Socks,Succeed
05-01-2023 12:24:40.794397,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:41.818243,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:42.931074,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:44.047823,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:45.169461,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:46.376884,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:47.508770,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:48.670433,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:49.818740,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:50.929197,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:51.991755,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:53.088873,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:54.183932,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 32.0, 15.75)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:55.343721,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:56.430226,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 133.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:57.493029,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 191.6)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:58.469160,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 191.6)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:24:59.575594,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 191.6)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:00.763380,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 191.6)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:02.027359,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 191.6)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:03.270526,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:04.451182,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:05.527863,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:06.599614,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:07.600731,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:08.611294,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:09.706550,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:10.887107,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:12.085794,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:13.274705,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 206.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:14.378495,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:15.402374,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:16.429403,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:17.496480,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:18.566995,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:19.703957,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:20.750780,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:21.912724,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:23.034111,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:24.237640,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:25.411965,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:26.648308,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:27.855867,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:29.012419,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:30.170950,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:31.165561,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:32.238500,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:33.398102,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:34.572484,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:35.791727,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:36.927578,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:38.039711,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:39.080871,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:40.165580,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:41.300640,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:42.479254,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:43.634121,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:44.778662,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:45.928430,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:47.048510,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:48.103314,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:49.116240,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.3956603773584906)"
05-01-2023 12:25:50.160762,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.71, 1.458)"
05-01-2023 12:25:51.269228,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:52.400838,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:53.553459,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:54.643166,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 197.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:55.708216,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:56.726642,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:57.783685,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:25:58.976691,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:26:00.157596,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:26:01.297102,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:26:02.420233,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:26:03.509690,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.458)"
05-01-2023 12:26:04.543211,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:05.564003,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:06.717879,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:07.871781,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:09.057034,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:10.185936,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 28.090909090909093)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:26:11.325827,"(5.5, 10.5, 8.866666666666667)","(31.0, 230.0, 132.0)","(41.0, 230.0, 174.57142857142858)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
