,Online Model,Balmy Bob,Loseashoe,Grenade,Champagne Stride,Im Alright Jack,Shes My Little Gem,Lilbitahenrytee,Courtney Katarina
10-01-2023 16:24:00.080611,"(12.0, 16.0, 15.9)","(31.0, 60.0, 53.63636363636364)","(6.5, 7.8, 7.608695652173913)","(19.0, 27.0, 26.384615384615383)","(1.3, 1.61, 1.6047368421052632)","(21.0, 29.0, 27.5)","(11.0, 14.5, 14.203703703703704)","(51.0, 100.0, 87.72727272727273)","(101.0, 280.0, 233.33333333333334)"
10-01-2023 16:24:01.564089,"(12.0, 16.0, 15.9)","(31.0, 60.0, 50.666666666666664)","(6.5, 7.8, 7.975)","(19.0, 27.0, 26.75)","(1.3, 1.61, 1.5822727272727273)","(21.0, 29.0, 29.142857142857142)","(11.0, 14.5, 14.71875)","(51.0, 100.0, 67.5)","(101.0, 280.0, 270.0)"
10-01-2023 16:24:03.023312,"(12.0, 16.0, 15.966666666666667)","(31.0, 60.0, 58.666666666666664)","(6.5, 8.0, 7.811428571428571)","(19.0, 27.0, 26.82608695652174)","(1.3, 1.6, 1.586949152542373)","(21.0, 30.0, 29.652173913043477)","(11.0, 15.0, 14.31578947368421)","(51.0, 70.0, 67.0)","(101.0, 290.0, 270.0)"
10-01-2023 16:24:04.391297,"(12.0, 16.0, 15.966666666666667)","(31.0, 65.0, 58.666666666666664)","(6.5, 8.0, 7.769230769230769)","(19.0, 28.0, 26.82608695652174)","(1.3, 1.59, 1.5927777777777778)","(21.0, 32.0, 29.5)","(11.0, 14.5, 14.31578947368421)","(51.0, 70.0, 67.0)","(101.0, 280.0, 268.3333333333333)"
10-01-2023 16:24:05.911654,"(12.0, 16.0, 15.966666666666667)","(31.0, 65.0, 62.285714285714285)","(6.5, 8.0, 7.806451612903226)","(19.0, 28.0, 26.82608695652174)","(1.3, 1.6, 1.6027272727272728)","(21.0, 30.0, 29.5)","(11.0, 14.5, 14.294117647058824)","(51.0, 70.0, 67.0)","(101.0, 280.0, 268.3333333333333)"
10-01-2023 16:24:07.370683,"(12.0, 16.0, 15.944444444444445)","(31.0, 65.0, 63.416666666666664)","(6.5, 8.0, 7.682051282051281)","(19.0, 28.0, 26.125)","(1.3, 1.61, 1.6198295454545455)","(21.0, 30.0, 29.5)","(11.0, 14.5, 14.80952380952381)","(51.0, 70.0, 66.81818181818181)","(101.0, 280.0, 268.3333333333333)"
10-01-2023 16:24:08.828286,"(12.0, 16.0, 15.766666666666667)","(31.0, 65.0, 63.416666666666664)","(6.5, 8.0, 7.718518518518518)","(19.0, 28.0, 26.5)","(1.3, 1.62, 1.629365671641791)","(21.0, 30.0, 29.384615384615387)","(11.0, 15.0, 14.0625)","(51.0, 70.0, 66.81818181818181)","(101.0, 280.0, 268.3333333333333)"
10-01-2023 16:24:10.180697,"(12.0, 16.0, 15.681818181818182)","(31.0, 65.0, 63.416666666666664)","(6.5, 8.0, 7.718518518518518)","(20.0, 28.0, 26.5)","(1.3, 1.64, 1.638342541436464)","(21.0, 30.0, 29.5)","(11.0, 14.5, 13.4)","(51.0, 70.0, 66.81818181818181)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:11.580745,"(12.0, 15.0, 14.75)","(31.0, 65.0, 63.416666666666664)","(6.5, 8.0, 7.739130434782608)","(20.0, 28.0, 26.071428571428573)","(1.3, 1.64, 1.639090909090909)","(21.0, 30.0, 29.384615384615387)","(11.0, 13.5, 13.4)","(51.0, 70.0, 63.63636363636363)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:12.891746,"(12.0, 15.0, 14.75)","(31.0, 65.0, 59.0625)","(6.5, 8.0, 7.591304347826087)","(20.0, 28.0, 25.923076923076923)","(1.3, 1.65, 1.6315151515151514)","(21.0, 30.0, 28.333333333333332)","(11.0, 13.5, 14.227272727272727)","(51.0, 70.0, 62.857142857142854)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:14.287441,"(12.0, 15.0, 14.214285714285714)","(31.0, 65.0, 59.0625)","(6.5, 7.8, 7.591304347826087)","(20.0, 28.0, 25.923076923076923)","(1.3, 1.64, 1.6451724137931034)","(21.0, 30.0, 28.333333333333332)","(11.0, 15.5, 14.136363636363637)","(51.0, 70.0, 62.857142857142854)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:15.661157,"(12.0, 14.5, 13.9)","(31.0, 65.0, 59.0625)","(6.5, 7.8, 7.591304347826087)","(20.0, 28.0, 25.5)","(1.3, 1.65, 1.6410416666666665)","(21.0, 30.0, 28.333333333333332)","(11.0, 14.5, 14.0)","(51.0, 70.0, 62.857142857142854)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:17.144634,"(12.0, 14.0, 13.9)","(31.0, 65.0, 48.0)","(6.5, 7.8, 7.65)","(20.0, 28.0, 25.5)","(1.3, 1.65, 1.6432258064516128)","(21.0, 30.0, 28.333333333333332)","(11.0, 14.5, 14.166666666666666)","(51.0, 70.0, 65.33333333333333)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:18.732680,"(12.0, 14.0, 13.75)","(31.0, 60.0, 46.0)","(6.5, 7.8, 7.65)","(20.0, 28.0, 26.94736842105263)","(1.3, 1.65, 1.64)","(21.0, 30.0, 28.0)","(11.0, 14.5, 14.038461538461538)","(51.0, 70.0, 65.33333333333333)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:20.325503,"(12.0, 14.0, 13.75)","(31.0, 60.0, 46.0)","(6.5, 7.8, 7.666666666666667)","(20.0, 28.0, 26.0)","(1.3, 1.65, 1.6406666666666667)","(21.0, 30.0, 29.272727272727273)","(11.0, 14.5, 13.097014925373134)","(51.0, 70.0, 65.33333333333333)","(101.0, 280.0, 250.0)"
10-01-2023 16:24:21.832631,"(12.0, 14.0, 13.75)","(31.0, 55.0, 49.5)","(6.5, 7.8, 7.666666666666667)","(20.0, 28.0, 26.071428571428573)","(1.3, 1.65, 1.6406666666666667)","(21.0, 30.0, 29.57894736842105)","(11.0, 13.5, 13.04375)","(51.0, 70.0, 66.81818181818181)","(101.0, 280.0, 240.0)"
10-01-2023 16:24:23.394635,"(12.0, 14.0, 13.75)","(31.0, 55.0, 49.5)","(6.5, 7.8, 7.666666666666667)","(19.0, 28.0, 27.18181818181818)","(1.3, 1.65, 1.6265116279069767)","(21.0, 30.0, 29.714285714285715)","(10.0, 13.5, 13.044303797468354)","(51.0, 70.0, 67.0)","(101.0, 280.0, 246.0)"
10-01-2023 16:24:25.184142,"(12.0, 15.0, 14.985714285714286)","(31.0, 55.0, 45.833333333333336)","(6.5, 7.4, 7.264864864864865)","(19.0, 28.0, 26.25)","(1.3, 1.64, 1.6325714285714286)","(21.0, 32.0, 28.38888888888889)","(10.0, 13.0, 12.931818181818182)","(51.0, 70.0, 67.27272727272727)","(101.0, 310.0, 267.14285714285717)"
10-01-2023 16:24:26.837131,"(12.0, 15.0, 15.6)","(31.0, 55.0, 46.2)","(6.5, 7.4, 7.264864864864865)","(19.0, 28.0, 26.25)","(1.3, 1.64, 1.6275)","(21.0, 32.0, 29.67857142857143)","(10.0, 13.0, 13.071428571428571)","(51.0, 70.0, 64.0)","(101.0, 310.0, 274.0)"
10-01-2023 16:24:28.430955,"(12.0, 16.0, 17.1875)","(31.0, 55.0, 46.2)","(6.5, 7.4, 7.274418604651163)","(19.0, 28.0, 26.142857142857142)","(1.3, 1.63, 1.649861111111111)","(21.0, 32.0, 29.8125)","(10.0, 13.5, 12.545662100456621)","(51.0, 70.0, 66.25)","(101.0, 290.0, 255.71428571428572)"
10-01-2023 16:24:29.964272,"(12.0, 17.5, 16.923076923076923)","(31.0, 55.0, 46.2)","(6.5, 7.4, 7.144)","(19.0, 28.0, 26.25)","(1.3, 1.65, 1.6285227272727272)","(21.0, 30.0, 29.842105263157894)","(10.0, 13.0, 12.559734513274336)","(51.0, 70.0, 64.54545454545455)","(101.0, 290.0, 255.71428571428572)"
10-01-2023 16:24:31.474933,"(12.0, 17.5, 16.923076923076923)","(31.0, 55.0, 46.2)","(6.5, 7.2, 7.2785714285714285)","(19.0, 28.0, 26.25)","(1.3, 1.63, 1.6291612903225805)","(21.0, 30.0, 29.7)","(10.0, 13.0, 12.558189655172415)","(51.0, 70.0, 67.27272727272727)","(101.0, 290.0, 255.71428571428572)"
10-01-2023 16:24:33.079450,"(12.0, 17.5, 17.428571428571427)","(31.0, 55.0, 46.2)","(6.5, 7.4, 7.220000000000001)","(19.0, 28.0, 26.25)","(1.3, 1.63, 1.6439682539682539)","(21.0, 30.0, 29.57142857142857)","(10.0, 13.0, 11.631578947368421)","(51.0, 70.0, 67.0)","(101.0, 290.0, 255.71428571428572)"
10-01-2023 16:24:34.700507,"(12.0, 17.5, 18.444444444444443)","(31.0, 55.0, 46.2)","(6.5, 7.4, 7.4)","(19.0, 28.0, 26.25)","(1.3, 1.65, 1.643875)","(21.0, 30.0, 29.57142857142857)","(10.0, 12.0, 11.59)","(51.0, 70.0, 67.0)","(101.0, 290.0, 255.71428571428572)"
10-01-2023 16:24:36.224315,"(12.0, 18.5, 18.47872340425532)","(31.0, 55.0, 46.2)","(6.5, 7.6, 7.528)","(19.0, 28.0, 24.636363636363637)","(1.3, 1.66, 1.6518032786885246)","(21.0, 30.0, 29.076923076923077)","(10.0, 12.0, 11.326086956521738)","(51.0, 70.0, 66.81818181818181)","(101.0, 290.0, 263.3333333333333)"
10-01-2023 16:24:37.956923,"(12.0, 18.5, 18.842105263157894)","(31.0, 55.0, 46.2)","(6.5, 7.6, 7.669230769230769)","(19.0, 25.0, 24.693877551020407)","(1.3, 1.66, 1.646536312849162)","(21.0, 30.0, 29.7)","(10.0, 11.5, 11.197368421052632)","(51.0, 70.0, 66.81818181818181)","(101.0, 290.0, 263.3333333333333)"
10-01-2023 16:24:39.606963,"(12.0, 19.0, 18.842105263157894)","(31.0, 55.0, 45.0)","(6.5, 7.8, 7.49375)","(19.0, 25.0, 24.605263157894736)","(1.3, 1.65, 1.6580851063829787)","(21.0, 30.0, 29.647058823529413)","(10.0, 11.5, 11.175)","(51.0, 70.0, 68.10810810810811)","(101.0, 290.0, 266.0)"
10-01-2023 16:24:41.147270,"(12.0, 18.5, 18.454545454545453)","(31.0, 55.0, 45.0)","(6.5, 7.6, 7.436619718309859)","(19.0, 25.0, 24.605263157894736)","(1.3, 1.66, 1.6670786516853933)","(21.0, 30.0, 29.647058823529413)","(10.0, 11.5, 11.19047619047619)","(51.0, 70.0, 68.37209302325581)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:42.814829,"(12.0, 18.5, 18.454545454545453)","(31.0, 55.0, 45.0)","(6.5, 7.6, 7.470967741935484)","(19.0, 25.0, 24.605263157894736)","(1.3, 1.67, 1.6676576576576576)","(21.0, 30.0, 29.647058823529413)","(10.0, 11.5, 10.858024691358025)","(51.0, 70.0, 68.57142857142857)","(101.0, 280.0, 270.0)"
10-01-2023 16:24:44.606813,"(12.0, 18.5, 18.181818181818183)","(31.0, 55.0, 45.0)","(6.5, 7.6, 7.34)","(19.0, 25.0, 24.558139534883722)","(1.3, 1.67, 1.6784444444444444)","(21.0, 30.0, 29.6)","(10.0, 11.0, 10.821428571428571)","(51.0, 70.0, 68.37209302325581)","(101.0, 290.0, 274.0)"
10-01-2023 16:24:46.163790,"(12.0, 18.5, 18.11111111111111)","(31.0, 55.0, 45.0)","(6.5, 7.4, 7.451851851851852)","(19.0, 25.0, 24.585365853658537)","(1.3, 1.68, 1.6745569620253165)","(21.0, 30.0, 29.05263157894737)","(10.0, 11.0, 10.814814814814815)","(51.0, 70.0, 68.46153846153845)","(101.0, 290.0, 274.0)"
10-01-2023 16:24:47.657488,"(12.0, 18.5, 18.11111111111111)","(31.0, 55.0, 45.833333333333336)","(6.5, 7.6, 7.2126582278481015)","(19.0, 25.0, 24.585365853658537)","(1.3, 1.68, 1.6794252873563218)","(21.0, 30.0, 29.6)","(10.0, 11.0, 10.869565217391305)","(51.0, 70.0, 68.25)","(101.0, 290.0, 266.0)"
10-01-2023 16:24:49.111755,"(12.0, 17.5, 16.954545454545453)","(31.0, 55.0, 48.125)","(6.5, 7.4, 7.225882352941177)","(19.0, 25.0, 24.595238095238095)","(1.3, 1.68, 1.6703076923076923)","(21.0, 30.0, 28.666666666666668)","(10.0, 11.0, 10.817073170731707)","(51.0, 70.0, 68.25)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:50.736562,"(12.0, 17.5, 16.727272727272727)","(31.0, 55.0, 50.0)","(6.5, 7.4, 7.183673469387755)","(19.0, 25.0, 24.6)","(1.3, 1.68, 1.7050819672131148)","(21.0, 30.0, 29.7)","(10.0, 11.0, 10.706521739130435)","(51.0, 70.0, 68.33333333333333)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:52.273267,"(12.0, 17.0, 16.7)","(31.0, 55.0, 50.0)","(6.5, 7.2, 7.173333333333334)","(19.0, 25.0, 24.6)","(1.3, 1.71, 1.7062311557788945)","(21.0, 30.0, 29.17391304347826)","(10.0, 11.0, 10.581395348837209)","(51.0, 70.0, 67.6086956521739)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:53.640151,"(12.0, 17.0, 16.7)","(31.0, 55.0, 50.0)","(6.5, 7.2, 7.094117647058823)","(19.0, 25.0, 24.6)","(1.3, 1.71, 1.7067885117493473)","(21.0, 32.0, 29.727272727272727)","(10.0, 11.0, 10.581395348837209)","(51.0, 70.0, 64.87179487179488)","(101.0, 280.0, 266.0)"
10-01-2023 16:24:55.085447,"(12.0, 17.0, 16.75)","(31.0, 55.0, 38.91304347826087)","(6.5, 7.2, 7.547081712062257)","(19.0, 25.0, 23.024)","(1.3, 1.71, 1.718822605965463)","(21.0, 30.0, 29.833333333333332)","(10.0, 11.0, 10.264705882352942)","(51.0, 65.0, 65.0)","(101.0, 280.0, 270.0)"
10-01-2023 16:24:56.620449,"(12.0, 17.0, 16.9)","(31.0, 44.0, 38.18181818181818)","(6.5, 7.6, 7.510588235294118)","(19.0, 24.0, 22.666666666666668)","(1.3, 1.72, 1.73725)","(21.0, 30.0, 29.842105263157894)","(10.0, 10.5, 10.183333333333334)","(51.0, 70.0, 63.888888888888886)","(101.0, 280.0, 250.0)"
10-01-2023 16:24:58.136129,"(12.0, 17.0, 16.725)","(31.0, 42.0, 37.875)","(6.5, 7.6, 7.498412698412698)","(19.0, 23.0, 22.166666666666668)","(1.3, 1.74, 1.7263)","(21.0, 30.0, 29.88888888888889)","(10.0, 10.5, 10.120212765957447)","(51.0, 70.0, 64.375)","(101.0, 290.0, 290.0)"
10-01-2023 16:24:59.641869,"(12.0, 17.0, 16.685714285714287)","(31.0, 42.0, 38.857142857142854)","(6.5, 7.6, 7.526315789473684)","(19.0, 23.0, 22.166666666666668)","(1.3, 1.73, 1.7242)","(21.0, 30.0, 29.88888888888889)","(8.5, 10.5, 10.098876404494382)","(51.0, 65.0, 64.375)","(101.0, 300.0, 290.0)"
10-01-2023 16:25:01.151391,"(12.0, 17.0, 16.6)","(31.0, 40.0, 37.8)","(6.5, 7.6, 7.74)","(19.0, 23.0, 22.3125)","(1.35, 1.73, 1.7198571428571428)","(21.0, 30.0, 29.82857142857143)","(8.5, 10.5, 10.177215189873417)","(51.0, 65.0, 63.888888888888886)","(101.0, 300.0, 290.0)"
10-01-2023 16:25:02.576325,"(12.0, 17.0, 16.375)","(31.0, 38.0, 37.77777777777778)","(6.5, 7.8, 7.930434782608695)","(19.0, 24.0, 22.434782608695652)","(1.35, 1.72, 1.71921875)","(21.0, 30.0, 29.759999999999998)","(8.5, 10.5, 10.035087719298245)","(51.0, 65.0, 61.666666666666664)","(101.0, 300.0, 284.0)"
10-01-2023 16:25:04.019939,"(12.0, 17.0, 16.375)","(31.0, 38.0, 37.77777777777778)","(6.5, 8.0, 7.946666666666666)","(19.0, 24.0, 22.434782608695652)","(1.35, 1.72, 1.7467832167832167)","(21.0, 30.0, 28.925925925925927)","(8.5, 10.5, 10.006410256410257)","(51.0, 65.0, 62.5)","(101.0, 300.0, 284.0)"
10-01-2023 16:25:05.611951,"(12.0, 17.0, 16.166666666666668)","(31.0, 38.0, 37.714285714285715)","(6.5, 8.0, 7.923809523809524)","(19.0, 24.0, 22.4)","(1.35, 1.75, 1.7530860033726814)","(21.0, 29.0, 29.76923076923077)","(8.5, 10.5, 9.8984375)","(51.0, 65.0, 64.76190476190476)","(101.0, 300.0, 284.0)"
10-01-2023 16:25:07.223768,"(12.0, 17.0, 15.8)","(31.0, 38.0, 37.714285714285715)","(6.5, 8.0, 7.7593749999999995)","(19.0, 24.0, 22.9)","(1.35, 1.76, 1.7490076335877862)","(21.0, 30.0, 28.904761904761905)","(8.5, 10.5, 9.8984375)","(51.0, 65.0, 64.76190476190476)","(101.0, 300.0, 287.1428571428571)"
10-01-2023 16:25:08.658284,"(12.0, 16.0, 15.25)","(31.0, 38.0, 37.714285714285715)","(6.5, 8.2, 7.8352941176470585)","(19.0, 23.0, 22.875)","(1.35, 1.75, 1.746350626118068)","(21.0, 29.0, 28.904761904761905)","(8.5, 10.5, 9.68)","(51.0, 65.0, 64.76190476190476)","(101.0, 300.0, 270.0)"
10-01-2023 16:25:10.250849,"(12.0, 16.0, 15.036585365853659)","(31.0, 38.0, 37.714285714285715)","(6.5, 8.0, 7.8352941176470585)","(19.0, 23.0, 22.875)","(1.35, 1.75, 1.746709677419355)","(21.0, 29.0, 28.904761904761905)","(8.5, 9.8, 9.844444444444445)","(51.0, 65.0, 64.76190476190476)","(101.0, 300.0, 270.0)"
10-01-2023 16:25:11.852584,"(12.0, 15.5, 15.036585365853659)","(31.0, 38.0, 37.714285714285715)","(6.5, 8.0, 7.8352941176470585)","(19.0, 23.0, 22.414414414414413)","(1.35, 1.75, 1.7458870967741935)","(21.0, 29.0, 28.904761904761905)","(8.0, 10.0, 9.428571428571429)","(41.0, 65.0, 64.76190476190476)","(101.0, 300.0, 270.0)"
10-01-2023 16:25:13.509658,"(13.0, 15.5, 14.848484848484848)","(31.0, 38.0, 37.8)","(6.0, 8.0, 7.8352941176470585)","(18.0, 24.0, 22.522727272727273)","(1.4, 1.75, 1.726986301369863)","(21.0, 29.0, 28.904761904761905)","(8.0, 9.6, 9.533333333333333)","(41.0, 65.0, 64.76190476190476)","(101.0, 300.0, 287.1428571428571)"
10-01-2023 16:25:14.956132,"(12.0, 15.5, 14.777777777777779)","(31.0, 38.0, 39.55555555555556)","(6.0, 8.0, 7.8)","(18.0, 24.0, 22.53488372093023)","(1.4, 1.75, 1.7461290322580645)","(21.0, 29.0, 30.428571428571427)","(8.0, 9.6, 9.58)","(41.0, 65.0, 64.76190476190476)","(91.0, 300.0, 321.42857142857144)"
10-01-2023 16:25:16.442890,"(12.0, 15.5, 14.777777777777779)","(31.0, 40.0, 39.2)","(6.0, 8.2, 7.846511627906977)","(18.0, 24.0, 22.53488372093023)","(1.4, 1.75, 1.7437254901960784)","(21.0, 32.0, 29.6)","(8.0, 9.6, 9.18)","(41.0, 65.0, 64.0)","(91.0, 340.0, 321.42857142857144)"
10-01-2023 16:25:17.914114,"(12.0, 15.5, 14.8)","(31.0, 40.0, 39.2)","(6.0, 8.2, 7.869565217391304)","(18.0, 24.0, 22.53488372093023)","(1.4, 1.75, 1.7437254901960784)","(21.0, 30.0, 29.846153846153847)","(8.0, 9.6, 9.366666666666667)","(41.0, 65.0, 64.0)","(91.0, 340.0, 321.42857142857144)"
10-01-2023 16:25:19.562383,"(12.0, 15.0, 14.8)","(31.0, 40.0, 39.2)","(6.0, 8.2, 8.067383512544803)","(18.0, 24.0, 22.53488372093023)","(1.4, 1.75, 1.7633333333333334)","(21.0, 30.0, 29.846153846153847)","(8.0, 9.6, 9.366666666666667)","(41.0, 65.0, 64.0)","(91.0, 340.0, 331.875)"
10-01-2023 16:25:21.020762,"(12.0, 15.0, 14.8)","(31.0, 40.0, 38.285714285714285)","(6.0, 8.2, 7.94375)","(18.0, 24.0, 22.53488372093023)","(1.35, 1.77, 1.7770000000000001)","(20.0, 30.0, 29.846153846153847)","(8.5, 9.6, 9.16)","(41.0, 65.0, 64.0)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:22.618062,"(12.0, 15.5, 15.333333333333334)","(31.0, 40.0, 38.285714285714285)","(6.0, 8.0, 7.961702127659574)","(18.0, 24.0, 22.53488372093023)","(1.35, 1.78, 1.774695652173913)","(20.0, 30.0, 29.846153846153847)","(8.5, 9.4, 9.285714285714286)","(41.0, 65.0, 64.0)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:24.104502,"(12.0, 15.5, 15.333333333333334)","(31.0, 40.0, 38.285714285714285)","(6.0, 8.0, 7.961702127659574)","(18.0, 24.0, 22.53488372093023)","(1.35, 1.79, 1.7851785714285715)","(20.0, 30.0, 29.846153846153847)","(8.5, 9.4, 9.285714285714286)","(41.0, 65.0, 64.0)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:25.723669,"(12.0, 15.5, 15.2)","(31.0, 40.0, 38.285714285714285)","(6.0, 8.0, 7.914285714285715)","(18.0, 24.0, 22.53488372093023)","(1.4, 1.79, 1.7758585858585858)","(21.0, 30.0, 29.6)","(8.0, 9.4, 9.285714285714286)","(41.0, 65.0, 64.0)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:27.157784,"(12.0, 15.5, 15.2)","(31.0, 40.0, 38.285714285714285)","(6.0, 8.0, 8.078228782287823)","(18.0, 24.0, 22.71875)","(1.4, 1.79, 1.787837837837838)","(21.0, 30.0, 28.857142857142858)","(8.0, 9.4, 9.555555555555555)","(41.0, 65.0, 64.0)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:28.612443,"(12.0, 15.5, 15.2)","(31.0, 40.0, 36.69565217391305)","(6.0, 8.2, 7.52972972972973)","(18.0, 24.0, 23.466666666666665)","(1.4, 1.8, 1.7851351351351352)","(21.0, 30.0, 29.333333333333332)","(8.0, 9.6, 9.399999999999999)","(41.0, 65.0, 68.21428571428572)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:30.096778,"(12.0, 17.5, 15.833333333333332)","(31.0, 44.0, 40.90909090909091)","(6.0, 8.0, 7.6)","(18.0, 24.0, 23.466666666666665)","(1.4, 1.8, 1.7631666666666668)","(21.0, 32.0, 28.4)","(8.0, 10.5, 9.52)","(41.0, 70.0, 62.857142857142854)","(101.0, 340.0, 331.875)"
10-01-2023 16:25:31.544799,"(12.0, 17.0, 15.0)","(31.0, 42.0, 40.90909090909091)","(6.0, 7.8, 7.564102564102564)","(18.0, 24.0, 23.466666666666665)","(1.4, 1.8, 1.7734615384615384)","(21.0, 30.0, 27.285714285714285)","(8.0, 10.0, 9.52)","(41.0, 70.0, 62.857142857142854)","(101.0, 340.0, 332.3529411764706)"
10-01-2023 16:25:32.893386,"(12.0, 16.5, 15.375)","(31.0, 42.0, 37.5)","(6.0, 7.8, 7.670422535211268)","(18.0, 24.0, 23.466666666666665)","(1.4, 1.8, 1.7791836734693878)","(21.0, 29.0, 27.0)","(8.0, 10.0, 9.52)","(41.0, 70.0, 68.21428571428572)","(101.0, 340.0, 332.3529411764706)"
10-01-2023 16:25:34.313078,"(12.0, 16.5, 15.375)","(31.0, 44.0, 37.6)","(6.0, 7.8, 7.745762711864407)","(18.0, 24.0, 23.25)","(1.4, 1.8, 1.7696666666666667)","(21.0, 29.0, 27.6)","(8.0, 10.0, 9.822222222222223)","(41.0, 70.0, 68.90243902439025)","(101.0, 340.0, 290.0)"
10-01-2023 16:25:35.734735,"(12.0, 16.5, 15.833333333333334)","(31.0, 44.0, 38.16216216216216)","(6.0, 7.8, 7.745762711864407)","(18.0, 24.0, 23.25)","(1.4, 1.8, 1.7395348837209301)","(21.0, 30.0, 28.0)","(8.0, 10.0, 9.6)","(41.0, 70.0, 68.90243902439025)","(101.0, 360.0, 350.625)"
10-01-2023 16:25:37.262673,"(12.0, 16.5, 15.833333333333334)","(31.0, 44.0, 38.16216216216216)","(6.0, 7.8, 7.806666666666667)","(18.0, 24.0, 23.25)","(1.4, 1.8, 1.7728947368421053)","(21.0, 30.0, 28.0)","(8.0, 10.0, 9.8)","(41.0, 70.0, 68.90243902439025)","(101.0, 360.0, 263.3333333333333)"
10-01-2023 16:25:38.692024,"(12.0, 16.5, 16.0)","(31.0, 44.0, 38.166666666666664)","(6.0, 8.0, 7.909890109890109)","(18.0, 24.0, 23.11111111111111)","(1.4, 1.79, 1.6658064516129032)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.0, 9.639130434782608)","(41.0, 70.0, 69.25)","(101.0, 350.0, 238.57142857142858)"
10-01-2023 16:25:40.199952,"(12.0, 17.5, 16.0)","(31.0, 44.0, 38.166666666666664)","(6.0, 8.2, 7.909890109890109)","(18.0, 25.0, 23.11111111111111)","(1.4, 1.68, 1.7696875)","(21.0, 30.0, 27.6)","(8.0, 10.5, 9.7)","(41.0, 70.0, 69.25)","(101.0, 350.0, 252.5)"
10-01-2023 16:25:41.731213,"(12.0, 17.5, 16.0)","(31.0, 44.0, 38.166666666666664)","(6.0, 8.2, 7.880645161290322)","(18.0, 25.0, 23.11111111111111)","(1.4, 1.79, 1.738)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.0, 9.7)","(41.0, 70.0, 69.25)","(101.0, 350.0, 290.0)"
10-01-2023 16:25:43.506685,"(12.0, 17.5, 14.5)","(31.0, 44.0, 38.166666666666664)","(6.5, 8.2, 7.880645161290322)","(18.0, 25.0, 23.11111111111111)","(1.4, 1.79, 1.7528125)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.0, 9.817241379310344)","(41.0, 70.0, 68.57142857142857)","(101.0, 360.0, 290.0)"
10-01-2023 16:25:45.318861,"(12.0, 17.5, 14.5)","(31.0, 44.0, 38.5)","(6.5, 8.2, 7.9)","(18.0, 25.0, 23.692307692307693)","(1.4, 1.77, 1.7174468085106382)","(21.0, 30.0, 27.333333333333332)","(8.0, 10.5, 9.792857142857143)","(41.0, 70.0, 68.53658536585365)","(101.0, 360.0, 290.0)"
10-01-2023 16:25:46.996029,"(12.0, 17.5, 14.5)","(31.0, 44.0, 38.5)","(6.5, 8.0, 7.75576923076923)","(18.0, 25.0, 23.692307692307693)","(1.4, 1.76, 1.7238888888888888)","(19.0, 30.0, 27.333333333333332)","(8.0, 10.5, 9.792857142857143)","(41.0, 70.0, 69.23076923076923)","(101.0, 360.0, 290.0)"
10-01-2023 16:25:48.548041,"(12.0, 17.5, 14.5)","(31.0, 44.0, 38.5)","(6.5, 8.2, 7.918181818181818)","(18.0, 25.0, 23.692307692307693)","(1.4, 1.76, 1.6932258064516128)","(19.0, 30.0, 27.333333333333332)","(8.0, 10.5, 9.894230769230768)","(41.0, 70.0, 69.23076923076923)","(101.0, 360.0, 285.0)"
10-01-2023 16:25:49.988432,"(12.0, 17.5, 14.5)","(31.0, 44.0, 38.5)","(6.5, 8.0, 7.9)","(18.0, 25.0, 23.692307692307693)","(1.4, 1.75, 1.6961538461538461)","(19.0, 30.0, 27.333333333333332)","(8.0, 10.5, 9.84375)","(41.0, 70.0, 69.23076923076923)","(101.0, 350.0, 246.0)"
10-01-2023 16:25:51.416508,"(12.0, 17.5, 14.875)","(31.0, 44.0, 38.5)","(6.5, 8.0, 7.894117647058823)","(18.0, 25.0, 23.692307692307693)","(1.4, 1.75, 1.7028571428571428)","(19.0, 30.0, 27.333333333333332)","(8.0, 10.5, 10.081521739130435)","(41.0, 70.0, 69.23076923076923)","(101.0, 350.0, 246.0)"
