,Sutton Daisy,Velocity Comet,Emerley Bruce,Missile Edition,Girl On Fire,Diplomatic Man
14-12-2022 14:33:24.561322,"(2.3, 2.98, 2.77)","(2.8, 5.4, 5.075)","(3.2, 7.2, 4.768421052631579)","(41.0, 410.0, 310.8)","(26.0, 250.0, 160.8)","(11.0, 28.0, 25.125)"
14-12-2022 14:33:25.420834,"(2.3, 2.98, 2.77)","(2.8, 5.4, 5.075)","(3.2, 7.2, 4.768421052631579)","(41.0, 410.0, 310.8)","(26.0, 250.0, 160.8)","(11.0, 28.0, 25.125)"
14-12-2022 14:33:26.347052,"(2.3, 2.98, 2.77)","(2.8, 4.6, 3.0470588235294116)","(3.2, 5.5, 3.6008333333333336)","(41.0, 290.0, 176.6)","(26.0, 90.0, 50.349999999999994)","(11.0, 25.0, 21.59090909090909)"
14-12-2022 14:33:27.340866,"(2.3, 2.98, 2.77)","(2.8, 4.6, 3.0470588235294116)","(3.2, 5.4, 4.306666666666667)","(41.0, 290.0, 176.6)","(26.0, 90.0, 50.349999999999994)","(11.0, 25.0, 21.59090909090909)"
14-12-2022 14:33:28.334674,"(2.3, 2.98, 2.77)","(2.8, 4.6, 3.0377358490566038)","(3.2, 5.4, 4.12)","(41.0, 280.0, 159.0)","(26.0, 90.0, 39.76470588235294)","(11.0, 22.0, 20.875)"
14-12-2022 14:33:29.210082,"(2.3, 2.98, 2.77)","(2.8, 4.5, 3.340909090909091)","(3.2, 5.4, 3.8903225806451616)","(41.0, 280.0, 159.0)","(26.0, 90.0, 39.76470588235294)","(11.0, 22.0, 20.875)"
14-12-2022 14:33:30.138705,"(2.3, 2.98, 2.77)","(2.8, 4.4, 3.230769230769231)","(3.2, 5.4, 3.8291666666666666)","(41.0, 280.0, 164.76190476190476)","(26.0, 90.0, 44.25)","(11.0, 22.0, 26.090909090909093)"
14-12-2022 14:33:31.037437,"(2.3, 2.98, 2.77)","(2.8, 4.4, 3.230769230769231)","(3.2, 5.4, 3.8291666666666666)","(41.0, 280.0, 164.76190476190476)","(26.0, 90.0, 45.63636363636364)","(11.0, 28.0, 26.950000000000003)"
14-12-2022 14:33:31.906283,"(2.3, 2.98, 2.77)","(2.8, 4.4, 3.230769230769231)","(3.2, 5.4, 3.8291666666666666)","(41.0, 280.0, 164.76190476190476)","(26.0, 90.0, 41.2)","(11.0, 25.0, 24.25)"
14-12-2022 14:33:32.758592,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.7545454545454544)","(3.2, 5.3, 4.627272727272727)","(41.0, 280.0, 164.76190476190476)","(26.0, 90.0, 41.2)","(11.0, 25.0, 24.25)"
14-12-2022 14:33:33.704645,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.45625)","(3.2, 5.2, 4.088461538461538)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 27.0, 24.42857142857143)"
14-12-2022 14:33:34.708923,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.2, 4.03125)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 27.0, 24.42857142857143)"
14-12-2022 14:33:35.680857,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.45625)","(3.2, 5.2, 4.03125)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 27.0, 24.42857142857143)"
14-12-2022 14:33:36.579295,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.2281249999999995)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 27.0, 24.42857142857143)"
14-12-2022 14:33:37.476155,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.45625)","(3.2, 5.1, 3.9375)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 27.0, 25.142857142857142)"
14-12-2022 14:33:38.364532,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 3.9375)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:39.336470,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.35)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:40.226816,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.35)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:41.146046,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.35)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:42.097036,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.35)","(41.0, 280.0, 108.57142857142857)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:42.996933,"(2.3, 2.98, 2.77)","(2.8, 4.3, 3.175)","(3.2, 5.1, 4.061538461538461)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:43.842195,"(2.3, 2.98, 2.77)","(2.8, 4.2, 3.15)","(3.2, 5.1, 4.375)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:44.703353,"(2.3, 2.98, 2.77)","(2.8, 4.2, 3.15)","(3.2, 5.1, 4.375)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:45.618171,"(2.3, 2.98, 2.77)","(2.8, 4.2, 3.15)","(3.2, 5.1, 4.375)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:46.533101,"(2.3, 2.94, 2.646857142857143)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.375)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:47.531067,"(2.3, 2.92, 2.637837837837838)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.096153846153846)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:48.526088,"(2.3, 2.92, 2.637837837837838)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.096153846153846)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 41.2)","(11.0, 28.0, 25.142857142857142)"
14-12-2022 14:33:49.446212,"(2.3, 2.92, 2.637837837837838)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.096153846153846)","(41.0, 280.0, 141.1764705882353)","(26.0, 90.0, 39.2)","(11.0, 28.0, 24.666666666666664)"
14-12-2022 14:33:50.295311,"(2.3, 2.88, 2.5890909090909093)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.4)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:51.196969,"(2.3, 2.88, 2.5890909090909093)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.4)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:52.111733,"(2.3, 2.88, 2.5890909090909093)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.4)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:52.974498,"(2.3, 2.88, 2.5890909090909093)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.4)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:53.901522,"(2.3, 2.86, 2.596)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.130769230769231)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:54.881525,"(2.3, 2.84, 2.77)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.130769230769231)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:55.782022,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.425)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:56.652571,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.425)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.666666666666664)"
14-12-2022 14:33:57.585986,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.425)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.92857142857143)"
14-12-2022 14:33:58.467033,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.425)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 24.92857142857143)"
14-12-2022 14:33:59.452000,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.165384615384616)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 25.318181818181817)"
14-12-2022 14:34:00.406470,"(2.3, 2.84, 2.68)","(2.8, 4.1, 3.1545454545454543)","(3.2, 5.1, 4.165384615384616)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 26.0, 22.59090909090909)"
14-12-2022 14:34:01.313412,"(2.3, 2.84, 2.7155555555555555)","(2.8, 4.0, 3.740277777777778)","(3.2, 4.9, 4.7)","(41.0, 260.0, 128.0)","(26.0, 80.0, 39.2)","(11.0, 23.0, 22.59090909090909)"
14-12-2022 14:34:02.285316,"(2.3, 2.84, 2.7155555555555555)","(2.8, 4.0, 3.6983870967741934)","(3.2, 4.9, 4.7)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 23.0, 22.59090909090909)"
14-12-2022 14:34:03.206618,"(2.3, 2.84, 2.7155555555555555)","(2.8, 4.0, 3.6983870967741934)","(3.2, 4.9, 4.7)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 23.0, 22.6)"
14-12-2022 14:34:04.080219,"(2.3, 2.84, 2.7155555555555555)","(2.8, 4.0, 3.6983870967741934)","(3.2, 4.8, 4.618181818181818)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 39.2)","(11.0, 23.0, 22.6)"
14-12-2022 14:34:05.011483,"(2.3, 2.84, 2.536)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.2)","(41.0, 260.0, 123.57894736842105)","(26.0, 80.0, 56.599999999999994)","(11.0, 23.0, 22.6)"
14-12-2022 14:34:05.902042,"(2.3, 2.84, 2.536)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.2)","(41.0, 250.0, 204.22222222222223)","(26.0, 75.0, 56.599999999999994)","(11.0, 23.0, 24.4)"
14-12-2022 14:34:06.825501,"(2.3, 2.7, 2.5533333333333332)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.4125)","(41.0, 240.0, 168.72727272727272)","(26.0, 75.0, 48.714285714285715)","(11.0, 25.0, 24.5)"
14-12-2022 14:34:07.718327,"(2.3, 2.7, 2.6228571428571428)","(2.8, 4.0, 3.6983870967741934)","(3.2, 4.7, 4.545454545454546)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 48.714285714285715)","(11.0, 32.0, 24.5)"
14-12-2022 14:34:08.674454,"(2.3, 2.7, 2.5533333333333332)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.553125)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 32.0, 24.8)"
14-12-2022 14:34:09.592536,"(2.3, 2.7, 2.5533333333333332)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.553125)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 32.0, 24.8)"
14-12-2022 14:34:10.446357,"(2.3, 2.7, 2.5)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.475)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 32.0, 24.8)"
14-12-2022 14:34:11.343321,"(2.3, 2.7, 2.555555555555556)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.475)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 32.0, 24.8)"
14-12-2022 14:34:12.284731,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.574999999999999)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:13.161453,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.574999999999999)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:14.045121,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.574999999999999)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:14.991137,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.574999999999999)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:16.002788,"(2.3, 2.7, 2.6)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.5)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:16.906946,"(2.3, 2.7, 2.6)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.5)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 28.0)"
14-12-2022 14:34:17.792938,"(2.3, 2.7, 2.6)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.5)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 28.0)"
14-12-2022 14:34:18.705077,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.596875)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.666666666666668)"
14-12-2022 14:34:19.713008,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.8090909090909095)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:20.540742,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.0, 4.846153846153847)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:21.456291,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.0, 4.846153846153847)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:22.405852,"(2.3, 2.7, 2.4833333333333334)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.806666666666667)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:23.300983,"(2.3, 2.7, 2.4833333333333334)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.1, 4.806666666666667)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:24.175565,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.0, 4.742857142857143)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:25.044018,"(2.3, 2.7, 2.59)","(2.8, 4.0, 3.6983870967741934)","(3.2, 5.0, 4.905263157894737)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:25.986085,"(2.3, 2.7, 2.59)","(2.8, 3.95, 3.7681818181818185)","(3.2, 5.0, 4.905263157894737)","(41.0, 230.0, 162.36363636363637)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:26.885813,"(2.3, 2.7, 2.59)","(2.8, 3.95, 3.6833333333333336)","(3.2, 5.0, 4.905263157894737)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:27.771843,"(2.3, 2.7, 2.6)","(2.8, 3.9, 3.836470588235294)","(3.2, 5.1, 4.85)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 25.0)"
14-12-2022 14:34:28.735824,"(2.3, 2.7, 2.6)","(2.8, 3.9, 3.6476190476190475)","(3.2, 5.1, 4.699999999999999)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.363636363636363)"
14-12-2022 14:34:29.631567,"(2.3, 2.7, 2.59)","(2.8, 3.85, 3.6075)","(3.2, 5.1, 4.8)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.363636363636363)"
14-12-2022 14:34:30.505388,"(2.3, 2.7, 2.59)","(2.8, 3.85, 3.6414634146341465)","(3.2, 5.1, 4.8)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.363636363636363)"
14-12-2022 14:34:31.474662,"(2.3, 2.7, 2.6272727272727274)","(2.8, 3.85, 3.3664)","(3.2, 5.1, 4.8)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.363636363636363)"
14-12-2022 14:34:32.432626,"(2.3, 2.7, 2.6272727272727274)","(2.8, 3.85, 3.5811363636363636)","(3.2, 5.1, 4.8)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 26.363636363636363)"
14-12-2022 14:34:33.366459,"(2.3, 2.7, 2.6272727272727274)","(2.8, 3.85, 3.5811363636363636)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 28.384615384615383)"
14-12-2022 14:34:34.236920,"(2.3, 2.7, 2.6272727272727274)","(2.8, 3.85, 3.3469565217391306)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 28.6)"
14-12-2022 14:34:35.119233,"(2.3, 2.7, 2.5842857142857145)","(2.8, 3.7, 3.175)","(3.2, 5.1, 4.833333333333333)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 27.166666666666668)"
14-12-2022 14:34:36.069456,"(2.3, 2.7, 2.5842857142857145)","(2.8, 3.7, 3.4)","(3.2, 5.1, 4.833333333333333)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 28.0, 27.166666666666668)"
14-12-2022 14:34:36.975288,"(2.3, 2.7, 2.5842857142857145)","(2.8, 3.7, 3.4)","(3.2, 5.1, 4.833333333333333)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 28.0, 28.384615384615383)"
14-12-2022 14:34:37.830262,"(2.3, 2.7, 2.5941176470588236)","(2.8, 3.75, 3.375)","(3.2, 5.1, 4.642857142857142)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 30.0, 28.384615384615383)"
14-12-2022 14:34:38.775914,"(2.3, 2.7, 2.56)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 32.0, 32.23529411764706)"
14-12-2022 14:34:39.693206,"(2.3, 2.7, 2.52)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:40.568812,"(2.3, 2.7, 2.52)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:41.443303,"(2.3, 2.7, 2.52)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:42.344291,"(2.3, 2.7, 2.52)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:43.306880,"(2.3, 2.7, 2.575)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:44.226010,"(2.3, 2.7, 2.655813953488372)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.23529411764706)"
14-12-2022 14:34:45.075380,"(2.3, 2.7, 2.5785714285714287)","(2.8, 3.85, 3.65)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:45.979106,"(2.3, 2.7, 2.5785714285714287)","(2.8, 3.85, 3.6357142857142857)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:46.895813,"(2.3, 2.7, 2.5785714285714287)","(2.8, 3.85, 3.6357142857142857)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:47.798679,"(2.3, 2.7, 2.5785714285714287)","(2.8, 3.85, 3.6357142857142857)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:48.672734,"(2.3, 2.7, 2.511111111111111)","(2.8, 3.85, 3.6357142857142857)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:49.543460,"(2.3, 2.7, 2.511111111111111)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 33.33333333333333)"
14-12-2022 14:34:50.446582,"(2.3, 2.7, 2.511111111111111)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:51.423490,"(2.3, 2.7, 2.54)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:52.287742,"(2.3, 2.7, 2.585714285714286)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:53.142390,"(2.3, 2.7, 2.585714285714286)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:54.217392,"(2.3, 2.7, 2.585714285714286)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:55.146739,"(2.3, 2.7, 2.522222222222222)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:56.032566,"(2.3, 2.7, 2.522222222222222)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:56.914201,"(2.3, 2.7, 2.522222222222222)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:57.785464,"(2.3, 2.7, 2.592857142857143)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:58.731014,"(2.3, 2.7, 2.592857142857143)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:34:59.650589,"(2.3, 2.7, 2.592857142857143)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:35:00.530487,"(2.3, 2.7, 2.592857142857143)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 152.5)","(26.0, 75.0, 46.25)","(11.0, 34.0, 32.888888888888886)"
14-12-2022 14:35:01.440750,"(2.3, 2.7, 2.533333333333333)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 152.5)","(26.0, 75.0, 64.875)","(11.0, 34.0, 33.285714285714285)"
14-12-2022 14:35:02.359774,"(2.3, 2.7, 2.592857142857143)","(2.8, 3.85, 3.55)","(3.2, 5.1, 4.425)","(41.0, 230.0, 171.875)","(26.0, 70.0, 37.5)","(11.0, 34.0, 32.2)"
14-12-2022 14:35:03.280739,"(2.3, 2.7, 2.533333333333333)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 70.0, 37.5)","(11.0, 34.0, 33.526315789473685)"
14-12-2022 14:35:04.212902,"(2.3, 2.7, 2.5285714285714285)","(2.8, 3.85, 3.55)","(3.2, 5.1, 4.425)","(41.0, 230.0, 171.875)","(26.0, 65.0, 51.0)","(11.0, 34.0, 33.526315789473685)"
