,Criss Cross Lass,Fast Lane Fever,Aston Georgina,Impress Rolls,Crymelon Libby,Pyrenees Blazer,Chasing Boyd,Boots
10-01-2023 14:40:17.697719,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.0, 5.907692307692308)","(3.3, 3.7, 3.45625)","(7.0, 8.8, 8.114285714285714)","(91.0, 980.0, 365.0)","(10.0, 25.0, 24.03030303030303)","(21.0, 32.0, 29.72)","(4.2, 8.4, 7.974193548387097)"
10-01-2023 14:40:19.011345,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.0, 5.907692307692308)","(3.3, 3.7, 3.45625)","(7.0, 8.8, 8.114285714285714)","(91.0, 980.0, 365.0)","(10.0, 25.0, 24.03030303030303)","(21.0, 32.0, 29.72)","(4.2, 8.4, 7.974193548387097)"
10-01-2023 14:40:20.311043,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.0, 5.866666666666666)","(3.3, 3.7, 3.502272727272727)","(7.0, 8.6, 7.8)","(91.0, 510.0, 335.0)","(10.0, 25.0, 24.03030303030303)","(21.0, 32.0, 29.72)","(4.2, 8.4, 8.05)"
10-01-2023 14:40:21.543170,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.0, 5.866666666666666)","(3.3, 3.65, 3.502272727272727)","(7.0, 8.6, 7.8)","(91.0, 510.0, 335.0)","(10.0, 25.0, 24.03030303030303)","(21.0, 32.0, 29.72)","(4.2, 8.4, 8.05)"
10-01-2023 14:40:22.774558,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.0, 5.828571428571428)","(3.3, 3.65, 3.4076923076923076)","(7.0, 8.6, 7.742857142857143)","(91.0, 510.0, 335.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.2, 8.4, 7.9875)"
10-01-2023 14:40:24.032947,"(4.0, 5.0, 4.597560975609756)","(5.0, 6.6, 6.24)","(3.3, 3.6, 3.315625)","(7.0, 8.6, 7.658823529411764)","(91.0, 510.0, 335.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.2, 8.4, 7.9875)"
10-01-2023 14:40:25.297794,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.4, 6.2)","(3.3, 3.6, 3.382758620689655)","(7.0, 8.6, 7.658823529411764)","(91.0, 510.0, 335.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.2, 8.4, 8.152941176470588)"
10-01-2023 14:40:26.633591,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.4, 6.311111111111112)","(3.3, 3.6, 3.417741935483871)","(6.5, 8.6, 7.637037037037037)","(91.0, 510.0, 385.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.133333333333333)"
10-01-2023 14:40:28.040955,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.4, 6.311111111111112)","(3.3, 3.45, 3.4261904761904765)","(6.5, 8.6, 7.637037037037037)","(91.0, 610.0, 385.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.22857142857143)"
10-01-2023 14:40:29.361378,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.4, 6.232258064516129)","(3.3, 3.45, 3.4261904761904765)","(6.5, 8.6, 7.637037037037037)","(91.0, 610.0, 522.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.222222222222223)"
10-01-2023 14:40:30.677455,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.3052631578947365)","(3.3, 3.45, 3.3875)","(6.5, 8.6, 7.637037037037037)","(91.0, 610.0, 442.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.254545454545454)"
10-01-2023 14:40:32.089951,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.3052631578947365)","(3.3, 3.45, 3.3875)","(6.5, 8.6, 7.637037037037037)","(91.0, 510.0, 442.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.186666666666667)"
10-01-2023 14:40:33.384305,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.406896551724138)","(3.3, 3.45, 3.34)","(6.5, 8.6, 7.637037037037037)","(91.0, 510.0, 442.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.186666666666667)"
10-01-2023 14:40:34.616052,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.435294117647059)","(3.3, 3.5, 3.3249999999999997)","(6.5, 8.6, 7.637037037037037)","(91.0, 510.0, 442.0)","(10.0, 25.0, 24.11111111111111)","(21.0, 32.0, 29.88888888888889)","(4.4, 8.4, 8.133333333333333)"
10-01-2023 14:40:35.941912,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.381818181818182)","(3.3, 3.45, 3.38)","(6.5, 8.6, 7.6499999999999995)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.4)","(21.0, 32.0, 29.88888888888889)","(4.6, 8.4, 8.3)"
10-01-2023 14:40:37.269033,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.406896551724138)","(3.3, 3.45, 3.342857142857143)","(6.5, 8.4, 7.6499999999999995)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.933333333333334)","(21.0, 32.0, 29.88888888888889)","(4.6, 8.4, 8.333333333333334)"
10-01-2023 14:40:38.643503,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.406896551724138)","(3.3, 3.45, 3.342857142857143)","(6.5, 8.4, 7.685714285714285)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.933333333333334)","(21.0, 32.0, 29.52173913043478)","(4.6, 8.4, 8.733333333333333)"
10-01-2023 14:40:39.995381,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.435294117647059)","(3.3, 3.45, 3.375806451612903)","(6.5, 8.2, 7.6499999999999995)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.933333333333334)","(21.0, 32.0, 29.52173913043478)","(4.6, 9.0, 8.6)"
10-01-2023 14:40:41.297465,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.435294117647059)","(3.3, 3.4, 3.361428571428571)","(6.5, 8.2, 7.6499999999999995)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.933333333333334)","(21.0, 32.0, 29.52173913043478)","(4.6, 9.0, 8.6)"
10-01-2023 14:40:42.499498,"(4.0, 5.0, 4.554054054054054)","(5.0, 6.6, 6.435294117647059)","(3.3, 3.4, 3.375806451612903)","(6.5, 8.2, 7.75)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.857142857142858)","(21.0, 32.0, 29.52173913043478)","(4.6, 9.0, 8.76923076923077)"
10-01-2023 14:40:44.039384,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.419354838709677)","(3.3, 3.4, 3.3222222222222224)","(6.5, 8.2, 7.636363636363636)","(91.0, 510.0, 442.0)","(11.0, 25.0, 23.857142857142858)","(21.0, 32.0, 29.52173913043478)","(4.6, 9.0, 8.833333333333334)"
10-01-2023 14:40:45.934368,"(4.0, 4.9, 4.548484848484849)","(5.0, 6.6, 6.419354838709677)","(3.3, 3.35, 3.3615384615384616)","(6.5, 8.0, 7.619047619047619)","(91.0, 510.0, 522.0)","(11.0, 25.0, 24.333333333333332)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.689655172413794)"
10-01-2023 14:40:47.963737,"(4.0, 4.9, 4.548484848484849)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.357142857142857)","(6.5, 8.0, 7.4)","(91.0, 610.0, 442.0)","(11.0, 25.0, 26.85185185185185)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.323076923076922)"
10-01-2023 14:40:49.621290,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.357142857142857)","(6.5, 7.8, 7.447058823529412)","(91.0, 510.0, 442.0)","(11.0, 27.0, 26.85185185185185)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.323076923076922)"
10-01-2023 14:40:50.997898,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.3285714285714283)","(6.5, 7.8, 7.447058823529412)","(91.0, 510.0, 442.0)","(11.0, 27.0, 26.804878048780488)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.323076923076922)"
10-01-2023 14:40:52.292632,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.316)","(6.5, 7.8, 7.207407407407407)","(91.0, 510.0, 442.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.617391304347827)"
10-01-2023 14:40:53.558177,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.316)","(6.5, 7.8, 7.089473684210526)","(91.0, 510.0, 442.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 29.15)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:40:54.819430,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.316)","(6.5, 7.8, 7.089473684210526)","(91.0, 510.0, 442.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.44)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:40:56.115621,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.384615384615384)","(3.3, 3.4, 3.31875)","(6.5, 7.8, 7.089473684210526)","(91.0, 510.0, 442.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.25)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:40:57.490681,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.4399999999999995)","(3.3, 3.35, 3.31875)","(6.5, 7.8, 7.533333333333333)","(91.0, 510.0, 442.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.416666666666668)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:40:58.808662,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.4399999999999995)","(3.3, 3.35, 3.31875)","(6.5, 7.6, 7.35)","(91.0, 510.0, 575.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:41:00.128961,"(4.0, 4.9, 4.5864864864864865)","(5.0, 6.6, 6.52)","(3.3, 3.35, 3.305)","(6.5, 7.6, 7.35)","(91.0, 980.0, 575.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:41:01.399271,"(4.0, 4.9, 4.58421052631579)","(5.0, 6.6, 6.533333333333333)","(3.3, 3.35, 3.305)","(6.5, 7.6, 7.236363636363636)","(91.0, 980.0, 575.0)","(11.0, 29.0, 26.46666666666667)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:41:02.890901,"(4.0, 4.9, 4.58421052631579)","(5.0, 6.6, 6.533333333333333)","(3.3, 3.35, 3.305)","(6.5, 7.6, 7.236363636363636)","(91.0, 980.0, 522.0)","(11.0, 29.0, 25.166666666666668)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:41:04.187266,"(4.0, 4.9, 4.58421052631579)","(5.0, 6.6, 6.545454545454545)","(3.2, 3.35, 3.2800000000000002)","(6.5, 7.4, 7.076923076923077)","(91.0, 610.0, 522.0)","(11.0, 28.0, 26.625)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.716129032258063)"
10-01-2023 14:41:05.485464,"(4.0, 4.9, 4.58421052631579)","(5.0, 6.6, 6.571428571428572)","(3.2, 3.35, 3.2800000000000002)","(6.5, 7.4, 7.074074074074074)","(91.0, 610.0, 522.0)","(11.0, 27.0, 26.666666666666668)","(21.0, 32.0, 27.333333333333332)","(4.6, 9.0, 8.7375)"
10-01-2023 14:41:07.117092,"(4.0, 4.9, 4.578048780487805)","(5.0, 7.0, 6.652631578947369)","(3.2, 3.35, 3.275)","(6.5, 7.4, 7.133333333333334)","(91.0, 610.0, 522.0)","(11.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.2)","(4.6, 9.0, 8.67)"
10-01-2023 14:41:08.709881,"(4.0, 4.9, 4.7)","(5.0, 7.0, 6.622222222222223)","(3.2, 3.35, 3.2150000000000003)","(6.5, 7.2, 7.044444444444444)","(91.0, 610.0, 522.0)","(11.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.2)","(4.6, 9.0, 8.741176470588234)"
10-01-2023 14:41:10.239584,"(3.9, 4.8, 4.6499999999999995)","(5.0, 6.8, 6.6)","(3.0, 3.35, 3.2150000000000003)","(6.5, 7.2, 6.91764705882353)","(101.0, 610.0, 395.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.2)","(5.0, 9.0, 8.915151515151514)"
10-01-2023 14:41:11.656496,"(3.9, 4.8, 4.6499999999999995)","(5.0, 6.8, 6.6000000000000005)","(3.0, 3.35, 3.21304347826087)","(6.5, 7.2, 6.91764705882353)","(101.0, 610.0, 526.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:13.081743,"(3.9, 4.8, 4.638461538461538)","(5.0, 7.0, 6.644444444444444)","(3.0, 3.35, 3.2545454545454544)","(6.5, 7.2, 6.91764705882353)","(101.0, 610.0, 446.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:14.461532,"(3.9, 4.8, 4.638461538461538)","(5.0, 7.0, 6.663157894736842)","(3.0, 3.35, 3.269230769230769)","(6.5, 7.2, 6.91764705882353)","(101.0, 510.0, 446.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:15.869773,"(3.9, 4.8, 4.610204081632653)","(5.0, 7.0, 6.733333333333333)","(3.0, 3.35, 3.2960000000000003)","(6.0, 7.2, 6.91764705882353)","(101.0, 510.0, 446.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:17.190695,"(3.9, 4.8, 4.591525423728814)","(5.0, 7.0, 6.777777777777778)","(3.0, 3.35, 3.2960000000000003)","(6.0, 7.2, 6.91764705882353)","(101.0, 510.0, 446.0)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:18.498232,"(3.9, 4.8, 4.591525423728814)","(5.0, 7.0, 6.777777777777778)","(3.0, 3.35, 3.2966666666666664)","(6.0, 7.2, 6.91764705882353)","(101.0, 510.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:19.789113,"(3.9, 4.7, 4.62)","(5.0, 7.0, 6.777777777777778)","(3.0, 3.3, 3.2966666666666664)","(6.0, 7.2, 6.91764705882353)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:21.195258,"(3.9, 4.7, 4.62)","(5.0, 7.0, 6.777777777777778)","(3.0, 3.3, 3.2966666666666664)","(6.0, 7.2, 6.91764705882353)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:22.557563,"(3.9, 4.7, 4.5375)","(5.0, 7.0, 6.670588235294117)","(3.0, 3.3, 3.2725)","(6.0, 7.2, 6.91764705882353)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:23.860792,"(3.9, 4.7, 4.5375)","(5.0, 7.0, 6.6499999999999995)","(3.0, 3.3, 3.2659090909090907)","(6.0, 7.2, 7.617391304347826)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.41176470588235)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:25.188421,"(3.9, 4.7, 4.575)","(5.0, 7.0, 6.6421052631578945)","(3.0, 3.3, 3.2578947368421054)","(6.0, 7.8, 7.63448275862069)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.666666666666668)","(21.0, 32.0, 29.2)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:26.565643,"(3.9, 4.7, 4.609090909090909)","(5.0, 7.0, 6.733333333333333)","(3.0, 3.3, 3.2578947368421054)","(6.0, 7.8, 7.533333333333333)","(101.0, 490.0, 323.33333333333337)","(13.0, 27.0, 26.25)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:27.915147,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.733333333333333)","(3.0, 3.3, 3.2696969696969695)","(6.0, 7.8, 7.575)","(101.0, 490.0, 314.44444444444446)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.877777777777778)"
10-01-2023 14:41:29.297291,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.733333333333333)","(3.0, 3.3, 3.2696969696969695)","(6.0, 7.8, 7.575)","(101.0, 470.0, 314.44444444444446)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:30.689201,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.733333333333333)","(3.0, 3.3, 3.2696969696969695)","(6.0, 7.8, 7.575)","(101.0, 470.0, 314.44444444444446)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:32.021995,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.733333333333333)","(3.0, 3.3, 3.2696969696969695)","(6.0, 7.8, 7.555555555555555)","(101.0, 470.0, 245.0)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:33.406189,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.733333333333333)","(3.0, 3.3, 3.261290322580645)","(6.0, 7.6, 7.555555555555555)","(101.0, 470.0, 245.0)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:34.852110,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.6)","(3.0, 3.3, 3.264705882352941)","(6.0, 7.6, 7.466666666666667)","(101.0, 470.0, 245.0)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:36.160400,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.542857142857143)","(3.0, 3.3, 3.264705882352941)","(6.0, 7.6, 7.4)","(101.0, 470.0, 245.0)","(13.0, 27.0, 26.0)","(21.0, 32.0, 28.705882352941178)","(5.0, 9.0, 8.9125)"
10-01-2023 14:41:37.496023,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.542857142857143)","(2.9, 3.3, 3.264705882352941)","(6.0, 7.6, 7.4)","(101.0, 470.0, 245.0)","(13.0, 27.0, 26.0)","(21.0, 32.0, 29.41176470588235)","(5.5, 9.0, 8.9125)"
10-01-2023 14:41:38.740416,"(3.9, 4.7, 4.609090909090909)","(5.0, 6.8, 6.6)","(2.9, 3.3, 3.2564102564102564)","(6.0, 7.6, 7.6)","(101.0, 470.0, 241.66666666666666)","(13.0, 27.0, 26.0)","(21.0, 32.0, 29.41176470588235)","(5.5, 9.0, 8.9125)"
10-01-2023 14:41:39.933615,"(3.9, 4.7, 4.644444444444445)","(5.0, 6.8, 6.6)","(2.9, 3.3, 3.2564102564102564)","(6.0, 7.8, 7.6)","(101.0, 450.0, 241.66666666666666)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 29.2)","(5.5, 9.0, 8.872727272727273)"
10-01-2023 14:41:41.114065,"(3.9, 4.7, 4.630769230769231)","(5.0, 6.8, 6.6)","(2.9, 3.35, 3.2720588235294117)","(6.0, 7.8, 7.523076923076923)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.0, 8.935294117647059)"
10-01-2023 14:41:42.347834,"(3.9, 4.7, 4.630769230769231)","(5.0, 6.8, 6.476190476190476)","(2.9, 3.4, 3.3428571428571425)","(6.0, 7.8, 7.372413793103448)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.0, 9.088)"
10-01-2023 14:41:43.929474,"(3.9, 4.6, 4.525)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.311111111111111)","(6.0, 7.6, 7.36)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:45.312501,"(3.9, 4.6, 4.525)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.333333333333333)","(6.0, 7.4, 7.359999999999999)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:46.720592,"(3.9, 4.6, 4.5777777777777775)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.333333333333333)","(6.0, 7.6, 7.327272727272727)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:48.141712,"(3.9, 4.6, 4.52)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.338461538461538)","(6.0, 7.4, 7.2)","(101.0, 450.0, 250.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:49.489058,"(3.8, 4.6, 4.52)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.3099999999999996)","(6.0, 7.4, 7.177777777777778)","(101.0, 450.0, 255.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.857142857142858)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:50.954207,"(3.8, 4.6, 4.52)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.3099999999999996)","(6.0, 7.4, 7.177777777777778)","(101.0, 430.0, 255.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:52.421132,"(3.8, 4.6, 4.51304347826087)","(5.0, 6.8, 6.5280000000000005)","(2.9, 3.4, 3.3099999999999996)","(6.0, 7.4, 7.177777777777778)","(101.0, 430.0, 307.77777777777777)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.1)"
10-01-2023 14:41:53.686841,"(3.8, 4.6, 4.496296296296296)","(5.0, 6.8, 6.630769230769231)","(2.9, 3.4, 3.3099999999999996)","(6.0, 7.4, 7.1230769230769235)","(101.0, 430.0, 365.0)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.066666666666666)"
10-01-2023 14:41:54.943151,"(3.8, 4.6, 4.496296296296296)","(5.0, 7.0, 6.630769230769231)","(2.9, 3.4, 3.3066666666666666)","(6.0, 7.4, 7.2)","(101.0, 510.0, 266.6666666666667)","(13.0, 27.0, 26.57142857142857)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.066666666666666)"
10-01-2023 14:41:56.316294,"(3.8, 4.6, 4.496296296296296)","(5.0, 7.0, 6.753846153846154)","(2.9, 3.4, 3.3066666666666666)","(6.0, 7.4, 7.076923076923077)","(101.0, 500.0, 266.6666666666667)","(13.0, 27.0, 25.896551724137932)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.117647058823529)"
10-01-2023 14:41:57.616043,"(3.8, 4.6, 4.496296296296296)","(5.0, 7.0, 6.885714285714285)","(2.9, 3.4, 3.3066666666666666)","(6.0, 7.2, 7.076923076923077)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 25.9)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.133333333333333)"
10-01-2023 14:41:59.064019,"(3.8, 4.6, 4.488888888888889)","(5.0, 7.0, 6.885714285714285)","(2.9, 3.4, 3.3066666666666666)","(6.0, 7.2, 7.1)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 25.9)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.133333333333333)"
10-01-2023 14:42:00.454535,"(3.8, 4.5, 4.488888888888889)","(5.0, 7.0, 6.905882352941177)","(2.9, 3.4, 3.3099999999999996)","(6.0, 7.2, 7.129411764705883)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 25.9)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.133333333333333)"
10-01-2023 14:42:02.400490,"(3.8, 4.5, 4.488888888888889)","(5.0, 7.0, 6.905882352941177)","(2.9, 3.4, 3.3625)","(6.0, 7.2, 7.090909090909091)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 25.896551724137932)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.133333333333333)"
10-01-2023 14:42:03.820244,"(3.8, 4.5, 4.488888888888889)","(5.0, 7.0, 6.961904761904762)","(2.9, 3.4, 3.35)","(6.0, 7.2, 7.0600000000000005)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 25.896551724137932)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.144444444444444)"
10-01-2023 14:42:06.317378,"(3.8, 4.5, 4.492307692307692)","(5.0, 7.0, 6.95)","(2.9, 3.4, 3.35)","(6.0, 7.2, 7.140000000000001)","(101.0, 500.0, 266.6666666666667)","(13.0, 26.0, 24.75)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 9.144444444444444)"
10-01-2023 14:42:07.919620,"(3.8, 4.5, 4.492307692307692)","(5.0, 7.0, 6.95)","(2.9, 3.4, 3.3499999999999996)","(6.0, 7.2, 7.266666666666667)","(101.0, 500.0, 350.0)","(13.0, 25.0, 25.903225806451612)","(21.0, 32.0, 28.705882352941178)","(5.5, 9.2, 8.066666666666666)"
10-01-2023 14:42:09.264433,"(3.8, 4.5, 4.4875)","(5.0, 7.0, 6.966666666666667)","(2.9, 3.4, 3.356)","(6.0, 7.4, 7.375)","(101.0, 500.0, 283.3333333333333)","(13.0, 26.0, 25.4)","(21.0, 32.0, 28.705882352941178)","(5.5, 8.2, 7.88421052631579)"
