,What A Surprise,Awesome Isla,Dr May,Line And Length,Dr Jax,Charlottes Hand,Slingshot Layla,Rawhide Hand
07-12-2022 20:42:46.913802,"(1.7, 2.28, 2.26)","(15.0, 28.0, 25.5)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 30.0)","(7.5, 8.8, 8.36)","(9.0, 18.0, 16.25)","(9.0, 9.0, 8.090909090909092)"
07-12-2022 20:42:48.023574,"(1.7, 2.28, 2.26)","(15.0, 28.0, 25.5)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 30.0)","(7.5, 8.6, 8.36)","(9.0, 18.0, 16.25)","(9.0, 9.0, 8.0625)"
07-12-2022 20:42:49.438400,"(1.7, 2.28, 2.26)","(15.0, 28.0, 25.5)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 30.0)","(7.5, 8.6, 8.36)","(9.0, 18.0, 18.5)","(9.0, 9.0, 8.0625)"
07-12-2022 20:42:50.604376,"(1.7, 2.28, 2.2333333333333334)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 30.0)","(7.5, 8.6, 7.952941176470588)","(9.0, 19.0, 18.944444444444443)","(9.0, 9.0, 8.0625)"
07-12-2022 20:42:51.733182,"(1.7, 2.28, 2.26)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 30.0)","(7.5, 8.8, 7.952941176470588)","(9.0, 19.5, 18.944444444444443)","(9.0, 9.0, 8.090909090909092)"
07-12-2022 20:42:52.889056,"(1.7, 2.28, 2.1915789473684213)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 38.0, 34.285714285714285)","(7.5, 8.8, 7.952941176470588)","(9.0, 19.5, 18.944444444444443)","(9.0, 9.0, 8.0625)"
07-12-2022 20:42:54.304935,"(1.7, 2.28, 2.1750000000000003)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 36.0, 34.285714285714285)","(7.5, 8.8, 7.75)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.033333333333333)"
07-12-2022 20:42:55.664512,"(1.7, 2.28, 2.2199999999999998)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 36.0, 34.285714285714285)","(7.5, 8.8, 8.36)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.137931034482758)"
07-12-2022 20:42:57.023166,"(1.7, 2.26, 2.2199999999999998)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 36.0, 34.285714285714285)","(7.5, 8.6, 7.769230769230769)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.047619047619047)"
07-12-2022 20:42:58.499942,"(1.7, 2.26, 2.187777777777778)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 36.0, 30.666666666666668)","(7.5, 8.6, 7.8)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.53125)"
07-12-2022 20:42:59.785430,"(1.7, 2.28, 2.1933333333333334)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 30.666666666666668)","(7.5, 8.6, 8.085714285714285)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.488235294117647)"
07-12-2022 20:43:01.076400,"(1.7, 2.28, 2.158666666666667)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 28.0)","(7.5, 8.6, 7.75)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.488235294117647)"
07-12-2022 20:43:02.521229,"(1.7, 2.26, 2.243333333333333)","(15.0, 28.0, 26.26923076923077)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 28.0)","(7.5, 8.8, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.50344827586207)"
07-12-2022 20:43:04.044023,"(1.7, 2.28, 2.26)","(15.0, 28.0, 24.964285714285715)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.488235294117647)"
07-12-2022 20:43:05.371717,"(1.7, 2.28, 2.26)","(15.0, 28.0, 24.964285714285715)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.685714285714286)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 8.488235294117647)"
07-12-2022 20:43:06.729222,"(1.7, 2.28, 2.2333333333333334)","(15.0, 28.0, 24.0)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.881818181818182)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.0, 9.3)"
07-12-2022 20:43:08.376303,"(1.7, 2.28, 2.1793548387096777)","(15.0, 28.0, 22.285714285714285)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.48)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.6, 9.3)"
07-12-2022 20:43:09.702250,"(1.7, 2.28, 2.1793548387096777)","(15.0, 28.0, 22.285714285714285)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.577777777777778)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.6, 9.18)"
07-12-2022 20:43:11.094954,"(1.7, 2.28, 2.2045454545454546)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 75.0)","(4.4, 7.2, 6.577777777777778)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.6, 9.10909090909091)"
07-12-2022 20:43:12.369322,"(1.7, 2.3, 2.1764705882352944)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 75.0)","(4.4, 7.2, 7.0)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.6, 9.024000000000001)"
07-12-2022 20:43:13.725851,"(1.7, 2.28, 2.2063157894736842)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 75.0)","(4.4, 7.2, 7.0)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(9.0, 9.6, 9.122222222222222)"
07-12-2022 20:43:15.076390,"(1.7, 2.28, 2.207777777777778)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.9)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.4, 9.019047619047619)"
07-12-2022 20:43:16.508434,"(1.7, 2.28, 2.1933333333333334)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.55)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.4, 9.2125)"
07-12-2022 20:43:17.840930,"(1.7, 2.26, 2.227272727272727)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 6.6, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.4, 9.127272727272727)"
07-12-2022 20:43:19.145251,"(1.7, 2.3, 2.225)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.4, 8.719999999999999)"
07-12-2022 20:43:20.486258,"(1.7, 2.3, 2.225)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.2, 8.399999999999999)"
07-12-2022 20:43:21.773202,"(1.7, 2.3, 2.211764705882353)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.2, 8.4)"
07-12-2022 20:43:23.068973,"(1.7, 2.28, 2.27)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.0, 8.530434782608696)"
07-12-2022 20:43:24.298849,"(1.7, 2.3, 2.24)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.0, 8.530434782608696)"
07-12-2022 20:43:25.575322,"(1.7, 2.3, 2.211764705882353)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.0, 8.530434782608696)"
07-12-2022 20:43:26.810392,"(1.7, 2.3, 2.211764705882353)","(15.0, 28.0, 24.923076923076923)","(31.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(20.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(9.0, 19.5, 19.236842105263158)","(8.5, 9.0, 8.436363636363637)"
07-12-2022 20:43:27.999862,"(1.7, 2.28, 2.27)","(15.0, 28.0, 24.923076923076923)","(41.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:29.252140,"(1.7, 2.3, 2.24)","(15.0, 28.0, 24.923076923076923)","(41.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:30.496359,"(1.7, 2.3, 2.24)","(15.0, 28.0, 24.923076923076923)","(41.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:31.719407,"(1.7, 2.3, 2.211764705882353)","(15.0, 28.0, 24.923076923076923)","(41.0, 130.0, 78.4375)","(4.4, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:32.894372,"(1.7, 2.28, 2.2533333333333334)","(15.0, 28.0, 24.923076923076923)","(41.0, 130.0, 80.0)","(4.4, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:34.101685,"(1.7, 2.3, 2.24)","(16.0, 28.0, 24.923076923076923)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:35.265810,"(1.7, 2.3, 2.24)","(16.0, 28.0, 24.923076923076923)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:36.467362,"(1.7, 2.3, 2.24)","(16.0, 28.0, 24.923076923076923)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.378947368421052)"
07-12-2022 20:43:37.700297,"(1.7, 2.28, 2.2533333333333334)","(16.0, 28.0, 24.923076923076923)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.436363636363637)"
07-12-2022 20:43:38.949676,"(1.7, 2.3, 2.24)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.16)"
07-12-2022 20:43:40.190596,"(1.7, 2.3, 2.24)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 19.236842105263158)","(8.0, 8.8, 8.16)"
07-12-2022 20:43:41.412105,"(1.7, 2.3, 2.24)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 17.15909090909091)","(8.0, 8.8, 8.16)"
07-12-2022 20:43:42.662005,"(1.7, 2.3, 2.211764705882353)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 80.0)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 21.0, 16.612903225806452)","(8.0, 8.8, 8.16)"
07-12-2022 20:43:43.902167,"(1.75, 2.3, 2.24)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 17.846153846153847)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:45.077318,"(1.75, 2.28, 2.27)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 17.666666666666668)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:46.241420,"(1.75, 2.3, 2.2454545454545456)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(10.0, 20.0, 19.3)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:47.465359,"(1.75, 2.3, 2.2294117647058824)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(10.0, 20.0, 19.3)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:48.693549,"(1.75, 2.28, 2.26)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(10.0, 20.0, 19.3)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:50.007382,"(1.75, 2.28, 2.26)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.661538461538462)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.707692307692308)","(10.0, 20.0, 19.3)","(8.0, 8.8, 7.84)"
07-12-2022 20:43:51.336875,"(1.75, 2.28, 2.255)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.266666666666667)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 19.53333333333333)","(8.0, 8.8, 8.45)"
07-12-2022 20:43:52.675006,"(1.75, 2.3, 2.255)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 6.4, 6.266666666666667)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 19.53333333333333)","(8.0, 8.6, 8.333333333333332)"
07-12-2022 20:43:53.937114,"(1.75, 2.3, 2.255)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 6.4, 6.860869565217391)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 19.416666666666668)","(8.0, 8.6, 8.24)"
07-12-2022 20:43:55.455156,"(1.75, 2.3, 2.2399999999999998)","(16.0, 28.0, 25.77777777777778)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.2, 6.904347826086957)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 20.0, 18.5)","(8.0, 8.6, 8.323076923076924)"
07-12-2022 20:43:56.907191,"(1.75, 2.28, 2.248571428571428)","(16.0, 28.0, 25.75)","(41.0, 130.0, 61.81818181818182)","(4.6, 7.0, 6.824)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.6, 8.323076923076924)"
07-12-2022 20:43:58.219264,"(1.75, 2.28, 2.248571428571428)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.7555555555555555)","(21.0, 34.0, 28.0)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.6, 8.323076923076924)"
07-12-2022 20:43:59.458928,"(1.75, 2.28, 2.248571428571428)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.722222222222222)","(21.0, 34.0, 28.214285714285715)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.6, 7.945454545454545)"
07-12-2022 20:44:00.728142,"(1.75, 2.28, 2.231111111111111)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.68)","(21.0, 34.0, 28.214285714285715)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.6, 7.953846153846154)"
07-12-2022 20:44:02.000388,"(1.75, 2.28, 2.222857142857143)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.68)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.6, 8.215384615384616)"
07-12-2022 20:44:03.313930,"(1.75, 2.28, 2.2399999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 8.08)"
07-12-2022 20:44:04.617996,"(1.75, 2.28, 2.2399999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.800000000000001)"
07-12-2022 20:44:05.931090,"(1.75, 2.28, 2.2399999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.800000000000001)"
07-12-2022 20:44:07.223147,"(1.75, 2.28, 2.1999999999999997)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:08.467120,"(1.75, 2.28, 2.2439999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.705263157894737)"
07-12-2022 20:44:09.769893,"(1.75, 2.28, 2.2285714285714286)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.705263157894737)"
07-12-2022 20:44:11.026530,"(1.75, 2.28, 2.217142857142857)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.705263157894737)"
07-12-2022 20:44:12.255951,"(1.75, 2.28, 2.217142857142857)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.705263157894737)"
07-12-2022 20:44:13.412722,"(1.75, 2.28, 2.2479999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:14.579227,"(1.75, 2.28, 2.2479999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:15.885270,"(1.75, 2.28, 2.257142857142857)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:17.143706,"(1.75, 2.28, 2.2444444444444445)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:18.459941,"(1.75, 2.28, 2.2444444444444445)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:19.724490,"(1.75, 2.28, 2.252)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:21.070780,"(1.75, 2.28, 2.2399999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:22.333775,"(1.75, 2.28, 2.2399999999999998)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:23.646337,"(1.75, 2.28, 2.2444444444444445)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:24.984591,"(1.75, 2.28, 2.2444444444444445)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:26.291793,"(1.75, 2.28, 2.2457142857142856)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:27.593854,"(1.75, 2.28, 2.2457142857142856)","(16.0, 28.0, 25.75)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.8)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:29.023077,"(1.75, 2.28, 2.2533333333333334)","(16.0, 28.0, 26.615384615384617)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:30.395479,"(1.75, 2.28, 2.2444444444444445)","(16.0, 28.0, 26.615384615384617)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.575)"
07-12-2022 20:44:31.709262,"(1.75, 2.3, 2.2085714285714286)","(16.0, 28.0, 26.615384615384617)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.705263157894737)"
07-12-2022 20:44:32.952975,"(1.75, 2.3, 2.2085714285714286)","(16.0, 28.0, 26.615384615384617)","(41.0, 130.0, 85.88235294117646)","(4.6, 7.0, 6.714285714285714)","(21.0, 34.0, 26.636363636363637)","(7.5, 8.4, 7.844444444444445)","(10.0, 19.5, 18.1)","(8.0, 8.4, 7.872)"
