,Mitcham Xena,Oliviero,Homebush Axel,Opawa Barb,Nouveau,Laxmans Ganguly,Homebush Benji
10-01-2023 09:33:12.373975,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:13.368727,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:14.365972,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:15.404978,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:16.409384,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:17.386668,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:18.341354,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:19.263667,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:20.166949,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:21.083095,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:22.031141,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:22.949003,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:23.896394,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:24.888387,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:25.883509,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:26.928400,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:27.928879,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:28.940381,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:29.963533,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:30.942827,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:31.900037,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:32.844969,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:33.769352,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:34.669669,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:35.581576,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:36.529843,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:37.490029,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:38.451976,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:39.425557,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:40.465460,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:41.492912,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:42.473411,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:43.511532,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:44.489146,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:45.456378,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:46.421901,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:47.363791,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:48.302646,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:49.236348,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:50.141863,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:51.088123,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:52.042550,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:53.017870,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:54.001942,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:54.975864,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:55.981465,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:56.975555,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:57.973230,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:58.949845,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:33:59.948389,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:00.932372,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:01.935929,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:02.914084,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:03.905846,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:04.894995,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:05.860171,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:06.828013,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:07.789311,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:08.704843,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:09.654619,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:10.558409,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:11.490511,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:12.435992,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:13.407779,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:14.370539,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:15.346696,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:16.328339,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:17.351885,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:18.357638,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:19.375832,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:20.318284,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:21.268400,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:22.183508,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:23.097970,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:24.012435,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:24.921928,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:25.864427,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:26.827066,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:27.803870,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:28.812829,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:29.784395,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:30.816253,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:31.790840,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:32.794733,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:33.766185,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:34.711718,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:35.617334,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:36.547872,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:37.443641,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:38.383289,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:39.313800,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:40.293414,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:41.236775,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
10-01-2023 09:34:42.248076,"(2.6, 6.6, 4.58)","(9.0, 48.0, 34.800000000000004)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 4.536)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 109.77272727272728)","(8.0, 40.0, 29.8125)"
