,Break The Clouds,Zipping Vienna,Buster Banjo,Mandragora,Eskimo Fly,Whiskey Reef,Aston Zabbar,Aston Rozee
05-01-2023 17:14:32.130235,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:33.364325,"(4.2, 7.6, 4.685714285714286)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:34.534877,"(4.2, 7.6, 4.685714285714286)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:35.711599,"(4.2, 7.6, 5.013043478260869)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:36.812371,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:37.899770,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:39.065375,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.8)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:40.213795,"(4.2, 7.6, 5.013043478260869)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 3.68)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.450000000000001)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:41.365380,"(4.2, 7.6, 5.013043478260869)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 3.68)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:42.626025,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.6, 4.025)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:43.795567,"(4.2, 7.6, 4.847619047619048)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.975)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:45.064317,"(4.2, 7.6, 4.795)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:46.346283,"(4.2, 7.6, 5.160869565217391)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:47.536676,"(4.2, 7.6, 5.160869565217391)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:48.706407,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:49.858291,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:51.036096,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 36.06666666666666)"
05-01-2023 17:14:52.201059,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:53.426907,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:54.691287,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:55.937145,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:57.192045,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:58.392816,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.875)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:14:59.605495,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:00.730619,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:01.785836,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.0)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:02.898417,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.2)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:04.093272,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.153846153846153)","(8.0, 16.0, 14.2)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:05.316870,"(4.2, 7.6, 5.013043478260869)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 16.5, 15.375)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:06.558886,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:07.785167,"(4.2, 7.6, 4.979166666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:08.980633,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.5, 3.66)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:10.136426,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:11.331566,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:12.501887,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:13.691779,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:14.851367,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:16.116883,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:17.287901,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:18.513911,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.56875)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 13.35)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 35.03125)"
05-01-2023 17:15:19.795855,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.7)","(21.0, 50.0, 39.83333333333333)","(7.5, 13.5, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 37.291666666666664)"
05-01-2023 17:15:21.025728,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 39.83333333333333)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 50.0, 37.291666666666664)"
05-01-2023 17:15:22.275821,"(4.2, 7.6, 4.9021739130434785)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 39.83333333333333)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 50.0, 25.0)"
05-01-2023 17:15:23.550645,"(4.2, 7.6, 4.625)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 50.0, 25.0)"
05-01-2023 17:15:24.756909,"(4.2, 7.6, 5.086956521739131)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 50.0, 23.5)"
05-01-2023 17:15:25.973401,"(4.2, 7.6, 4.88)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.5)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:27.148146,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.45)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:28.378145,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.45)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:29.582623,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 14.7)","(10.0, 12.5, 11.45)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:30.852617,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 15.0, 16.05)","(10.0, 12.5, 11.45)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:32.068463,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.84)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:33.194343,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.0, 11.84)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:34.336491,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.0, 11.15)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:35.436254,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 3.984375)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.0, 15.181818181818182)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:36.548271,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.4, 4.060714285714286)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.0, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:37.600985,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:38.732213,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:39.959061,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:41.097319,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:42.296449,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:43.444308,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:44.666241,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:45.808720,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:46.928073,"(4.2, 7.6, 4.54)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.05)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:48.094533,"(4.2, 7.6, 4.766666666666667)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.055555555555557)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:49.327619,"(4.2, 7.6, 5.376923076923077)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.055555555555557)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:50.553309,"(4.2, 7.6, 5.606896551724137)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 16.5, 16.166666666666668)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:51.828268,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 16.166666666666668)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:53.057331,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 19.0, 16.96875)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:54.319771,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 19.0, 16.96875)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 55.0, 23.5)"
05-01-2023 17:15:55.641646,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 50.0, 25.0)"
05-01-2023 17:15:56.877248,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 50.0, 25.0)"
05-01-2023 17:15:58.179214,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 50.0, 25.0)"
05-01-2023 17:15:59.455879,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.3, 3.9964285714285714)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 50.0, 27.0)"
05-01-2023 17:16:00.748873,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
05-01-2023 17:16:02.022771,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
05-01-2023 17:16:03.276995,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
05-01-2023 17:16:04.514912,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
05-01-2023 17:16:05.690962,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.541666666666664)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 24.666666666666668)"
05-01-2023 17:16:06.868111,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.576923076923077)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 24.666666666666668)"
05-01-2023 17:16:07.985479,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.576923076923077)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 24.666666666666668)"
05-01-2023 17:16:09.066864,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.576923076923077)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
05-01-2023 17:16:10.147128,"(4.2, 7.6, 5.191666666666666)","(3.2, 3.85, 3.2038461538461536)","(3.5, 4.2, 3.847058823529412)","(21.0, 50.0, 41.285714285714285)","(7.5, 18.0, 17.576923076923077)","(10.0, 12.5, 11.15)","(8.0, 16.5, 14.961538461538462)","(21.0, 48.0, 27.0)"
