,Prince Danube,Creme De Monte,Double Tara,Rosas Routine,Last Date,Chase Me Chopper,Shonas Fury,Thriller Strike
11-01-2023 19:21:19.587670,"(8.5, 21.0, 15.863157894736844)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:20.747863,"(8.5, 21.0, 15.863157894736844)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:21.976879,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:23.173813,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:24.304502,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:25.441575,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:26.609633,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:27.642236,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:28.712767,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:29.845066,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:31.020485,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:32.185284,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:33.233679,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:34.457143,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:35.704080,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:36.942406,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:38.156034,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:39.298419,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:40.394870,"(8.5, 21.0, 16.636363636363637)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:41.524619,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:42.600569,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:43.740298,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:44.951136,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:46.117327,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:47.272323,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:48.254078,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:49.321441,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 26.2)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:50.402030,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 30.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:51.443845,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:52.550171,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:53.684951,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:54.825742,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:56.114896,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:57.318240,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:21:58.589370,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:00.075472,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:01.362529,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:02.685405,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:03.836958,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:05.167159,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:06.409805,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:07.638940,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:08.807973,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:10.075140,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:11.268304,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:12.449351,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:13.768903,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:14.910272,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:16.105279,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:17.233702,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 154.47058823529412)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 139.29411764705884)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:18.486737,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 290.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:19.808235,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:21.127512,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:22.182643,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:23.452068,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:24.765615,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:26.122277,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:27.328482,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:28.550442,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:29.731073,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:30.910747,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.685714285714285)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:32.154396,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:33.555968,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 172.44444444444446)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:34.807536,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 210.0, 190.44444444444446)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:36.074362,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 252.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 9.5)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:37.269485,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 252.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:38.488092,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 252.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:39.705768,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 252.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:40.922785,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 252.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 225.77777777777777)","(11.0, 32.0, 23.6)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:42.129213,"(8.5, 21.0, 16.490909090909092)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:43.349290,"(8.5, 21.0, 17.736842105263158)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 10.266666666666666)","(4.0, 6.8, 5.2328125)"
11-01-2023 19:22:44.523776,"(8.5, 21.0, 17.736842105263158)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 12.0, 10.82857142857143)","(4.0, 6.8, 6.276470588235294)"
11-01-2023 19:22:45.611102,"(8.5, 21.0, 17.736842105263158)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.82857142857143)","(4.0, 6.6, 6.276470588235294)"
11-01-2023 19:22:46.758960,"(8.5, 21.0, 17.736842105263158)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.82857142857143)","(4.0, 6.6, 6.276470588235294)"
11-01-2023 19:22:47.956717,"(8.5, 21.0, 17.736842105263158)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.82857142857143)","(4.0, 6.6, 6.276470588235294)"
11-01-2023 19:22:49.198829,"(8.5, 21.0, 13.375)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.375)","(4.0, 6.6, 6.276470588235294)"
11-01-2023 19:22:50.319259,"(8.5, 21.0, 13.375)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.82857142857143)","(4.0, 6.6, 5.52)"
11-01-2023 19:22:51.514294,"(8.5, 21.0, 13.375)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.375)","(4.0, 6.6, 5.5)"
11-01-2023 19:22:52.690267,"(8.5, 21.0, 13.375)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.82857142857143)","(4.0, 6.6, 5.5)"
11-01-2023 19:22:54.210632,"(8.5, 21.0, 13.375)","(3.4, 5.1, 3.6333333333333333)","(41.0, 280.0, 239.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 213.66666666666669)","(11.0, 32.0, 25.823529411764707)","(6.5, 11.5, 10.375)","(4.0, 6.6, 5.5)"
